constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [2.5], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 10
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
  1101       52.50      1.25159        86.40     59.87     66.00     14.93     17.78     63.40     53.81     61.60     81.81     19.44 
  1102       51.62      1.32517        81.40     67.87     53.20     15.20      2.78     73.50     55.48     62.84     89.07     14.88 
  1103       51.36      1.33201        81.40     52.67     38.00     19.20     16.11     76.30     49.76     61.02     91.38     27.78 
  1104       48.22      1.31583        78.80     49.87     39.60     32.80     -9.44     72.00     59.68     56.51     91.52     10.86 
  1105       51.43      1.32750        79.00     62.40     51.80     24.53    -27.78     87.90     58.81     59.67     95.96     21.98 
  1106       47.15      1.31179        87.00     58.13     64.60     -0.53    -18.89     61.90     49.68     65.60     86.21     17.84 
  1107       48.17      1.32852        84.00     50.40     57.60     13.87    -12.22     66.10     53.57     67.24     86.26     14.94 
  1108       49.48      1.31890        82.20     64.13     71.60     10.67    -24.44     65.90     45.79     63.85     87.85     27.28 
  1109       52.49      1.31950        81.80     55.07     56.80     25.87     17.22     67.50     55.32     57.20     89.25     18.89 
  1110       50.56      1.32843        83.00     55.47     62.00     -4.00     -4.44     71.10     58.17     61.71     99.59     23.02 
  1111       48.34      1.32795        80.80     58.27     43.20    -10.67     13.33     73.20     61.03     59.89     90.61     13.77 
  1112       49.78      1.32397        92.60     48.67     42.40      3.73     18.89     70.30     55.24     55.13     90.84     20.00 
  1113       53.53      0.86215       101.40     57.60     77.00     10.13     27.78     34.50     51.35     63.64     82.36     29.51 
  1114       45.28      0.55983        68.80     95.33     66.80      6.67      6.11    -10.30     46.75     41.82     83.99     46.79 
  1115       53.19      0.88409        83.00     69.87     67.40     25.07     -5.56     58.20     51.90     61.45     89.12     31.48 
  1116       53.94      0.71833       102.60     89.60     75.20     -5.07    -25.00     62.00     50.24     52.95     91.11     45.80 
  1117       48.81      0.28183        65.80     87.87     87.00     44.00     17.22    -13.70     33.10     25.82     89.07     51.98 
  1118       47.54      0.40341        66.20     85.07     79.00     36.80     -9.44     18.30     28.89     39.45     84.17     46.98 
  1119       51.20      0.72531       104.00     68.93     89.00      5.87      2.78     15.80     54.05     49.85     88.93     32.78 
  1120       47.77      0.44470        61.00     89.73     75.00     15.47    -16.11     24.10     58.97     42.29     88.62     38.64 
  1121       34.30      0.13370        20.80     90.00     54.20     24.00      7.22     15.70     -3.17     13.13     92.38     28.77 
  1122       38.84      0.03605        81.40     80.40     51.20     20.00     43.89     10.80      3.10      1.85     87.94      7.78 
  1123       26.60      0.00318        50.00     95.07     33.60      4.53      8.33      4.20     -5.40     -3.64     85.80     -6.54 
  1124       48.34      0.56332        76.00     67.33     70.40     30.13     -6.67     19.40     51.11     46.40     89.12     40.19 
  1125       46.82      0.52828        75.80     77.33     79.20      6.93      1.11      5.30     43.81     49.71     91.25     37.78 
  1126       44.17      0.30985        58.20     75.07     65.80     31.47     22.22     -4.40     30.40     13.64     90.25     59.07 
  1127       52.78      0.68875        68.00     82.80     87.40     14.67      5.56     41.20     52.38     54.91     83.81     37.04 
  1128       46.42      0.92706        82.20     53.33     69.60     -0.00    -22.78     51.60     58.81     58.80     91.56     21.05 
  1129       51.86      0.75597        94.40     79.33     74.20     20.27     -8.33     30.20     51.90     55.02     88.12     33.46 
  1130       52.48      0.88253        84.60     71.87     63.80      4.53     -6.67     66.80     61.03     57.31     89.66     31.85 
  1131       49.35      1.39364        86.00     70.53     55.80      5.33    -30.56     67.30     63.81     67.42     89.84     18.02 
  1132       54.22      0.64249        92.00     64.13     83.00     40.00      1.67     29.30     43.25     55.96     86.39     46.48 
  1133       46.99      0.39820        87.60     82.93     62.00      2.67      5.56     -3.30     37.38     40.91     88.48     65.68 
  1134       50.85      0.34468        64.40     85.07     77.20     40.00     -4.44     16.30     50.24     33.13     85.17     61.42 
  1135       37.30      0.22643         1.40     81.47     48.40     46.40     -8.33      6.60     35.56     21.13     92.43     47.96 
  1136       48.71      0.36992        69.20     92.67     72.40     22.40     -2.22      6.00     33.57     40.80     93.38     58.89 
  1137       45.43      0.28044        18.80     87.47     59.40     45.87      8.33     26.50     31.90     26.87     88.89     60.25 
  1138       47.48      0.43874         6.00     94.40     80.40     60.00     14.44     12.40     38.49     37.38     87.94     43.40 
  1139       50.12      0.66025        51.80     64.00     73.00     36.00      4.44     28.50     55.71     58.98     85.44     43.33 
  1140       48.48      0.88132        87.80     66.93     49.60     21.07    -30.56     55.00     61.67     61.27     87.21     24.81 
  1141       51.61      0.82403        83.60     72.80     64.80      7.20    -21.11     67.60     59.37     61.75     96.73     23.33 
  1142       48.25      0.46522        96.00     76.93     57.00     12.53    -13.33     19.40     50.24     51.96     93.20     38.58 
  1143       54.57      0.51303       104.80     72.67     71.00      6.67     30.56     42.30     45.95     52.22     80.95     38.58 
  1144       50.44      0.45404        76.20     91.60     76.00     18.40     13.33     21.00     32.54     29.31     91.25     54.81 
  1145       46.50      0.47378        51.80     78.40     86.80     29.87    -17.22     15.10     30.71     52.22     91.29     46.05 
  1146       49.78      0.78973        93.60     70.40     74.60      3.20     -1.67     36.60     55.79     55.85     81.04     28.40 
  1147       50.61      0.95686        82.80     68.27     57.80     25.87    -37.22     64.80     61.51     67.38     92.65     22.22 
  1148       53.29      1.01677        93.60     54.00     60.00     13.87      8.33     68.40     53.33     57.20     95.37     28.83 
  1149       47.51      1.35453        60.40     46.40     55.80      4.53     35.56     56.80     46.75     66.07     90.29     12.47 
  1150       51.21      1.28090        97.40     58.53     67.80     -2.40     13.33     65.70     43.49     56.29     90.25     21.67 
  1151       47.21      1.40671        80.40     48.93     52.00     19.20      6.67     59.40     49.60     58.00     91.75      6.17 
  1152       46.94      1.31532        93.20     59.47     51.00      0.00     -8.89     47.20     50.79     62.15     97.19     17.28 
  1153       44.56      1.60225        72.20     45.60     39.80     23.47     -9.44     66.60     45.32     57.13     88.66     16.23 
  1154       51.34      1.56811        90.00     56.13     64.40     19.47      1.11     68.00     41.90     58.15     89.57     24.63 
  1155       43.55      1.91128        73.20     47.87     39.20     25.33    -15.56     69.50     40.95     61.31     83.31     10.43 
  1156       47.76      1.55697        86.40     43.87     46.00      8.00     -3.33     66.80     58.10     63.27     88.21     20.31 
  1157       48.68      1.76023        75.80     43.20     48.80     -2.67     42.22     75.10     44.84     61.60     87.80     10.06 
  1158       48.28      1.47394        81.60     52.00     49.00     -0.00      4.44     63.20     65.24     57.31     90.43     19.57 
  1159       44.76      1.50959        73.60     53.87     45.40    -29.07      4.44     77.70     46.51     64.44     90.79     19.88 
  1160       47.85      1.59754        69.80     42.40     51.40     20.00      5.00     78.40     44.68     59.82     97.32      9.69 
  1161       48.20      1.53498        74.20     60.27     56.60     13.33    -18.33     74.90     51.83     61.71     87.17     20.31 
  1162       50.13      1.33997        91.80     53.87     55.40      6.40      5.00     67.80     53.97     60.62     89.80     16.67 
  1163       53.81      1.06201        94.60     74.40     73.60     22.40     13.33     45.20     60.00     58.47     80.09     15.99 
  1164       49.12      0.91998        88.00     76.53     56.40     -1.33     -2.78     46.10     62.86     56.73     84.76     23.95 
  1165       51.40      0.81822        90.20     67.47     79.80     30.93    -10.00     22.40     44.21     57.60     97.73     33.64 
  1166       55.92      1.23915        98.80     66.27     48.80      2.93     38.33     73.30     58.97     57.56     85.17     29.07 
  1167       51.67      1.00676        94.00     73.47     60.40      1.87     -8.33     50.20     60.40     69.93     82.27     32.47 
  1168       43.80      1.22878        92.80     66.53     43.20     -9.07    -27.78     51.60     57.54     61.49     85.49     16.17 
  1169       57.01      1.06074        92.20     72.67     76.20     14.13     26.67     69.00     53.41     54.29     84.44     27.10 
  1170       54.17      1.23897        91.80     64.40     61.60      6.13     18.33     68.00     60.16     60.73     90.70     19.88 
  1171       54.34      0.87362        88.40     62.80     66.60     22.67     21.67     48.60     57.94     55.09     89.66     30.00 
  1172       46.97      0.78129        99.00     65.33     58.00     10.67    -21.67     28.50     64.13     54.95     86.85     23.95 
  1173       48.51      0.92354        86.60     67.47     58.00      2.93     -2.22     46.90     66.03     55.71     82.22     21.48 
  1174       47.71      1.10398        73.60     70.53     55.60      3.73    -14.44     65.90     61.11     59.49     83.63     17.96 
  1175       59.16      0.85140        89.00     71.73     77.00     12.00     42.22     61.70     57.46     56.58     95.56     28.33 
  1176       54.48      0.90626        75.20     70.27     76.80     11.73     18.89     61.30     53.81     55.42     88.03     33.33 
  1177       56.42      0.74242       101.20     77.33     78.00     29.07     19.44     32.70     38.65     60.40     95.37     32.04 
  1178       46.57      0.68746        69.20     74.93     43.00      2.13     14.44     37.00     46.90     54.58     85.80     37.65 
  1179       54.88      0.82529        93.20     67.60     69.60     41.33    -13.89     47.20     62.86     56.84     95.19     28.89 
  1180       54.37      0.73163        79.80     67.07     82.40     20.53     28.33     30.70     54.60     52.80     91.34     36.11 
  1181       54.03      0.91489        93.00     68.53     73.80     -7.47     12.22     50.90     61.90     58.47     92.83     36.05 
  1182       50.55      0.66494        82.00     68.67     86.20     30.40    -27.78     22.20     71.03     59.89     80.73     32.16 
  1183       49.65      0.82130        91.20     60.67     81.20      1.60      8.33     19.60     57.78     64.69     89.16     22.22 
  1184       50.91      0.76664       101.60     67.33     66.60     23.47    -26.67     40.80     53.81     59.53     88.34     34.32 
  1185       49.59      0.73591        79.20     62.27     77.20     20.27     -7.78     28.10     54.92     58.76     88.84     34.07 
  1186       53.10      0.98918        92.00     74.53     60.60     12.53     -0.56     70.30     59.84     53.89     86.12     21.73 
  1187       50.47      0.95302        71.80     66.00     63.80     22.13     -7.22     44.50     59.29     66.62     91.38     26.36 
  1188       54.60      0.90030        87.40     54.00     84.20     29.87     -4.44     45.40     62.30     59.35     90.16     37.78 
  1189       49.74      0.91821        78.00     78.00     74.20      5.87    -15.00     45.40     54.21     61.27     89.48     25.99 
  1190       48.70      0.77572        87.80     74.67     60.40     27.73    -23.89     33.60     44.44     47.85     96.15     38.21 
  1191       51.71      0.97984        84.20     63.47     66.40     15.20      0.56     67.10     54.29     55.67     84.40     25.86 
  1192       55.07      0.76918        94.60     74.13     74.20     14.67     16.11     36.50     50.56     58.95     91.34     39.63 
  1193       53.20      0.87843       104.80     57.20     70.00     37.60    -24.44     46.80     62.46     59.42     90.48     27.65 
  1194       51.80      0.79225        74.80     64.13     49.80     45.07     11.67     58.60     48.97     54.29     80.09     30.56 
  1195       43.43      0.87700        82.40     65.47     54.60     14.67    -17.78     24.10     48.17     56.18     81.27     25.19 
  1196       51.45      0.84587        88.00     82.80     62.40      6.67     10.56     52.70     48.97     58.07     75.78     28.58 
  1197       47.01      0.85928        64.20     61.73     57.20    -10.13     -6.11     76.80     54.84     58.25     90.61     22.72 
  1198       47.18      0.82619        73.00     60.00     69.40      2.93    -12.22     50.70     51.43     58.40     87.57     30.56 
  1199       53.42      0.81805        90.60     71.47     89.60      9.87     15.00     33.50     56.59     60.29     84.40     22.90 
  1200       44.95      0.91152        84.80     71.20     59.80    -15.47    -10.56     43.00     48.89     60.44     85.40     21.98 
  1201       51.15      0.84390        75.00     78.27     75.60     14.67    -10.00     40.70     58.17     56.51     93.06     29.57 
  1202       53.92      0.82807        92.60     67.60     63.20     30.93     17.78     43.70     53.49     61.42     90.16     18.27 
  1203       55.18      0.85381        92.40     63.60     62.80     32.27    -12.22     56.70     61.67     68.25     96.78     29.57 
  1204       49.04      0.85219       103.60     71.73     69.20    -15.20     -7.22     55.60     53.17     58.87     78.91     21.73 
  1205       55.26      0.85262        87.00     69.73     54.80     23.47      8.89     67.60     63.33     63.93     94.47     19.38 
  1206       53.76      0.84800        89.60     74.93     65.40     11.73     -1.11     59.00     69.44     55.38     84.81     28.46 
  1207       47.71      0.83919        83.20     59.87     62.60     24.53     -8.33     32.90     54.21     64.29     76.24     27.59 
  1208       49.70      0.84091        59.40     72.53     67.80      7.73     10.00     47.90     60.56     60.69     88.21     22.16 
  1209       42.46      0.84646        77.80     68.40     47.60      4.27    -24.44     43.50     44.84     48.25     86.58     27.78 
  1210       48.31      0.84417        57.20     66.00     69.80     -0.80     11.11     50.10     54.84     57.09     89.34     28.40 
  1211       53.12      0.86091        86.20     89.87     61.80     15.73     -4.44     64.00     54.29     55.02     85.49     23.27 
  1212       48.40      0.86156        87.40     57.07     69.20     -2.67     -8.33     50.60     59.68     56.84     93.92     20.31 
  1213       53.09      0.85140        82.80     71.47     74.00     22.13     -8.33     68.30     58.57     53.05     79.59     29.32 
  1214       49.87      1.37119        83.20     54.40     72.20     14.40     -2.22     64.00     45.63     59.89     92.83     14.32 
  1215       43.39      1.69443        77.00     41.87     51.20    -15.73     -7.78     73.80     41.19     63.67     90.52     18.15 
  1216       48.52      1.74688        70.80     61.73     64.00    -19.73     15.56     73.80     47.94     61.71     94.60     14.81 
  1217       47.78      1.53842        83.20     50.00     45.40     29.60     -6.11     73.00     41.19     60.62     91.43      9.51 
  1218       48.76      1.36495        80.20     54.00     58.20     23.73     20.00     57.10     44.21     59.93     80.14     10.06 
  1219       44.19      1.94350        72.00     54.40     45.40    -15.47     16.67     61.10     45.71     57.35     85.12     19.63 
  1220       47.05      1.80036        74.20     33.20     56.20     12.27     18.33     73.60     41.98     64.62     85.35     10.74 
  1221       40.91      2.36382        77.00     40.40     31.60     12.80     -3.89     66.30     38.33     64.33     70.57     11.67 
  1222       42.94      2.10641        73.20     44.93     35.60      2.67     12.22     63.40     40.48     64.15     76.19     16.54 
  1223       48.17      1.64328        84.40     57.20     51.20     19.20     -7.22     67.10     49.37     61.09     86.49     12.90 
  1224       38.44      1.97518        66.40     35.73     43.40    -24.00    -16.67     76.90     47.30     55.27     83.49     16.54 
  1225       45.50      1.56533        84.00     52.53     44.60      5.07      3.33     56.80     47.06     56.18     95.33     10.12 
  1226       44.23      1.75172        81.60     48.00     38.20     -6.40     14.44     64.00     34.84     58.40     86.62     22.59 
  1227       46.51      1.83418        71.60     52.40     56.40     21.33     -1.67     64.60     36.19     65.09     89.48      9.63 
  1228       48.12      1.49260        90.60     39.20     61.80     -2.67     10.56     66.70     44.76     60.25     94.97     15.00 
  1229       48.72      0.96437        99.20     73.73     52.00      1.87    -24.44     48.20     60.71     63.93     87.71     24.32 
  1230       50.22      1.32987        81.20     40.13     55.20     17.07     16.67     67.90     58.10     60.55     89.84     15.56 
  1231       53.38      1.42122        88.60     61.07     45.60     24.80     25.00     64.40     49.29     57.89     99.46     17.65 
  1232       43.17      1.84740        76.40     53.07     33.00     17.87    -22.22     60.40     46.67     62.58     89.52     14.38 
  1233       43.01      2.20049        92.60     42.00     29.00      5.60     13.89     57.70     45.79     61.49     73.15      8.89 
  1234       36.56      2.41009        70.60     32.80     32.00      0.80     -7.22     68.50     33.02     62.25     67.35      5.49 
  1235       46.59      1.83411        78.20     47.47     55.80      6.67      1.11     72.10     50.87     63.42     80.59      9.63 
  1236       41.90      2.29549        65.80     33.87     56.00      8.27      7.78     65.70     37.78     61.53     74.47      7.84 
  1237       39.73      2.48104        70.60     37.87     49.00      2.40      3.33     65.70     27.06     60.11     68.66     12.59 
  1238       37.51      2.43369        66.60     43.07     34.00      5.33     -9.44     72.60     25.63     60.33     73.06      3.89 
  1239       40.44      2.26241        70.60     39.07     43.80      7.47     -4.44     70.30     33.25     59.49     75.24      9.63 
  1240       38.11      2.18346        64.60     27.47     37.60     16.53    -17.78     66.20     38.41     61.45     75.37     11.23 
  1241       42.90      1.86090        71.40     45.73     46.80      3.73    -22.22     59.80     49.92     65.60     86.44     21.79 
  1242       46.23      1.63042        86.40     50.13     31.80      6.67      2.78     64.60     52.38     59.38     93.74     14.44 
  1243       48.79      1.24414        82.40     53.07     46.60     -0.00     11.11     68.80     58.02     61.60     87.53     18.83 
  1244       41.84      1.63291        84.20     50.13     36.80    -11.20     -9.44     70.70     40.16     62.11     78.87     16.11 
  1245       49.14      1.52108        79.80     63.73     67.00      0.80     -1.67     64.20     45.32     67.45     92.88     11.91 
  1246       48.56      1.32030        81.20     54.67     46.00     13.87     13.33     71.50     44.21     59.45     92.06      9.32 
  1247       47.15      0.98123        80.00     53.07     63.20     13.07      3.89     41.50     45.87     57.56     85.22     28.09 
  1248       48.94      1.19003        80.60     64.27     57.60     36.27    -11.67     41.80     49.76     65.71     88.75     16.30 
  1249       56.41      0.90425        84.60     67.20     70.80     26.13     37.22     62.10     48.81     61.38     85.44     20.43 
  1250       54.76      0.71063       106.20     80.40     61.80     43.47    -35.56     60.90     49.21     52.44     96.60     32.10 
  1251       44.26      0.51574        59.00     76.13     49.40     33.07    -14.44     -1.40     54.68     48.44     88.98     48.70 
  1252       48.85      0.93251        87.80     72.00     64.60     -2.67    -16.11     57.00     50.08     59.49     86.35     30.00 
  1253       49.55      1.07323        86.00     59.07     62.60     13.60     -6.11     55.70     55.32     56.69     88.89     23.70 
  1254       50.50      0.56948        89.80     67.73     79.20     15.47    -16.11     28.80     58.10     50.15     87.07     44.81 
  1255       47.89      0.91331        82.20     58.53     57.20      5.33      1.67     54.40     53.17     58.18     87.53     20.68 
  1256       54.27      0.72565       105.20     69.20     67.40     36.27     -3.33     40.10     57.78     54.22     84.81     31.11 
  1257       45.61      0.66591        89.20     69.20     51.00     11.47    -16.11     25.80     52.38     55.49     86.89     30.80 
  1258       48.93      1.09243        91.40     66.67     59.00      5.33    -11.67     50.10     55.56     60.58     86.62     25.68 
  1259       49.21      1.20706        72.20     53.87     66.00     13.07     -6.11     68.70     49.44     61.20     87.35     26.42 
  1260       51.07      1.26080        83.00     57.87     67.40     18.67     11.67     54.60     54.29     57.85     84.35     20.99 
  1261       45.31      1.39316        94.80     54.13     54.60    -10.67    -35.00     68.30     59.05     58.95     90.79     18.15 
  1262       41.67      1.54507        86.40     41.73     41.00    -11.47     -8.33     65.00     40.08     60.51     86.35     15.43 
  1263       53.96      1.47033        92.20     68.93     52.80     20.27      3.33     75.20     56.75     58.25     93.61     18.27 
  1264       41.00      1.60344        74.60     46.80     34.20     -1.87     -5.56     65.20     40.87     54.58     90.88     10.31 
  1265       49.25      1.50517        81.00     59.20     55.60    -11.47     21.67     75.70     49.05     56.76     85.40     19.57 
  1266       51.48      1.55847        78.00     44.13     58.60     11.73     17.78     66.40     55.08     62.95     96.10     24.01 
  1267       50.22      1.37956        92.40     46.00     52.60     -4.27     -9.44     90.90     61.59     61.27     93.29     17.90 
  1268       44.06      1.73924        71.80     46.93     47.80     13.07    -32.22     78.40     49.44     64.29     89.34     11.79 
  1269       43.71      1.50887        73.60     39.73     63.00      1.60      0.56     57.10     43.73     63.24     86.98      7.59 
  1270       43.38      1.62555        73.00     37.20     32.60     14.13      0.56     70.20     42.22     59.42     89.57     14.88 
  1271       48.61      1.55276        86.00     65.47     36.40      0.53     17.78     73.10     45.40     65.24     87.89      8.33 
  1272       44.21      1.49913        91.00     42.67     42.40      4.80     -5.56     52.70     53.65     57.16     87.94     15.31 
  1273       54.60      1.35038        83.40     44.93     53.00     19.47     44.44     81.80     56.27     59.85     87.80     15.06 
  1274       50.86      1.42571        92.40     52.80     47.20     -5.33     30.00     76.60     52.46     61.38     83.67     17.41 
  1275       52.20      1.34930        85.60     48.40     64.00     29.60      1.67     65.60     58.41     62.29     90.98     15.43 
  1276       48.60      1.51914        80.00     40.67     51.40      2.67      4.44     77.30     59.05     60.98     96.05     13.40 
  1277       53.96      1.23967        89.60     68.93     57.80      4.53     35.00     74.90     51.11     58.33     84.40     15.00 
  1278       48.10      1.52141        80.20     41.73     59.60     15.20      0.00     74.50     46.83     60.58     84.85     17.53 
  1279       46.55      1.36215        81.00     54.53     34.40     -1.60      3.33     74.20     47.14     58.29     89.39     24.81 
  1280       55.24      1.14175        82.40     63.33     63.20     24.00     12.22     75.70     61.98     54.58     89.75     25.19 
  1281       45.24      1.32151        82.40     48.27     52.80     17.60    -27.22     65.70     49.13     60.98     88.25     14.44 
  1282       46.51      1.28535        81.20     60.93     61.80    -12.80    -12.22     65.10     59.68     59.09     86.85     15.49 
  1283       50.17      1.23355        87.00     54.53     67.80     24.00    -20.56     63.10     46.11     60.91     94.01     24.75 
  1284       53.07      0.99663        76.00     57.87     67.40     20.27     15.56     57.60     60.40     58.25     90.34     27.04 
  1285       51.41      1.04377        93.60     62.67     65.00     13.33      6.11     58.60     48.73     58.62     89.43     18.02 
  1286       53.82      1.24766        94.40     78.00     59.20      6.13     16.11     64.80     48.10     64.00     86.49     20.99 
  1287       47.06      1.28091        71.80     57.87     62.60     -1.87      0.56     56.30     52.38     58.51     94.88     17.59 
  1288       50.37      1.06554        72.40     57.33     74.60     28.27    -17.78     48.40     59.84     61.85     93.79     25.00 
  1289       50.00      1.18729        96.40     67.73     52.60     16.00     -8.89     54.20     62.38     55.45     87.53     16.54 
  1290       45.67      1.26070        87.40     44.00     46.20      8.27    -11.67     62.90     50.95     64.47     86.12     18.09 
  1291       48.63      1.12724        88.40     54.80     64.40      2.93    -17.22     49.90     54.60     61.78     91.97     34.75 
  1292       49.62      1.00466        95.20     57.60     54.20     -7.20     -5.56     72.60     58.89     57.89     86.39     26.17 
  1293       51.32      1.05027        86.80     60.53     58.00     23.73      9.44     41.10     54.76     59.49     90.84     28.46 
  1294       50.64      1.18420        92.40     47.73     44.20      0.80     29.44     56.30     56.51     60.18     95.33     23.46 
  1295       49.45      1.06831        88.80     73.33     55.80     -6.40      2.78     61.30     52.78     62.51     86.35     17.28 
  1296       51.11      1.07882        83.60     63.60     53.20     17.60     11.11     63.40     41.83     64.51     90.93     21.30 
  1297       49.34      1.14058        82.80     63.60     55.20     -2.93    -11.67     65.70     64.68     60.73     87.85     27.41 
  1298       50.25      1.15167        86.80     58.53     70.60     33.07    -38.33     61.20     58.10     63.38     88.57     20.62 
  1299       51.27      1.10420       104.60     68.27     41.00     24.00    -12.78     61.40     46.98     57.82     97.05     24.32 
  1300       46.61      1.12994        96.00     53.73     61.00     -5.07    -19.44     53.80     54.44     60.40     89.93     21.30 
  1301       52.30      1.14331        88.40     45.07     61.00     16.27      2.78     68.20     57.38     60.18     98.23     25.49 
  1302       55.44      1.12851        85.80     67.60     52.60     18.13     46.11     70.30     53.33     56.65     85.40     18.52 
  1303       52.52      1.10653       101.20     59.20     66.00     26.93    -20.00     63.20     64.44     64.91     88.48     10.80 
  1304       45.86      1.13104        89.00     54.53     61.20      9.33    -20.00     53.20     50.32     57.60     80.77     22.65 
  1305       48.40      1.13604        80.00     63.60     49.60      9.33      1.11     53.20     59.84     64.36     81.95     21.05 
  1306       55.41      1.12709        98.60     63.87     66.40     16.27     12.22     65.40     55.48     63.24     92.93     19.75 
  1307       51.97      1.12513        82.80     70.53     64.40     17.60     13.33     44.10     49.13     56.87     95.06     25.86 
  1308       48.66      1.12389        94.60     49.60     55.80      0.53    -13.33     66.60     55.40     66.65     88.21     22.53 
  1309       49.44      1.13736        87.80     54.13     53.00      6.13     11.67     51.80     55.95     62.36     90.07     21.48 
  1310       48.83      1.11661        98.00     51.87     45.20     20.80    -12.22     66.70     45.71     67.42     91.56     13.21 
  1311       49.28      1.12686        78.00     66.93     64.00     35.47    -38.89     56.90     57.94     61.60     87.48     23.40 
  1312       53.22      1.12760        87.80     61.07     53.40      5.07     24.44     71.40     58.73     60.62     84.13     25.56 
  1313       52.25      1.12085        93.60     67.33     63.60      3.20      7.78     66.80     53.89     61.24     95.28      9.81 
  1314       50.62      1.12709        93.00     64.93     58.40      9.60     -5.00     54.90     62.94     61.56     89.30     16.54 
  1315       49.34      1.23496       107.20     60.53     60.80    -14.67     -6.11     63.20     52.46     61.75     87.98     20.25 
  1316       50.42      1.41781        72.80     50.80     56.20     29.33      5.56     62.80     54.84     58.65     96.28     16.98 
  1317       49.43      1.08356        91.80     56.00     47.60     10.40     21.11     43.60     64.21     63.64     85.58     10.37 
  1318       51.61      1.13431        94.00     71.60     64.00    -10.13     33.89     43.40     48.33     61.16     90.16     19.69 
  1319       45.92      0.82637        83.60     64.40     73.00     -9.87    -11.11     40.00     48.25     54.69     87.35     28.89 
  1320       41.71      1.35357        83.20     42.80     40.20    -20.00    -19.44     67.30     49.21     61.93     93.20     18.70 
  1321       47.72      1.64168        81.80     48.40     48.60      3.47     16.67     63.30     48.25     58.44     86.21     22.10 
  1322       50.01      1.44411        79.80     69.60     37.80     22.93     -2.22     72.60     46.11     64.00     92.97     16.48 
  1323       46.44      1.62760        74.00     52.27     40.20      6.40     -1.11     79.20     48.41     58.07     95.33     11.67 
  1324       48.31      1.28776        89.40     57.73     46.40     -0.53      9.44     58.60     48.97     59.20     88.53     25.37 
  1325       54.25      1.29059        89.40     58.27     56.00     13.33     39.44     58.60     53.02     59.35     97.73     17.35 
  1326       48.53      1.42131        90.40     54.40     58.20     -2.13     -0.56     61.90     54.13     61.53     90.20     17.22 
  1327       53.37      0.83268        90.80     67.20     69.60     36.00    -19.44     66.50     48.65     64.55     80.63     29.26 
  1328       52.60      0.41047        75.40     86.13     87.00     37.60      7.22      4.90     52.54     35.56     89.39     50.25 
  1329       53.61      0.87825        91.60     64.67     71.00     -0.80     26.11     49.40     47.70     52.25     96.64     37.53 
  1330       45.04      1.25129        82.20     52.93     55.00    -10.13    -12.78     66.20     47.86     56.36     91.97     20.80 
  1331       60.75      1.33788       101.20     63.33     82.60     33.07     43.89     61.10     41.75     67.38     93.83     19.32 
  1332       53.01      1.32351        83.60     63.73     75.00     12.27      9.44     62.00     53.57     61.89     91.66     16.91 
  1333       50.60      0.92324        95.80     76.13     69.00      3.47    -13.33     56.50     49.68     56.04     84.35     28.33 
  1334       48.45      1.03522        93.00     62.00     64.40     -6.93     -7.78     40.40     60.08     64.95     94.56     19.88 
  1335       60.52      0.99803        88.80     63.07     74.00     30.67     45.00     69.60     59.05     59.13     95.15     20.74 
  1336       49.46      0.67089        72.40     78.93     62.80      4.80     20.56     28.40     42.38     61.05     88.34     34.94 
  1337       50.65      1.14787        94.00     50.00     69.80     -0.80      3.89     64.90     57.94     60.87     81.68     24.20 
  1338       51.78      0.71687        98.40     74.93     87.80      1.07     -3.89     23.60     57.38     52.62     92.65     33.27 
  1339       47.34      1.26885        88.20     45.87     67.00      7.47     -4.44     50.10     57.86     58.40     90.02     12.90 
  1340       53.15      1.02834       100.60     64.80     67.60     16.53     -5.56     58.70     50.87     62.69     91.38     23.89 
  1341       49.03      1.13923        80.40     65.07     57.40     14.13     -7.22     47.80     65.00     63.82     83.99     19.88 
  1342       47.40      0.75355        99.80     72.53     75.40      0.00    -28.33     29.50     47.38     52.87     88.30     36.54 
  1343       54.80      0.82697        95.40     65.73     79.00     14.93     -2.78     63.10     52.22     63.85     91.84     24.69 
  1344       51.91      0.91645        81.20     70.67     80.00     22.93     -8.89     24.40     62.46     56.22     95.83     34.32 
  1345       52.32      0.91805        79.60     61.87     54.60     11.47     41.11     49.40     51.35     56.69     86.21     30.86 
  1346       54.48      0.86022        67.40     66.27     78.20     37.60     22.22     53.50     54.84     62.87     82.99     18.95 
