constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[1.0], [200.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  ]
Optimizer(): evals/step: 10
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP HenkyPenky , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  10.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p01       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   727       55.22     73.51644        84.60     73.47     60.60     18.13    -12.22     55.70     73.41     78.40     90.16     29.94 
   728       55.88     76.94588        76.20     63.20     97.80      0.80      2.78     69.90     57.46     74.11     80.14     36.42 
   729       58.21     105.52018       106.20     74.93     56.00     11.47     36.11     53.40     57.70     58.22     87.21     40.86 
   730       54.84     68.51799        99.80     58.40     88.00      9.33     -1.67     56.10     50.56     70.55     83.99     33.33 
   731       58.11     103.51431        87.20     84.53     72.20     17.60     16.67     59.50     57.30     71.45     89.66     25.00 
   732       60.04     81.87264        99.80     75.87     68.80     13.60     38.89     62.70     59.52     72.04     85.58     23.64 
   733       52.48     103.27239        96.00     71.33     75.00     -3.20     -9.44     37.60     65.48     66.33     89.57     36.17 
   734       54.79     83.39676        92.80     73.20     68.40      4.53     -1.11     64.20     52.06     78.07     91.16     24.57 
   735       55.24     119.72889        94.40     82.13     74.60     -9.87     24.44     54.70     54.92     66.62     82.13     28.33 
   736       48.58     113.24090        65.60     76.00     73.60     -4.00    -16.67     59.10     51.35     62.87     93.56     24.38 
   737       54.58     123.55417        96.40     67.87     80.60     33.60    -14.44     35.00     66.27     62.51     92.11     25.86 
   738       56.86     105.43467        82.40     75.87     93.60     46.13    -21.67     40.20     61.83     67.64     88.62     34.01 
   739       47.69     132.01894        89.40     59.60     68.00     13.33    -31.67     46.30     59.21     66.25     81.77     24.75 
   740       62.72     83.51254        72.40     86.53     75.00     40.00     32.78     65.60     58.41     75.49     93.56     27.41 
   741       54.66     94.64679        99.60     73.47     72.20      1.87     -0.00     34.60     65.79     73.56     93.06     32.47 
   742       60.96     72.68094        94.20     75.33     90.00     26.67     -3.33     71.90     58.41     70.15     91.93     34.32 
   743       58.79     90.44590       102.80     77.07     76.20     18.93      3.33     61.40     47.54     69.20     99.91     31.54 
   744       56.67     93.06113        99.80     65.87     79.40      5.07     16.11     70.50     50.63     69.85     83.31     26.17 
   745       59.30     85.44534        98.80     83.87     79.60     18.13      7.22     49.40     55.87     70.58     96.33     33.21 
   746       57.01     94.71485        95.40     77.60     79.60     14.93     -2.78     60.60     59.21     70.25     86.30     29.01 
   747       54.45     82.13819        57.80     68.93     69.20     15.47      6.67     57.70     67.62     73.13     95.06     32.90 
   748       57.49     87.20622       101.80     60.67     64.00     25.60     -5.00     69.30     62.46     71.82     90.39     33.83 
   749       55.01     100.75455        89.00     72.80     68.60     23.73     -7.78     52.80     68.10     70.69     79.64     32.53 
   750       55.48     108.35824        86.20     84.00     63.80     25.87     -2.78     52.70     60.56     67.89     88.12     28.46 
   751       50.33     81.49837        73.60     73.33     58.80     14.67    -12.22     46.90     56.59     67.93     82.99     40.68 
   752       53.72     111.00085        94.40     73.73     67.00     17.87      2.22     48.50     45.08     67.09     87.98     33.33 
   753       53.34     118.60125        89.40     66.53     77.40     22.93      3.89     46.70     50.79     54.55     88.62     32.59 
   754       52.90     126.98868        68.40     68.93     70.40     23.47     11.11     36.80     65.63     63.56     91.20     29.44 
   755       49.68     146.08267        87.40     62.40     62.40      2.40     12.78     28.10     59.84     63.13     85.40     32.96 
   756       49.80     139.58904        86.60     68.13     43.60      5.33     28.33     29.00     56.59     62.98     88.62     28.77 
   757       49.76     128.34666        98.20     73.33     61.80      3.47     10.00     22.20     51.59     68.07     87.48     21.48 
   758       51.94     149.64924        96.40     77.20     64.20      6.93    -31.11     65.60     49.52     63.89     91.47     35.31 
   759       49.88     114.06369        81.80     65.07     82.80     21.07    -48.33     54.90     49.68     65.02     95.96     30.80 
   760       50.41     135.93456        91.20     72.53     58.40      7.73     -3.33     49.90     46.90     61.49     87.07     32.22 
   761       43.11     129.49294        51.00     65.07     62.60      4.80    -21.67     31.00     57.54     59.49     94.60     26.67 
   762       48.85     155.17226        73.40     63.60     63.40     25.07     -7.78     21.00     64.37     59.53     99.55     26.42 
   763       55.95     177.66774        88.20     76.40     62.60     42.40     20.56     34.80     53.25     65.02     89.80     26.48 
   764       53.09     190.65524        82.80     74.80     85.00     17.87      1.67     39.50     53.02     63.75     79.41     33.09 
   765       48.11     190.36833        63.40     77.07     65.80     -1.33      2.22     49.10     51.59     58.33     84.35     30.56 
   766       48.93     180.60295        85.00     70.53     74.80      3.47     -4.44     30.80     49.29     55.35     91.02     33.46 
   767       49.11     191.42843        91.40     71.73     65.20     13.07     -4.44     31.80     53.49     56.25     88.03     24.57 
   768       53.74     183.53568       107.40     67.20     67.40      8.53     17.78     56.00     48.97     54.40     83.04     26.67 
   769       51.62     184.02103        89.60     68.80     53.40     14.67     10.56     47.20     48.41     57.67     92.47     33.40 
   770       50.72     174.99649        58.40     73.87     81.00     17.60     -5.00     37.00     56.11     58.36     94.15     35.74 
   771       47.31     172.48687        88.20     77.33     70.00      1.87    -26.11     29.40     51.35     66.25     85.94     28.83 
   772       57.10     193.79297       102.20     61.07     74.20      5.60     32.22     44.60     59.76     59.75     95.01     36.54 
   773       49.40     184.56058        81.00     64.13     64.20     25.87     -6.67     36.90     58.02     60.87     87.48     22.16 
   774       53.59     187.71426        81.40     67.60     76.40     24.80     -1.11     47.70     50.63     61.67     92.02     34.81 
   775       53.50     199.76444        98.40     70.00     68.40     18.13     32.22     30.90     57.38     49.49     85.58     24.51 
   776       50.80     198.02097        83.60     67.73     75.80     21.07    -25.00     48.10     63.57     55.75     84.76     32.59 
   777       55.18     196.56807        83.00     83.07     76.40      2.13     21.11     49.40     68.49     53.31     88.30     26.54 
   778       51.47     199.00971       101.00     77.60     57.00     11.73      1.67     25.90     52.70     67.13     89.39     30.62 
   779       53.17     192.49672        96.60     67.20     80.00     34.93     -2.22     15.30     60.40     55.27     91.47     32.72 
   780       54.56     181.18386        87.80     59.47     81.60     24.00     30.00     27.00     54.21     63.09     92.65     25.74 
   781       54.06     183.18369       101.80     67.47     70.20     13.33     15.56     45.00     59.52     50.44     89.66     27.65 
   782       48.87     180.18440        92.20     74.67     87.60      1.60    -31.67     31.30     49.21     62.87     89.66     31.30 
   783       55.78     187.23028       100.20     80.13     73.60     16.27     -2.22     41.10     51.51     60.62    100.68     35.93 
   784       53.01     198.94576        93.80     72.67     74.80     12.80      6.11     35.70     55.24     57.82     83.67     37.47 
   785       47.59     175.42797        94.00     67.47     61.80      5.07     -3.89     18.70     53.02     60.55     81.63     37.53 
   786       51.28     189.80602        72.60     68.67     71.20     23.73    -16.11     57.00     56.83     56.25     90.11     32.47 
   787       52.81     175.89224        88.40     79.60     75.00     18.13     -7.22     39.30     60.48     57.64     83.90     32.84 
   788       54.70     198.96480        92.00     85.73     75.00     22.13     19.44     35.40     48.97     55.71     81.63     30.99 
   789       50.70     186.86930        85.00     70.67     55.80     47.73     -4.44     26.70     42.94     59.89     84.17     38.52 
   790       52.53     191.40244        89.40     56.40     94.40     -0.80     32.78     32.00     58.73     50.25     82.90     29.26 
   791       50.93     187.46213        77.60     76.67     76.60     18.93    -13.33     32.80     59.92     55.02     93.20     31.85 
   792       44.00     182.63595        92.40     65.07     70.80     -8.53    -28.33     24.80     51.90     54.84     88.39     28.70 
   793       49.85     192.39824        83.20     67.47     80.40     -2.13     12.78     27.60     46.98     59.24     93.29     29.69 
   794       55.91     183.94750        89.80     68.80     50.80     18.40     26.67     61.20     68.65     56.11     87.35     31.30 
   795       53.53     181.13133        86.00     71.87     60.60     27.47      3.89     41.90     57.38     65.60     84.44     36.17 
   796       48.71     190.06634        84.20     66.67     51.40     -4.80     13.33     36.40     54.92     60.00     87.39     37.59 
   797       51.40     189.34950        86.20     81.73     75.20     32.27    -10.00     22.80     60.79     60.29     82.54     22.16 
   798       53.32     178.24259        53.00     76.40     80.80     29.07      6.67     44.60     58.73     64.62     86.35     32.96 
   799       52.57     184.70346        93.40     64.67     74.20      0.27      3.33     51.10     54.76     60.07     90.84     33.09 
   800       51.22     183.79044        83.60     76.13     63.60     -0.27     23.89     39.40     56.35     56.47     83.40     29.63 
   801       55.46     184.50523       102.20     78.80     71.60     15.20      5.56     37.80     58.81     61.82     88.57     34.20 
   802       48.00     184.16408        84.40     62.27     71.00     20.27     -7.78     34.70     48.57     54.11     88.07     24.38 
   803       46.48     185.11678        64.80     75.73     70.80     20.53    -22.78     39.40     46.27     51.53     85.71     32.78 
   804       48.65     184.88893        91.40     74.13     67.20     17.87    -16.11     23.30     50.48     54.15     91.84     32.22 
   805       52.77     184.10166        94.60     63.73     67.00      1.87     11.11     46.50     53.57     52.22     99.41     37.72 
   806       55.05     184.39540        87.40     83.73     83.20      4.00      4.44     52.40     52.94     63.67     83.63     35.12 
   807       55.36     184.14859        70.00     82.00     80.80     33.87      7.22     40.50     65.16     57.67     85.62     30.74 
   808       53.31     184.26838        98.00     73.07     70.00      7.73     17.22     40.10     50.63     57.56     82.09     36.67 
   809       55.86     184.50523        93.20     72.13     61.00     45.33    -15.00     55.20     50.16     65.24     91.79     39.57 
   810       53.65     189.46311       101.40     62.00     78.20      1.87      8.33     37.70     59.52     58.15     92.38     36.91 
   811       49.16     183.39653        97.00     51.87     75.00      8.27     -1.67     27.30     53.33     62.87     85.71     31.91 
   812       49.27     183.31169        71.20     72.13     81.20     22.13    -26.67     28.50     57.78     55.49     92.65     38.27 
   813       55.34     164.99524        98.60     72.27     64.60     25.60     27.22     34.40     53.17     53.31     88.66     35.56 
   814       55.30     127.29804        88.20     73.87     68.60     21.07     26.67     56.20     53.33     60.69     77.19     27.22 
   815       55.46     117.40888        85.20     61.60     70.00     19.47      5.00     53.60     62.14     72.44     87.66     37.47 
   816       53.78     134.60818        89.00     85.60     44.40     26.93     26.67     24.10     60.79     68.29     82.90     29.07 
   817       52.01     130.17303        78.40     87.60     74.20      3.20    -19.44     40.00     67.46     68.69     88.44     31.54 
   818       47.61     151.50972        75.20     67.33     72.80     10.13     -6.67     29.40     47.54     64.40     86.76     29.20 
   819       50.47     138.90005        93.60     70.13     59.40     30.67     -9.44     23.70     46.03     66.76     92.38     31.42 
   820       47.85     137.34654        53.80     60.80     63.20     -1.33     -6.67     65.40     57.22     67.05     85.49     33.52 
   821       49.21     118.49755        86.00     69.87     57.40     23.47    -23.89     40.50     50.71     68.58     92.02     27.41 
   822       58.03     97.45593       100.40     67.07     80.40     12.27      1.11     64.10     56.90     72.29     89.07     36.67 
   823       54.06     104.17336        77.40     59.07     71.60     29.33      8.89     42.20     56.83     71.24     90.16     33.89 
   824       56.40     119.64850        87.80     89.73     81.40      8.53      2.22     55.00     57.54     69.16     94.56     18.09 
   825       56.50     95.47526        93.60     68.80     71.40      9.87     17.22     58.00     50.48     69.53     92.29     33.83 
   826       55.12     128.96431        92.20     64.00     71.20     10.13     30.00     38.60     64.52     64.76     82.72     33.09 
   827       47.45     169.37889        85.00     60.13     53.40      6.93      4.44     41.60     49.84     58.69     82.27     32.16 
   828       54.70     144.24352        84.60     78.00     78.60      9.87     28.33     45.60     53.17     53.56     86.71     28.52 
   829       56.08     112.46589        92.60     69.07     77.40      4.00     20.00     66.50     48.97     66.58     92.06     23.64 
   830       54.14     144.58837        90.40     68.27     63.80     34.67      6.11     32.70     57.30     65.82     89.84     32.53 
   831       52.32     132.14825        84.20     71.20     74.40      6.40     13.89     36.20     51.83     63.20     85.85     35.99 
   832       52.02     107.96599        94.80     71.20     61.00     12.53    -13.33     68.50     44.84     60.25     88.98     31.42 
   833       56.58     131.45182        90.40     69.87     78.60     16.53     -7.78     73.50     54.29     58.73     97.05     34.63 
   834       59.43     105.46236        92.60     67.07     61.80     36.00     37.78     51.90     55.16     64.87     87.03     40.12 
   835       47.47     83.88407        99.40     67.20     57.20    -12.27    -27.78     57.30     52.94     68.51     89.34     22.84 
   836       53.76     59.77917        71.40     66.53     70.20     28.00    -13.89     68.90     59.92     74.18     86.21     26.11 
   837       61.09     61.67263       102.60     76.53     84.00     29.60      3.33     55.30     58.81     76.15     94.56     30.06 
   838       51.86     83.89099        66.80     75.20     74.80     -9.33      6.11     59.40     54.76     69.78     84.13     36.91 
   839       50.52     59.75409        86.00     72.00     49.40    -19.20     -7.78     71.80     60.56     79.42     85.80     27.22 
   840       54.07     90.22459        84.00     59.60     60.40     31.20     -1.67     60.50     55.63     76.51     91.56     22.96 
   841       56.10     75.27043        87.80     72.80     92.20     18.93     -0.00     56.40     49.37     75.45     83.85     24.20 
   842       57.44     49.76715        86.20     73.07     67.00     16.00    -10.56     80.00     62.22     72.76     85.40     42.28 
   843       55.69     33.84830        86.00     52.53     77.00     16.53      0.56     65.00     68.57     82.25     78.32     30.12 
   844       61.82     63.44703       107.00     77.87     70.40     14.40     15.00     71.00     60.87     76.47     90.48     34.75 
   845       53.01     82.26877        83.80     69.20     57.60     18.13      3.89     55.30     52.94     68.29     91.70     29.26 
   846       56.95     40.29998        77.20     61.33     81.60     12.27     -7.22     69.10     60.24     75.31     95.46     44.26 
   847       57.34     57.29716       114.00     71.33     50.00     22.67    -10.56     81.80     57.94     78.84     86.98     20.43 
   848       55.21     44.97673        78.20     65.60     69.60     10.40     -7.78     71.70     70.24     74.95     83.13     36.11 
   849       50.38     16.74713        86.20     36.13     50.00     22.40      0.00     62.10     56.83     75.64     91.84     22.65 
   850       62.90     48.33986        74.80     58.27     74.40     38.93     21.67     82.90     66.51     83.27     93.97     34.26 
   851       58.63     65.50040        88.40     73.60     69.40      4.80     24.44     72.40     56.67     74.07     87.39     35.12 
   852       56.21     37.57784        88.80     71.60     69.00     -3.20    -14.44     67.40     61.98     80.04    102.59     38.33 
   853       52.47     39.23553        70.60     61.07     69.80     18.67     -7.78     52.50     63.97     80.91     81.50     33.46 
   854       61.81     53.57454        85.40     74.27     71.60     10.93     23.89     78.90     55.79     88.87     93.70     34.75 
   855       56.32     69.66407        83.60     62.40     69.60     12.80     21.67     58.70     54.68     74.69     93.33     31.73 
   856       54.81     31.79985        60.60     44.80     81.00     10.13     13.89     74.50     62.70     85.82     90.25     24.44 
   857       50.53     59.83619        68.00     67.87     69.60     16.27    -23.33     64.20     53.49     79.82     90.29     19.07 
   858       60.29     27.30779        84.00     54.27     77.80     29.60     12.78     90.70     60.71     83.02     83.27     26.79 
   859       56.89     72.08071        99.40     58.00     68.40     22.40     -4.44     69.90     60.87     75.82     85.53     33.02 
   860       61.05     46.19011        87.20     73.60     69.60     30.67      1.11     86.40     66.51     81.42     84.49     29.51 
   861       57.24     46.80243        84.00     77.73     66.00     12.00     13.33     70.20     50.56     77.78     85.40     35.37 
   862       59.50     41.38672        89.60     65.33     80.80      5.07     11.11     81.30     68.33     76.44     86.80     30.25 
   863       56.93     28.32588        62.60     55.20     71.80     16.53     16.11     68.50     70.40     82.18     88.66     37.28 
   864       61.97     37.94089        90.80     54.53     72.20     36.27     10.00     89.90     54.60     83.75     97.78     29.88 
   865       52.94     22.17113        79.60     46.53     69.00    -18.67     40.56     78.90     48.17     74.84     91.38     19.07 
   866       58.64     38.53056        95.20     76.27     78.00     -3.47    -15.56     84.70     70.00     82.76     87.03     31.42 
   867       59.06     18.86588        70.20     43.07     83.60     24.53     36.11     90.70     56.43     82.84     80.18     22.96 
   868       49.57     13.59923        72.00     37.20     66.20      8.00      2.78     85.90     45.08     75.42     85.99     17.10 
   869       16.37      1.66113        33.80     10.93     10.00     20.27    -11.67     31.90     11.11     31.64     22.04      3.70 
   870       55.10     24.32208        95.40     58.00     53.40     -3.73     -4.44     77.60     60.71     82.29     92.88     38.89 
   871       53.09     27.59165        76.00     41.20     73.40     16.27     -3.89     72.10     58.02     78.69     89.52     29.57 
   872       55.76     27.62168        77.00     62.80     55.80     29.07    -20.00     90.30     63.73     76.73     91.97     30.25 
   873       55.26     36.97435        92.20     65.33     67.00     -4.53      4.44     73.90     59.84     85.53     80.32     28.58 
   874       54.52     26.35719        81.40     59.73     75.60      7.73      4.44     77.50     54.52     77.05     85.94     21.30 
   875       57.70     32.39233        98.00     65.60     70.20     16.80    -18.33     67.60     65.32     86.87     83.72     41.23 
   876       61.36     27.53653        98.20     71.33     72.20     12.80      9.44     82.60     63.10     78.33     86.89     38.70 
   877       52.15     40.12862        93.20     58.13     57.20    -10.67      3.33     52.60     50.71     81.24     92.93     42.84 
   878       60.73     44.44665        88.60     75.60     73.40     36.80    -11.11     76.10     60.56     80.40     93.70     33.27 
   879       51.16     24.79388        65.00     48.00     50.80      6.93     20.00     84.30     52.70     74.73     85.94     23.21 
   880       57.80     36.03303       102.40     72.67     66.80     -3.20     -0.56     79.60     60.24     77.96     88.30     33.77 
   881       52.59     16.86048        87.60     50.80     81.20      5.87     -8.33     82.90     47.38     73.93     85.90     18.64 
   882       52.86     18.23318        93.20     48.27     64.00     -2.93     13.89     86.30     42.86     80.95     82.72     19.38 
   883       60.72     28.64901        89.80     77.20     79.00     13.60     24.44     56.40     54.92     81.02     90.84     40.00 
   884       53.72     30.20295        92.40     56.53     65.60    -10.67      3.89     73.50     57.54     81.60     87.53     29.26 
   885       56.77     27.46763        80.20     70.27     56.20     26.40      3.89     85.00     53.57     80.25     83.85     28.09 
   886       59.59     35.00336        93.00     69.33     69.40     -1.60     14.44     78.40     64.68     78.33     96.24     33.70 
   887       61.90     32.18525        88.20     67.07     78.60     30.40      7.22     81.90     62.46     82.69     87.76     32.72 
   888       59.25     39.86833        70.40     77.47     93.60      0.80     17.78     72.90     58.81     82.95     96.37     21.42 
   889       56.92     26.56845        96.00     57.07     57.60      2.67     16.11     88.80     55.00     81.38     83.22     31.36 
   890       55.15     27.17405        85.40     43.20     66.20     22.93    -12.22     66.90     66.19     84.91     97.14     30.86 
   891       55.59     28.85833        89.40     48.93     59.40     12.80      7.78     64.90     59.21     82.18    100.00     31.30 
   892       57.25     30.18673        96.80     66.27     65.40     -6.67     16.67     74.70     56.59     84.04     90.79     27.90 
   893       55.20     33.02311        85.40     53.07     72.40     33.87    -24.44     82.20     58.41     82.65     85.08     23.40 
   894       56.08     26.35963        76.40     55.47     69.20     28.53     -1.11     72.00     69.84     78.40     88.30     23.77 
   895       59.07     27.50816       105.60     53.47     57.00     29.87     12.78     78.00     62.30     85.71     84.17     21.79 
   896       60.62     30.94383        95.80     68.27     77.20     26.40     12.22     64.90     57.14     77.60     88.53     38.15 
   897       57.18     27.23879        82.40     77.07     70.00      9.33      3.33     67.90     58.81     79.60     94.01     29.38 
   898       57.19     30.28336        85.60     55.73     77.60      9.07      9.44     73.60     66.98     76.40     87.12     30.31 
   899       53.18     35.39290        79.80     62.40     59.20     -2.40      5.00     75.80     52.94     74.00     93.20     31.85 
   900       58.87     31.24506        93.00     64.00     56.20      3.20     24.44     85.10     63.97     83.20     83.72     31.85 
   901       61.05     30.21072        87.60     58.00     85.00     26.40      5.56     81.90     59.84     79.93     93.51     32.78 
   902       54.61     30.65343        92.40     62.13     52.80     21.87     -1.11     64.50     57.94     81.42     89.84     24.32 
   903       58.65     29.31674        98.80     72.80     64.60      3.47     14.44     75.10     67.06     76.95     82.59     30.68 
   904       54.99     29.23397        83.40     64.80     58.80     26.67    -25.00     76.70     66.35     77.67     94.06     26.48 
   905       56.81     30.71228        74.40     71.87     66.40     20.27    -11.11     80.00     52.30     87.49     92.88     33.64 
   906       55.49     29.43366        78.40     59.73     59.40     12.27     17.78     82.40     51.59     76.25     87.62     29.44 
   907       58.57     29.84041        81.00     70.80     68.40     23.73     20.00     61.40     64.44     74.80     89.93     31.23 
   908       52.16     30.93112        63.60     62.27     53.00      3.47     12.22     79.70     57.46     78.29     88.53     23.09 
   909       58.40     29.33259        87.80     78.27     78.40     -2.67     -0.56     79.40     70.48     78.91     87.89     26.05 
   910       56.93     30.21072        90.80     67.47     40.80     22.13     -2.22     87.30     61.51     77.71     90.48     33.33 
   911       53.98     73.49621        97.20     64.53     62.40      9.60      0.56     68.10     57.94     71.53     83.67     24.26 
   912       57.47     26.85329        62.60     61.87     69.20     33.87     23.33     60.80     65.00     79.35     91.61     27.04 
   913       58.75     36.22606       100.00     61.73     76.60      9.07      9.44     77.00     53.41     80.15     95.37     24.69 
   914       54.63     67.53419        93.80     72.93     65.00      2.93      0.00     50.70     64.84     69.09     91.93     35.12 
   915       51.92     105.99787        44.60     80.53     67.20     -6.13     27.22     54.90     51.83     69.35     89.48     40.25 
   916       50.31     82.80644        78.40     65.47     82.40      6.67     11.67     41.20     37.86     74.91     82.63     21.91 
   917       59.25     76.80792        99.40     70.80     87.20     -0.27     26.11     61.80     53.49     69.35     95.78     28.83 
   918       56.75     91.78253        89.00     73.20     82.20     21.87      8.33     44.30     58.10     68.80     81.50     40.19 
   919       56.68     83.39690        93.00     60.00     63.00     38.67    -20.56     67.80     71.35     72.51     91.16     29.88 
   920       47.92     120.56376        93.60     46.13     70.20     -2.40    -23.33     49.80     50.87     68.47     92.47     33.40 
   921       53.99     91.32988        99.00     80.80     78.20      6.67    -17.78     50.00     49.76     66.33     92.79     34.14 
   922       51.61     89.82690        86.00     61.73     65.80      1.60    -10.00     65.20     62.30     70.25     86.98     26.23 
   923       56.85     91.85437        91.40     70.93     72.60     10.67     26.11     48.00     66.35     67.45     86.49     28.46 
   924       51.97     105.53366        68.60     66.67     57.80      1.33     14.44     65.30     55.32     67.60     87.48     35.12 
   925       56.31     127.89192        97.20     75.33    111.20      2.67    -11.67     55.30     60.56     65.49     78.55     28.46 
   926       53.92     145.87998        97.80     64.80     75.20     21.60     12.78     35.60     49.21     62.73     87.21     32.28 
   927       52.19     154.76891        85.00     54.00     68.80      2.40     25.00     35.20     61.98     67.13     90.93     31.42 
   928       51.44     122.76458       106.80     62.53     60.40     17.07      5.56     36.80     50.24     65.93     86.39     22.72 
   929       54.04     109.36938        87.20     63.20     80.80      4.00     -7.22     63.10     58.49     65.53     91.97     33.33 
   930       53.71     124.04919        85.20     75.73     79.60      8.80     10.00     35.80     49.76     63.09     95.65     33.46 
   931       52.84     153.07632        97.00     76.80     63.20     18.40     -3.89     41.90     57.06     59.24     85.08     33.58 
   932       56.11     130.43162        93.20     68.53     72.00     41.60     -1.67     44.60     52.06     64.80     97.55     28.40 
   933       51.50     141.62978        88.60     70.67     71.40     22.93    -22.22     48.20     48.17     64.47     86.62     36.11 
   934       51.65     135.38879        82.60     72.93     68.80     28.80    -36.67     56.90     59.44     64.51     89.25     29.94 
   935       56.13     92.10084        91.60     56.00     82.80     23.47     -4.44     63.90     57.14     68.73     90.34     31.79 
   936       56.23     91.98933        85.40     80.40     57.40     22.40     -6.11     61.70     63.02     73.20     91.52     33.40 
   937       51.68     128.31423        78.60     69.87     90.80      1.60     20.00     24.50     52.46     64.65     86.80     27.47 
   938       55.07     117.68123        90.80     68.40     85.80     14.93      7.22     42.00     55.40     66.04     75.33     44.81 
   939       54.99     120.80367       101.20     73.47     64.40     38.40     -7.22     49.50     55.40     57.64     86.53     30.56 
   940       50.28     90.97053        97.60     58.80     54.60     -9.87      2.22     43.20     52.86     72.22     94.47     36.67 
   941       51.35     87.38114        78.80     67.33     67.00     -1.07     -8.33     57.70     56.83     72.36     89.16     33.77 
   942       57.67     89.02480        94.80     72.53     72.60     29.07      7.22     55.70     48.65     70.33     87.07     38.77 
   943       54.34     119.38469        92.20     66.27     86.60     15.47      0.56     38.10     58.49     65.16     85.35     35.25 
   944       56.42     64.52058        82.20     82.13     69.20     -0.80     35.56     53.90     47.30     76.51     87.66     30.56 
   945       49.49     94.74461        74.40     75.73     64.00     -2.93     -5.56     45.80     53.25     63.89     89.89     36.42 
   946       55.34     89.94645        87.40     75.87     76.40     24.80     -6.11     53.40     52.86     72.58     78.14     38.02 
   947       54.90     112.79326        81.00     57.47     73.20     28.80     19.44     50.90     54.52     69.96     79.91     33.77 
   948       49.56     77.08154        85.00     62.13     60.60     -5.07     -5.56     62.10     52.54     72.40     86.62     24.88 
   949       54.43     94.80782       101.20     76.00     69.00     12.27     -8.89     48.90     63.57     70.07     91.34     20.80 
   950       50.69     105.42715        79.00     76.27     68.20     13.33    -27.78     52.40     58.33     69.67     86.53     30.99 
   951       51.73     98.97624        83.60     60.27     73.80     21.07     -8.89     56.70     50.40     67.82     79.37     33.15 
   952       57.16     63.68963        99.60     68.80     79.80     23.47    -26.11     76.70     58.17     75.82     89.16     26.23 
   953       57.56     64.60763        83.00     76.00     65.00     13.60     13.89     68.70     61.83     73.75     91.47     28.33 
   954       56.02     89.19967        89.20     65.60     74.00     23.20      0.56     64.40     51.59     73.05     90.48     28.15 
   955       55.09     62.10264        94.20     66.67     61.20      7.20      7.78     66.40     51.67     80.62     83.76     31.42 
   956       62.47     50.32261        94.40     75.33     81.60     11.73     20.56     73.50     62.62     84.11     87.71     33.15 
   957       56.00     74.51147        88.20     74.13     66.40     -3.20     21.11     62.60     55.40     72.51     96.05     26.79 
   958       51.69     58.69423        85.00     65.60     37.20     12.80      8.33     55.30     50.24     76.73     93.11     32.59 
   959       53.79     77.49927        75.80     65.33     73.60     18.93      1.11     55.10     58.33     75.71     90.66     23.33 
   960       57.93     78.20659        87.00     66.27     83.20     -1.33     36.67     50.70     51.59     78.29     92.88     34.01 
   961       59.32     60.60923        92.80     74.67     64.60     24.53     21.67     66.20     60.79     70.98     85.62     31.36 
   962       59.35     63.64716        89.60     71.33     91.20     22.67    -17.22     67.10     59.60     79.24     98.55     31.48 
   963       57.55     51.59041        69.80     72.40     72.00      8.80     18.89     63.30     64.21     80.25     91.61     34.20 
   964       51.31     70.60375        52.40     63.73     74.00     25.07    -24.44     60.90     61.43     75.13     91.38     33.52 
   965       52.95     66.79036        96.00     63.47     63.80      0.27     -1.67     61.40     55.00     71.35     88.07     31.79 
   966       55.08     68.10877        80.80     75.87     70.80     10.40    -10.56     69.60     66.27     73.45     83.58     30.62 
   967       58.09     51.02954        82.60     85.73     75.60      0.53      0.56     69.50     62.14     78.04     96.73     29.44 
   968       54.70     63.74335        65.60     73.20     67.00     22.13      1.11     62.60     52.14     72.62     91.38     39.20 
   969       59.25     33.60968        85.40     68.13     67.60     -4.00     26.11     70.70     67.14     83.85     90.93     36.67 
   970       54.40     26.45441        90.60     46.80     62.60      5.07     14.44     70.90     59.68     78.91     87.44     27.53 
   971       53.26     22.21138        77.60     63.47     62.00      5.33      8.33     56.30     62.06     81.67     93.15     22.72 
