constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
!!! --- WARNING --- !!! Oracle probabilites : ENABLED !!! --- WARNING --- !!!
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.5, 0.5], [9.0, 1.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  2  ]
Optimizer(): evals/step: 1
Optimizer(): numParams: 2 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.166000  ]  [  2.500000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
    Score          p01       p02       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    81.71     1.311404  0.671699        99.60     95.08     97.40     63.76     10.57     99.40     77.46     96.76     95.02     82.09 
    83.27     0.500000  0.644561        99.60     95.08     97.40     63.76     10.57     99.40     92.47     97.78     94.53     82.09 
    81.71     1.474659  0.720147        99.60     95.08     97.40     63.76     10.57     99.40     77.51     96.69     95.01     82.09 
    82.32     0.500000  0.660418        99.60     95.08     97.40     63.76     10.57     99.40     93.03     97.78     94.54     72.04 
    79.98     1.878222  0.564210        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.60    100.00     82.08 
    82.41     0.500000  0.700743        99.60     95.08     97.40     63.76     10.57     99.40     93.22     97.85     94.90     72.31 
    83.36     0.500000  0.646911        99.60     95.08     97.40     63.76     10.57     99.40     92.97     97.78     94.90     82.11 
    82.36     0.550076  0.699783        99.60     95.08     97.40     63.76     10.57     99.40     93.03     97.78     94.89     72.05 
    81.24     1.465955  0.640976        99.60     95.08     97.40     63.76     10.57     99.40     68.00     96.47     99.99     82.10 
    81.55     1.196521  0.592424        99.60     95.08     97.40     63.76     10.57     99.40     75.77     96.69     95.09     82.10 
    83.23     0.500000  0.603705        99.60     95.08     97.40     63.76     10.57     99.40     92.23     97.71     94.41     82.10 
    83.34     0.500000  0.647125        99.60     95.08     97.40     63.76     10.57     99.40     92.97     97.78     94.90     81.97 
    82.69     0.969647  0.682390        99.60     95.08     97.40     63.76     10.57     99.40     88.08     97.20     93.73     82.12 
    81.71     1.205991  0.633638        99.60     95.08     97.40     63.76     10.57     99.40     77.32     96.84     95.02     82.09 
    82.39     0.500000  0.704792        99.60     95.08     97.40     63.76     10.57     99.40     93.23     97.85     94.64     72.35 
    83.06     0.708333  0.665007        99.60     95.08     97.40     63.76     10.57     99.40     91.07     97.49     94.26     81.97 
    82.32     0.500000  0.662016        99.60     95.08     97.40     63.76     10.57     99.40     93.04     97.78     94.53     72.06 
    82.58     0.500000  0.673207        99.60     95.08     97.40     63.76     10.57     99.40     93.09     97.78     94.55     74.57 
    82.67     0.967438  0.676719        99.60     95.08     97.40     63.76     10.57     99.40     88.00     97.20     93.63     82.10 
    83.26     0.500000  0.632510        99.60     95.08     97.40     63.76     10.57     99.40     92.40     97.78     94.51     82.11 
    82.33     0.500000  0.663617        99.60     95.08     97.40     63.76     10.57     99.40     93.05     97.78     94.55     72.07 
    83.23     0.500000  0.605183        99.60     95.08     97.40     63.76     10.57     99.40     92.24     97.71     94.48     82.09 
    82.84     0.772551  0.632513        99.60     95.08     97.40     63.76     10.57     99.40     89.25     97.42     93.97     81.96 
    83.18     0.587443  0.614924        99.60     95.08     97.40     63.76     10.57     99.40     91.32     97.64     94.90     82.10 
    83.29     0.500000  0.642700        99.60     95.08     97.40     63.76     10.57     99.40     92.46     97.78     94.88     81.94 
    83.35     0.500000  0.646731        99.60     95.08     97.40     63.76     10.57     99.40     92.97     97.78     94.89     82.07 
    83.32     0.500000  0.649871        99.60     95.08     97.40     63.76     10.57     99.40     92.99     97.78     94.52     82.07 
    83.36     0.500000  0.652631        99.60     95.08     97.40     63.76     10.57     99.40     93.00     97.78     94.89     82.10 
    83.36     0.500000  0.655731        99.60     95.08     97.40     63.76     10.57     99.40     93.01     97.78     94.89     82.10 
    83.26     0.568049  0.652467        99.60     95.08     97.40     63.76     10.57     99.40     92.19     97.71     94.89     81.98 
    82.35     0.500000  0.658916        99.60     95.08     97.40     63.76     10.57     99.40     93.03     97.78     94.89     72.02 
    83.25     0.574182  0.651519        99.60     95.08     97.40     63.76     10.57     99.40     92.16     97.71     94.88     81.91 
    83.25     0.599925  0.652974        99.60     95.08     97.40     63.76     10.57     99.40     92.05     97.64     94.90     82.08 
    83.09     0.643568  0.651306        99.60     95.08     97.40     63.76     10.57     99.40     91.31     97.56     94.31     81.95 
    83.07     0.701793  0.655323        99.60     95.08     97.40     63.76     10.57     99.40     91.02     97.49     94.24     82.10 
    83.13     0.701793  0.655323        99.60     95.08     97.40     63.76     10.57     99.40     91.02     97.49     94.89     82.11 
    80.99     0.500000  0.888024        99.60     95.08     97.40     63.76     10.57     99.40     92.30     97.75     94.88     59.17 
    83.10     0.500000  0.537932        99.60     95.08     97.40     63.76     10.57     99.40     91.22     97.64     94.27     82.09 
    77.48     2.408790  0.609047        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.09     75.51     82.09 
    77.53     5.695842  0.560475        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.10 
    78.36     5.293445  0.649864        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.35    100.00     82.08 
    77.50     2.258907  0.601793        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.24     75.50     82.10 
    77.48     2.464637  0.611731        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.02     75.51     82.09 
    77.49     1.879214  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.16     75.50     82.10 
    83.16     0.773528  0.740313        99.60     95.08     97.40     63.76     10.57     99.40     91.42     97.56     94.89     81.96 
    81.18     0.500000  0.945969        99.60     95.08     97.40     63.76     10.57     99.40     92.45     97.82     94.85     60.85 
    83.26     0.500000  0.582966        99.60     95.08     97.40     63.76     10.57     99.40     92.09     97.71     94.88     82.12 
    82.46     0.500000  0.773010        99.60     95.08     97.40     63.76     10.57     99.40     91.86     97.85     94.88     74.22 
    80.91     0.500000  0.937522        99.60     95.08     97.40     63.76     10.57     99.40     92.44     97.75     94.82     58.25 
    77.56     1.983372  0.644890        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.82     75.50     82.09 
    82.60     0.692244  0.790244        99.60     95.08     97.40     63.76     10.57     99.40     93.04     97.71     94.88     74.57 
    81.32     0.500000  0.986042        99.60     95.08     97.40     63.76     10.57     99.40     92.53     97.82     94.88     62.14 
    81.31     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.87     62.02 
    82.73     2.447218  0.980379        99.60     95.08     97.40     63.76     10.57     99.40     88.38     96.40     94.62     82.09 
    80.36     5.243299  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     67.43     93.53     94.89     81.97 
    82.62     1.021117  0.909563        99.60     95.08     97.40     63.76     10.57     99.40     93.00     97.49     94.90     74.99 
    82.19     1.951386  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.98     96.84     94.88     72.40 
    82.81     2.698001  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     89.06     96.25     94.88     82.10 
    81.17     0.844583  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.29     97.78     94.89     60.90 
    81.31     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.89     62.07 
    80.85     0.934801  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.17     97.71     94.89     57.93 
    81.00     0.500000  0.883840        99.60     95.08     97.40     63.76     10.57     99.40     92.29     97.75     94.89     59.23 
    80.24     2.565872  0.808349        99.60     95.08     97.40     63.76     10.57     99.40     58.71     95.82     99.99     82.08 
    83.21     0.760168  0.765867        99.60     95.08     97.40     63.76     10.57     99.40     92.17     97.56     94.48     82.10 
    79.72     3.797721  0.744007        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.95     99.98     82.10 
    83.23     0.500000  0.613122        99.60     95.08     97.40     63.76     10.57     99.40     92.28     97.71     94.48     82.07 
    79.72     2.481968  0.501356        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.95     99.99     82.10 
    83.21     0.500000  0.599833        99.60     95.08     97.40     63.76     10.57     99.40     92.20     97.71     94.40     81.97 
    79.69     1.007553  0.542656        99.60     95.08     97.40     63.76     10.57     99.40     76.64     96.84     75.51     82.07 
    83.19     0.500000  0.587675        99.60     95.08     97.40     63.76     10.57     99.40     92.12     97.71     94.38     81.91 
    79.56     2.819320  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.35     99.99     82.09 
    83.19     0.500000  0.569891        99.60     95.08     97.40     63.76     10.57     99.40     92.00     97.64     94.37     82.10 
    77.81     1.981172  0.712168        99.60     95.08     97.40     63.76     10.57     99.40     58.72     96.11     75.51     81.96 
    83.25     0.500000  0.571595        99.60     95.08     97.40     63.76     10.57     99.40     92.01     97.71     94.88     82.10 
    83.21     0.500000  0.588732        99.60     95.08     97.40     63.76     10.57     99.40     92.13     97.71     94.41     82.09 
    79.93     2.232143  0.562183        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.02     99.99     82.10 
    82.59     0.500000  0.675384        99.60     95.08     97.40     63.76     10.57     99.40     93.10     97.78     94.62     74.58 
    82.46     0.500000  0.726727        99.60     95.08     97.40     63.76     10.57     99.40     93.31     97.85     94.64     73.02 
    82.45     0.545214  0.753159        99.60     95.08     97.40     63.76     10.57     99.40     93.28     97.78     94.66     72.94 
    82.61     0.500000  0.683920        99.60     95.08     97.40     63.76     10.57     99.40     93.14     97.78     94.61     74.72 
    80.09     2.083990  0.707835        99.60     95.08     97.40     63.76     10.57     99.40     57.01     95.96     99.99     82.09 
    83.30     0.500000  0.630496        99.60     95.08     97.40     63.76     10.57     99.40     92.39     97.78     94.90     82.10 
    83.00     0.500000  0.502531        99.60     95.08     97.40     63.76     10.57     99.40     90.36     97.56     94.15     82.10 
    79.51     0.991039  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     75.04     96.69     75.50     82.10 
    82.99     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.13     82.08 
    83.06     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.93     81.97 
    82.69     0.824459  0.586608        99.60     95.08     97.40     63.76     10.57     99.40     87.03     97.20     94.94     81.95 
    81.63     0.778873  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     79.00     97.05     92.35     82.09 
    83.09     0.500000  0.541406        99.60     95.08     97.40     63.76     10.57     99.40     91.26     97.64     94.28     81.95 
    83.20     0.500000  0.581840        99.60     95.08     97.40     63.76     10.57     99.40     92.08     97.71     94.39     81.97 
    83.32     0.500000  0.649532        99.60     95.08     97.40     63.76     10.57     99.40     92.98     97.78     94.52     82.10 
    78.72     1.371662  0.604948        99.60     95.08     97.40     63.76     10.57     99.40     67.49     96.47     75.50     81.96 
    82.33     0.500000  0.666170        99.60     95.08     97.40     63.76     10.57     99.40     93.06     97.78     94.53     72.13 
    82.33     0.500000  0.747139        99.60     95.08     97.40     63.76     10.57     99.40     91.34     97.85     94.66     73.62 
    81.94     1.351970  0.741749        99.60     95.08     97.40     63.76     10.57     99.40     79.63     96.91     94.94     82.11 
    77.48     3.048620  0.743965        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.02     75.50     82.09 
    83.32     0.500000  0.657004        99.60     95.08     97.40     63.76     10.57     99.40     93.02     97.78     94.53     82.09 
    82.29     0.894706  0.590738        99.60     95.08     97.40     63.76     10.57     99.40     85.30     97.13     92.56     82.10 
    81.45     1.727051  0.726411        99.60     95.08     97.40     63.76     10.57     99.40     75.07     96.40     95.10     82.09 
    82.70     0.892728  0.651706        99.60     95.08     97.40     63.76     10.57     99.40     88.13     97.27     93.71     82.08 
    83.24     0.500000  0.618644        99.60     95.08     97.40     63.76     10.57     99.40     92.31     97.71     94.51     82.10 
    83.32     0.500000  0.649604        99.60     95.08     97.40     63.76     10.57     99.40     92.98     97.78     94.54     82.09 
    78.62     1.736405  0.684967        99.60     95.08     97.40     63.76     10.57     99.40     66.51     96.25     75.51     82.09 
    83.27     0.511192  0.615749        99.60     95.08     97.40     63.76     10.57     99.40     92.25     97.71     94.90     82.09 
    83.24     0.500000  0.611230        99.60     95.08     97.40     63.76     10.57     99.40     92.28     97.71     94.50     82.09 
    77.54     1.824518  0.616688        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.89     75.51     81.90 
    83.20     0.535366  0.603820        99.60     95.08     97.40     63.76     10.57     99.40     92.04     97.64     94.39     82.09 
    83.26     0.500000  0.583566        99.60     95.08     97.40     63.76     10.57     99.40     92.09     97.71     94.89     82.09 
    83.24     0.500000  0.613498        99.60     95.08     97.40     63.76     10.57     99.40     92.28     97.71     94.50     82.11 
    83.12     0.500000  0.554541        99.60     95.08     97.40     63.76     10.57     99.40     91.36     97.64     94.31     82.11 
    82.74     0.685260  0.525643        99.60     95.08     97.40     63.76     10.57     99.40     87.29     97.27     94.94     82.09 
    80.19     1.254127  0.511377        99.60     95.08     97.40     63.76     10.57     99.40     57.66     96.33     99.98     82.11 
    82.97     0.561343  0.533298        99.60     95.08     97.40     63.76     10.57     99.40     90.18     97.49     94.11     82.11 
    83.24     0.500000  0.565398        99.60     95.08     97.40     63.76     10.57     99.40     91.97     97.64     94.88     82.10 
    83.08     0.500000  0.519257        99.60     95.08     97.40     63.76     10.57     99.40     91.05     97.56     94.25     82.10 
    80.19     1.216996  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     57.70     96.33    100.00     82.11 
    79.70     0.898799  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     76.75     96.84     75.51     82.08 
    83.06     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.92     81.97 
    82.60     0.721676  0.505327        99.60     95.08     97.40     63.76     10.57     99.40     85.91     97.20     94.95     82.08 
    83.00     0.500000  0.500810        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.14     82.11 
    81.65     0.897715  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     76.77     96.91     95.02     81.97 
    82.84     0.628354  0.514751        99.60     95.08     97.40     63.76     10.57     99.40     88.24     97.35     94.94     82.09 
    82.72     0.701270  0.522102        99.60     95.08     97.40     63.76     10.57     99.40     87.05     97.27     94.95     82.11 
    83.12     0.500000  0.549460        99.60     95.08     97.40     63.76     10.57     99.40     91.33     97.64     94.30     82.09 
    83.07     0.588385  0.563750        99.60     95.08     97.40     63.76     10.57     99.40     90.32     97.56     94.91     82.07 
    83.16     0.500000  0.544916        99.60     95.08     97.40     63.76     10.57     99.40     91.29     97.64     94.89     81.96 
    82.95     0.583131  0.542373        99.60     95.08     97.40     63.76     10.57     99.40     90.11     97.49     94.03     82.07 
    82.92     0.654460  0.545704        99.60     95.08     97.40     63.76     10.57     99.40     89.02     97.42     94.92     82.09 
    82.84     0.642138  0.549243        99.60     95.08     97.40     63.76     10.57     99.40     89.16     97.42     93.88     82.11 
    82.68     0.702255  0.549035        99.60     95.08     97.40     63.76     10.57     99.40     88.08     97.35     93.61     81.96 
    82.51     0.740600  0.551158        99.60     95.08     97.40     63.76     10.57     99.40     87.18     97.27     92.73     82.09 
    82.71     0.687587  0.546808        99.60     95.08     97.40     63.76     10.57     99.40     88.18     97.35     93.63     82.10 
    82.84     0.685370  0.546469        99.60     95.08     97.40     63.76     10.57     99.40     88.19     97.35     94.92     82.10 
    82.50     0.719151  0.542200        99.60     95.08     97.40     63.76     10.57     99.40     87.24     97.27     92.75     81.95 
    82.52     0.717512  0.542750        99.60     95.08     97.40     63.76     10.57     99.40     87.26     97.27     92.76     82.09 
    82.86     0.623649  0.549842        99.60     95.08     97.40     63.76     10.57     99.40     89.34     97.42     93.99     82.08 
    82.96     0.623649  0.549842        99.60     95.08     97.40     63.76     10.57     99.40     89.34     97.42     94.93     82.09 
    75.70     4.437414  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     77.24     75.51     82.11 
    77.48     1.935651  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.09     75.51     82.08 
    83.07     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.92     82.09 
    82.99     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.13     82.07 
    82.99     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.13     82.09 
    82.34     0.500000  0.737090        99.60     95.08     97.40     63.76     10.57     99.40     91.30     97.85     94.88     73.52 
    83.26     0.500000  0.587064        99.60     95.08     97.40     63.76     10.57     99.40     92.11     97.71     94.90     82.08 
    83.05     0.500000  0.508285        99.60     95.08     97.40     63.76     10.57     99.40     90.95     97.56     94.15     82.08 
    77.52     1.670279  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.53     75.51     81.97 
    82.33     0.500000  0.750610        99.60     95.08     97.40     63.76     10.57     99.40     91.35     97.85     94.66     73.63 
    82.60     0.500000  0.827675        99.60     95.08     97.40     63.76     10.57     99.40     92.09     97.93     94.79     75.43 
    77.57     2.086551  0.689011        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.89     75.51     82.12 
    83.36     0.500000  0.654875        99.60     95.08     97.40     63.76     10.57     99.40     93.01     97.78     94.90     82.08 
    82.52     0.842769  0.563200        99.60     95.08     97.40     63.76     10.57     99.40     85.24     97.13     94.95     82.12 
    82.60     0.500000  0.671099        99.60     95.08     97.40     63.76     10.57     99.40     93.08     97.78     94.90     74.47 
    78.86     3.762981  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.36     99.98     82.09 
    76.56     3.331025  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.89     75.51     82.07 
    80.99     1.234846  0.530111        99.60     95.08     97.40     63.76     10.57     99.40     65.57     96.40    100.00     82.12 
    83.13     0.500000  0.510753        99.60     95.08     97.40     63.76     10.57     99.40     90.97     97.56     94.90     82.08 
    83.11     0.500000  0.546846        99.60     95.08     97.40     63.76     10.57     99.40     91.31     97.64     94.30     82.10 
    79.79     2.299321  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.67    100.00     82.11 
    77.26     3.130729  0.605080        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.80     75.51     82.10 
    75.77     4.254407  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.04     75.50     81.97 
    80.00     1.556822  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.75    100.00     82.12 
    77.60     4.591557  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.78     99.98     82.11 
    79.77     3.344515  0.675240        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.45    100.00     82.11 
    77.55     2.237019  0.699327        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.75     75.50     82.10 
    77.58     5.530820  0.587763        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.71     99.98     81.94 
    76.41     5.947267  0.760693        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.51     75.49     81.96 
    78.16     6.626954  0.716996        99.60     95.08     97.40     63.76     10.57     99.40     56.34     77.38     99.99     82.09 
    79.14     5.222787  0.824436        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.20     99.99     82.11 
    79.93     2.929730  0.720999        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.02    100.00     82.11 
    81.15     1.964706  0.749662        99.60     95.08     97.40     63.76     10.57     99.40     67.49     96.25    100.00     81.96 
    82.54     0.500000  0.799023        99.60     95.08     97.40     63.76     10.57     99.40     91.98     97.93     94.88     74.81 
    82.20     1.318476  0.942993        99.60     95.08     97.40     63.76     10.57     99.40     92.23     97.27     94.66     72.04 
    77.40     3.787005  0.835467        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.29     75.49     82.09 
    79.85     3.538903  0.791709        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.36    100.00     81.97 
    80.27     2.255574  0.763493        99.60     95.08     97.40     63.76     10.57     99.40     58.83     95.96     99.99     82.08 
    75.93     4.760388  0.602269        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.71     75.51     81.91 
    77.40     3.231694  0.712702        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.22     75.50     82.09 
    82.58     0.778116  0.834073        99.60     95.08     97.40     63.76     10.57     99.40     93.05     97.64     94.62     74.65 
    81.57     1.511992  0.758223        99.60     95.08     97.40     63.76     10.57     99.40     78.64     96.76     92.39     82.10 
    81.68     1.436027  0.704776        99.60     95.08     97.40     63.76     10.57     99.40     77.31     96.69     95.01     81.96 
    82.55     0.500000  0.842068        99.60     95.08     97.40     63.76     10.57     99.40     92.17     97.93     94.89     74.69 
    82.52     1.291575  0.974314        99.60     95.08     97.40     63.76     10.57     99.40     93.09     97.35     94.89     74.05 
    80.76     3.126868  0.918018        99.60     95.08     97.40     63.76     10.57     99.40     68.98     95.67     95.02     82.12 
    82.36     3.420171  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.17     95.67     94.89     82.11 
    82.37     1.504664  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.03     97.20     94.86     74.78 
    82.44     3.323352  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.97     95.75     94.87     81.97 
    82.98     1.648850  0.921800        99.60     95.08     97.40     63.76     10.57     99.40     90.08     96.98     94.90     82.07 
    81.67     1.809360  0.845367        99.60     95.08     97.40     63.76     10.57     99.40     79.60     96.69     92.64     81.96 
    82.52     0.500000  0.791318        99.60     95.08     97.40     63.76     10.57     99.40     91.97     97.93     94.74     74.77 
    83.25     0.813795  0.829269        99.60     95.08     97.40     63.76     10.57     99.40     92.44     97.64     94.55     82.12 
    80.98     0.500000  0.891202        99.60     95.08     97.40     63.76     10.57     99.40     92.37     97.75     94.89     58.98 
    82.52     0.500000  0.793856        99.60     95.08     97.40     63.76     10.57     99.40     91.97     97.93     94.74     74.77 
    82.43     0.849883  0.880286        99.60     95.08     97.40     63.76     10.57     99.40     93.15     97.64     94.90     72.82 
    83.01     1.366823  0.877609        99.60     95.08     97.40     63.76     10.57     99.40     90.20     97.13     94.90     82.10 
    79.94     3.124294  0.796784        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.16    100.00     82.09 
    81.67     1.996795  0.828792        99.60     95.08     97.40     63.76     10.57     99.40     77.35     96.40     95.00     82.10 
    83.17     1.004196  0.848670        99.60     95.08     97.40     63.76     10.57     99.40     92.04     97.42     94.50     81.96 
    81.58     2.330895  0.864354        99.60     95.08     97.40     63.76     10.57     99.40     76.64     96.18     95.02     82.12 
    81.04     2.207039  0.776851        99.60     95.08     97.40     63.76     10.57     99.40     66.43     96.04     99.99     82.09 
    83.28     0.768059  0.797861        99.60     95.08     97.40     63.76     10.57     99.40     92.36     97.64     94.89     82.10 
    82.71     1.628550  0.879896        99.60     95.08     97.40     63.76     10.57     99.40     88.23     96.91     94.03     82.09 
    80.74     2.484014  0.847521        99.60     95.08     97.40     63.76     10.57     99.40     68.51     96.04     95.09     81.96 
    82.45     2.500696  0.952228        99.60     95.08     97.40     63.76     10.57     99.40     86.08     96.33     94.16     82.09 
    82.86     1.828254  0.920847        99.60     95.08     97.40     63.76     10.57     99.40     88.99     96.84     94.89     82.12 
    77.73     3.218506  0.876511        99.60     95.08     97.40     63.76     10.57     99.40     58.42     95.45     75.49     82.09 
    82.43     1.022292  0.960421        99.60     95.08     97.40     63.76     10.57     99.40     91.31     97.56     94.80     74.78 
    81.32     0.500000  0.994043        99.60     95.08     97.40     63.76     10.57     99.40     92.54     97.82     94.87     62.16 
    80.87     0.744804  0.982156        99.60     95.08     97.40     63.76     10.57     99.40     92.30     97.78     94.88     57.94 
    80.89     0.652068  0.967163        99.60     95.08     97.40     63.76     10.57     99.40     92.38     97.85     94.88     57.96 
    83.22     1.278025  0.926297        99.60     95.08     97.40     63.76     10.57     99.40     92.12     97.27     94.90     82.09 
    80.96     0.726486  0.967146        99.60     95.08     97.40     63.76     10.57     99.40     92.27     97.78     94.88     58.91 
    80.97     0.500000  0.898209        99.60     95.08     97.40     63.76     10.57     99.40     92.37     97.75     94.81     58.98 
    82.45     0.742935  0.901477        99.60     95.08     97.40     63.76     10.57     99.40     91.42     97.78     94.76     74.77 
    82.94     1.714984  0.935427        99.60     95.08     97.40     63.76     10.57     99.40     90.15     96.91     94.42     82.10 
    83.01     1.616054  0.930644        99.60     95.08     97.40     63.76     10.57     99.40     90.34     96.98     94.89     82.10 
    82.51     1.165079  0.929929        99.60     95.08     97.40     63.76     10.57     99.40     92.39     97.42     94.87     74.59 
    82.51     0.912138  0.912154        99.60     95.08     97.40     63.76     10.57     99.40     93.23     97.64     94.89     73.53 
    82.93     1.707845  0.932097        99.60     95.08     97.40     63.76     10.57     99.40     90.11     96.91     94.41     82.11 
    82.66     2.078680  0.930344        99.60     95.08     97.40     63.76     10.57     99.40     87.31     96.62     94.90     81.96 
    81.70     2.469563  0.905319        99.60     95.08     97.40     63.76     10.57     99.40     78.02     96.18     94.95     82.09 
    82.56     1.930745  0.902292        99.60     95.08     97.40     63.76     10.57     99.40     87.05     96.69     93.99     82.10 
    82.59     1.700490  0.874082        99.60     95.08     97.40     63.76     10.57     99.40     87.26     96.84     93.88     82.09 
    82.93     1.497631  0.894000        99.60     95.08     97.40     63.76     10.57     99.40     90.04     97.05     94.30     82.10 
    83.21     1.176523  0.889468        99.60     95.08     97.40     63.76     10.57     99.40     91.96     97.35     94.89     82.10 
    82.49     0.921237  0.910566        99.60     95.08     97.40     63.76     10.57     99.40     93.20     97.56     94.87     73.42 
    82.82     1.581535  0.877569        99.60     95.08     97.40     63.76     10.57     99.40     88.37     96.98     94.93     82.10 
    82.40     0.792560  0.903489        99.60     95.08     97.40     63.76     10.57     99.40     91.34     97.71     94.88     74.22 
    83.21     1.192468  0.894133        99.60     95.08     97.40     63.76     10.57     99.40     91.97     97.35     94.88     82.10 
    83.20     1.136851  0.898753        99.60     95.08     97.40     63.76     10.57     99.40     92.15     97.42     94.55     82.09 
    83.21     1.112256  0.898620        99.60     95.08     97.40     63.76     10.57     99.40     92.22     97.42     94.56     82.10 
    83.26     1.043684  0.893692        99.60     95.08     97.40     63.76     10.57     99.40     92.33     97.49     94.88     82.12 
    83.22     1.108072  0.889083        99.60     95.08     97.40     63.76     10.57     99.40     92.13     97.42     94.90     81.96 
    83.26     1.034525  0.893300        99.60     95.08     97.40     63.76     10.57     99.40     92.35     97.49     94.90     82.07 
    82.21     1.031070  0.891478        99.60     95.08     97.40     63.76     10.57     99.40     92.34     97.49     94.61     71.89 
    82.63     0.961894  0.895723        99.60     95.08     97.40     63.76     10.57     99.40     93.02     97.56     94.90     74.99 
    82.56     0.976624  0.894187        99.60     95.08     97.40     63.76     10.57     99.40     92.98     97.56     94.65     74.64 
    82.62     0.962889  0.897513        99.60     95.08     97.40     63.76     10.57     99.40     93.03     97.56     94.90     74.91 
    82.63     0.962889  0.897513        99.60     95.08     97.40     63.76     10.57     99.40     93.03     97.56     94.90     75.02 
    79.55     4.091029  0.694511        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.27     99.99     82.09 
    79.07     4.591252  0.698831        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.47    100.00     82.10 
