constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [2.5], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 50
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   495       49.49      1.00600        84.64     65.01     61.56      6.24     -2.44     49.00     56.59     58.63     90.89     24.74 
   496       50.46      1.02500        87.64     60.48     61.28     -0.11      5.78     63.62     57.38     56.24     89.50     22.79 
   497       51.32      1.02577        85.36     61.33     72.28      5.23      2.11     56.98     58.22     57.96     90.77     22.95 
   498       50.07      1.02954        88.76     62.00     62.52      8.00     -4.67     62.76     51.60     60.86     88.35     20.47 
   499       53.66      1.02034        92.00     60.96     67.00     13.23      4.44     63.48     61.81     60.85     89.48     23.35 
   500       49.77      1.00904        90.92     64.16     57.72      3.25      6.67     54.34     53.65     60.26     85.34     21.42 
   501       53.18      1.02904        92.64     59.01     60.68     17.76      8.89     61.14     57.95     61.64     86.57     25.57 
   502       50.74      1.01936        87.32     56.91     62.84     11.68     -0.44     53.16     54.44     62.17     91.20     28.12 
   503       53.08      1.01034        92.76     64.83     65.52     11.57     10.89     60.24     53.60     59.34     86.33     25.77 
   504       50.81      1.01474        91.28     63.01     57.92     15.25     -4.56     54.66     57.49     59.43     88.46     25.11 
   505       53.40      1.01799        87.60     67.52     62.24     11.41     10.33     60.30     57.90     61.53     89.74     25.46 
   506       49.61      1.01786        85.68     61.79     57.92     17.87     -9.89     61.14     54.65     55.93     86.10     24.96 
   507       53.67      0.74664        82.20     64.85     68.60     34.29     -0.11     47.64     60.11     58.66     89.67     30.80 
   508       46.37      0.33850        58.08     93.31     67.24     23.04      8.11     -0.30     38.08     35.21     85.99     54.98 
   509       49.39      0.44010        75.96     84.08     76.56     20.43     -5.89     14.84     47.46     48.22     85.41     46.84 
   510       37.48      0.15674        33.88     94.24     49.52     48.75     16.00     -0.48     -4.13     14.21     89.13     33.69 
   511       53.27      0.87464        84.08     69.41     69.36     10.72     10.11     53.30     59.10     60.58     89.20     26.86 
   512       52.45      0.82289        92.60     72.35     70.24     13.28      3.44     37.60     53.57     58.61     91.49     31.30 
   513       53.04      0.76768        92.00     72.40     69.00     19.04      7.00     40.30     53.13     56.89     88.24     32.41 
   514       46.74      0.43763        57.12     84.19     56.32     18.77     16.33      9.92     43.81     44.45     89.57     46.89 
   515       49.13      1.18664        81.60     55.71     60.52     12.27     -9.44     70.32     50.05     61.99     88.00     20.31 
   516       51.79      0.88108        84.44     74.69     63.92      9.87      3.44     45.98     54.65     59.47     89.90     31.49 
   517       50.96      1.15409        90.88     55.57     67.72     17.55     -4.00     54.68     60.25     59.03     86.79     21.12 
   518       52.06      0.81944        86.56     69.41     77.76     19.25      2.00     41.44     53.48     58.39     83.94     28.33 
   519       48.16      0.44280        58.24     84.11     69.16     29.01      7.11     20.16     42.35     35.79     88.83     46.83 
   520       43.36      0.18965        46.92     91.71     72.20     40.21      7.89     -3.00     19.41     21.40     86.27     50.57 
   521       42.46      0.18387        45.48     96.48     68.44     41.65      4.78      5.56     12.79     15.97     83.47     50.00 
   522       44.84      0.30877        44.36     87.44     69.72     27.25     -1.56      3.56     40.67     30.16     88.04     58.74 
   523       50.74      0.49739        80.76     82.40     77.04     18.99      4.67     17.48     49.44     44.61     90.98     40.99 
   524       52.16      0.74125        96.96     73.65     68.20      8.96      7.78     33.78     56.76     55.75     89.34     30.44 
   525       47.72      0.36183        75.44     84.93     65.04     28.53      0.56      3.02     39.35     38.08     88.52     53.73 
   526       50.77      0.79113        75.68     72.61     67.00     13.28      9.44     40.70     52.95     57.09     86.87     32.10 
   527       51.28      0.48738        81.96     85.57     72.20     25.33     -5.33     19.00     50.30     50.87     86.77     46.09 
   528       51.81      0.57000        82.56     76.13     74.16     25.28      9.44     21.16     51.63     50.07     88.27     39.35 
   529       53.00      0.66228        86.88     73.73     81.40      5.07     14.11     21.92     60.97     55.75     92.89     37.33 
   530       48.10      0.96206        87.88     58.51     58.72     -1.55     -1.44     49.52     54.83     62.11     89.42     22.96 
   531       49.70      0.42711        71.92     82.75     69.80     28.21      8.67     19.44     39.21     41.52     85.52     49.99 
   532       18.05      0.02976        22.56     38.85     18.08     12.85     -3.67      5.76     -6.30      6.55     86.36     -0.58 
   533       50.16      0.53477        74.44     81.76     76.92     17.01     -0.11     17.04     50.46     50.41     87.21     46.44 
   534       39.78      0.18601        25.52     97.60     45.04     40.00      8.22      4.80     19.63     17.51     90.08     49.43 
   535       46.29      0.24800        55.68     98.27     48.28     29.76     17.33      1.90     32.70     25.38     93.31     60.30 
   536       50.56      0.42134        61.56     92.85     86.04     28.32      0.89      7.56     46.32     38.44     89.83     53.80 
   537       21.32      0.02579        28.12     35.09     34.12     11.57     20.78     -1.98     -2.44      7.12     85.43     -4.62 
   538       53.04      0.66938        86.48     69.25     78.28     22.08      1.44     38.18     53.17     56.82     88.59     36.06 
   539       50.42      0.80988        81.40     69.87     68.16     12.21      5.33     34.00     56.38     58.40     83.87     34.58 
   540       49.60      1.04704        86.56     64.27     51.88      8.27      2.22     52.34     57.56     58.44     88.65     25.81 
   541       51.98      0.77442        85.12     66.24     77.64     21.28     -3.33     39.86     54.65     59.88     88.70     29.79 
   542       52.54      0.96884        85.44     62.51     65.72      9.12     17.78     58.04     52.08     61.13     86.93     26.69 
   543       50.77      1.22959        90.16     57.47     53.32     16.75     -2.11     67.18     56.59     58.58     90.54     19.19 
   544       51.42      1.03739        90.56     63.84     61.24     13.60     -0.56     62.20     54.70     59.58     85.33     23.74 
   545       50.41      0.76243        82.80     67.60     74.00     21.07     -8.22     37.62     51.56     57.63     88.52     31.52 
   546       50.40      1.00787        92.60     59.23     56.84      5.76      7.11     61.22     52.08     60.97     85.29     22.93 
   547       50.10      1.34526        85.20     58.51     53.12      6.13      9.67     68.90     49.51     61.08     90.78     18.14 
   548       51.25      0.88468       100.36     60.00     79.68     12.11     -6.44     42.66     50.19     59.13     87.85     27.00 
   549       51.99      0.66677        78.24     69.44     79.36     20.11      6.78     33.66     50.90     55.67     89.38     36.33 
   550       45.03      0.37960        52.16     80.03     61.72     30.88      5.11     -3.16     44.68     39.70     86.96     52.22 
   551       48.50      0.57262        80.16     74.24     81.96     16.59    -10.89     12.92     48.11     55.30     87.46     39.12 
   552       49.52      0.53931        73.12     79.84     77.40     18.29      9.33     15.38     45.79     48.76     84.84     42.44 
   553       52.35      0.86529        91.12     61.04     79.80      7.73      2.56     49.78     55.24     60.71     86.50     28.98 
   554       51.89      1.19582        88.12     65.92     54.12     16.85      5.33     67.50     50.67     59.50     91.17     19.73 
   555       47.89      1.49187        82.36     53.15     54.80      5.60     -5.89     69.32     48.79     61.48     92.16     17.12 
   556       49.50      1.48557        85.00     47.20     53.92     10.56     14.44     68.34     47.10     62.79     89.71     15.98 
   557       48.44      1.45546        85.04     51.04     46.28     13.39     -4.22     73.58     49.63     61.53     88.37     19.78 
   558       47.99      1.63874        80.96     52.43     50.76      7.25     -2.44     72.96     45.70     62.34     93.50     16.41 
   559       44.98      1.87721        82.72     45.12     40.68     14.13     -4.33     65.90     45.76     60.05     86.72     13.02 
   560       46.44      1.80260        76.92     48.08     44.80     12.69      2.11     68.44     45.78     60.25     89.14     16.20 
   561       43.04      2.03750        77.84     40.48     39.68      3.41      1.22     69.18     42.90     60.71     82.44     12.53 
   562       42.80      2.03966        77.56     38.40     40.60      7.04      1.33     67.38     43.33     58.44     80.98     12.93 
   563       45.17      1.55726        80.36     47.68     46.24      7.89    -14.22     69.10     49.29     62.56     88.82     14.02 
   564       47.48      1.64600        81.48     47.04     46.56     -7.09     19.22     71.88     50.37     59.71     91.57     14.02 
   565       50.50      1.36832        82.88     49.73     53.96      9.76     14.33     74.88     55.33     60.71     84.81     18.65 
   566       51.04      1.09896        89.40     66.21     61.72      9.17     -1.00     63.02     54.90     60.17     86.07     20.73 
     1       52.11      0.77000        80.52     76.75     68.96     15.09      1.89     44.48     54.60     58.22     89.99     30.56 
     2       51.88      0.58815        69.76     76.45     73.44     24.75      9.22     21.34     57.92     54.20     88.40     43.36 
     3       51.37      0.68916        83.84     74.19     76.40     11.57     10.56     34.32     49.24     56.47     89.21     27.89 
     4       51.57      0.84474        86.76     68.03     64.00     15.47      8.56     43.94     53.95     57.13     86.81     31.01 
     5       45.99      0.34189        65.04     86.56     68.64     21.60      3.33      2.32     41.25     33.31     88.28     49.56 
     6       51.02      1.12943        86.76     59.12     57.84     17.60      6.56     58.12     55.30     60.57     87.79     20.56 
     7       52.25      0.92527        94.36     67.07     60.40     21.39     -7.11     58.80     55.83     58.83     84.87     28.10 
     8       51.40      1.13123        87.48     54.77     70.32     13.97     13.00     56.48     50.54     58.46     88.84     20.12 
     9       49.81      0.74909        83.28     74.05     63.08      7.63      2.56     33.38     53.86     57.75     91.77     30.70 
    10       53.38      0.72388        93.28     69.07     70.56     20.91      7.89     34.72     56.41     57.72     88.51     34.69 
    11       52.62      0.87697        93.96     66.53     71.72     15.25     -5.56     54.04     55.10     59.13     88.70     27.37 
    12       52.63      0.65914        74.56     78.05     77.80     24.11      0.89     34.50     57.05     54.55     90.34     34.48 
    13       51.10      1.06502        83.80     61.39     65.12     11.04     -0.33     61.36     56.48     60.44     89.89     21.79 
    14       46.69      0.29440        52.12     90.21     72.96     36.48      4.44      0.18     35.13     30.25     84.40     60.75 
    15       52.36      0.61322        77.88     75.81     75.16     28.48      6.00     21.48     51.16     55.60     89.62     42.36 
    16       48.12      0.31929        56.36     86.35     78.32     36.53      4.00      3.94     37.08     32.94     87.75     57.90 
    17       53.49      0.69758        89.00     79.55     67.48     21.81      6.33     43.62     54.78     53.60     86.29     32.41 
    18       51.13      1.15183        83.36     58.88     62.48      3.36      1.89     67.96     56.13     62.75     88.85     25.69 
    19       43.16      0.27849        37.68     90.99     56.20     32.16      9.44      3.96     33.03     25.45     86.97     55.75 
    20       49.87      1.16851        84.08     58.35     55.76     22.51     -2.67     63.90     50.94     58.69     84.84     22.30 
    21       50.29      0.95812        85.36     64.67     61.72      8.69      3.78     50.34     57.25     59.27     85.62     26.19 
    22       48.69      0.40525        68.28     84.16     71.80     33.65      1.78      2.92     48.27     41.25     84.75     49.99 
    23       50.65      1.10926        93.08     61.20     64.52     10.40     -6.89     62.00     52.83     58.78     86.12     24.51 
    24       54.24      0.65303        84.84     67.92     71.20     20.48     19.22     40.08     53.22     57.77     88.75     38.93 
    25       50.27      0.63139        85.72     75.73     70.92     20.80    -12.11     28.20     51.79     55.10     90.14     36.40 
    26       51.94      0.57399        93.12     79.47     81.04     19.09     -4.67     19.34     48.79     51.53     91.36     40.31 
    27       49.58      0.74223        91.52     67.17     66.12     14.56     -1.89     34.44     50.60     54.63     88.72     29.90 
    28       50.78      0.81021        90.20     67.17     69.76     17.49     -5.44     42.22     50.71     58.74     87.28     29.69 
    29       48.38      0.24253        54.56     92.88     67.56     44.00     16.00      3.38     36.78     24.95     88.05     55.60 
    30       52.13      0.92049        90.28     58.83     69.00     24.05     -2.22     51.76     56.70     56.43     88.63     27.80 
    31       51.50      0.63568        76.80     80.93     69.68     21.92      3.44     32.60     50.98     51.69     89.51     37.42 
    32       49.96      0.46007        61.48     79.71     85.24     23.15      1.56     21.78     48.52     44.44     88.05     45.69 
    33       50.38      0.95940        85.68     64.11     62.20     18.83     -9.33     54.60     54.32     58.87     85.37     29.21 
    34       52.46      1.10126        89.20     70.13     60.96     23.79     -9.33     64.30     55.63     59.85     87.68     22.33 
    35       49.65      0.86468        89.20     64.37     67.64     10.56     -0.22     42.04     55.68     54.57     88.16     24.47 
    36       48.26      1.45675        84.76     52.16     53.36     17.44     -8.56     71.34     48.90     60.83     89.91     12.49 
    37       48.35      1.27165        84.16     45.49     51.80      5.76      4.00     68.54     50.05     62.19     91.74     19.75 
    38       47.23      1.20327        88.84     56.53     56.48      3.68    -14.00     60.28     52.35     62.26     86.30     19.56 
    39       50.46      1.13595        92.60     53.07     60.80     14.08     -0.00     62.24     55.43     58.70     89.11     18.58 
    40       47.16      1.28888        81.88     59.04     54.40      6.40    -14.33     63.44     51.70     59.81     91.90     17.37 
    41       51.95      1.18053        94.40     60.37     60.40     16.80      1.67     65.68     50.46     62.14     87.85     19.78 
    42       49.60      1.23777        84.88     59.25     58.12     15.95     -5.33     63.40     53.22     60.17     88.73     17.64 
