constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [0.4], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 10
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: EpsGreedy , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.140000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
  1189       29.56      0.20924        72.60     70.27     73.60      9.87    -33.89    -10.50     -2.70     19.16     82.09     15.06 
  1190       37.94      0.17739        70.60     87.73     69.60      7.20     21.11     14.10      2.94     27.09     78.37      0.68 
  1191       34.41      0.17853        79.80     78.80     71.00     -6.67      0.00      8.40      3.49     20.73     79.09      9.44 
  1192       35.77      0.19020        66.60     72.67     64.60     55.47     -2.22      7.10     -8.81     27.05     74.97      0.25 
  1193       31.12      0.18623        76.80     61.73     63.20     -0.80    -18.33     -1.30     11.27     33.27     76.01      9.32 
  1194       40.88      0.17730        76.00     81.47     69.00     33.33     15.56      8.10      1.43     27.02     77.73     19.14 
  1195       42.82      0.18360        83.00     79.47     79.00     34.40     15.00      2.80     -0.95     36.91     82.81     15.80 
  1196       38.71      0.17082        67.80     72.67     81.60      6.13     25.56     13.60     -0.32     26.40     85.90      7.78 
  1197       37.73      0.18036        61.20     84.40     83.40     29.87     -6.11      8.60      2.14     26.87     79.73      7.22 
  1198       43.39      0.19638        63.00     78.27     61.80     66.40     31.67     10.60      6.11     21.35     79.32     15.43 
  1199       32.35      0.20530        62.00     68.93     85.60    -11.73    -16.11      0.90      0.40     37.35     71.75     24.44 
  1200       34.75      0.20756        59.60     73.87     70.80     36.80    -18.89     16.00      5.63     21.13     74.92      7.59 
  1201       47.74      0.18604        73.80     91.60     83.00     21.33     52.22     17.50     11.19     30.40     82.27     14.07 
  1202       34.78      0.17663        66.20     82.67     67.60     32.27    -26.67     -9.10     16.11     29.16     82.09      7.47 
  1203       37.70      0.18751        61.20     74.67     63.20     15.47     38.33      4.10     -2.78     28.40     81.32     13.09 
  1204       39.84      0.18679        70.60     74.93     77.00     37.87     -0.56     13.10     14.29     24.69     81.63      4.81 
  1205       40.56      0.18683        66.20     73.60     84.20     45.07      1.67     13.10      0.95     25.05     75.46     20.31 
  1206       37.68      0.18676        59.40     84.80     63.20      6.67     21.11     18.90      5.95     27.93     81.18      7.65 
  1207       33.61      0.18410        66.00     73.07     59.40     10.40     -3.33      5.40      3.57     19.05     78.10     24.44 
  1208       39.50      0.18561        82.80     88.80     73.00     52.27      7.22     -2.10    -11.59     26.29     73.47      4.88 
  1209       37.40      0.18777        60.00     92.53     79.40     46.67    -43.89      8.70     -3.25     37.64     85.31     10.93 
  1210       40.12      0.18560        77.80     84.93     83.00     26.93     10.00      4.10      8.73     21.67     76.78      7.22 
  1211       38.87      0.18405        69.80     82.80     51.40     50.93    -20.00     13.20     10.63     28.69     79.95     21.30 
  1212       37.12      0.18475        77.60     84.67     73.40      2.40     12.22     -6.80      5.79     27.85     75.56     18.52 
  1213       37.23      0.18604        59.20     91.87     65.80     27.73      3.89      5.50     -0.40     26.69     82.22      9.75 
  1214       43.90      0.08930        71.60     86.53     93.20     24.00     17.78     10.30      6.75     33.45     86.39      9.01 
  1215       38.32      0.16783        44.00     84.13     66.40     60.00    -15.00     11.70      3.49     36.36     81.86     10.25 
  1216       32.54      0.22867        64.40     61.73     61.20     36.27    -16.67     -1.50     -0.16     34.58     70.93     14.63 
  1217       33.15      0.25382        72.80     70.13     61.00     11.73      8.89      0.00      5.08     24.91     78.14     -1.23 
  1218       31.85      0.24511        52.60     74.80     61.60     16.53    -14.44      9.20     10.87     29.27     72.24      5.86 
  1219       36.79      0.23067        71.40     72.40     68.60     27.73     11.11      1.40      2.62     29.71     69.93     13.02 
  1220       34.18      0.31260        63.60     70.67     62.80     49.33    -20.56      2.40     13.17     30.80     61.09      8.46 
  1221       34.53      0.26614        76.60     61.73     60.40     13.07     11.67      3.30      9.29     27.89     66.94     14.38 
  1222       33.57      0.24322        70.20     78.67     66.80     23.47    -28.33     12.40      3.57     24.40     71.11     13.40 
  1223       34.92      0.17655        68.00     78.93     41.80     16.53     30.56      3.40      3.49     22.84     75.19      8.46 
  1224       39.10      0.25946        72.40     70.27     69.20     66.40     -7.78      1.70     10.71     28.62     73.92      5.56 
  1225       29.52      0.32410        65.60     58.40     63.00      9.60    -17.22     -3.70     10.16     24.29     67.39     17.72 
  1226       34.52      0.22598        72.80     66.93     64.80     24.53     15.56     -4.90      5.32     28.58     73.15     -1.54 
  1227       34.83      0.22769        66.20     72.80     64.20      9.07     17.78     22.50     -1.43     23.82     72.47      0.93 
  1228       37.53      0.17285        73.60     91.47     69.20     25.87    -37.78     15.00     13.97     29.38     74.24     20.31 
  1229       32.99      0.24105        50.80     62.67     65.20     29.33      7.78     12.50     -7.38     20.47     77.37     11.11 
  1230       38.64      0.15281        67.80     80.53     76.40     10.40     10.00      1.00     16.19     29.45     80.95     13.64 
  1231       36.82      0.07997        26.00    104.80     73.80     19.73      6.11      3.60      4.29     28.07     88.53     13.27 
  1232       40.57      0.15454        80.00     89.60     72.80     23.20     -1.67     13.80      6.19     31.89     76.28     13.58 
  1233       40.97      0.11267        76.80     86.93     82.60     53.33    -13.33     10.20    -13.33     30.11     84.85     11.54 
  1234       35.02      0.05213        54.20    105.20     68.00    -24.00     18.89     -1.10     12.14     24.55     89.93      2.41 
  1235       41.79      0.12638        73.60     80.53     83.60     13.87      9.44      9.20     18.97     30.76     83.67     14.26 
  1236       43.61      0.11949        74.00    101.87     85.60     -4.53     18.33     10.50     16.19     34.33     85.08     14.69 
  1237       37.53      0.15224        56.80     78.13     56.40     26.40     16.11     12.20      3.25     30.65     85.99      9.32 
  1238       34.32      0.09011        56.40     83.07     60.60     -9.07     28.33     12.50     -1.35     23.53     77.55     11.67 
  1239       34.77      0.13728        71.60     77.73     52.80     28.53    -13.33     17.20     -3.81     34.76     83.36     -1.11 
  1240       44.19      0.10540        71.40     88.00     91.00     22.67      8.89     13.50     17.46     32.80     85.03     11.17 
  1241       36.50      0.05084        29.00     80.93     88.40    -17.87     25.00     21.30     -2.78     40.00     80.36     20.62 
  1242       32.98      0.11836        72.00     80.13     68.40      0.53     -6.11     13.20    -16.19     31.20     80.86      5.80 
  1243       42.69      0.10888        77.20     93.20     81.80     55.47     -5.56      9.00      0.63     26.87     82.40      5.86 
  1244       44.99      0.04999        78.20     98.93     97.60      5.60     11.11     24.30      8.65     29.85     85.26     10.37 
  1245       36.54      0.05867        71.20     83.33     57.80      0.80     22.22    -11.40     14.05     24.98     88.07     14.32 
  1246       47.31      0.08968        72.40     98.00     86.00     35.73     22.22      9.70     12.14     35.42     89.25     12.22 
  1247       41.65      0.08678        84.60     85.73     68.40     17.07     22.22      3.30      2.70     35.27     82.04     15.12 
  1248       34.61      0.06988        56.20     75.47     77.40      3.73    -18.89     15.10     -5.24     34.95     89.84     17.53 
  1249       37.84      0.14266        43.20     84.40     82.80     39.73     -1.11     -0.50     10.40     29.56     86.26      3.64 
  1250       40.89      0.13299        70.80     78.67     67.80     49.07     15.00      0.20     -3.89     25.09     87.07     19.14 
  1251       38.57      0.06899        49.40     86.67     85.40      7.20     25.56      3.90      4.44     34.36     81.86      6.91 
  1252       38.16      0.09640        82.20     81.73     99.40      4.53    -18.33      7.30     -2.70     39.75     85.58      2.10 
  1253       34.78      0.03693        -6.00    106.53    102.80      4.00      7.78      8.00     -5.71     26.69     80.23     23.46 
  1254       39.49      0.10887        93.20     86.27     84.80     14.13    -17.78     20.10     -2.38     25.53     88.98      2.10 
  1255       34.35      0.14694        62.00     85.73     73.40     -8.00      8.89     13.90      3.65     17.67     83.67      2.53 
  1256       41.44      0.10281        60.00    108.13     76.40     47.20     -3.33     11.40     -8.65     32.73     92.65     -2.16 
  1257       34.17      0.12253        80.40     69.07     49.80      8.27    -16.67     17.20      8.25     22.58     90.29     12.47 
  1258       39.23      0.13766        63.40     95.60     71.80      9.60     22.78      6.80      6.03     31.49     83.67      1.17 
  1259       38.71      0.14519        83.40     66.53     80.60     29.33     -0.00     12.20     -1.19     27.75     80.05      8.46 
  1260       38.47      0.12577        73.20     82.27     77.40     11.73    -11.67     39.90      2.78     27.93     79.05      2.16 
  1261       41.66      0.09591        48.20     93.33     80.20     11.73     26.67     20.60     -0.24     23.09     89.71     23.33 
  1262       40.06      0.06277        60.40     68.27     89.00     14.40     35.56      3.80      4.60     37.85     86.67      0.06 
  1263       18.75      0.00725       -73.60     99.20     90.80    -29.07    -15.56      9.40     -0.56     27.27     74.20      5.43 
  1264       32.80      0.02775        37.20     97.33     95.60    -22.67      0.56      8.40    -10.95     35.82     89.39     -2.72 
  1265       39.67      0.04707        61.80     95.73     95.60      7.47    -10.56     10.80      0.95     29.67     95.15     10.06 
  1266       29.30      0.00618       -27.00    103.20    111.00    -13.33     -2.78     10.40      3.57     32.69     81.81     -6.54 
  1267       36.24      0.08493        65.00     86.53     91.60     30.93    -20.00      2.20      1.90     26.55     79.86     -2.16 
  1268       41.37      0.07613        68.60     85.20     95.60     23.20     -2.78     10.50      1.90     27.56     85.71     18.21 
  1269       38.69      0.11516        46.60     92.40     78.40     -2.40     29.44      8.20     23.81     26.04     82.36      2.04 
  1270       32.20      0.04792        50.00     80.00     86.00    -14.93    -11.67      7.40     -5.71     26.87     89.93     14.07 
  1271       35.13      0.05752        26.80     84.67    107.80    -10.13    -15.00      6.20      9.29     34.40     92.93     14.32 
  1272       41.67      0.08797        61.20    100.00     82.60     17.33     -9.44     11.20     10.87     35.82     91.07     16.05 
  1273       44.52      0.11895        73.80     75.73     87.00     40.80     25.00     18.60      1.98     29.02     87.26      6.05 
  1274       40.28      0.12239        51.20    103.20     73.60     23.20      3.89     16.10      6.75     28.69     83.22     12.96 
  1275       40.23      0.14191        82.40     86.13     56.40     23.20     19.44      8.20      1.35     35.75     83.76      5.68 
  1276       42.67      0.11265        53.40     93.60     71.00     45.87     15.56      0.00      2.70     38.51     84.08     22.04 
  1277       36.08      0.08514        61.40     95.33     86.00      0.27    -11.11      8.40     -3.97     33.67     82.36      8.46 
  1278       42.45      0.08644        75.80     90.53     82.80     18.67      2.22     22.50      2.86     34.91     82.13     12.10 
  1279       43.38      0.06178        46.20     84.27     70.00     44.27     51.11      7.40     -0.71     31.09     84.72     15.43 
  1280       34.21      0.08626        55.40     93.47     85.40    -30.93    -12.22      8.20      5.63     37.20     83.08     16.91 
  1281       32.80      0.02790         5.00     86.40     96.00     -1.33     -6.67      1.60      6.67     30.98     94.47     14.88 
  1282       37.86      0.05741        51.80     78.80     85.40     -5.60     17.78     13.10      7.70     31.82     85.85     11.91 
  1283       42.14      0.06009        70.80     89.47     86.00      7.73     16.67      4.60     -2.22     33.64     90.84     23.89 
  1284       40.29      0.08403        49.80     92.67     84.00     38.40     15.56     -7.80     -5.40     39.56     84.67     11.48 
  1285       35.88      0.05092        35.60     73.33     76.80     12.27     18.89      9.90     -9.76     35.20     85.40     21.17 
  1286       43.46      0.06222        50.20     92.27     96.60     10.67     25.56     15.40      4.05     40.55     86.94     12.35 
  1287       37.17      0.06801        60.60     98.80     83.00      4.80    -29.44     12.10     12.70     25.27     92.11     11.73 
  1288       35.88      0.05241        70.60     97.47     94.20    -15.20    -37.22      8.40      9.68     33.96     85.22     11.67 
  1289       41.21      0.08554        56.00     83.60     64.80     14.13     41.11     16.00     -1.67     30.29     84.35     23.46 
  1290       41.22      0.09920        82.20     79.33     75.60     32.80      3.89      3.90     13.81     38.91     83.85     -2.10 
  1291       44.45      0.11206        68.40    106.40     87.40     35.20     15.00     16.50     10.16     31.09     78.41     -4.07 
  1292       36.44      0.09683        65.20     67.60     58.00      5.07     18.33     15.00     14.84     33.09     90.07     -2.78 
  1293       34.56      0.11749        49.00     70.80     66.20     31.20    -18.33     12.70     17.94     26.29     83.58      6.23 
  1294       41.19      0.10553        80.60     93.73     81.40      3.47     -2.22     24.80      9.29     26.95     83.04     10.86 
  1295       41.58      0.10038        64.00     90.27     69.80     -3.73     45.00     16.20     10.87     20.25     88.75     14.38 
  1296       35.58      0.10999        68.80     95.20     49.80      0.80    -23.89     13.00     20.48     32.07     85.71     13.83 
  1297       39.43      0.10407        58.40     90.80     92.80     20.27    -11.67     10.20      5.08     36.76     82.77      8.89 
  1298       45.55      0.10653        56.40    104.93     73.80     30.67     25.56     12.80     -0.08     36.07     91.11     24.20 
  1299       40.97      0.09432        64.00     82.00     70.60     40.80      4.44      6.10      5.08     35.60     86.67     14.38 
  1300       44.56      0.10374        79.60     95.73     78.60     54.93     -0.56      6.80     11.90     26.76     78.59     13.27 
  1301       41.13      0.11754        77.80     89.07     84.40     55.47    -19.44      8.00     -3.41     30.11     86.39      2.96 
  1302       44.37      0.09416        82.60     80.80    102.80    -27.73     47.22     23.60      1.27     33.02     78.41     21.73 
  1303       43.73      0.10981        68.60     90.67     76.40     34.40      3.33     17.10     11.75     31.82     90.25     12.96 
  1304       35.79      0.10674        60.40     79.33     66.60     22.67      5.56     -2.20      3.81     22.18     86.49     13.09 
  1305       31.68      0.10611        71.40     77.20     61.00    -15.20     18.89      4.60    -12.06     20.84     80.59      9.57 
  1306       40.61      0.10830        54.00     94.27     64.20     20.53     23.33      9.20     -2.22     31.20     83.90     27.72 
  1307       44.12      0.10807        73.80     92.13     75.60     -2.40     42.78      8.70      8.02     35.02     91.11     16.48 
  1308       45.85      0.10544        78.40     97.33     79.60     50.67     30.00      4.00      5.24     17.24     84.63     11.36 
  1309       42.90      0.10461        64.00     84.00     82.60     17.60     37.22     19.30      2.22     34.33     77.51     10.25 
  1310       33.67      0.10358        64.60     68.67     77.00      3.20    -10.56     18.30     -2.86     30.11     84.13      4.14 
  1311       39.40      0.10582        59.20     95.60     78.60     29.60     -1.67     17.30     -6.98     34.36     88.71     -0.68 
  1312       39.82      0.10434        63.80     78.13     75.60     38.93      5.56      9.70      3.41     26.00     89.57      7.47 
  1313       44.84      0.10458        72.40     77.73     85.40     34.40     25.56      3.50     12.78     24.91     79.73     32.04 
  1314       37.25      0.10544        59.20     80.67     82.80     29.60    -16.67     -8.10     20.32     29.56     85.90      9.20 
  1315       38.41      0.10690        70.20     80.27     76.80     -5.87     23.89     12.90     -2.54     37.09     83.04      8.27 
  1316       40.85      0.05699        69.00     90.13     66.20     40.27      1.11     12.90     -5.16     34.98     83.85     15.19 
  1317       36.56      0.04983        55.00    101.33     81.80     11.73    -12.22     21.20    -16.27     34.15     82.49      6.42 
  1318       30.12      0.04075        41.80     91.47     81.40      4.00    -50.00     22.20      0.79     23.35     88.62     -2.41 
  1319       14.87      0.00258       -83.40    106.13     97.40    -32.53    -18.33     14.40    -13.57     17.85     76.28    -15.56 
  1320       34.57      0.02660         5.80     95.33     92.20     -7.73     -1.67     24.30     11.11     30.04     86.53      9.75 
  1321       43.97      0.07206        57.80     91.47     93.20     51.73      7.22     15.30     -2.94     29.38     87.57      8.95 
  1322       21.01      0.00855       -36.00    102.80     96.80    -28.80    -47.22      6.70      3.81     31.53     80.32      0.12 
  1323       38.09      0.05742        29.20     80.80     93.60     32.27      3.89      3.50      6.75     25.85     94.47     10.56 
  1324        9.57      0.00047      -111.20     85.60    100.60    -44.53     -8.89     -0.40    -15.32     19.20     79.86     -9.26 
  1325       43.80      0.08580        68.80     94.93     84.00      9.60     18.33     15.30     16.75     32.58     85.76     11.91 
  1326       48.53      0.05726        54.00     94.93     90.00     49.07     38.33     30.30     -0.16     32.58     89.57      6.67 
  1327       33.86      0.07095        72.20     76.13     46.20    -22.93      8.33      6.30      8.57     39.16     89.34     15.25 
  1328       32.80      0.05750        12.60     87.07     80.60     36.27     -3.33     -3.10     10.71     26.04     77.96      3.21 
  1329       33.45      0.01173        19.80     93.47     79.00      3.47     -7.22     16.20      2.86     30.84     87.57      8.52 
  1330       42.63      0.10614        70.40     82.27     66.00     31.20     31.67     14.50     -6.90     31.09     93.33     12.78 
  1331       34.99      0.02845        51.00     96.53    106.80    -23.20    -25.00      6.20      5.87     37.02     92.61      2.04 
  1332       34.67      0.07406        61.80     84.67     74.40    -11.47     -3.33     14.70     -0.79     27.67     85.03     14.01 
  1333       21.00      0.00446       -58.40     90.40     91.20    -28.27     10.00     10.30     -4.60     23.89     78.32     -2.84 
  1334       36.57      0.12626        64.20     88.27     72.20     16.80     -6.11     11.60     -3.73     29.27     83.49      9.69 
  1335       32.99      0.10948        46.00     61.87     62.20     31.73      7.78     -0.20     -2.06     25.02     84.04     13.52 
  1336       36.76      0.12281        60.60     85.20     83.40     11.47      0.56      6.60      6.35     22.33     85.80      5.25 
  1337       33.78      0.05488        67.60     93.07     79.60    -32.80     -5.00      8.70     -7.14     44.51     83.31      5.93 
  1338       40.52      0.04282        24.00    103.47    102.20     13.07     20.00     23.80    -15.32     32.44     85.76     15.74 
  1339       34.29      0.02337        55.20    102.27     92.20     -9.07    -11.11      7.40     -2.38     33.31     78.68     -3.64 
  1340       35.35      0.08718        49.40     85.60     76.40      2.93      3.89      9.90      3.97     25.75     85.80      9.88 
  1341       36.72      0.05435        49.60    104.80     80.00     24.53    -11.11      3.00     -5.56     37.75     83.72      0.43 
  1342       40.23      0.06919        84.80    102.00     93.80     -3.47    -26.67      8.60     -5.48     37.38     90.29     20.99 
  1343       30.96      0.07918        61.40     84.67     89.40      4.27    -43.89      4.80      9.60     18.87     85.26     -4.75 
  1344       35.58      0.10082        61.60     87.60     82.80     19.47     -9.44     -2.80      0.56     29.75     84.85      1.42 
  1345       37.75      0.04346        74.20     92.80     96.00      5.60    -29.44     12.90     10.08     28.44     83.63      3.33 
  1346       38.54      0.09724        67.40     82.13     77.60     32.80     -5.56     10.70     -3.81     30.44     89.48      4.20 
  1347       39.81      0.14125        81.00     70.40     68.80     24.53     21.11     14.10     -5.63     39.85     82.18      1.79 
  1348       30.95      0.20562        63.80     47.20     49.20     24.80     32.78     -2.30    -14.68     25.60     75.65      7.47 
  1349       39.46      0.13638        52.20     83.20     75.80     39.73     -0.56     15.10     10.32     28.40     76.10     14.26 
  1350       42.89      0.11765        69.00     87.87     96.20     30.40     -2.78     22.90      1.35     22.04     83.08     18.83 
  1351       46.35      0.14765        70.80     80.67     75.40     55.20     46.67     -3.90     10.95     35.75     82.54      9.38 
  1352       36.76      0.15385        85.80     76.53     46.20      6.67     19.44     10.80      3.25     29.60     75.15     14.20 
  1353       36.33      0.18337        66.20     70.93     73.60     39.20    -21.67      0.90      5.16     28.62     81.27     19.07 
  1354       37.95      0.19376        71.00     79.07     65.40     16.00     20.00      9.70      3.57     35.53     77.10      2.10 
  1355       40.00      0.13590        76.40     88.67     50.60     31.47     14.44     10.80      0.40     28.98     84.81     13.40 
  1356       38.10      0.19606        61.40     75.33     62.20     44.80     10.00     10.40      1.11     27.93     79.05      8.83 
  1357       39.46      0.10240        56.00     86.00     81.60     19.47     27.22      5.80      4.52     24.98     82.68      6.36 
  1358       37.44      0.15413        63.80     67.47     61.20     34.13     20.56     24.60     -3.49     26.04     74.15      5.99 
  1359       40.34      0.13974        87.00     82.40     72.40     36.53    -18.33      6.60      7.22     32.22     83.95     13.40 
  1360       41.70      0.12898        75.40    100.67     79.40     23.47     12.78     13.10     -9.68     37.78     78.64      5.43 
  1361       33.41      0.19065        65.20     83.60     73.00     22.67    -40.56     16.60     -5.24     28.58     75.46     14.81 
  1362       40.57      0.17200        72.80     93.87     77.40     32.53     -2.78     -0.80      4.60     30.51     81.90     15.68 
  1363       32.19      0.14916        52.40     86.53     68.00      0.27    -13.33      7.00     12.22     27.09     78.91      2.78 
  1364       40.79      0.13778        70.20     83.33     79.20     21.07     25.00      5.20      5.08     27.20     82.27      9.38 
  1365       35.48      0.10872        73.60     95.47     64.40     -8.27     -2.22      7.50      5.00     37.64     83.67     -2.04 
  1366       39.24      0.16506        63.80     73.07     72.40      4.80     37.78     10.50      7.94     29.24     80.86     11.98 
  1367       38.67      0.13485        75.00     63.47     85.60     29.33      2.78      1.30      6.67     23.20     91.66      7.72 
  1368       44.29      0.15578        75.40     85.20     72.20     54.40     17.22     17.80      1.98     34.51     76.69      7.47 
  1369       37.05      0.12943        56.40     83.87     78.00     -1.33     -3.89      6.90      8.33     36.87     87.71     17.59 
  1370       32.10      0.16441        43.80     83.47     68.20      5.33     -3.89     -1.70      4.37     26.25     77.73     17.47 
  1371       40.47      0.19308        77.00     93.47     75.20     24.80      5.56      3.70      6.59     28.65     79.05     10.68 
  1372       39.76      0.19560        69.00     83.73     57.00     43.20     11.67     11.50     11.90     23.49     78.23      7.84 
  1373       37.79      0.21640        64.00     67.47     57.60     37.87     16.11      7.40      6.90     24.87     76.87     18.83 
  1374       40.43      0.16406        75.00     91.07     77.40     49.33     -7.78      8.10     -3.33     28.00     85.35      1.11 
  1375       43.26      0.15029        87.40     87.07     69.80     45.07      7.22      3.40      9.44     26.65     83.45     13.15 
  1376       41.88      0.11731        68.80     90.40     75.00     37.60     25.00      2.70    -13.49     35.13     84.63     13.09 
  1377       37.51      0.14690        84.60     87.87     39.40      8.27     38.89      9.00     -3.41     28.33     76.19      5.99 
  1378       41.69      0.17076        84.80     77.73     80.40      0.80     10.56     12.80     23.10     29.31     81.50     15.93 
  1379       38.25      0.11909        61.00     95.20    100.00     10.67    -20.56     11.30     15.16     21.09     80.41      8.27 
  1380       42.41      0.16036        66.20     90.40     81.20     42.93     26.11     13.00     -7.30     27.27     74.20     10.12 
  1381       40.44      0.14746        77.40     90.93     50.00     12.27     41.67     -6.90      6.83     31.93     81.54     18.70 
  1382       44.97      0.12209        80.00     79.73     85.60     48.00     32.78      3.60      1.19     30.55     81.13      7.16 
  1383       34.64      0.09770        59.60     80.00     89.80    -13.07      9.44     -6.80      8.97     28.80     90.61     -0.93 
  1384       36.21      0.12547        62.40     83.20     62.80     35.47     -0.56     -6.50     -0.40     23.60     80.45     21.60 
  1385       41.25      0.12070        69.80     82.80     72.20     21.33     26.67     11.50     12.94     32.11     75.96      7.22 
  1386       36.66      0.10704        66.40     79.73     62.00     14.93     10.56     11.90      1.35     28.91     86.08      4.75 
  1387       41.93      0.09927        85.60     90.93     74.60     38.40      1.11     20.50     -8.89     30.40     81.72      4.88 
  1388       43.71      0.13712        64.20     71.73     82.20     28.53     46.11     15.80     -5.40     33.38     84.94     15.56 
  1389       40.24      0.14155        70.60     85.07     73.60     49.33      9.44     -0.70      6.19     20.29     85.35      3.21 
  1390       43.28      0.13071        77.20     81.60     74.20     24.27     44.44     -0.10      4.92     31.82     87.30      7.16 
  1391       40.80      0.13213        74.80     85.87     69.80      3.20     55.56     -1.10     -0.79     24.62     87.30      8.70 
  1392       43.40      0.11674        74.60     94.53     82.60     28.27     32.22      4.80      6.59     22.58     85.35      2.47 
  1393       39.75      0.14015        56.80     81.60     85.80     51.47    -19.44     11.40     11.43     26.80     84.90      6.79 
  1394       35.20      0.11535        55.00    102.13     63.80     -0.53      1.67      7.20     -0.24     30.58     83.36      9.07 
  1395       41.91      0.11646        71.00     77.20     95.60     18.67      8.33     13.50      5.24     38.33     82.45      8.77 
  1396       40.30      0.12314        49.00     89.87     95.20     20.53     24.44      6.00     -9.52     28.80     86.30     12.41 
  1397       42.46      0.11126        52.00     98.13     80.80     21.60     10.56      8.50     14.60     33.05     92.43     12.90 
  1398       32.08      0.12332        62.60     77.87     65.20     16.27    -26.11     16.60     -3.33     23.96     81.45      6.30 
  1399       39.40      0.11079        82.00     94.67     79.00     22.67     -5.56      2.90      0.71     26.91     82.04      8.64 
  1400       41.81      0.10456        54.80     85.87     60.60     20.27     50.56     11.40      1.90     33.31     87.39     11.98 
  1401       37.93      0.10729        48.60     80.53     86.60     18.13      6.11     26.10      0.63     32.33     78.55      1.73 
  1402       44.64      0.11915        69.00     70.27     83.80     33.60     36.67     18.20      1.98     32.18     86.49     14.20 
  1403       37.32      0.11013        67.60     79.87     82.80     20.27     -6.11     16.00      6.35     25.96     77.78      2.72 
  1404       42.71      0.12800        42.80     90.00     93.20     61.60      7.22      9.00      4.92     25.53     84.17      8.64 
  1405       38.42      0.12041        71.80     82.53     72.60    -21.60     31.11      8.10     15.24     37.71     79.77      6.98 
  1406       45.23      0.12098        92.40     91.20     70.00     33.87     13.33     10.60     12.62     37.35     85.71      5.19 
  1407       32.70      0.12208        40.40     78.80     56.20     17.87      5.56      8.80      4.52     31.60     78.82      4.44 
  1408       43.17      0.12068        54.00     91.47     81.00     13.87     41.67     17.10     -3.33     40.44     85.26     10.25 
  1409       41.42      0.12003        57.40     97.20     79.80     47.73     19.44      1.00    -13.81     27.89     79.55     18.02 
  1410       37.01      0.12007        80.40     67.07     77.60     24.53    -16.11     20.40      5.32     24.87     83.90      2.10 
  1411       38.83      0.11985        59.80     84.80     88.80     14.40      8.89      5.90     -5.95     27.67     83.72     20.25 
  1412       30.72      0.11917        55.40     79.20     67.40     24.00    -30.56     12.80    -10.08     19.60     76.24     13.21 
  1413       37.16      0.12068        80.60     73.60     72.80     11.73      6.67     -2.80      4.37     35.60     85.62      3.46 
  1414       38.45      0.12094        65.00     94.00     77.60      3.47      0.56     11.70     -3.41     30.91     88.39     16.30 
  1415       37.21      0.12098        57.00     74.13     53.20     21.60     27.78     17.40     11.75     28.80     82.72     -2.28 
  1416       38.01      0.04769        39.20     93.33     90.40     19.47    -13.89     11.50     -6.35     37.16     91.70     17.59 
  1417       41.33      0.08295        51.60     91.07     89.00     29.07     22.78      3.10     -0.32     32.58     82.63     11.79 
  1418       37.91      0.04537        34.20     92.27     74.20     25.87     30.00      7.50    -11.19     35.45     84.63      6.17 
  1419       44.02      0.10077        40.20     86.40     73.40     62.67     13.33     24.50      6.35     30.22     85.58     17.53 
  1420       45.18      0.12804        62.80     92.93     76.60     17.07     26.11     21.50     23.65     30.87     88.39     11.85 
  1421       37.00      0.17981        73.20     69.47     64.20     -2.40     26.67      4.90      6.83     26.58     79.95     20.62 
  1422       35.80      0.07285        33.00     88.40     61.20     51.20      7.22     -3.70      3.17     26.51     87.48      3.52 
  1423       40.92      0.16843        79.20     81.60     73.80     58.13    -18.33      7.30      7.22     31.82     80.73      7.78 
  1424       47.21      0.15445        98.00     82.27     68.00     46.93     27.78      6.00     13.73     34.33     82.09     13.02 
  1425       39.10      0.18308        86.80     87.60     69.40     -5.87     20.00     10.10      2.94     21.71     76.96     21.36 
  1426       39.15      0.19939        68.40     77.33     72.80     16.27     13.33     12.90     16.90     26.15     77.78      9.63 
  1427       36.88      0.10901        79.60     89.73     66.40    -15.47     23.89      6.10      4.05     25.67     85.40      3.46 
  1428       43.37      0.10469        54.80     82.67     82.40     18.13     25.00     21.30      3.17     39.38     90.20     16.67 
  1429       40.47      0.15414        76.00     89.73     77.20     14.93     27.22     -0.20      1.51     26.87     77.87     13.52 
  1430       39.69      0.04567        46.60     96.00     81.80      5.33      8.33     13.20      8.25     35.27     89.30     12.84 
  1431       46.69      0.05662        84.40    106.27     92.00     13.07     27.78      3.40     14.52     34.33     90.07      1.11 
  1432       39.56      0.06697        49.40    100.67     62.80     26.40      8.89     11.80      6.67     33.31     85.53     10.12 
