constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
!!! --- WARNING --- !!! Oracle probabilites : ENABLED !!! --- WARNING --- !!!
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.5, 0.5], [9.0, 1.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  2  ]
Optimizer(): evals/step: 1
Optimizer(): numParams: 2 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.166000  ]  [  2.500000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
    Score          p01       p02       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    82.47     0.500000  0.521183        99.60     95.08     97.40     63.76     10.57     99.40     85.77     96.04     95.01     82.09 
    82.56     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     86.42     96.04     95.42     81.92 
    82.57     0.500000  0.534949        99.60     95.08     97.40     63.76     10.57     99.40     85.87     96.04     95.90     82.09 
    79.93     1.704611  0.596792        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.09     99.99     82.09 
    78.82     1.322073  0.612063        99.60     95.08     97.40     63.76     10.57     99.40     69.13     95.67     75.50     82.12 
    77.46     1.677674  0.518070        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.80     75.51     82.11 
    82.57     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     86.42     96.04     95.42     81.97 
    82.65     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     86.42     96.04     96.18     82.09 
    80.35     0.645719  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     84.06     96.18     75.50     81.96 
    82.56     0.500000  0.532989        99.60     95.08     97.40     63.76     10.57     99.40     85.86     96.04     95.81     82.09 
    77.44     1.747069  0.517931        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.65     75.51     82.09 
    82.49     0.500000  0.556234        99.60     95.08     97.40     63.76     10.57     99.40     86.03     96.04     94.92     82.11 
    82.53     0.500000  0.522043        99.60     95.08     97.40     63.76     10.57     99.40     85.78     96.04     95.56     82.08 
    82.57     0.540105  0.508351        99.60     95.08     97.40     63.76     10.57     99.40     86.19     96.11     95.45     82.09 
    82.57     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     86.42     96.04     95.40     82.09 
    78.74     1.040471  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     68.29     95.75     75.51     82.08 
    82.39     0.742007  0.556169        99.60     95.08     97.40     63.76     10.57     99.40     84.07     96.18     95.75     82.07 
    82.44     0.607407  0.506001        99.60     95.08     97.40     63.76     10.57     99.40     85.16     96.11     95.22     82.11 
    82.57     0.500000  0.543546        99.60     95.08     97.40     63.76     10.57     99.40     85.92     96.04     95.84     82.10 
    82.54     0.507545  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     86.35     96.04     95.13     82.09 
    82.58     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     86.42     96.04     95.41     82.10 
    82.64     0.545370  0.520466        99.60     95.08     97.40     63.76     10.57     99.40     86.28     96.11     96.11     82.10 
    80.34     0.670120  0.502154        99.60     95.08     97.40     63.76     10.57     99.40     83.83     96.18     75.51     82.10 
    82.59     0.500000  0.547831        99.60     95.08     97.40     63.76     10.57     99.40     85.96     96.04     96.01     82.10 
    82.59     0.500000  0.538927        99.60     95.08     97.40     63.76     10.57     99.40     85.90     96.04     96.03     82.08 
    82.49     0.648868  0.509802        99.60     95.08     97.40     63.76     10.57     99.40     84.78     96.18     96.06     82.12 
    82.34     0.687483  0.520242        99.60     95.08     97.40     63.76     10.57     99.40     83.98     96.18     95.37     82.09 
    82.61     0.500000  0.506622        99.60     95.08     97.40     63.76     10.57     99.40     86.48     96.04     95.71     82.09 
    81.42     0.991808  0.501025        99.60     95.08     97.40     63.76     10.57     99.40     75.54     95.82     94.91     82.09 
    82.66     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     86.42     96.04     96.20     82.12 
    82.10     0.842998  0.515751        99.60     95.08     97.40     63.76     10.57     99.40     77.08     96.00    100.00     82.10 
    82.60     0.500000  0.504745        99.60     95.08     97.40     63.76     10.57     99.40     86.47     96.04     95.62     82.09 
    82.55     0.510240  0.502867        99.60     95.08     97.40     63.76     10.57     99.40     86.37     96.04     95.20     82.08 
    82.49     0.582661  0.506889        99.60     95.08     97.40     63.76     10.57     99.40     85.38     96.11     95.52     82.11 
    82.55     0.537445  0.502841        99.60     95.08     97.40     63.76     10.57     99.40     86.16     96.11     95.29     82.10 
    82.54     0.558723  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     85.49     96.11     95.88     82.10 
    82.57     0.500000  0.500052        99.60     95.08     97.40     63.76     10.57     99.40     86.42     96.04     95.40     82.09 
    82.65     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     86.42     96.04     96.18     82.10 
    82.54     0.553067  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     85.54     96.11     95.91     82.07 
    82.62     0.522904  0.501930        99.60     95.08     97.40     63.76     10.57     99.40     86.25     96.11     95.94     82.09 
    82.52     0.500000  0.501598        99.60     95.08     97.40     63.76     10.57     99.40     86.43     96.04     94.89     82.09 
    82.58     0.522904  0.501930        99.60     95.08     97.40     63.76     10.57     99.40     86.25     96.11     95.66     81.97 
    77.23     2.498333  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.51     75.50     82.10 
    75.19     5.431646  0.586975        99.60     95.08     97.40     63.76     10.57     99.40     56.34     72.15     75.51     82.10 
    75.08     9.000000  0.667187        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     82.09 
    75.08     9.000000  0.697939        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.10 
    76.44     5.456941  0.723448        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.80     75.51     81.96 
    75.08     9.000000  0.562031        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.11 
    78.31     5.491379  0.660967        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.91    100.00     82.09 
    77.53     5.193452  0.519494        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.10 
    81.34     1.159390  0.606577        99.60     95.08     97.40     63.76     10.57     99.40     76.25     95.89     93.44     81.96 
    77.28     3.435943  0.714702        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.05     75.51     82.08 
    77.19     4.266146  0.813550        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.33     75.51     81.96 
    81.36     3.242682  0.936339        99.60     95.08     97.40     63.76     10.57     99.40     75.07     94.73     95.93     82.10 
    76.61     4.802402  0.729278        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.40     75.50     82.09 
    76.45     4.948076  0.672684        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.95     75.50     81.95 
    81.15     1.436683  0.626649        99.60     95.08     97.40     63.76     10.57     99.40     68.06     95.60    100.00     82.08 
    78.36     3.929311  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.35     99.99     82.10 
    82.57     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     86.42     96.04     95.42     81.97 
    79.55     3.991185  0.682226        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.20    100.00     82.12 
    79.13     2.983355  0.500655        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.05     99.99     82.10 
    78.32     4.071962  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.91    100.00     82.11 
    75.08     6.880889  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.10 
    75.08     5.903359  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.10 
    77.52     6.975414  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.09 
    76.44     3.710436  0.513126        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.80     75.51     81.96 
    77.52     7.694969  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.09 
    77.53     5.530363  0.560983        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.12 
    77.33     3.045002  0.660191        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.64     75.51     81.97 
    75.85     0.500000  0.852224        99.60     95.08     97.40     63.76     10.57     99.40     74.10     95.96     94.98     27.64 
    75.03     0.500000  0.989301        99.60     95.08     97.40     63.76     10.57     99.40     69.25     94.87     94.87     25.49 
    81.63     2.951092  0.961513        99.60     95.08     97.40     63.76     10.57     99.40     77.65     95.09     95.63     82.10 
    75.28     0.646270  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     70.67     95.96     94.89     25.48 
    80.38     4.647539  0.978049        99.60     95.08     97.40     63.76     10.57     99.40     67.15     93.60     95.19     82.09 
    80.82     1.860751  0.834492        99.60     95.08     97.40     63.76     10.57     99.40     77.35     95.75     87.23     82.08 
    78.09     0.500000  0.772371        99.60     95.08     97.40     63.76     10.57     99.40     78.47     95.96     95.01     45.64 
    81.56     0.500000  0.682572        99.60     95.08     97.40     63.76     10.57     99.40     85.63     96.00     95.01     73.19 
    82.46     0.948410  0.667990        99.60     95.08     97.40     63.76     10.57     99.40     84.82     96.18     95.70     82.12 
    79.45     1.319583  0.613675        99.60     95.08     97.40     63.76     10.57     99.40     75.39     95.75     75.49     82.09 
    82.23     1.553897  0.827934        99.60     95.08     97.40     63.76     10.57     99.40     83.10     95.96     95.33     82.08 
    77.41     2.957809  0.768183        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.36     75.51     82.12 
    77.52     2.376637  0.753725        99.60     95.08     97.40     63.76     10.57     99.40     56.83     94.95     75.51     82.11 
    82.24     1.680073  0.843741        99.60     95.08     97.40     63.76     10.57     99.40     83.65     95.89     94.90     82.11 
    77.82     0.500000  0.810407        99.60     95.08     97.40     63.76     10.57     99.40     76.11     95.96     94.98     45.34 
    80.66     3.682894  0.937647        99.60     95.08     97.40     63.76     10.57     99.40     67.60     94.36     96.94     81.90 
    82.34     1.856829  0.906414        99.60     95.08     97.40     63.76     10.57     99.40     84.82     95.89     94.97     81.96 
    75.62     0.500000  0.874522        99.60     95.08     97.40     63.76     10.57     99.40     74.10     94.87     94.89     26.57 
    79.80     3.714266  0.809192        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.71    100.00     82.10 
    81.69     1.322587  0.951760        99.60     95.08     97.40     63.76     10.57     99.40     85.62     96.18     96.14     73.15 
    79.28     0.942852  0.898159        99.60     95.08     97.40     63.76     10.57     99.40     85.58     96.04     95.76     49.62 
    76.01     0.500000  0.897499        99.60     95.08     97.40     63.76     10.57     99.40     74.10     94.87     95.23     30.09 
    74.97     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.25     94.87     94.87     25.95 
    78.64     2.761966  0.854648        99.60     95.08     97.40     63.76     10.57     99.40     68.11     94.87     75.49     82.09 
    77.12     1.294261  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.59     96.11     96.34     27.39 
    82.42     2.526413  0.980668        99.60     95.08     97.40     63.76     10.57     99.40     85.02     95.45     95.79     82.08 
    78.97     1.952879  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.72     95.96     96.32     45.88 
    79.24     0.886984  0.892827        99.60     95.08     97.40     63.76     10.57     99.40     85.65     96.04     94.90     49.97 
    82.45     2.818960  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.11     95.31     96.19     82.09 
    82.42     2.905743  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     84.90     95.24     96.16     82.10 
    81.50     4.002836  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     76.71     94.36     95.99     82.10 
    81.41     2.937506  0.920422        99.60     95.08     97.40     63.76     10.57     99.40     75.57     94.95     95.73     82.09 
    82.43     1.782265  0.924149        99.60     95.08     97.40     63.76     10.57     99.40     85.44     95.96     94.95     82.10 
    82.34     2.996869  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     84.14     95.16     96.17     82.09 
    82.32     3.070767  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     83.96     95.09     96.18     82.12 
    82.17     3.332796  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     82.78     94.87     96.14     82.09 
    82.18     3.297796  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     82.87     94.95     96.11     82.08 
    81.60     3.775496  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.46     94.58     95.99     82.11 
    81.38     3.151236  0.931827        99.60     95.08     97.40     63.76     10.57     99.40     75.21     94.80     95.82     82.12 
    79.84     3.972922  0.903385        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.18    100.00     82.09 
    80.42     3.500138  0.911412        99.60     95.08     97.40     63.76     10.57     99.40     67.21     94.44     94.91     81.89 
    80.61     4.539361  0.964375        99.60     95.08     97.40     63.76     10.57     99.40     66.83     93.60     97.74     82.10 
    79.60     5.316868  0.926342        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.78     99.98     82.11 
    77.20     5.043423  0.940135        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.40     75.51     81.97 
    81.29     4.475879  0.995146        99.60     95.08     97.40     63.76     10.57     99.40     75.10     94.18     95.74     82.11 
    80.38     5.141752  0.987553        99.60     95.08     97.40     63.76     10.57     99.40     67.28     92.98     95.62     82.10 
    80.36     5.349979  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     67.40     92.47     95.77     82.11 
    79.72     4.945982  0.944752        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.91    100.00     82.10 
    80.51     5.131985  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.31     93.05     95.81     82.08 
    81.22     4.702223  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     74.87     93.60     95.87     82.09 
    81.37     4.446494  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     75.76     94.18     95.87     82.09 
    80.31     4.233734  0.956779        99.60     95.08     97.40     63.76     10.57     99.40     67.60     94.18     93.43     82.10 
    81.36     4.503368  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     75.56     94.18     95.97     82.09 
    81.26     4.125622  0.980924        99.60     95.08     97.40     63.76     10.57     99.40     74.90     94.22     95.63     82.09 
    80.48     4.605468  0.973300        99.60     95.08     97.40     63.76     10.57     99.40     67.79     93.60     95.53     82.10 
    80.37     4.499975  0.970957        99.60     95.08     97.40     63.76     10.57     99.40     66.92     93.67     95.33     81.97 
    81.53     3.632717  0.997462        99.60     95.08     97.40     63.76     10.57     99.40     77.71     94.65     95.01     82.10 
    81.58     3.785623  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.43     94.51     96.01     82.08 
    81.46     3.730611  0.995463        99.60     95.08     97.40     63.76     10.57     99.40     77.23     94.58     94.93     82.09 
    81.37     3.816016  0.989978        99.60     95.08     97.40     63.76     10.57     99.40     76.41     94.51     95.03     81.91 
    81.70     3.538515  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     78.25     94.73     96.11     82.10 
    80.62     4.024863  0.967988        99.60     95.08     97.40     63.76     10.57     99.40     69.01     94.22     95.22     81.97 
    82.28     3.168054  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     83.72     95.02     96.18     82.09 
    82.08     3.139876  0.995036        99.60     95.08     97.40     63.76     10.57     99.40     82.97     95.02     94.95     82.10 
    82.08     3.180420  0.995559        99.60     95.08     97.40     63.76     10.57     99.40     82.91     95.02     95.01     82.09 
    82.16     3.228292  0.999563        99.60     95.08     97.40     63.76     10.57     99.40     83.00     94.95     95.75     82.07 
    82.08     3.258583  0.997210        99.60     95.08     97.40     63.76     10.57     99.40     82.82     94.95     95.16     82.09 
    81.98     3.341524  0.995301        99.60     95.08     97.40     63.76     10.57     99.40     82.03     94.87     94.95     82.10 
    81.55     3.416699  0.992981        99.60     95.08     97.40     63.76     10.57     99.40     78.08     94.80     94.93     81.91 
    82.00     3.413220  0.997978        99.60     95.08     97.40     63.76     10.57     99.40     82.00     94.80     95.25     82.10 
    81.65     3.453683  0.993738        99.60     95.08     97.40     63.76     10.57     99.40     78.01     94.80     95.96     81.96 
    81.57     3.522197  0.992382        99.60     95.08     97.40     63.76     10.57     99.40     77.66     94.73     95.43     82.09 
    81.52     3.605777  0.996832        99.60     95.08     97.40     63.76     10.57     99.40     77.75     94.65     94.90     82.11 
    81.52     3.605777  0.996832        99.60     95.08     97.40     63.76     10.57     99.40     77.75     94.65     94.91     82.12 
    81.64     3.635653  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.93     94.65     96.09     81.90 
    81.56     1.673397  0.980001        99.60     95.08     97.40     63.76     10.57     99.40     85.79     96.04     94.92     73.09 
    82.60     1.468032  0.914580        99.60     95.08     97.40     63.76     10.57     99.40     85.69     96.11     96.29     82.08 
    82.49     2.607882  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.49     95.45     96.23     81.96 
    81.64     2.037798  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.23     95.89     96.28     73.19 
    74.90     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.25     94.87     94.87     25.19 
    82.33     3.008378  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     84.11     95.16     96.17     82.09 
    77.09     5.576258  0.929074        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.13     75.51     82.10 
    76.21     0.905375  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     74.11     96.00     94.89     31.25 
    74.95     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.25     94.87     94.87     25.66 
    77.62     4.516880  0.957807        99.60     95.08     97.40     63.76     10.57     99.40     59.19     93.60     75.51     82.07 
    77.07     5.536106  0.906474        99.60     95.08     97.40     63.76     10.57     99.40     56.34     90.98     75.51     82.09 
    79.98     3.302049  0.871090        99.60     95.08     97.40     63.76     10.57     99.40     57.50     94.44     99.98     82.11 
    79.16     6.280321  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     57.45     90.91     95.37     82.08 
    76.73     4.705521  0.778707        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.49     75.51     82.12 
    79.67     5.029461  0.949459        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.47    100.00     82.08 
    81.43     4.156526  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     76.19     94.29     95.93     82.07 
    77.34     4.471692  0.932874        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.64     75.49     82.08 
    82.31     1.827026  0.886893        99.60     95.08     97.40     63.76     10.57     99.40     83.86     95.89     95.46     82.12 
    82.27     2.383241  0.959336        99.60     95.08     97.40     63.76     10.57     99.40     84.08     95.53     95.19     82.10 
    81.65     3.618916  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.98     94.65     96.11     81.97 
    76.64     6.891507  0.992014        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.69     75.50     82.10 
    82.27     3.149011  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     83.77     95.02     96.17     81.90 
    82.57     2.212390  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.68     95.82     96.25     82.09 
    81.65     2.125348  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.48     95.82     96.29     73.09 
    74.94     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.25     94.87     94.87     25.61 
    79.67     5.113328  0.960083        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.47    100.00     82.07 
    82.49     1.686332  0.890546        99.60     95.08     97.40     63.76     10.57     99.40     85.09     95.96     95.96     82.11 
    82.04     1.910101  0.830727        99.60     95.08     97.40     63.76     10.57     99.40     76.84     95.67     99.98     82.11 
    82.38     2.730647  0.997825        99.60     95.08     97.40     63.76     10.57     99.40     85.21     95.38     95.32     82.10 
    81.22     4.715548  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     74.83     93.60     95.82     82.10 
    75.23     0.670566  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     70.67     95.96     94.89     24.96 
    76.19     1.063646  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     74.10     96.04     96.39     29.56 
    74.95     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.25     94.87     94.88     25.67 
    79.13     5.481173  0.975978        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.18     94.89     82.09 
    81.38     4.427246  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     75.82     94.25     95.88     82.07 
    79.52     5.097473  0.844589        99.60     95.08     97.40     63.76     10.57     99.40     56.34     90.91     99.99     82.11 
    81.63     3.663943  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.82     94.65     96.09     81.97 
    82.28     2.534680  0.966834        99.60     95.08     97.40     63.76     10.57     99.40     83.91     95.45     95.56     82.10 
    80.62     4.924593  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     69.15     93.45     95.87     81.97 
    79.67     4.602858  0.872958        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.40    100.00     82.10 
    79.20     1.310760  0.969004        99.60     95.08     97.40     63.76     10.57     99.40     85.54     96.18     94.97     49.52 
    81.66     3.610561  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     78.01     94.65     96.04     82.09 
    78.10     0.609073  0.829183        99.60     95.08     97.40     63.76     10.57     99.40     78.47     96.00     94.99     45.76 
    82.10     3.371540  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     82.22     94.87     96.12     81.97 
    79.66     5.180461  0.950825        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.33    100.00     82.09 
    80.13     3.772648  0.919655        99.60     95.08     97.40     63.76     10.57     99.40     59.19     94.22    100.00     82.12 
    81.40     4.188463  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     76.09     94.22     95.93     81.97 
    82.45     2.824320  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.09     95.31     96.20     82.08 
    82.40     2.960514  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     84.78     95.16     96.18     82.09 
    82.44     1.795587  0.978263        99.60     95.08     97.40     63.76     10.57     99.40     85.61     96.00     94.90     82.08 
    80.53     3.125370  0.887906        99.60     95.08     97.40     63.76     10.57     99.40     67.85     94.65     94.90     82.08 
    81.56     2.226709  0.886531        99.60     95.08     97.40     63.76     10.57     99.40     77.20     95.53     94.97     82.10 
    80.46     3.290295  0.896473        99.60     95.08     97.40     63.76     10.57     99.40     67.31     94.58     94.91     81.96 
    80.57     2.941534  0.885669        99.60     95.08     97.40     63.76     10.57     99.40     67.96     94.87     94.92     82.11 
    75.79     0.685544  0.972035        99.60     95.08     97.40     63.76     10.57     99.40     74.11     95.96     95.49     26.50 
    80.67     3.492434  0.942868        99.60     95.08     97.40     63.76     10.57     99.40     69.30     94.58     94.89     82.10 
    75.80     0.653598  0.933389        99.60     95.08     97.40     63.76     10.57     99.40     74.10     95.96     95.06     27.02 
    82.50     2.280401  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.05     95.75     96.25     82.10 
    82.22     3.198396  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     83.09     95.02     96.18     82.10 
    81.45     3.200529  0.954449        99.60     95.08     97.40     63.76     10.57     99.40     76.60     94.87     95.08     82.09 
    82.49     2.403934  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.23     95.60     96.26     81.96 
    81.12     3.609762  0.944500        99.60     95.08     97.40     63.76     10.57     99.40     68.75     94.51     99.99     82.10 
    81.66     2.110073  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.51     95.89     96.28     73.08 
    82.33     3.033328  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     84.05     95.16     96.18     82.10 
    81.49     4.034500  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     76.60     94.36     95.99     82.10 
    82.15     3.349556  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     82.75     94.87     96.13     81.98 
    82.20     2.265437  0.932128        99.60     95.08     97.40     63.76     10.57     99.40     82.97     95.60     95.58     82.08 
    81.36     3.399478  0.956268        99.60     95.08     97.40     63.76     10.57     99.40     75.81     94.73     95.19     82.11 
    77.47     3.418935  0.876087        99.60     95.08     97.40     63.76     10.57     99.40     56.89     94.36     75.51     82.10 
    82.55     1.366014  0.944110        99.60     95.08     97.40     63.76     10.57     99.40     85.85     96.18     95.57     82.10 
    76.24     0.883852  0.983074        99.60     95.08     97.40     63.76     10.57     99.40     74.10     96.00     95.50     30.96 
    78.88     1.657550  0.992648        99.60     95.08     97.40     63.76     10.57     99.40     85.60     96.04     95.26     46.13 
    81.73     2.229894  0.902842        99.60     95.08     97.40     63.76     10.57     99.40     77.98     95.53     95.90     82.10 
