constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
!!! --- WARNING --- !!! Oracle probabilites : ENABLED !!! --- WARNING --- !!!
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.5, 0.5], [9.0, 1.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  2  ]
Optimizer(): evals/step: 1
Optimizer(): numParams: 2 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset AllMovingAvg
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.166000  ]  [  2.500000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
    Score          p01       p02       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    79.55     6.000198  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     58.91     92.29     96.42     82.12 
    76.42     8.613425  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.51     75.49     82.10 
    80.32     5.755767  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     66.71     92.51     96.07     82.09 
    80.44     5.681246  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     67.05     93.02     96.43     82.11 
    77.15     5.471241  0.908152        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.71     75.51     82.10 
    76.54     7.861302  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.67     75.51     82.10 
    78.72     6.942651  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.05     95.92     82.11 
    76.41     7.185721  0.861961        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.36     75.51     82.07 
    77.52     3.568372  0.868627        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.42     75.51     82.09 
    77.84     4.227873  0.948624        99.60     95.08     97.40     63.76     10.57     99.40     59.79     95.20     75.50     82.10 
    79.08     6.502047  0.920161        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.55     99.99     82.08 
    79.22     5.514079  0.893916        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.93     99.99     82.10 
    78.85     7.425664  0.882873        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.29     99.98     82.12 
    78.84     6.306237  0.775865        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.36     99.99     81.89 
    78.95     5.788056  0.762931        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.24    100.00     82.09 
    77.15     4.876547  0.833334        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.78     75.50     82.09 
    78.92     5.664629  0.735620        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.95     99.99     82.11 
    79.13     4.625169  0.721394        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.05     99.98     82.10 
    78.34     5.335377  0.645531        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.35     99.99     81.89 
    77.53     5.710572  0.533060        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.09 
    78.36     4.008126  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.35     99.99     82.09 
    75.97     3.881060  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.93     75.49     82.09 
    75.08     5.515508  0.568713        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.10 
    78.23     4.993431  0.571703        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.04     99.99     82.09 
    75.06     5.012582  0.508756        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     81.91 
    76.58     4.407761  0.638677        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.04     75.49     82.12 
    76.60     3.936376  0.586068        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.25     75.51     82.10 
    77.53     5.189094  0.508332        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.10 
    76.50     3.693260  0.513870        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.24     75.50     82.08 
    79.10     3.724137  0.580060        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.76     99.99     82.09 
    77.44     2.887630  0.661413        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.69     75.51     82.10 
    77.13     3.438271  0.592041        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.56     75.50     82.12 
    79.20     2.909088  0.502793        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.78    100.00     82.10 
    79.73     2.823543  0.548044        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.02    100.00     82.11 
    77.51     1.968859  0.500045        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.35     75.50     82.10 
    78.96     3.636713  0.512100        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.38     99.98     82.07 
    76.53     3.513545  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.53     75.50     82.09 
    79.03     3.610064  0.539326        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.18     99.98     81.96 
    78.86     4.352811  0.561048        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.36     99.99     82.11 
    78.26     4.258523  0.502321        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.33     99.99     82.10 
    79.09     3.740798  0.579197        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.69     99.99     82.09 
    78.96     4.149216  0.580752        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.45     99.99     81.96 
    78.96     4.397304  0.613006        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.53     99.98     81.96 
    75.80     5.341208  0.612488        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.18     75.51     82.12 
    76.65     4.214813  0.643479        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.69     75.51     82.11 
    76.60     3.964641  0.590863        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.25     75.50     82.09 
    76.60     4.257232  0.629943        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.25     75.51     82.10 
    79.05     3.908756  0.583231        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.25    100.00     82.11 
    79.08     3.726940  0.572375        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.55    100.00     82.07 
    78.95     4.181958  0.575539        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.24     99.99     82.10 
    75.85     4.701683  0.562486        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.76     75.51     82.11 
    76.62     3.896968  0.591551        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.47     75.51     82.11 
    76.63     3.793179  0.580452        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.55     75.51     82.10 
    76.51     4.353135  0.600171        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.31     75.51     82.09 
    76.49     4.234872  0.576938        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.16     75.50     82.09 
    76.47     4.242172  0.577197        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.09     75.51     81.96 
    76.53     4.121294  0.578501        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.53     75.51     82.08 
    78.96     4.186383  0.579700        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.31     99.99     82.10 
    76.53     4.105780  0.584561        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.67     75.50     81.98 
    76.53     4.121977  0.583430        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.60     75.50     82.10 
    78.97     4.117085  0.574825        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.45     99.98     82.09 
    76.51     4.158180  0.575886        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.31     75.51     82.10 
    76.51     4.100465  0.569861        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.38     75.50     82.10 
    78.97     4.125986  0.577885        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.45    100.00     82.09 
    76.52     4.125986  0.577885        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.45     75.51     82.09 
    76.72     3.843436  0.635597        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.49     75.50     82.07 
    81.48     0.500000  0.592528        99.60     95.08     97.40     63.76     10.57     99.40     94.70     96.87     75.51     81.96 
    84.31     0.734128  0.821572        99.60     95.08     97.40     63.76     10.57     99.40     94.79     96.87    100.00     85.67 
    83.94     0.500000  0.601497        99.60     95.08     97.40     63.76     10.57     99.40     94.64     96.87    100.00     82.07 
    81.90     0.500000  0.693572        99.60     95.08     97.40     63.76     10.57     99.40     94.70     96.80     75.51     86.14 
    81.45     1.211508  0.562572        99.60     95.08     97.40     63.76     10.57     99.40     69.67     96.87    100.00     82.10 
    78.94     4.987303  0.668923        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.16     99.99     82.09 
    77.45     2.266533  0.525169        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.69     75.51     82.10 
    79.66     2.685782  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.36     99.98     82.08 
    83.94     0.500000  0.588502        99.60     95.08     97.40     63.76     10.57     99.40     94.68     96.87    100.00     82.07 
    83.67     1.078080  0.763006        99.60     95.08     97.40     63.76     10.57     99.40     91.69     97.09    100.00     82.12 
    80.17     2.286311  0.910953        99.60     95.08     97.40     63.76     10.57     99.40     81.68     96.73     75.50     81.95 
    76.74     4.230993  0.704640        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.71     75.49     82.09 
    83.95     1.321396  0.921717        99.60     95.08     97.40     63.76     10.57     99.40     94.53     97.09    100.00     82.09 
    83.72     0.500000  0.884020        99.60     95.08     97.40     63.76     10.57     99.40     92.88     96.65     96.46     85.36 
    77.20     3.942123  0.703825        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.29     75.51     82.09 
    81.55     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.94     64.43 
    83.00     3.129689  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     89.45     96.29     96.29     82.11 
    82.43     1.978880  0.828291        99.60     95.08     97.40     63.76     10.57     99.40     79.63     96.80    100.00     82.09 
    79.60     5.039892  0.857734        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.78     99.99     82.09 
    81.32     2.859351  0.878044        99.60     95.08     97.40     63.76     10.57     99.40     69.24     96.07     99.98     82.08 
    83.26     1.175902  0.999352        99.60     95.08     97.40     63.76     10.57     99.40     92.30     96.95     96.27     81.22 
    82.58     0.985199  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.87     96.87     95.76     74.54 
    83.85     2.108549  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     93.75     97.09     96.39     85.46 
    84.51     1.717898  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.54     97.24     96.39     91.12 
    81.51     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.48     64.47 
    82.16     0.856752  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.90     96.87     95.91     70.09 
    81.52     0.511114  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.70     96.65     95.47     64.52 
    81.60     4.760034  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.28     94.62     96.17     82.10 
    81.69     4.568162  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     78.01     94.76     96.41     81.92 
    77.75     3.105435  0.861493        99.60     95.08     97.40     63.76     10.57     99.40     58.48     95.78     75.51     81.97 
    83.54     1.838529  0.904627        99.60     95.08     97.40     63.76     10.57     99.40     90.48     97.09     99.99     82.08 
    79.90     3.773410  0.851230        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.76    100.00     82.07 
    79.97     3.446998  0.863064        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.49    100.00     82.10 
    83.65     0.500000  0.883647        99.60     95.08     97.40     63.76     10.57     99.40     92.88     96.65     95.85     85.36 
    83.38     2.421609  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.65     96.80     96.40     82.09 
    81.93     0.500000  0.963705        99.60     95.08     97.40     63.76     10.57     99.40     92.76     96.65     95.61     68.43 
    81.51     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.50     64.48 
    81.55     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.91     64.44 
    80.84     4.991448  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     70.25     94.04     96.16     82.12 
    79.29     6.278794  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     57.45     91.56     96.01     82.07 
    81.69     4.554280  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     78.06     94.76     96.19     82.09 
    82.24     2.912859  0.918712        99.60     95.08     97.40     63.76     10.57     99.40     78.30     96.22     99.99     82.09 
    79.60     4.377742  0.988625        99.60     95.08     97.40     63.76     10.57     99.40     77.34     95.20     75.51     82.10 
    81.66     4.679095  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.58     94.69     96.40     82.09 
    77.15     5.713086  0.948037        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.78     75.51     82.10 
    83.39     2.374664  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.74     96.87     96.40     82.10 
    84.52     0.829529  0.880133        99.60     95.08     97.40     63.76     10.57     99.40     94.69     96.87     98.10     89.78 
    83.30     2.257253  0.924307        99.60     95.08     97.40     63.76     10.57     99.40     88.33     96.80     99.99     82.10 
    84.51     0.500000  0.803639        99.60     95.08     97.40     63.76     10.57     99.40     93.01     96.73     96.60     92.96 
    81.31     1.020478  0.774366        99.60     95.08     97.40     63.76     10.57     99.40     92.68     97.02     75.50     82.09 
    84.58     0.500000  0.781633        99.60     95.08     97.40     63.76     10.57     99.40     93.43     96.73     97.45     92.40 
    84.53     0.500000  0.799421        99.60     95.08     97.40     63.76     10.57     99.40     93.02     96.73     96.81     92.99 
    80.16     1.786716  0.827525        99.60     95.08     97.40     63.76     10.57     99.40     81.21     96.95     75.51     82.09 
    84.57     0.500000  0.698733        99.60     95.08     97.40     63.76     10.57     99.40     94.68     96.73    100.00     88.45 
    83.92     0.500000  0.624959        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.87    100.00     81.97 
    82.23     0.500000  0.714640        99.60     95.08     97.40     63.76     10.57     99.40     94.61     96.73     75.50     89.64 
    82.24     0.500000  0.718229        99.60     95.08     97.40     63.76     10.57     99.40     94.60     96.73     75.51     89.72 
    80.91     0.879822  0.596943        99.60     95.08     97.40     63.76     10.57     99.40     88.56     97.16     75.51     82.08 
    83.84     0.500000  0.539107        99.60     95.08     97.40     63.76     10.57     99.40     93.77     96.87    100.00     81.95 
    77.82     1.226305  0.502860        99.60     95.08     97.40     63.76     10.57     99.40     58.12     96.65     75.51     82.09 
    80.90     0.725612  0.514935        99.60     95.08     97.40     63.76     10.57     99.40     88.49     97.16     75.51     82.07 
    83.84     0.500000  0.513498        99.60     95.08     97.40     63.76     10.57     99.40     93.54     96.95    100.00     82.08 
    82.42     0.906405  0.511328        99.60     95.08     97.40     63.76     10.57     99.40     79.23     97.24    100.00     81.89 
    79.89     2.152456  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.69    100.00     82.10 
    83.95     0.500000  0.594269        99.60     95.08     97.40     63.76     10.57     99.40     94.69     96.87    100.00     82.09 
    80.17     1.805996  0.651463        99.60     95.08     97.40     63.76     10.57     99.40     57.40     96.44    100.00     82.10 
    83.94     0.500000  0.608803        99.60     95.08     97.40     63.76     10.57     99.40     94.60     96.87     99.99     82.10 
    82.54     1.039087  0.592457        99.60     95.08     97.40     63.76     10.57     99.40     80.28     97.24    100.00     82.09 
    81.52     0.500000  0.665587        99.60     95.08     97.40     63.76     10.57     99.40     94.83     96.80     75.51     82.27 
    83.64     0.805346  0.627224        99.60     95.08     97.40     63.76     10.57     99.40     91.44     97.02    100.00     82.09 
    83.87     0.500000  0.553281        99.60     95.08     97.40     63.76     10.57     99.40     93.90     96.87    100.00     82.08 
    81.49     0.500000  0.582574        99.60     95.08     97.40     63.76     10.57     99.40     94.64     96.87     75.50     82.08 
    83.73     0.564795  0.519463        99.60     95.08     97.40     63.76     10.57     99.40     92.50     96.95    100.00     82.09 
    81.39     0.500000  0.516576        99.60     95.08     97.40     63.76     10.57     99.40     93.57     96.95     75.50     82.11 
    80.18     1.464331  0.565687        99.60     95.08     97.40     63.76     10.57     99.40     57.41     96.51    100.00     82.09 
    83.86     0.500000  0.543014        99.60     95.08     97.40     63.76     10.57     99.40     93.81     96.87    100.00     82.07 
    83.73     0.568340  0.521066        99.60     95.08     97.40     63.76     10.57     99.40     92.49     96.95     99.98     82.10 
    83.77     0.500000  0.500956        99.60     95.08     97.40     63.76     10.57     99.40     92.87     96.95    100.00     82.10 
    81.31     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     92.85     96.95     75.51     81.97 
    81.38     0.500000  0.531047        99.60     95.08     97.40     63.76     10.57     99.40     93.70     96.87     75.51     81.96 
    83.46     0.653799  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     89.60     97.09     99.99     82.09 
    83.77     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     92.85     96.95    100.00     82.10 
    81.39     0.500000  0.509912        99.60     95.08     97.40     63.76     10.57     99.40     93.49     96.95     75.51     82.11 
    82.50     0.848498  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     79.85     97.24    100.00     82.10 
    79.85     0.942860  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     78.03     97.09     75.51     82.09 
    83.84     0.500000  0.516343        99.60     95.08     97.40     63.76     10.57     99.40     93.56     96.95     99.98     82.07 
    79.94     0.976791  0.530868        99.60     95.08     97.40     63.76     10.57     99.40     78.78     97.16     75.50     82.10 
    83.74     0.573169  0.527851        99.60     95.08     97.40     63.76     10.57     99.40     92.53     96.95    100.00     82.07 
    81.43     1.113598  0.525488        99.60     95.08     97.40     63.76     10.57     99.40     69.49     96.95    100.00     82.10 
    83.75     0.560889  0.528710        99.60     95.08     97.40     63.76     10.57     99.40     92.65     96.95    100.00     82.09 
    83.77     0.535799  0.527461        99.60     95.08     97.40     63.76     10.57     99.40     92.84     96.95     99.99     82.12 
    83.74     0.576991  0.526783        99.60     95.08     97.40     63.76     10.57     99.40     92.49     96.95    100.00     82.10 
    83.63     0.627568  0.530587        99.60     95.08     97.40     63.76     10.57     99.40     91.52     97.02     99.98     81.97 
    83.54     0.667928  0.535359        99.60     95.08     97.40     63.76     10.57     99.40     90.65     97.02    100.00     81.96 
    81.22     0.596435  0.532787        99.60     95.08     97.40     63.76     10.57     99.40     91.84     96.95     75.51     82.11 
    81.00     0.721780  0.530990        99.60     95.08     97.40     63.76     10.57     99.40     89.44     97.09     75.51     82.10 
    83.64     0.640663  0.532551        99.60     95.08     97.40     63.76     10.57     99.40     91.43     97.02    100.00     82.10 
    83.65     0.622043  0.534429        99.60     95.08     97.40     63.76     10.57     99.40     91.64     97.02     99.98     82.08 
    83.72     0.584922  0.530152        99.60     95.08     97.40     63.76     10.57     99.40     92.46     96.95     99.99     81.97 
    83.73     0.584922  0.530152        99.60     95.08     97.40     63.76     10.57     99.40     92.46     96.95    100.00     82.08 
    77.13     3.055910  0.532782        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.56     75.49     82.10 
    79.98     2.814415  0.730693        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.56     99.98     82.11 
    81.14     2.496945  0.813457        99.60     95.08     97.40     63.76     10.57     99.40     67.45     96.22    100.00     81.95 
    79.14     6.305127  0.939386        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.20     99.98     82.08 
    81.15     3.298554  0.903413        99.60     95.08     97.40     63.76     10.57     99.40     67.95     95.78    100.00     81.96 
    84.30     0.510714  0.693774        99.60     95.08     97.40     63.76     10.57     99.40     94.74     96.80     99.98     85.70 
    77.44     3.092249  0.692628        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.62     75.50     82.11 
    83.20     0.500000  0.909692        99.60     95.08     97.40     63.76     10.57     99.40     92.87     96.65     96.46     80.22 
    81.51     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.48     64.47 
    81.31     1.431650  0.876282        99.60     95.08     97.40     63.76     10.57     99.40     92.48     97.24     75.51     82.09 
    82.95     0.500000  0.928727        99.60     95.08     97.40     63.76     10.57     99.40     92.84     96.65     96.46     77.73 
    77.48     3.892444  0.896990        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.20     75.51     81.96 
    82.21     2.589829  0.880380        99.60     95.08     97.40     63.76     10.57     99.40     77.83     96.36    100.00     82.09 
    81.41     1.266655  0.874231        99.60     95.08     97.40     63.76     10.57     99.40     93.55     97.16     75.51     82.10 
    82.42     2.541778  0.907380        99.60     95.08     97.40     63.76     10.57     99.40     79.84     96.51     99.98     82.10 
    81.51     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.51     64.47 
    81.51     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.50     64.48 
    79.81     3.767286  0.980011        99.60     95.08     97.40     63.76     10.57     99.40     79.01     95.71     75.51     82.10 
    80.49     5.536825  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     67.72     93.16     96.10     82.08 
    75.96     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.85     75.50     82.12 
    75.71     7.978970  0.822656        99.60     95.08     97.40     63.76     10.57     99.40     56.34     77.31     75.50     82.10 
    78.41     7.897592  0.909856        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.85    100.00     82.11 
    79.18     5.841836  0.907708        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.56    100.00     82.09 
    78.25     8.158586  0.873374        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.33     99.98     82.07 
    75.85     7.918196  0.873451        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.91     75.51     81.97 
    75.07     7.443354  0.713214        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.07 
    78.41     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.85    100.00     82.09 
    78.40     9.000000  0.994237        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.71     99.99     82.10 
    78.69     7.144168  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.76     95.90     82.09 
    77.21     5.750510  0.973447        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.36     75.51     82.09 
    75.96     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.85     75.51     82.07 
    76.42     8.334251  0.976890        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.58     75.50     81.97 
    78.41     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.85     99.99     82.09 
    78.41     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.85    100.00     82.08 
    75.96     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.85     75.51     82.11 
    78.41     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.85     99.99     82.09 
    75.96     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.85     75.50     82.09 
    78.41     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.85    100.00     82.07 
    75.96     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.85     75.50     82.11 
    76.45     8.431308  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.80     75.49     82.08 
    75.96     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.85     75.51     82.09 
    77.65     9.000000  0.882730        99.60     95.08     97.40     63.76     10.57     99.40     56.34     72.29     99.99     82.09 
    75.07     9.000000  0.806246        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.08 
    78.19     9.000000  0.912618        99.60     95.08     97.40     63.76     10.57     99.40     56.34     77.67     99.98     82.08 
    78.29     7.587092  0.835462        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.62    100.00     82.09 
    78.21     8.386890  0.875118        99.60     95.08     97.40     63.76     10.57     99.40     56.34     77.89     99.99     82.10 
    76.59     7.287726  0.978402        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.18     75.50     82.09 
    79.03     6.254085  0.865914        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.11     99.99     82.10 
    80.96     5.096623  0.989521        99.60     95.08     97.40     63.76     10.57     99.40     67.86     93.89     99.99     82.09 
    79.87     4.493288  0.937244        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.47    100.00     82.10 
    82.74     3.478444  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     87.41     96.00     96.26     81.97 
    84.25     1.940519  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.56     97.16     96.35     88.64 
    82.17     3.604872  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     81.73     95.85     96.25     82.10 
    82.39     0.877027  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.93     96.87     95.50     72.77 
    77.77     3.546736  0.901071        99.60     95.08     97.40     63.76     10.57     99.40     58.76     95.56     75.49     82.09 
    84.40     1.139858  0.967204        99.60     95.08     97.40     63.76     10.57     99.40     93.09     96.95     96.03     92.09 
    83.27     0.500000  0.888640        99.60     95.08     97.40     63.76     10.57     99.40     92.93     96.65     95.86     81.46 
    81.02     1.785826  0.889192        99.60     95.08     97.40     63.76     10.57     99.40     89.73     97.09     75.51     82.10 
    84.33     0.500000  0.863105        99.60     95.08     97.40     63.76     10.57     99.40     92.95     96.65     96.03     91.90 
    82.35     1.879197  0.792854        99.60     95.08     97.40     63.76     10.57     99.40     78.78     96.80    100.00     82.10 
    82.63     1.378082  0.734267        99.60     95.08     97.40     63.76     10.57     99.40     81.29     97.16    100.00     82.08 
    82.21     0.500000  0.746441        99.60     95.08     97.40     63.76     10.57     99.40     92.94     96.73     75.51     91.09 
    84.63     0.500000  0.731454        99.60     95.08     97.40     63.76     10.57     99.40     92.99     96.73     99.99     90.75 
    82.48     1.375746  0.695190        99.60     95.08     97.40     63.76     10.57     99.40     79.77     97.09    100.00     82.10 
    84.52     0.500000  0.760179        99.60     95.08     97.40     63.76     10.57     99.40     92.89     96.73     97.78     92.03 
    79.85     1.761219  0.758598        99.60     95.08     97.40     63.76     10.57     99.40     78.30     96.80     75.50     82.09 
    81.32     1.150631  0.822001        99.60     95.08     97.40     63.76     10.57     99.40     92.73     97.09     75.50     82.12 
    84.54     0.500000  0.800934        99.60     95.08     97.40     63.76     10.57     99.40     93.02     96.73     96.82     92.99 
    83.66     1.207542  0.793543        99.60     95.08     97.40     63.76     10.57     99.40     91.51     97.16    100.00     82.10 
    80.02     1.816738  0.805218        99.60     95.08     97.40     63.76     10.57     99.40     79.93     96.87     75.50     82.10 
    82.29     1.776236  0.760338        99.60     95.08     97.40     63.76     10.57     99.40     78.22     96.80     99.99     82.10 
    77.58     2.342483  0.730859        99.60     95.08     97.40     63.76     10.57     99.40     56.34     96.07     75.50     82.10 
    81.33     2.379701  0.817610        99.60     95.08     97.40     63.76     10.57     99.40     69.03     96.36     99.98     82.11 
    80.10     1.936019  0.843216        99.60     95.08     97.40     63.76     10.57     99.40     80.70     96.87     75.51     82.09 
