constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
!!! --- WARNING --- !!! Oracle probabilites : ENABLED !!! --- WARNING --- !!!
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.5, 0.5], [9.0, 1.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  2  ]
Optimizer(): evals/step: 1
Optimizer(): numParams: 2 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.166000  ]  [  2.500000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
    Score          p01       p02       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    84.97     1.563115  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.46     97.05     99.99     92.40 
    84.94     0.877165  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.69    100.00     92.40 
    84.22     2.066275  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     93.82     97.05     99.98     85.56 
    82.47     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.51     92.57 
    84.93     0.625663  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.39     96.62     99.99     92.51 
    84.92     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47    100.00     92.59 
    82.47     0.696964  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.45     96.62     75.51     92.33 
    84.91     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     99.98     92.50 
    84.94     0.825639  0.998447        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.69    100.00     92.36 
    84.91     0.500000  0.993714        99.60     95.08     97.40     63.76     10.57     99.40     94.33     96.47     99.98     92.51 
    84.91     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47    100.00     92.55 
    82.47     0.500000  0.983928        99.60     95.08     97.40     63.76     10.57     99.40     94.35     96.47     75.51     92.54 
    84.53     1.327171  0.959527        99.60     95.08     97.40     63.76     10.57     99.40     94.04     96.98     99.99     88.51 
    84.29     1.689511  0.983552        99.60     95.08     97.40     63.76     10.57     99.40     94.37     97.13    100.00     85.62 
    84.94     0.682051  0.905034        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.69     99.98     92.41 
    82.34     0.870700  0.910733        99.60     95.08     97.40     63.76     10.57     99.40     94.11     96.76     75.49     91.20 
    82.44     0.832621  0.919170        99.60     95.08     97.40     63.76     10.57     99.40     93.99     96.69     75.51     92.40 
    81.77     1.113880  0.920161        99.60     95.08     97.40     63.76     10.57     99.40     94.03     96.91     75.51     85.43 
    82.48     0.716203  0.912670        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.69     75.51     92.27 
    84.28     1.119652  0.927318        99.60     95.08     97.40     63.76     10.57     99.40     93.98     96.91     99.99     86.10 
    82.49     0.573625  0.895381        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.62     75.49     92.48 
    84.56     0.935278  0.895489        99.60     95.08     97.40     63.76     10.57     99.40     94.41     96.84     99.98     88.53 
    82.49     0.500000  0.904565        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.55     75.51     92.53 
    84.93     0.500000  0.918477        99.60     95.08     97.40     63.76     10.57     99.40     94.47     96.55    100.00     92.44 
    84.91     0.500000  0.895641        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.55     99.99     92.20 
    82.47     0.515666  0.892884        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.55     75.49     92.30 
    82.49     0.572115  0.897506        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.62     75.51     92.44 
    84.94     0.573884  0.894504        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.62     99.99     92.50 
    82.48     0.535132  0.898268        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.62     75.50     92.31 
    84.93     0.542058  0.894477        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.62     99.99     92.36 
    84.91     0.500000  0.895472        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.55    100.00     92.23 
    82.47     0.500000  0.892909        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.55     75.51     92.25 
    82.45     0.500000  0.897834        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.55     75.50     92.16 
    82.47     0.517337  0.892423        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.55     75.51     92.29 
    84.91     0.500000  0.891631        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.55    100.00     92.20 
    84.91     0.500000  0.891631        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.55    100.00     92.26 
    80.35     2.895959  0.851190        99.60     95.08     97.40     63.76     10.57     99.40     59.66     95.89    100.00     82.10 
    83.91     0.500000  0.646942        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.69     99.98     82.10 
    80.88     1.971196  0.893290        99.60     95.08     97.40     63.76     10.57     99.40     88.48     96.91     75.51     82.07 
    79.92     3.066646  0.949790        99.60     95.08     97.40     63.76     10.57     99.40     79.73     96.11     75.51     82.08 
    84.92     0.769067  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.69     99.99     92.25 
    84.91     1.293376  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.07     96.91     99.99     92.34 
    80.90     3.135793  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     89.43     96.18     75.50     82.09 
    84.94     0.500000  0.787278        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.62    100.00     92.49 
    84.91     0.500000  0.847451        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.62    100.00     92.22 
    83.86     0.500000  0.636200        99.60     95.08     97.40     63.76     10.57     99.40     94.02     96.69     99.98     82.10 
    81.29     1.095857  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     68.23     96.84     99.98     82.09 
    79.13     3.868570  0.617495        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.09    100.00     82.09 
    75.08     5.445499  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.12 
    77.49     2.482865  0.592682        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.16     75.50     82.11 
    79.79     3.713297  0.751741        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.78    100.00     81.95 
    77.53     6.948228  0.562858        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.11 
    83.34     1.863629  0.877839        99.60     95.08     97.40     63.76     10.57     99.40     88.50     96.98     99.99     82.08 
    84.89     0.500000  0.942732        99.60     95.08     97.40     63.76     10.57     99.40     94.43     96.47     99.99     92.25 
    84.92     0.500000  0.989960        99.60     95.08     97.40     63.76     10.57     99.40     94.34     96.47    100.00     92.56 
    82.45     0.500000  0.939484        99.60     95.08     97.40     63.76     10.57     99.40     94.44     96.55     75.50     92.17 
    82.49     0.665241  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.43     96.62     75.50     92.53 
    80.92     3.089492  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     89.54     96.25     75.50     82.10 
    83.24     3.319376  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.40     96.11     99.99     82.10 
    83.34     1.514229  0.806009        99.60     95.08     97.40     63.76     10.57     99.40     88.41     97.13     99.99     82.09 
    80.21     1.125107  0.660503        99.60     95.08     97.40     63.76     10.57     99.40     81.59     97.13     75.51     82.08 
    82.47     0.500000  0.975609        99.60     95.08     97.40     63.76     10.57     99.40     94.36     96.47     75.51     92.54 
    82.48     0.500000  0.916401        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.55     75.50     92.47 
    82.46     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.49     92.55 
    80.69     3.210765  0.987144        99.60     95.08     97.40     63.76     10.57     99.40     87.36     96.11     75.51     82.10 
    82.45     3.807365  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     80.94     95.67    100.00     82.11 
    84.95     1.111862  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.84     99.99     92.39 
    84.92     0.500000  0.971948        99.60     95.08     97.40     63.76     10.57     99.40     94.37     96.47     99.99     92.53 
    81.12     1.753608  0.897547        99.60     95.08     97.40     63.76     10.57     99.40     90.63     97.13     75.51     82.12 
    82.47     0.543064  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.34     96.55     75.49     92.52 
    82.43     0.500000  0.963135        99.60     95.08     97.40     63.76     10.57     99.40     94.39     96.47     75.49     92.15 
    82.45     0.698765  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.45     96.62     75.50     92.08 
    83.94     1.378940  0.931380        99.60     95.08     97.40     63.76     10.57     99.40     94.52     97.05     99.99     82.07 
    83.23     1.623744  0.812965        99.60     95.08     97.40     63.76     10.57     99.40     87.36     97.05    100.00     82.10 
    82.46     2.703743  0.930548        99.60     95.08     97.40     63.76     10.57     99.40     80.35     96.40    100.00     82.09 
    80.80     3.298732  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.45     96.11     75.50     82.10 
    84.92     0.626618  0.972117        99.60     95.08     97.40     63.76     10.57     99.40     94.47     96.62     99.98     92.30 
    82.45     1.255793  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.03     96.91     75.50     92.27 
    82.47     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.49     92.57 
    82.47     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.51     92.59 
    82.46     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.50     92.51 
    84.21     2.110690  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     93.75     97.05     99.99     85.47 
    79.71     3.151096  0.930258        99.60     95.08     97.40     63.76     10.57     99.40     77.75     95.96     75.50     82.07 
    82.47     0.500000  0.882005        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.55     75.51     92.33 
    84.93     0.500000  0.869203        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.55    100.00     92.41 
    84.92     0.500000  0.990935        99.60     95.08     97.40     63.76     10.57     99.40     94.34     96.47     99.99     92.55 
    83.94     1.466613  0.950382        99.60     95.08     97.40     63.76     10.57     99.40     94.46     97.05    100.00     82.07 
    84.92     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     99.99     92.56 
    83.90     1.762439  0.980411        99.60     95.08     97.40     63.76     10.57     99.40     93.96     97.13    100.00     82.10 
    82.49     0.969927  0.970599        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.76     75.50     92.33 
    82.26     1.828983  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.30     97.13     75.51     89.90 
    81.50     1.398656  0.935731        99.60     95.08     97.40     63.76     10.57     99.40     94.53     97.05     75.50     82.10 
    78.62     3.143871  0.882124        99.60     95.08     97.40     63.76     10.57     99.40     67.13     95.82     75.49     81.96 
    81.42     1.289473  0.900622        99.60     95.08     97.40     63.76     10.57     99.40     93.81     96.98     75.51     82.08 
    82.45     1.207446  0.997368        99.60     95.08     97.40     63.76     10.57     99.40     94.00     96.91     75.51     92.23 
    83.75     1.822601  0.940688        99.60     95.08     97.40     63.76     10.57     99.40     92.48     97.13    100.00     82.10 
    82.49     0.654680  0.962330        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.62     75.51     92.44 
    80.02     2.580528  0.919034        99.60     95.08     97.40     63.76     10.57     99.40     80.34     96.47     75.49     82.10 
    83.38     3.054090  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     89.64     96.25    100.00     82.10 
    80.67     3.468574  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     87.43     95.96     75.51     81.96 
    80.66     3.519912  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     87.29     95.89     75.50     82.10 
    81.77     2.100210  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     93.77     97.05     75.51     85.51 
    83.27     3.199665  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.71     96.18     99.98     82.07 
    77.58     3.903695  0.914381        99.60     95.08     97.40     63.76     10.57     99.40     57.31     95.24     75.50     81.96 
    79.88     2.934057  0.933068        99.60     95.08     97.40     63.76     10.57     99.40     79.20     96.18     75.49     82.10 
    79.88     4.103708  0.870072        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.51    100.00     82.10 
    77.22     4.737284  0.847389        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.47     75.50     82.10 
    77.23     4.696728  0.854516        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.55     75.51     82.07 
    79.68     5.061891  0.909211        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.55    100.00     82.09 
    76.64     5.996458  0.891515        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.02     75.51     81.77 
    79.65     4.928490  0.857373        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.25    100.00     82.11 
    79.87     4.152132  0.867144        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.44    100.00     82.10 
    79.87     4.301781  0.912850        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.51     99.99     82.10 
    79.71     5.273602  0.945080        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.98    100.00     81.95 
    80.92     5.452251  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.10     93.20     99.98     82.07 
    78.63     4.832816  0.985329        99.60     95.08     97.40     63.76     10.57     99.40     68.48     94.44     75.51     82.07 
    79.73     5.341646  0.970838        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.05     99.98     82.12 
    78.37     5.622564  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     67.32     92.98     75.51     82.08 
    78.51     5.150274  0.991771        99.60     95.08     97.40     63.76     10.57     99.40     67.99     93.78     75.51     81.97 
    80.00     5.142938  0.975938        99.60     95.08     97.40     63.76     10.57     99.40     58.37     93.71     99.99     82.07 
    80.81     5.659863  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     67.15     92.98    100.00     82.11 
    79.96     5.901208  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     59.43     92.33     99.99     82.10 
    79.98     5.867128  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     59.61     92.40    100.00     81.96 
    77.46     6.004138  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     58.89     92.25     75.51     82.09 
    80.80     5.668723  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     67.11     92.98     99.99     82.09 
    81.12     5.169453  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     69.41     93.85     99.99     82.12 
    78.67     5.161523  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     69.45     93.85     75.49     82.10 
    81.13     5.139871  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     69.56     93.85     99.99     82.10 
    81.17     5.065842  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     69.90     93.93     99.99     82.10 
    81.21     4.987156  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     70.26     94.00     99.99     82.07 
    81.19     5.030808  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     70.06     93.93     99.98     82.07 
    81.20     5.017011  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     70.13     94.00    100.00     82.07 
    78.72     4.948947  0.996360        99.60     95.08     97.40     63.76     10.57     99.40     69.80     94.00     75.51     82.07 
    78.76     4.966910  0.998911        99.60     95.08     97.40     63.76     10.57     99.40     70.17     94.00     75.51     82.11 
    78.78     4.954255  0.999986        99.60     95.08     97.40     63.76     10.57     99.40     70.41     94.00     75.50     82.09 
    78.67     5.023940  0.996575        99.60     95.08     97.40     63.76     10.57     99.40     69.48     93.93     75.51     81.94 
    78.75     5.017011  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     70.13     94.00     75.51     82.08 
    81.11     3.723552  0.930893        99.60     95.08     97.40     63.76     10.57     99.40     67.72     95.53     99.99     82.10 
    78.98     7.898400  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.56    100.00     82.10 
    77.55     9.000000  0.853979        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.24    100.00     82.12 
    75.96     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.82     75.51     82.10 
    76.64     7.253977  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.58     75.51     82.11 
    82.13     4.524158  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     78.17     95.16    100.00     82.11 
    81.13     5.138367  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     69.56     93.85    100.00     82.09 
    77.65     8.047805  0.812977        99.60     95.08     97.40     63.76     10.57     99.40     56.34     72.33     99.99     82.08 
    77.53     9.000000  0.841351        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.10 
    78.93     8.243935  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.05    100.00     82.09 
    78.22     9.000000  0.923860        99.60     95.08     97.40     63.76     10.57     99.40     56.34     77.93    100.00     82.10 
    77.53     9.000000  0.711546        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.11 
    75.67     9.000000  0.889737        99.60     95.08     97.40     63.76     10.57     99.40     56.34     76.98     75.50     82.08 
    77.52     9.000000  0.813462        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.10 
    78.89     8.500608  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.69     99.99     82.09 
    76.68     6.958103  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.02     75.51     82.10 
    77.66     9.000000  0.884122        99.60     95.08     97.40     63.76     10.57     99.40     56.34     72.33    100.00     82.08 
    78.14     9.000000  0.897120        99.60     95.08     97.40     63.76     10.57     99.40     56.34     77.20     99.99     82.10 
    77.52     9.000000  0.832960        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.10 
    75.08     9.000000  0.673772        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.09 
    78.90     7.014081  0.870252        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.76    100.00     82.11 
    75.07     9.000000  0.741180        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.08 
    78.40     9.000000  0.997783        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.82     99.98     82.07 
    75.08     9.000000  0.839466        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.09 
    75.96     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.82     75.50     82.09 
    78.33     9.000000  0.965430        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.02     99.99     82.10 
    75.96     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.82     75.50     82.12 
    75.94     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.82     75.51     81.96 
    78.40     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.82     99.99     82.09 
    78.86     7.578712  0.905379        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.40     99.99     82.08 
    78.25     7.106312  0.787196        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.36    100.00     81.97 
    79.07     6.795910  0.955982        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.58     99.99     81.97 
    79.66     5.186093  0.899433        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.33    100.00     82.09 
    81.02     2.911205  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.52     96.40     75.50     81.97 
    84.90     1.258183  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.03     96.91    100.00     92.25 
    84.89     0.500000  0.959615        99.60     95.08     97.40     63.76     10.57     99.40     94.39     96.47    100.00     92.19 
    82.47     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.51     92.59 
    84.94     0.500000  0.861475        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.55    100.00     92.49 
    82.49     0.500000  0.791949        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.62     75.51     92.45 
    79.96     2.856597  0.699423        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.31    100.00     82.10 
    84.91     0.500000  0.847775        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.62     99.99     92.20 
    83.37     1.475625  0.806817        99.60     95.08     97.40     63.76     10.57     99.40     88.65     97.20     99.99     82.10 
    84.93     0.500000  0.831587        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.62    100.00     92.39 
    83.28     2.557043  0.954811        99.60     95.08     97.40     63.76     10.57     99.40     88.41     96.55     99.98     82.08 
    79.96     1.999998  0.828821        99.60     95.08     97.40     63.76     10.57     99.40     79.47     96.69     75.51     82.10 
    82.47     0.529072  0.942320        99.60     95.08     97.40     63.76     10.57     99.40     94.46     96.55     75.51     92.33 
    80.88     1.931341  0.886651        99.60     95.08     97.40     63.76     10.57     99.40     88.46     96.91     75.50     82.09 
    84.95     0.500000  0.852684        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.62     99.99     92.54 
    82.20     0.500000  0.728688        99.60     95.08     97.40     63.76     10.57     99.40     94.13     96.62     75.51     89.98 
    82.48     0.500000  0.856316        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.55     75.49     92.49 
    81.46     1.186183  0.910631        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.91     75.50     82.10 
    82.35     0.500000  0.756030        99.60     95.08     97.40     63.76     10.57     99.40     93.97     96.62     75.49     91.66 
    84.94     0.636504  0.954214        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.62     99.99     92.48 
    84.93     0.500000  0.859430        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.55    100.00     92.50 
    84.85     0.691709  0.872554        99.60     95.08     97.40     63.76     10.57     99.40     93.96     96.69     99.98     92.09 
    81.38     0.974639  0.802951        99.60     95.08     97.40     63.76     10.57     99.40     93.73     96.91     75.50     81.89 
    84.93     0.500000  0.859911        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.55     99.99     92.44 
    81.45     0.865868  0.822137        99.60     95.08     97.40     63.76     10.57     99.40     94.23     96.84     75.51     82.07 
    82.39     0.575158  0.818391        99.60     95.08     97.40     63.76     10.57     99.40     93.93     96.62     75.51     92.03 
    84.92     0.500000  0.932058        99.60     95.08     97.40     63.76     10.57     99.40     94.45     96.55    100.00     92.35 
    82.47     0.500000  0.921911        99.60     95.08     97.40     63.76     10.57     99.40     94.47     96.55     75.51     92.41 
    82.49     0.500000  0.857383        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.55     75.49     92.52 
    83.66     1.697558  0.899969        99.60     95.08     97.40     63.76     10.57     99.40     91.44     97.20    100.00     82.11 
    82.47     0.500000  0.975948        99.60     95.08     97.40     63.76     10.57     99.40     94.36     96.47     75.50     92.56 
    82.42     1.294004  0.975151        99.60     95.08     97.40     63.76     10.57     99.40     94.38     96.91     75.51     91.56 
    84.92     0.680260  0.942733        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.62     99.99     92.30 
    84.56     0.896468  0.888866        99.60     95.08     97.40     63.76     10.57     99.40     94.37     96.84     99.99     88.64 
    83.76     1.599928  0.914659        99.60     95.08     97.40     63.76     10.57     99.40     92.61     97.13    100.00     82.07 
    84.92     0.500000  0.875105        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.55    100.00     92.32 
    84.79     1.005143  0.932908        99.60     95.08     97.40     63.76     10.57     99.40     94.28     96.84     99.99     90.96 
    83.55     1.966611  0.932160        99.60     95.08     97.40     63.76     10.57     99.40     90.75     96.98    100.00     81.96 
    82.47     0.500000  0.980915        99.60     95.08     97.40     63.76     10.57     99.40     94.35     96.47     75.51     92.51 
    82.46     0.500000  0.887174        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.55     75.49     92.30 
    82.32     0.788871  0.886552        99.60     95.08     97.40     63.76     10.57     99.40     94.09     96.69     75.51     91.10 
    83.53     1.967307  0.919343        99.60     95.08     97.40     63.76     10.57     99.40     90.40     96.98     99.99     82.10 
    83.68     1.860831  0.936680        99.60     95.08     97.40     63.76     10.57     99.40     91.74     97.13    100.00     82.09 
    84.91     0.500000  0.975251        99.60     95.08     97.40     63.76     10.57     99.40     94.37     96.47     99.98     92.50 
    82.46     0.500000  0.998218        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.50     92.55 
    84.94     0.679986  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.44     96.62     99.98     92.55 
    84.68     1.224035  0.953802        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.91     99.99     89.63 
    82.47     0.500000  0.996398        99.60     95.08     97.40     63.76     10.57     99.40     94.33     96.47     75.51     92.55 
    84.91     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47    100.00     92.51 
    84.90     1.038430  0.976122        99.60     95.08     97.40     63.76     10.57     99.40     93.96     96.84    100.00     92.43 
    82.44     1.024532  0.974754        99.60     95.08     97.40     63.76     10.57     99.40     93.95     96.84     75.49     92.32 
    84.92     0.580747  0.957401        99.60     95.08     97.40     63.76     10.57     99.40     94.47     96.62     99.99     92.31 
    84.95     0.878742  0.969695        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.69    100.00     92.51 
    84.92     0.500000  0.995446        99.60     95.08     97.40     63.76     10.57     99.40     94.33     96.47     99.99     92.59 
    82.47     0.500000  0.990826        99.60     95.08     97.40     63.76     10.57     99.40     94.34     96.47     75.51     92.54 
    82.45     0.550797  0.965547        99.60     95.08     97.40     63.76     10.57     99.40     94.43     96.55     75.49     92.23 
    82.46     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.49     92.54 
    82.47     0.500000  0.992738        99.60     95.08     97.40     63.76     10.57     99.40     94.33     96.47     75.51     92.54 
    84.91     0.500000  0.999142        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47    100.00     92.55 
    82.46     0.523075  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.33     96.47     75.49     92.49 
    82.47     0.527122  0.995443        99.60     95.08     97.40     63.76     10.57     99.40     94.34     96.47     75.50     92.57 
    84.91     0.500000  0.998881        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47    100.00     92.54 
    84.92     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     99.99     92.57 
    84.91     0.500000  0.997162        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     99.98     92.54 
    82.47     0.522851  0.998806        99.60     95.08     97.40     63.76     10.57     99.40     94.33     96.47     75.51     92.57 
    82.47     0.527400  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.34     96.47     75.50     92.53 
    84.93     0.566215  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.36     96.55    100.00     92.56 
    84.92     0.566215  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.36     96.55    100.00     92.51 
    83.57     1.517946  0.855572        99.60     95.08     97.40     63.76     10.57     99.40     90.65     97.13    100.00     82.11 
    80.00     3.808747  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     80.94     95.67     75.49     82.08 
