constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [0.4], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 25
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: EpsGreedy , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.140000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   699       43.04      0.15882        72.00     81.44     83.60     26.29     27.56     12.08      4.67     25.56     81.17     16.05 
   700       39.28      0.16039        60.96     83.09     68.40     13.71     16.89     14.80      6.67     33.16     78.94     16.17 
   701       39.45      0.15883        69.76     88.91     72.80     11.47     15.56     10.56      8.60     28.83     77.74     10.30 
   702       37.57      0.15807        65.44     81.60     60.72     22.77     11.78     14.08      0.95     26.84     81.10     10.44 
   703       35.71      0.15778        60.00     76.05     76.32     30.99      1.11      8.08     -6.13     28.10     79.86      2.69 
   704       39.85      0.15701        68.56     78.51     75.04     25.23     18.22      8.48      5.75     29.85     78.03     10.89 
   705       39.04      0.16020        74.72     78.72     62.56     30.35     -1.11     10.88      5.56     29.38     84.96     14.42 
   706       39.00      0.16069        74.80     82.72     73.92     21.28     10.89      1.60      0.67     32.31     81.86      9.95 
   707       40.30      0.15723        70.48     76.80     74.48     38.99      8.89      8.96     -0.38     31.72     81.37     11.73 
   708       42.20      0.15882        76.56     77.55     73.36     16.69     36.22     11.08      9.49     31.58     80.35      9.16 
   709       39.65      0.15672        68.40     75.52     74.80     25.76     20.22     10.32      2.03     27.58     82.95      8.89 
   710       38.42      0.16978        73.04     80.64     65.12     16.59     15.11      7.48      4.06     26.14     81.15     14.84 
   711       44.32      0.12239        62.24     87.15     78.96     35.68     21.78     24.68      4.92     30.57     85.09     12.10 
   712       37.96      0.11855        66.64     67.68     84.24     30.99     -7.78      7.04     -9.27     33.48     86.94     19.60 
   713       35.56      0.14472        63.12     81.17     65.20     29.81     -4.22      3.20      1.27     26.18     78.12     11.75 
   714       41.00      0.13453        67.04     85.65     84.08     31.41      5.11      9.80     -1.05     31.78     83.29     12.91 
   715       37.79      0.23373        66.16     80.37     62.96     33.44     11.78      4.56     10.03     23.36     72.92     12.37 
   716       43.40      0.16728        64.00     79.63     76.56     25.01     39.78     19.04      9.68     29.28     82.49      8.54 
   717       40.79      0.12449        52.64     81.01     76.56     37.92     22.00     10.40     -4.89     33.00     87.19     12.02 
   718       39.33      0.13454        69.84     81.92     79.44     43.79    -12.22      0.96      4.76     30.98     82.33     11.46 
   719       38.19      0.06960        50.32     73.23     91.52     13.81      7.78     20.24      8.86     29.43     85.07      1.60 
   720       43.42      0.05117        56.64     92.21     94.08     28.53      2.89     18.08      9.43     29.60     89.48     13.26 
   721       39.31      0.11654        71.36     73.28     82.56     18.08      9.33     18.88      1.27     30.28     84.56      3.53 
   722       35.50      0.02416        26.56     96.05     86.00     -1.33      9.56     13.04     -5.30     33.86     85.65     10.94 
   723       43.23      0.11364        67.28     87.84     81.68     30.45     29.78     12.04      2.19     29.60     81.33     10.10 
   724       36.42      0.03172         9.76     98.29     95.60     18.29      1.33     15.80     -0.38     31.46     86.87      7.16 
   725       40.39      0.17396        72.48     85.55     74.88     40.05    -14.89     10.72     11.97     27.40     79.59     16.15 
   726       40.25      0.14032        59.44     89.60     82.80     26.83     22.44      0.28      0.86     28.26     82.11      9.93 
   727       37.05      0.18177        66.16     75.79     57.76     25.65     13.78      1.24      8.25     31.81     84.71      5.38 
   728       37.83      0.24191        70.32     65.01     52.08     25.23     30.44      6.64     16.57     28.13     71.92     11.98 
   729       38.64      0.16419        64.24     77.97     66.24     31.09      6.89      7.24      7.02     30.37     81.53     13.85 
   730       34.62      0.13042        54.32     85.12     70.32     19.79     -4.89     14.84     -0.89     31.43     78.63     -2.52 
   731       42.02      0.18379        83.12     81.76     75.68     34.08     10.89     11.16      6.00     26.05     78.87     12.62 
   732       42.16      0.17508        65.20     88.53     72.56     52.75     12.22      9.24      2.03     28.03     80.01     10.99 
   733       41.11      0.11706        69.76     84.00     77.92     28.43     19.78     10.16     -5.49     29.22     83.04     14.27 
   734       35.13      0.10777        47.52     92.00     83.20      0.16      3.56      3.76      3.59     26.66     81.46      9.41 
   735       40.50      0.10198        64.64     87.47     82.16     27.15    -14.22     17.32      4.25     35.69     84.00     16.49 
   736       40.63      0.16424        66.64     80.16     72.64     18.08     27.33     12.80      6.67     28.97     84.67      8.37 
   737       39.36      0.13856        70.40     88.85     73.84     37.60     -6.22      8.08     -8.67     30.41     86.54     12.79 
   738       36.21      0.14924        72.96     82.77     71.84     17.55    -12.00      2.96      5.11     27.96     80.37     12.54 
   739       38.53      0.20966        68.56     80.32     72.96     24.48      7.78      2.84      7.49     28.38     78.54     13.95 
   740       35.32      0.27584        63.12     63.09     66.72     17.76     24.44      2.48      7.90     27.11     69.71     10.89 
   741       43.92      0.14574        67.92     76.96     74.88     46.45     39.11      7.68      0.32     29.75     78.76     17.33 
   742       39.63      0.12015        68.16     77.55     75.68     32.69      9.11      6.68     -7.14     34.34     84.33     14.86 
   743       43.55      0.18313        70.48     78.08     76.56     47.73     31.33     14.48      1.75     26.65     78.85      9.63 
   744       36.15      0.19505        59.04     78.29     76.32     26.83     -1.56      8.32      0.92     29.91     79.41      4.02 
   745       37.31      0.21560        60.48     79.79     71.04     30.13     16.89      8.36     -1.90     25.95     74.62      7.78 
   746       42.05      0.11703        66.48     81.71     79.84     29.92     15.78      2.16     15.84     31.61     84.40     12.77 
   747       39.47      0.16711        80.88     78.08     75.20     27.15      1.78     14.84     -0.25     30.82     79.32      6.84 
   748       35.81      0.09720        66.96     81.07     77.20     23.73     -8.44      0.60     -0.38     29.85     79.43      8.07 
   749       38.40      0.16502        62.72     83.79     66.88     39.41      0.22     10.00     -0.86     30.24     81.88      9.73 
   750       42.02      0.12143        69.36     85.07     79.92     29.81     26.00     10.80     -0.25     25.45     80.79     13.28 
   751       36.58      0.13371        68.08     88.80     71.28     14.24     -2.67      5.16      3.27     28.96     85.61      3.11 
   752       42.55      0.07837        72.56     90.67     79.68      7.41     23.11     15.12     10.89     27.10     87.48     11.43 
   753       35.57      0.06455        47.52     86.99     89.84      5.71    -24.00      7.76      2.35     37.15     89.55     12.79 
   754       41.94      0.12778        70.96     89.65     66.96     32.69     13.33     12.40     10.03     30.97     81.17     11.21 
   755       37.04      0.15430        64.64     76.75     68.56     19.89     10.44     10.24     -1.90     26.37     82.10     13.31 
   756       36.07      0.13957        71.60     85.07     70.88     18.40     -0.67      2.84      1.71     26.24     78.65      6.02 
   757       41.48      0.17350        74.72     84.05     65.68     31.09     28.00     16.44     -0.51     23.94     81.66      9.75 
   758       41.65      0.07723        44.00     92.32     91.44     32.59     18.00     15.88      1.59     31.64     85.22      3.88 
   759       38.41      0.05540        60.24     93.39     93.12      5.92      2.44      8.96     -7.40     29.64     85.12     12.62 
   760       33.99      0.07798        40.16     89.49     72.16      0.59     -0.89      9.20      2.29     27.55     88.63     10.74 
   761       37.00      0.04809        40.88     93.65     90.72      5.81     -6.00     19.20     -2.51     34.82     87.77      5.65 
   762       41.75      0.08012        50.64     91.73     93.04     16.80     16.67     14.52      1.65     34.69     89.15      8.59 
   763       37.34      0.11490        59.20     85.39     74.96     14.99      4.44      4.92      8.67     31.23     82.13      7.46 
   764       38.64      0.05393        42.88    100.37     70.96     14.03      2.44     20.32      5.68     34.46     87.56      7.73 
   765       37.76      0.04489        31.12     85.97     88.24     -2.29     19.33     22.32      7.56     29.38     91.15      4.79 
   766       41.10      0.08898        67.92     99.52     79.04     38.45      1.11      2.00     -4.60     32.01     86.81      8.77 
   767       39.86      0.12838        61.36     79.04     80.00     44.11      3.56      8.04      2.60     30.23     85.63      4.00 
   768       40.06      0.09621        52.72     93.39     72.64     13.81     21.33     15.36     -1.84     34.94     87.88     10.40 
   769       35.51      0.11683        58.00     77.81     83.52      7.41     -1.33      5.76     -6.86     31.61     86.05     13.09 
   770       41.48      0.08855        68.32     92.53     84.24     22.99     14.22     10.44     -1.62     31.04     86.52      6.07 
   771       42.26      0.10323        77.84     79.52     84.40     39.41      7.78     19.48     -3.56     25.66     85.81      6.30 
   772       40.69      0.10371        64.64     87.25     79.76      9.55     29.11      7.36      1.17     29.96     85.67     12.42 
   773       40.51      0.11166        63.60     93.12     84.40     16.80     11.33     15.16     -0.48     32.92     88.37     -0.17 
   774       44.09      0.11642        77.36     82.88     90.00     38.56     10.89     22.08      3.40     29.95     80.34      5.43 
   775       40.65      0.14161        77.84     90.08     78.80     13.39      8.89     12.00      2.03     28.68     81.80     12.94 
   776       38.05      0.09742        57.28     84.05     89.12      0.37     15.33      6.76      8.25     29.18     85.00      5.19 
   777       37.61      0.09190        61.76     87.15     86.32     15.73     -5.33      6.40     -0.79     29.85     84.47     10.59 
   778       39.06      0.09293        60.72     85.07     80.56      5.17      1.56     11.76     15.24     30.31     86.74     13.46 
   779       39.34      0.13758        71.04     90.83     69.36     20.75      9.33      8.68      2.06     28.65     84.53      8.20 
   780       43.48      0.09430        68.64    100.69     76.88     17.12     23.11     16.28     -0.29     33.21     86.92     12.20 
   781       39.24      0.10873        51.04     74.29     84.96     24.91      6.44     11.76     12.16     30.88     84.76     11.21 
   782       41.21      0.07717        70.64     96.21     85.20     26.72      4.89      7.68     -6.38     31.81     83.73     11.60 
   783       39.23      0.10138        65.36     81.49     85.68     19.25     -0.67      6.12      2.60     33.70     83.91     14.81 
   784       40.38      0.10703        66.88     84.16     80.08      8.05     19.11     12.20      1.02     30.05     87.48     14.74 
   785       42.79      0.08329        65.04     93.33     76.72     28.64     18.00     10.72      7.75     30.52     83.51     13.70 
   786       43.73      0.10132        78.88     87.09     80.96     32.05      9.11     12.76      4.32     35.16     85.89     11.04 
   787       37.18      0.11349        66.80     84.53     76.88     22.88    -14.44      9.84     -6.19     31.46     89.13     10.94 
   788       36.39      0.08166        75.36     79.84     89.12    -20.43     -2.89      8.60      7.62     28.17     87.08     11.38 
   789       39.15      0.11101        69.20     80.64     80.56     -1.12     23.33     13.64     -2.16     29.27     81.53     16.59 
   790       40.67      0.11414        70.24     83.57     84.24     10.61     18.89      6.52      3.11     32.92     85.56     11.09 
   791       42.10      0.10356        69.04     82.99     82.00     38.88      9.56      5.56      9.43     32.65     85.09      5.83 
   792       42.38      0.11358        54.56     84.91     76.72     31.95     31.78      9.52      7.56     31.17     81.82     13.80 
   793       39.04      0.11342        58.56     81.81     79.92     26.61     14.67      3.76     -0.70     29.73     84.60     11.48 
   794       39.33      0.08926        64.00     84.80     87.44     21.81      2.44      5.12     -0.06     29.08     84.58     14.10 
   795       36.85      0.10288        50.40     79.20     71.12      4.00     19.78      6.40     10.13     33.88     86.78      6.84 
   796       39.65      0.09909        69.20     87.73     63.52     26.83      4.89      6.60     -2.00     27.85     89.53     22.35 
   797       42.31      0.09242        77.84     89.39     87.52     12.85      8.89      6.44     11.68     30.91     83.46     14.10 
   798       41.62      0.09483        52.56     89.07     77.60     36.00     19.56     12.28      5.05     30.53     80.77     12.74 
   799       40.63      0.10222        75.20     88.59     78.08     38.77    -16.44     19.20      6.03     29.41     81.55      5.95 
   800       39.04      0.10197        67.12     90.72     84.08     16.69      1.33     13.16     -7.56     31.21     83.18     10.49 
   801       40.66      0.10106        59.52     92.32     82.32     11.04     22.67     10.72      1.75     30.95     84.45     10.81 
   802       43.04      0.10114        64.00     97.33     95.04     13.17     19.11      5.40     12.63     27.71     86.18      9.78 
   803       40.21      0.10270        62.80     81.49     77.84     17.01     22.22     13.64      1.71     30.25     86.10      8.99 
   804       39.32      0.10107        71.52     80.00     80.08     15.52     15.33     10.84      0.60     30.04     82.69      6.62 
   805       37.13      0.10260        63.12     84.21     93.28     -4.64     -6.00     12.72      4.89     28.06     85.09     10.54 
   806       41.74      0.10194        77.04     84.32     84.00     15.63     12.44      9.20      5.84     30.15     88.17     10.57 
   807       39.29      0.10059        58.16     89.01     82.96     20.96      6.00      5.96      5.33     35.53     84.91      4.05 
   808       37.66      0.10058        67.20     92.59     73.92      9.44     -2.89      0.88      0.76     40.12     83.96     10.64 
   809       46.34      0.10114        78.48     84.00     80.24     41.01     27.11     10.60      2.86     35.00     85.58     18.49 
   810       38.15      0.18929        67.28     77.17     65.84     32.59     12.89     16.64     -3.75     28.06     76.25      8.49 
   811       40.56      0.19643        66.96     76.69     69.60     36.32     29.56      6.40      6.13     25.37     78.88      9.73 
   812       40.31      0.16911        77.20     84.05     78.16     41.33     -6.44      0.04      8.73     26.50     79.72     13.83 
   813       35.93      0.24506        66.96     67.15     61.76     24.37     15.11      9.04      4.00     27.72     72.61     10.54 
   814       40.50      0.21496        64.00     74.77     80.16     37.60     12.44     10.68      6.22     31.17     79.10      8.89 
   815       38.18      0.24917        67.52     72.11     65.12     29.92     22.00     13.76      1.40     29.09     73.62      7.23 
   816       37.08      0.22645        66.16     71.25     63.28     43.25     -3.78     12.16      9.90     27.83     75.80      4.99 
   817       38.70      0.23926        73.92     80.48     54.40     40.80     10.22     14.56     -0.35     26.71     72.61     13.60 
   818       31.08      0.33346        61.20     48.43     53.76     32.05      6.22      5.48      8.98     20.42     66.64      7.58 
   819       32.07      0.36750        61.68     58.03     46.64     41.44      0.89     10.64     -1.46     24.13     62.96     15.78 
   820       36.63      0.29868        69.12     61.87     53.84     30.88     45.78      0.04      5.05     26.24     66.69      6.81 
   821       36.76      0.26606        62.32     72.21     66.96     17.55     21.11     12.24      7.24     26.88     71.70      9.36 
   822       29.91      0.31806        57.92     65.33     44.88      7.31     14.89      8.60      0.54     23.58     66.89      9.14 
   823       35.09      0.33258        58.72     65.39     63.60     21.17     14.89     10.48      6.60     27.23     65.50     17.33 
   824       28.23      0.38535        58.00     56.16     52.08     27.68     -4.22      5.68     -4.19     22.04     57.13     11.93 
   825       35.00      0.30412        64.64     75.47     61.20     39.84     -2.67      4.20     13.56     23.93     66.69      3.14 
   826       34.67      0.33354        42.72     67.52     56.16     32.05     34.67      5.64     10.54     23.45     67.31      6.64 
   827       32.82      0.31228        55.12     64.16     61.20     16.37     10.44     12.00      5.87     23.07     68.09     11.88 
   828       33.97      0.38050        66.08     65.81     50.56     45.49     10.89      0.20      6.29     25.50     60.16      8.69 
   829       30.45      0.36576        60.24     54.03     67.52     27.68      9.11     -5.00      8.22     19.03     61.38      2.30 
   830       26.91      0.35237        57.36     52.75     43.28     26.72     -9.78      7.32      2.03     21.60     62.25      5.58 
   831       35.23      0.32569        60.88     65.49     63.20     33.01     29.56     -0.64     -4.67     28.84     67.44      9.21 
   832       37.80      0.27523        59.28     71.31     62.16     57.44      1.33      4.48      7.05     29.69     72.68     12.59 
   833       33.75      0.33032        62.16     64.43     50.96     28.00     15.33     15.08      7.30     23.01     65.44      5.83 
   834       36.70      0.31351        67.84     71.84     74.40     15.63     15.78     15.32      2.44     22.89     65.04     15.85 
   835       39.32      0.27689        70.24     70.88     69.84     37.28     25.56      1.48     10.73     24.13     69.63     13.38 
   836       35.58      0.31207        58.24     69.49     58.64     28.32     11.11     10.64     14.29     23.08     66.64     15.38 
   837       33.30      0.31141        70.32     60.16     60.16     11.89     16.67      9.28      5.52     24.90     64.88      9.26 
   838       35.12      0.26136        67.36     77.65     62.72      0.37     18.22      9.44      7.68     25.41     75.27      7.04 
   839       31.10      0.33273        56.72     59.79     46.24     31.31      9.11      9.36      1.56     25.02     64.15      7.73 
   840       41.13      0.24208        74.16     70.72     74.96     25.44     16.89     23.44      8.79     31.30     77.20      8.40 
   841       36.14      0.20112        64.56     75.84     63.28     16.05     18.67      0.76      1.56     30.62     78.78     11.33 
   842       34.59      0.24985        63.76     71.52     54.08     27.68     21.33      4.96      1.27     24.09     71.61      5.58 
   843       39.10      0.21105        69.68     75.52     68.96     46.56     10.44      8.72      5.59     27.14     75.20      3.23 
   844       36.59      0.27103        71.60     66.19     68.24     29.71     14.67      6.60     -0.67     24.00     73.19     12.35 
   845       32.03      0.32654        55.04     61.07     46.64     22.35     23.11      4.68      5.68     24.45     67.09     10.22 
   846       37.73      0.24439        61.28     71.89     60.88     39.52     24.44      8.60      0.54     27.36     71.30     11.43 
   847       35.68      0.22989        61.92     74.08     63.20     17.01     22.00      4.68     -1.14     24.20     75.60     15.28 
   848       40.47      0.18718        60.00     78.35     70.08     35.25     17.78     12.64      8.48     30.95     76.82     14.32 
   849       38.01      0.23080        69.28     70.24     62.32     28.53     23.11      8.36     10.19     25.75     77.61      4.69 
   850       41.84      0.16094        64.80     85.76     74.32     40.59     21.11      7.32      0.13     30.55     81.66     12.12 
   851       39.74      0.21327        60.16     80.16     59.12     59.47     20.89      7.28      2.16     27.20     74.11      6.81 
   852       40.37      0.15282        73.60     82.88     76.32     21.60     -2.22     12.32      8.03     31.00     82.57     17.60 
   853       40.18      0.13401        74.24     82.61     73.28     28.75     21.33      5.00     -1.71     28.77     80.48      9.01 
   854       36.66      0.15192        59.20     66.56     86.32     27.89    -18.44      9.36     11.14     27.27     83.15     14.12 
   855       40.29      0.10663        68.80     84.96     74.32     35.57      4.00     16.24     -4.19     31.56     83.95      7.65 
   856       41.25      0.06410        64.72     89.87     87.44     37.81    -11.56      7.64      5.17     31.08     88.03     12.30 
   857       39.06      0.02405        36.48     97.39     92.80     14.88      4.89     10.88     -2.38     33.28     84.96     17.41 
   858       36.64      0.07738        60.16     69.87     81.84      6.13      8.22     18.88     -2.67     30.76     86.83      6.35 
   859       40.15      0.05018        39.04     97.55     99.20     11.89     23.33     15.04      4.60     25.44     85.29      0.15 
   860       33.58      0.04256        28.24     85.81     94.16     -6.88     -4.89      5.96      3.46     29.47     90.98      9.51 
   861       40.46      0.08522        58.40     87.84     79.36     39.63     15.33      6.08     -0.67     29.66     83.96      4.96 
   862       39.17      0.12989        59.92     86.29     71.20     32.27     13.11     11.56      5.49     20.87     82.06      8.91 
   863       42.57      0.14674        74.72     89.49     83.12      8.48     28.44      8.24      2.19     30.05     83.51     17.43 
   864       40.05      0.14561        66.56     74.29     71.04     45.81     10.89     10.80      5.71     28.86     77.18      9.38 
   865       36.35      0.11986        59.28     87.09     73.76     23.09     -4.89      3.84      8.54     27.43     80.23      5.14 
   866       37.87      0.16453        65.84     81.39     69.04     22.45     15.56      9.76      3.68     30.14     80.59      0.30 
   867       39.43      0.12968        52.80     95.79     73.60     15.95     17.78     16.92      3.94     30.94     82.82      3.75 
   868       44.06      0.15773        72.48     88.16     77.20     45.71      6.89     11.48     11.56     34.85     83.20      9.06 
   869       42.18      0.15253        76.24     84.96     70.88     44.43      4.22      9.56      5.05     31.91     81.39     13.14 
   870       36.53      0.17899        64.32     75.52     65.92     14.56     17.11      8.64      4.16     29.44     82.80      2.84 
   871       37.79      0.18372        84.56     75.41     78.96     14.35      3.11      3.88     -0.19     26.20     80.12     11.46 
   872       36.80      0.12772        54.56     84.37     77.04     20.21     -7.78      9.96      3.05     28.76     85.29     12.57 
   873       36.61      0.15310        76.08     57.33     74.48     16.69     15.33      6.92     -2.83     29.44     85.72      6.91 
   874       37.89      0.16056        62.40     88.37     66.48     25.23      9.33     11.88      5.56     22.56     76.56     10.57 
   875       41.12      0.12649        72.00     81.92     81.76     12.11     20.44     15.08      3.33     29.40     80.81     14.37 
   876       40.93      0.10330        61.84     82.40     84.96     27.36     21.78      8.08      8.67     29.32     84.69      0.22 
   877       37.28      0.09007        59.36     92.43     88.24     23.09    -23.33     17.72    -11.05     33.92     84.13      8.30 
   878       38.40      0.08301        62.00     81.60     84.88      7.63     14.22      8.12     -0.22     28.09     84.65     13.04 
   879       40.78      0.10725        77.60     85.12     83.76      5.39      3.56     20.36      5.62     34.14     83.80      8.44 
   880       40.02      0.12532        63.04     79.79     86.16     13.71      6.44     10.72      8.54     33.43     86.03     12.37 
   881       39.66      0.10736        73.84     82.29     72.24     28.64     -1.78     13.72      6.57     26.52     82.26     12.30 
   882       41.50      0.11616        60.00     85.81     86.64     44.21      4.00      9.72      1.21     31.52     82.77      9.16 
   883       40.89      0.10126        72.48    100.64     90.40     33.23    -18.67     14.40      0.29     27.42     83.31      5.38 
   884       39.70      0.12699        71.76     95.31     63.28     23.09     14.00     -0.44      4.73     29.05     87.23      8.99 
   885       38.18      0.09530        49.76     77.65     82.08     26.83      5.33      4.80      1.52     32.93     84.00     16.94 
   886       41.35      0.11991        73.68     81.07     77.04     23.63     19.11     11.04      5.05     27.96     86.21      8.74 
   887       38.89      0.10777        71.52     81.23     87.04     -1.97     22.44      0.16      4.25     27.83     88.35      8.10 
   888       38.24      0.13155        58.56     86.45     70.64     22.45      7.56     11.24      9.49     24.99     83.27      7.75 
   889       41.28      0.12054        65.92     86.72     87.52     25.12      8.00      8.16      6.51     31.53     83.20     10.15 
   890       38.83      0.11027        72.88     70.77     84.16     22.35      5.33      9.00     -4.29     32.90     85.90      9.31 
   891       38.13      0.13146        71.92     88.43     68.88     12.96      8.67      1.68      5.90     29.25     80.15     13.51 
   892       42.02      0.12055        65.52     86.72     75.44     21.39     14.22     13.56     10.73     31.13     82.06     19.43 
   893       37.37      0.10969        59.12     84.64     76.96     11.47     -4.22      4.72     12.16     30.30     86.03     12.52 
   894       37.05      0.12318        68.40     82.56     70.24     15.95      1.56      7.44      8.57     25.63     84.24      5.88 
   895       40.45      0.10896        65.04     94.08     80.08     28.53      5.33      6.44     -3.17     30.59     85.00     12.57 
   896       38.08      0.11480        58.08     86.61     72.96     -0.27     11.56     14.24      4.10     32.73     84.82     15.98 
   897       40.29      0.13298        66.00     83.84     70.24     32.91     19.78     11.80     -1.17     30.46     79.19      9.85 
   898       39.08      0.12906        67.84     82.72     77.76      5.92      4.44     23.80     -3.71     30.87     88.83     12.35 
   899       41.06      0.12223        78.72     87.09     72.00      7.41     43.33     10.76     -4.67     26.24     83.98      5.75 
   900       42.38      0.12032        72.40     82.03     80.88     46.13      3.11      4.24      7.75     30.50     82.68     14.12 
   901       37.98      0.12074        61.04     86.35     80.24      5.17      4.00     11.56     10.00     27.30     81.50     12.62 
   902       40.63      0.12191        69.92     80.85     81.92     24.05      4.67      3.24     11.27     35.40     82.51     12.47 
   903       40.52      0.12032        76.08     88.21     76.32     16.80     26.89     11.20      2.89     25.09     80.01      1.70 
   904       41.07      0.12145        69.12     84.21     81.12     15.73     15.78     10.80      7.05     33.57     80.54     12.77 
   905       40.62      0.12173        73.20     77.55     76.08     14.45     17.56     18.56      1.52     34.17     82.44     10.72 
   906       40.66      0.12168        68.40     90.19     78.40     24.69     11.33      5.60      5.17     30.75     85.60      6.47 
   907       36.33      0.12218        55.04     81.01     86.56      5.81     -7.56     12.72     10.83     33.64     81.97      3.26 
   908       38.85      0.12064        70.40     83.63     66.96     28.11      5.56      8.12      7.78     32.77     82.26      2.94 
   909       41.82      0.12181        77.84     79.79     77.84     28.21     14.67     12.00      2.41     34.94     83.75      6.74 
   910       40.27      0.12181        58.16     86.72     73.44     19.36     12.00     13.76      5.97     34.46     83.93     14.86 
   911       39.41      0.18364        65.68     80.64     75.92     41.97      3.56      7.36     -0.70     27.49     83.47      8.72 
   912       38.25      0.17613        69.04     85.07     76.08     21.71     -5.56      5.04      8.83     30.68     81.37     10.22 
   913       44.08      0.21126        74.56     74.19     74.96     54.67     26.89      5.64     16.29     25.12     73.70     14.81 
   914       35.95      0.22446        65.92     76.21     66.56     29.28     -3.56      7.92      7.11     27.10     72.81     10.15 
   915       32.49      0.29853        63.12     61.49     47.68     31.31     15.33      5.40     -5.56     25.75     67.87     12.52 
   916       36.70      0.21622        78.80     71.95     64.56     21.49      4.22      8.56      9.08     32.76     76.33     -0.74 
   917       38.57      0.12908        67.68     78.61     74.08     32.16      1.56     13.44      0.16     31.29     82.35      4.42 
   918       38.31      0.09277        62.88     84.21     82.96     34.19    -10.00      9.16      0.16     24.95     84.83      9.78 
   919       38.02      0.15897        56.00     85.55     74.40     25.65     10.44      2.40      6.57     26.56     80.12     12.54 
   920       42.10      0.10592        65.84     93.60     79.44     19.57     21.78     16.88      4.63     31.04     75.85     12.32 
   921       35.76      0.18531        66.16     75.63     66.72     14.45      6.00      6.36     -0.67     29.93     79.01     14.02 
   922       35.78      0.08446        49.76     89.55     78.64      7.20     -4.67      9.16      2.79     32.79     86.20      6.42 
   923       42.00      0.09228        56.32     84.21     79.36     25.87     16.89     20.00      3.33     34.75     85.14     14.17 
   924       28.56      0.01248       -19.04     94.93    107.92    -12.53    -10.22     21.48    -10.13     26.91     82.62      3.65 
   925       38.54      0.06149        32.96     91.20     78.88     20.85     17.11     13.32      3.40     31.14     86.72      9.78 
   926       40.96      0.05788        59.36     92.11     85.12     10.72     10.22     14.56      4.79     33.64     86.70     12.37 
   927       42.73      0.05250        47.12     94.51     84.88     17.55     30.00     12.40     12.60     32.96     86.32      8.91 
   928       27.79      0.00866       -41.60    104.48    106.32    -12.43     -6.67     17.88     -0.44     24.33     81.42      4.62 
   929       39.53      0.06862        61.60     92.53     79.36     11.57      1.33     12.76      1.24     32.90     88.30     13.68 
   930       38.67      0.05260        44.32     91.79     79.76     15.41      2.67     11.96      3.08     34.94     89.77     13.04 
   931       39.98      0.09917        61.68     96.59     68.64     26.08     11.78      7.84     -1.97     30.46     84.58     14.12 
   932       36.86      0.04864        50.56     90.40     89.44     13.60    -15.56      9.76      1.78     29.35     87.79     11.43 
   933       35.97      0.02241        27.92     83.04     99.20     10.29     -2.44     18.80     -2.03     29.99     85.63      9.33 
   934       34.34      0.04562        45.44     83.63     78.40     -5.49      1.33     18.52     -5.11     34.17     88.93      3.56 
   935       40.04      0.10244        65.52     99.09     84.16      6.13      9.33      4.28      5.08     29.77     87.95      9.04 
   936       38.06      0.16684        52.32     84.96     60.88     26.93     22.00      9.00      3.71     30.33     82.10      8.40 
   937       41.99      0.10908        62.64     89.17     77.36     40.27     16.67      5.56      8.29     26.79     79.43     13.70 
   938       36.53      0.16707        58.48     79.15     74.96     20.85      3.56      1.64      2.89     28.89     77.52     17.38 
   939       36.34      0.19087        60.48     76.32     67.44     39.73      0.44      3.00     -3.37     29.96     80.43      8.96 
   940       38.64      0.19539        69.68     81.81     59.68     32.27      8.44     13.24      1.75     28.44     79.37     11.70 
   941       38.27      0.15752        82.40     85.12     68.56     32.59    -16.00     10.44     -0.13     26.97     79.34     13.46 
   942       42.66      0.14624        65.44     82.13     77.68     34.19     27.11      6.80      7.40     28.17     82.11     15.60 
   943       34.96      0.13782        62.56     82.40     78.32    -13.92      2.89      9.28      6.63     27.83     82.19     11.38 
   944       39.18      0.16919        77.28     75.73     79.76     42.51     -1.11     -0.44     -6.29     31.30     79.61     13.41 
   945       39.68      0.11204        62.48     84.37     81.44     24.16     -6.67     13.32      6.25     28.92     86.49     16.05 
   946       35.69      0.11965        50.96     76.05     88.88     11.47     -4.89     -2.04      8.10     33.35     83.71     11.28 
   947       38.43      0.17278        61.84     87.41     72.56     28.96      2.22      5.28     13.87     23.61     79.10      9.48 
   948       35.32      0.23016        73.60     66.99     50.16     26.93     12.00     10.80      1.46     26.92     72.28     12.02 
   949       39.15      0.28624        62.32     84.75     59.36     47.41     17.56      6.28     14.00     21.21     68.62     10.00 
   950       32.57      0.31485        57.52     69.44     74.24      9.76      4.44     10.00      0.10     26.37     62.36     11.46 
