constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  0.700000  -0.400000  -0.300000  ]  [  1.000000  -0.200000  -0.400000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   805    52506.41   2346.09     90.98     50.96           83.44     67.93     66.54     28.84      8.15     44.99     47.50     55.69     82.61     52.36     98.96     95.06     11.03     99.15     18.91     13.16     67.04     12.94     64.98     21.27     37.84     76.74     90.42     21.68     53.01     36.79     19.69     42.23     36.80     53.94     86.45     11.21     28.17     74.81     67.14     58.37     49.52 
   806    52506.93   2345.57     90.98     50.97           83.41     67.95     66.46     28.85      8.15     45.03     47.52     55.69     82.60     52.36     98.96     95.06     10.99     99.15     18.91     13.20     67.10     12.95     65.03     21.34     38.01     76.75     90.40     21.64     53.01     36.76     19.70     42.23     36.86     53.98     86.45     11.15     28.24     74.83     67.16     58.37     49.53 
   807    52506.87   2345.63     90.98     50.96           83.41     67.90     66.42     28.74      8.06     44.93     47.52     55.69     82.66     52.35     98.96     95.06     11.08     99.14     19.01     13.24     66.97     12.86     64.94     21.28     38.01     76.74     90.40     21.66     53.01     36.76     19.69     42.22     36.91     54.02     86.45     11.15     28.30     74.85     67.16     58.36     49.55 
   808    52506.71   2345.79     90.98     50.98           83.40     67.93     66.42     28.79      8.19     44.89     47.55     55.69     82.65     52.35     98.97     95.06     11.71     99.15     18.96     13.17     67.00     13.14     64.94     21.37     38.06     76.74     90.39     21.61     53.01     36.74     19.63     42.11     36.96     54.02     86.45     11.14     28.24     74.83     67.15     58.36     49.55 
   809    52506.54   2345.96     90.98     50.98           83.32     67.89     66.39     28.80      8.25     44.93     47.53     55.70     82.63     52.35     98.97     95.06     12.01     99.15     19.06     13.08     67.01     13.20     64.92     21.38     38.02     76.74     90.38     21.58     53.01     36.76     19.55     42.00     36.93     54.02     86.45     11.09     28.20     74.82     67.17     58.35     49.57 
   810    52506.86   2345.64     90.98     51.00           83.34     67.89     66.39     28.86      8.21     44.94     47.53     55.73     82.62     52.36     98.96     95.06     12.72     99.15     19.04     13.00     66.95     13.28     65.00     21.36     37.82     76.74     90.38     21.66     53.01     36.76     19.55     41.99     36.85     54.04     86.45     11.13     28.22     74.82     67.18     58.35     49.59 
   811    52506.99   2345.51     90.98     51.02           83.30     67.89     66.41     28.87      8.30     44.99     47.51     55.69     82.64     52.34     98.95     95.05     13.07     99.15     19.19     13.03     67.00     13.19     65.21     21.45     37.99     76.74     90.39     21.51     53.01     36.74     19.85     41.81     36.88     54.04     86.45     11.10     28.18     74.82     67.18     58.39     49.58 
   812    52506.93   2345.57     90.98     51.03           83.34     67.85     66.37     28.92      8.37     45.02     47.52     55.70     82.63     52.38     98.96     95.06     13.18     99.15     19.24     12.99     66.90     13.18     65.17     21.38     37.95     76.74     90.39     21.56     53.01     36.76     19.85     41.80     36.84     54.03     86.45     11.06     28.29     74.82     67.17     58.40     49.60 
   813    52506.81   2345.69     90.98     51.03           83.34     67.90     66.43     28.97      8.30     45.06     47.54     55.67     82.62     52.38     98.96     95.05     13.51     99.15     19.21     12.85     66.93     13.23     65.02     21.53     37.94     76.73     90.39     21.59     53.01     36.71     19.73     41.78     36.91     54.00     86.45     11.02     28.24     74.82     67.18     58.37     49.57 
   814    52506.79   2345.71     90.98     51.03           83.38     67.86     66.48     29.05      8.33     45.11     47.56     55.64     82.64     52.38     98.96     95.06     13.34     99.15     19.21     12.84     66.95     13.29     64.98     21.46     37.99     76.73     90.40     21.56     53.01     36.74     19.80     41.83     36.82     53.99     86.45     11.08     28.20     74.80     67.19     58.38     49.54 
   815    52506.96   2345.54     90.98     51.03           83.42     67.84     66.44     29.06      8.30     45.10     47.55     55.66     82.65     52.34     98.96     95.07     13.35     99.15     19.19     12.79     66.91     13.40     64.99     21.55     37.92     76.74     90.40     21.42     53.01     36.74     19.89     41.87     36.83     54.00     86.45     11.11     28.20     74.81     67.20     58.39     49.53 
   816    52507.03   2345.47     90.98     51.03           83.47     67.85     66.43     29.05      8.19     45.15     47.57     55.66     82.68     52.32     98.96     95.07     13.55     99.15     19.00     12.83     66.93     13.28     64.91     21.44     37.88     76.74     90.40     21.43     53.01     36.73     19.85     41.87     36.87     53.95     86.45     11.18     28.20     74.80     67.19     58.39     49.55 
   817    52507.18   2345.32     90.98     51.01           83.40     67.82     66.38     29.01      8.29     45.15     47.57     55.66     82.71     52.35     98.96     95.07     13.07     99.15     19.02     12.77     66.96     13.27     65.04     21.44     37.74     76.74     90.41     21.40     53.01     36.75     19.94     41.85     36.86     53.92     86.45     11.23     28.12     74.79     67.21     58.40     49.54 
   818    52507.20   2345.30     90.98     51.01           83.38     67.83     66.35     29.02      8.27     45.16     47.62     55.65     82.69     52.36     98.96     95.08     13.50     99.15     18.97     12.83     66.96     13.23     64.95     21.35     37.54     76.75     90.41     21.36     53.01     36.77     19.90     41.74     36.90     53.94     86.45     11.19     28.13     74.81     67.20     58.39     49.55 
   819    52506.78   2345.72     90.98     50.99           83.35     67.79     66.26     29.04      8.28     45.21     47.62     55.64     82.69     52.35     98.96     95.08     13.28     99.15     18.95     12.89     66.98     13.14     64.74     21.25     37.78     76.75     90.40     21.27     53.01     36.79     19.94     41.70     36.89     53.89     86.45     11.17     28.07     74.80     67.19     58.38     49.57 
   820    52506.68   2345.82     90.98     50.98           83.35     67.81     66.23     29.06      8.29     45.22     47.64     55.63     82.70     52.35     98.96     95.10     13.05     99.15     18.88     12.96     67.00     13.17     64.56     21.06     37.74     76.75     90.40     21.37     53.00     36.78     19.99     41.71     36.94     53.85     86.45     11.14     28.04     74.79     67.18     58.40     49.59 
   821    52507.11   2345.39     90.98     50.98           83.32     67.80     66.20     29.08      8.27     45.19     47.64     55.64     82.73     52.36     98.97     95.10     13.23     99.15     18.81     13.10     67.00     13.11     64.55     21.06     37.76     76.75     90.41     21.31     53.00     36.82     19.98     41.69     37.00     53.84     86.45     11.09     28.07     74.80     67.20     58.39     49.60 
   822    52506.91   2345.59     90.98     50.99           83.32     67.82     66.16     28.91      8.25     45.22     47.64     55.63     82.71     52.36     98.97     95.11     13.72     99.15     18.86     13.11     67.00     13.16     64.47     20.75     37.70     76.76     90.41     21.37     53.00     36.85     19.92     41.76     37.02     53.81     86.45     11.16     28.01     74.79     67.20     58.38     49.59 
   823    52506.81   2345.69     90.98     51.00           83.30     67.81     66.22     28.92      8.29     45.21     47.67     55.64     82.71     52.35     98.97     95.11     13.63     99.15     18.93     13.05     67.03     13.12     64.59     20.71     37.84     76.74     90.43     21.39     53.00     36.87     20.12     41.78     37.07     53.81     86.45     11.12     28.07     74.78     67.19     58.35     49.61 
   824    52506.73   2345.77     90.98     51.00           83.31     67.83     66.28     29.00      8.23     45.20     47.66     55.65     82.70     52.35     98.97     95.09     13.74     99.15     18.93     13.06     67.02     12.94     64.70     20.87     37.68     76.74     90.42     21.46     53.00     36.79     20.04     41.77     36.99     53.79     86.45     11.13     28.08     74.79     67.18     58.33     49.61 
   825    52506.52   2345.98     90.98     51.01           83.27     67.88     66.33     28.98      8.22     45.17     47.64     55.65     82.69     52.36     98.96     95.10     13.67     99.15     19.10     13.07     66.96     13.02     64.59     20.84     37.83     76.74     90.43     21.48     53.00     36.82     20.22     41.82     36.96     53.77     86.44     11.10     28.07     74.79     67.17     58.33     49.61 
   826    52506.48   2346.02     90.98     51.01           83.31     67.87     66.23     28.91      8.23     45.21     47.69     55.65     82.71     52.36     98.96     95.09     13.70     99.15     19.15     13.04     66.99     12.98     64.55     20.82     37.73     76.74     90.43     21.46     53.00     36.81     20.33     41.83     36.98     53.78     86.44     11.15     28.13     74.78     67.16     58.33     49.61 
   827    52506.33   2346.17     90.98     50.99           83.33     67.85     66.19     28.93      8.32     45.23     47.64     55.64     82.72     52.39     98.96     95.10     13.13     99.15     19.35     13.04     67.04     12.96     64.57     20.71     37.62     76.75     90.44     21.51     53.00     36.83     20.29     41.84     36.96     53.74     86.44     11.20     28.07     74.78     67.15     58.33     49.61 
   828    52505.93   2346.57     90.98     51.00           83.34     67.87     66.18     28.95      8.32     45.18     47.67     55.64     82.72     52.39     98.95     95.12     12.92     99.15     19.52     13.11     67.01     13.19     64.39     20.79     37.68     76.75     90.44     21.53     53.00     36.78     20.29     41.81     37.00     53.73     86.43     11.24     28.07     74.76     67.14     58.30     49.60 
   829    52506.29   2346.21     90.98     51.01           83.32     67.84     66.18     28.94      8.33     45.23     47.68     55.66     82.75     52.41     98.96     95.12     12.93     99.15     19.40     13.05     66.92     13.24     64.47     20.87     37.59     76.75     90.44     21.55     53.00     36.72     20.45     41.92     37.01     53.71     86.43     11.27     28.11     74.78     67.13     58.29     49.60 
   830    52506.68   2345.82     90.98     51.02           83.30     67.84     66.17     28.93      8.32     45.12     47.67     55.69     82.74     52.43     98.96     95.11     13.25     99.15     19.47     13.03     66.87     13.25     64.46     21.01     37.81     76.75     90.45     21.62     53.00     36.72     20.31     41.91     37.02     53.69     86.43     11.30     28.03     74.79     67.14     58.30     49.61 
   831    52506.25   2346.25     90.98     51.00           83.26     67.81     66.19     28.82      8.40     45.11     47.62     55.67     82.78     52.43     98.95     95.07     13.09     99.15     19.52     13.07     66.78     13.12     64.28     21.00     37.68     76.75     90.45     21.72     53.00     36.75     20.39     41.90     37.04     53.70     86.42     11.28     28.02     74.77     67.14     58.30     49.61 
   832    52506.29   2346.21     90.98     50.98           83.25     67.80     66.20     28.74      8.33     45.12     47.61     55.67     82.79     52.42     98.96     95.09     12.86     99.15     19.52     13.12     66.78     13.12     64.24     20.90     37.67     76.75     90.45     21.69     53.00     36.73     20.23     41.91     37.09     53.70     86.42     11.33     27.95     74.76     67.16     58.31     49.61 
   833    52506.23   2346.27     90.98     50.99           83.23     67.79     66.17     28.68      8.36     45.16     47.65     55.68     82.77     52.43     98.96     95.08     13.18     99.15     19.47     12.99     66.74     13.11     64.22     20.93     37.63     76.75     90.44     21.65     53.00     36.75     20.23     41.97     37.08     53.72     86.42     11.27     28.07     74.78     67.15     58.28     49.60 
   834    52506.61   2345.89     90.98     51.00           83.24     67.82     66.11     28.63      8.56     45.18     47.56     55.66     82.77     52.43     98.96     95.09     12.93     99.15     19.57     12.93     66.75     13.09     64.32     21.07     37.79     76.75     90.44     21.66     53.00     36.78     20.28     42.00     37.08     53.74     86.42     11.32     28.07     74.80     67.14     58.29     49.61 
   835    52506.90   2345.60     90.98     50.99           83.16     67.81     66.11     28.57      8.61     45.17     47.55     55.65     82.76     52.43     98.96     95.08     12.65     99.15     19.64     12.85     66.79     13.08     64.37     20.97     37.64     76.75     90.47     21.64     53.00     36.81     20.45     41.86     37.08     53.74     86.42     11.36     28.00     74.82     67.15     58.28     49.62 
   836    52506.56   2345.94     90.98     50.99           83.17     67.79     66.16     28.55      8.61     45.15     47.51     55.65     82.75     52.42     98.96     95.07     12.85     99.15     19.67     12.78     66.84     13.06     64.47     21.04     37.57     76.75     90.47     21.58     53.00     36.83     20.45     41.88     37.11     53.74     86.42     11.36     27.97     74.81     67.14     58.27     49.63 
   837    52506.26   2346.24     90.98     50.97           83.13     67.77     66.16     28.51      8.58     45.12     47.53     55.65     82.76     52.41     98.96     95.07     12.78     99.15     19.59     12.75     66.80     13.02     64.49     21.00     37.40     76.74     90.47     21.53     53.00     36.77     20.49     41.77     37.14     53.68     86.42     11.42     28.03     74.80     67.13     58.26     49.66 
   838    52505.83   2346.67     90.97     50.96           82.95     67.78     66.10     28.50      8.56     45.14     47.51     55.64     82.77     52.40     98.96     95.06     12.86     99.15     19.67     12.81     66.78     13.03     64.40     20.87     37.38     76.74     90.45     21.48     53.00     36.82     20.55     41.75     37.13     53.62     86.42     11.45     28.04     74.79     67.13     58.27     49.66 
   839    52505.48   2347.02     90.97     50.95           82.89     67.79     66.11     28.47      8.42     45.08     47.51     55.62     82.74     52.39     98.96     95.04     12.92     99.15     19.57     12.85     66.80     12.99     64.31     20.83     37.30     76.74     90.43     21.51     53.00     36.76     20.65     41.83     37.13     53.61     86.41     11.44     28.06     74.80     67.11     58.27     49.67 
   840    52505.70   2346.80     90.97     50.95           82.88     67.84     66.13     28.40      8.35     45.04     47.52     55.63     82.73     52.39     98.96     95.04     12.81     99.15     19.64     12.87     66.83     13.00     64.34     20.85     37.52     76.74     90.45     21.49     53.00     36.75     20.49     41.77     37.08     53.64     86.41     11.42     28.03     74.81     67.13     58.23     49.69 
   841    52505.85   2346.65     90.97     50.96           82.90     67.86     66.14     28.40      8.55     44.98     47.54     55.62     82.73     52.41     98.96     95.05     12.96     99.15     19.62     12.83     66.88     12.87     64.40     20.87     37.51     76.74     90.47     21.56     53.00     36.74     20.46     41.74     37.11     53.64     86.41     11.37     28.11     74.81     67.14     58.23     49.69 
   842    52505.84   2346.66     90.97     50.94           82.90     67.84     66.18     28.39      8.42     44.90     47.51     55.60     82.72     52.41     98.96     95.06     12.52     99.15     19.64     12.72     66.85     12.78     64.50     20.82     37.35     76.74     90.49     21.60     53.00     36.74     20.51     41.80     37.20     53.67     86.41     11.41     28.13     74.81     67.13     58.24     49.67 
   843    52505.79   2346.71     90.97     50.94           82.77     67.83     66.19     28.47      8.44     44.94     47.51     55.59     82.72     52.41     98.96     95.06     12.65     99.15     19.55     12.88     66.76     12.74     64.53     20.89     37.17     76.73     90.50     21.64     53.00     36.76     20.74     41.72     37.17     53.65     86.41     11.46     28.06     74.83     67.11     58.21     49.67 
   844    52505.82   2346.68     90.97     50.95           82.77     67.84     66.17     28.47      8.37     44.91     47.49     55.56     82.72     52.42     98.96     95.07     12.51     99.15     19.60     12.78     66.75     12.73     64.61     21.04     37.27     76.72     90.51     21.67     53.00     36.75     20.83     41.77     37.18     53.59     86.41     11.43     28.08     74.84     67.11     58.23     49.67 
   845    52505.95   2346.55     90.97     50.96           82.80     67.84     66.23     28.37      8.34     44.98     47.52     55.59     82.74     52.44     98.96     95.08     12.57     99.15     19.64     12.76     66.76     12.73     64.77     20.96     37.50     76.72     90.49     21.73     53.00     36.72     20.79     41.75     37.22     53.61     86.41     11.41     28.05     74.82     67.10     58.24     49.70 
   846    52506.31   2346.19     90.97     50.96           82.81     67.80     66.24     28.43      8.18     44.96     47.55     55.61     82.75     52.47     98.96     95.10     12.55     99.15     19.48     12.72     66.71     12.84     64.80     21.00     37.50     76.72     90.51     21.70     53.00     36.68     20.83     41.84     37.21     53.59     86.41     11.39     28.11     74.83     67.12     58.25     49.68 
   847    52505.90   2346.60     90.97     50.95           82.78     67.84     66.27     28.34      8.25     44.90     47.55     55.56     82.76     52.46     98.96     95.08     12.73     99.15     19.53     12.85     66.73     12.85     64.64     20.84     37.46     76.72     90.48     21.65     53.00     36.64     20.77     41.85     37.18     53.60     86.41     11.45     28.11     74.82     67.13     58.25     49.67 
   848    52506.11   2346.39     90.97     50.96           82.76     67.84     66.24     28.37      8.24     44.93     47.59     55.57     82.79     52.47     98.96     95.07     12.57     99.15     19.60     12.92     66.67     12.78     64.75     20.91     37.33     76.72     90.51     21.70     53.00     36.64     20.77     41.81     37.16     53.60     86.41     11.41     28.24     74.81     67.14     58.24     49.68 
   849    52506.57   2345.93     90.98     50.96           82.78     67.84     66.30     28.29      8.36     44.98     47.58     55.56     82.79     52.49     98.96     95.09     12.53     99.15     19.55     12.87     66.72     12.91     64.83     20.84     37.40     76.72     90.51     21.74     53.00     36.64     20.70     41.85     37.16     53.61     86.41     11.46     28.20     74.82     67.15     58.25     49.67 
   850    52506.44   2346.06     90.98     50.97           82.80     67.81     66.34     28.29      8.32     44.90     47.59     55.56     82.80     52.51     98.96     95.09     13.06     99.15     19.44     12.97     66.64     12.96     64.83     20.77     37.40     76.71     90.51     21.73     53.00     36.65     20.72     41.73     37.25     53.62     86.42     11.45     28.19     74.81     67.14     58.26     49.68 
   851    52506.49   2346.01     90.98     50.97           82.80     67.81     66.35     28.20      8.33     44.87     47.63     55.55     82.80     52.51     98.96     95.09     13.09     99.15     19.51     12.89     66.65     12.95     64.83     20.82     37.34     76.71     90.51     21.63     53.00     36.66     20.69     41.71     37.32     53.58     86.41     11.51     28.22     74.81     67.14     58.27     49.67 
   852    52506.82   2345.68     90.98     50.97           82.80     67.77     66.35     28.21      8.39     44.86     47.69     55.55     82.78     52.52     98.96     95.09     12.72     99.15     19.65     12.90     66.60     12.98     64.77     20.80     37.28     76.71     90.52     21.60     53.00     36.66     20.69     41.67     37.33     53.61     86.42     11.56     28.30     74.83     67.13     58.29     49.70 
   853    52507.14   2345.36     90.98     50.95           82.82     67.72     66.37     28.27      8.36     44.90     47.69     55.57     82.79     52.54     98.97     95.09     12.45     99.15     19.55     12.95     66.65     12.83     64.65     20.88     37.23     76.71     90.52     21.59     53.00     36.66     20.54     41.53     37.35     53.62     86.42     11.51     28.15     74.83     67.14     58.29     49.72 
   854    52506.65   2345.85     90.97     50.93           82.84     67.72     66.36     28.32      8.41     44.88     47.63     55.56     82.79     52.57     98.96     95.10     12.46     99.15     19.32     12.88     66.71     12.76     64.42     20.83     37.25     76.71     90.53     21.59     53.00     36.71     20.51     41.51     37.33     53.58     86.42     11.47     28.25     74.82     67.12     58.28     49.72 
   855    52506.76   2345.74     90.97     50.92           82.82     67.70     66.38     28.28      8.38     44.94     47.60     55.58     82.77     52.58     98.96     95.10     12.40     99.15     19.20     12.83     66.71     12.80     64.50     20.76     37.17     76.72     90.52     21.61     53.00     36.72     20.37     41.45     37.35     53.55     86.42     11.45     28.21     74.81     67.14     58.30     49.74 
   856    52506.55   2345.95     90.97     50.88           82.88     67.68     66.37     28.24      8.27     44.88     47.57     55.57     82.78     52.59     98.96     95.09     12.20     99.15     19.23     12.74     66.66     12.62     64.21     20.68     37.08     76.72     90.53     21.59     53.00     36.73     20.31     41.45     37.34     53.52     86.42     11.44     28.16     74.81     67.13     58.32     49.74 
   857    52506.78   2345.72     90.97     50.90           82.89     67.73     66.39     28.27      8.27     44.94     47.56     55.58     82.78     52.59     98.96     95.09     12.16     99.15     19.37     12.95     66.68     12.46     64.22     20.71     37.09     76.72     90.54     21.61     53.00     36.73     20.49     41.44     37.33     53.50     86.42     11.40     28.12     74.82     67.13     58.34     49.74 
   858    52506.80   2345.70     90.97     50.91           82.88     67.69     66.38     28.18      8.42     45.00     47.54     55.55     82.80     52.57     98.96     95.10     12.28     99.15     19.49     12.98     66.66     12.45     64.23     20.68     37.11     76.72     90.53     21.62     53.00     36.71     20.57     41.42     37.27     53.53     86.42     11.36     28.23     74.81     67.15     58.35     49.75 
   859    52506.96   2345.54     90.97     50.91           82.88     67.68     66.41     28.15      8.43     44.92     47.56     55.55     82.79     52.61     98.96     95.09     12.27     99.15     19.60     12.97     66.65     12.50     64.10     20.60     37.16     76.73     90.53     21.66     53.00     36.72     20.74     41.46     37.30     53.56     86.42     11.42     28.14     74.79     67.15     58.37     49.77 
   860    52506.99   2345.51     90.97     50.92           82.87     67.62     66.44     28.23      8.33     44.92     47.57     55.54     82.79     52.63     98.96     95.09     12.42     99.15     19.70     12.87     66.68     12.35     64.15     20.44     37.19     76.73     90.53     21.63     53.00     36.72     20.86     41.58     37.39     53.58     86.42     11.40     28.14     74.78     67.16     58.37     49.76 
   861    52506.90   2345.60     90.97     50.95           82.90     67.63     66.42     28.21      8.28     44.89     47.55     55.53     82.80     52.66     98.96     95.08     13.12     99.15     19.67     12.86     66.72     12.59     64.26     20.32     37.38     76.72     90.53     21.52     53.00     36.70     20.93     41.72     37.40     53.59     86.42     11.44     28.07     74.76     67.15     58.38     49.77 
   862    52507.31   2345.19     90.97     50.95           82.88     67.64     66.38     28.20      8.17     44.94     47.56     55.54     82.80     52.69     98.96     95.08     13.25     99.15     19.77     12.76     66.76     12.60     64.31     20.25     37.23     76.73     90.53     21.52     53.00     36.72     20.80     41.72     37.41     53.56     86.42     11.51     28.18     74.79     67.15     58.38     49.76 
   863    52507.52   2344.98     90.98     50.96           82.84     67.61     66.40     28.18      8.08     44.99     47.57     55.55     82.79     52.67     98.96     95.09     12.95     99.15     19.84     12.86     66.81     12.72     64.45     20.23     37.35     76.73     90.54     21.52     53.00     36.73     20.73     41.73     37.47     53.55     86.42     11.57     28.20     74.79     67.15     58.37     49.77 
   864    52507.88   2344.62     90.98     50.97           82.83     67.61     66.46     28.23      8.11     45.07     47.55     55.55     82.80     52.66     98.96     95.09     13.03     99.15     19.72     12.81     66.82     12.78     64.51     20.24     37.42     76.73     90.53     21.52     53.00     36.77     20.57     41.82     37.49     53.55     86.43     11.63     28.27     74.80     67.14     58.37     49.76 
   865    52507.51   2344.99     90.98     50.96           82.85     67.63     66.46     28.24      8.14     45.08     47.53     55.56     82.78     52.63     98.96     95.09     12.79     99.15     19.75     12.83     66.83     12.86     64.51     20.09     37.32     76.73     90.53     21.46     53.00     36.80     20.58     41.81     37.50     53.53     86.43     11.56     28.29     74.80     67.13     58.37     49.77 
   866    52507.59   2344.91     90.98     50.96           82.83     67.63     66.45     28.27      8.03     45.09     47.57     55.56     82.76     52.66     98.96     95.08     12.68     99.15     19.86     12.79     66.84     12.93     64.54     20.06     37.36     76.73     90.53     21.53     53.00     36.81     20.57     41.67     37.51     53.52     86.43     11.60     28.25     74.80     67.12     58.35     49.79 
   867    52507.56   2344.94     90.98     50.96           82.85     67.62     66.50     28.29      8.02     45.13     47.55     55.56     82.75     52.68     98.96     95.08     12.66     99.15     19.93     12.82     66.78     12.99     64.59     20.00     37.33     76.72     90.54     21.60     53.00     36.82     20.51     41.62     37.55     53.50     86.43     11.59     28.24     74.79     67.13     58.34     49.79 
   868    52507.75   2344.75     90.98     50.96           82.82     67.63     66.45     28.27      8.14     45.14     47.51     55.58     82.79     52.65     98.96     95.10     12.47     99.15     19.82     12.75     66.78     12.93     64.60     20.08     37.32     76.73     90.55     21.60     53.00     36.82     20.76     41.67     37.56     53.50     86.43     11.61     28.29     74.81     67.12     58.32     49.77 
   869    52507.70   2344.80     90.98     50.96           82.83     67.58     66.44     28.36      8.19     45.15     47.53     55.57     82.81     52.71     98.96     95.11     12.73     99.15     19.68     12.73     66.80     12.84     64.59     20.00     37.35     76.74     90.55     21.62     53.00     36.84     20.65     41.73     37.54     53.50     86.42     11.68     28.32     74.82     67.10     58.31     49.74 
   870    52507.46   2345.04     90.98     50.97           82.85     67.55     66.38     28.34      8.14     45.16     47.52     55.57     82.80     52.69     98.96     95.09     12.97     99.15     19.66     12.74     66.82     13.01     64.50     20.06     37.25     76.74     90.53     21.56     53.00     36.88     20.70     41.72     37.51     53.52     86.42     11.73     28.36     74.81     67.12     58.29     49.72 
   871    52507.38   2345.12     90.98     50.99           82.85     67.59     66.32     28.29      8.23     45.17     47.55     55.55     82.76     52.69     98.96     95.11     13.32     99.15     19.63     12.88     66.83     13.04     64.51     20.10     37.20     76.75     90.53     21.62     53.00     36.90     20.66     41.86     37.47     53.52     86.42     11.71     28.53     74.81     67.11     58.28     49.72 
   872    52507.61   2344.89     90.98     51.00           82.81     67.61     66.34     28.25      8.21     45.20     47.58     55.55     82.78     52.70     98.97     95.12     13.46     99.15     19.75     12.84     66.77     13.07     64.61     20.16     37.15     76.74     90.53     21.67     53.00     36.90     20.75     41.99     37.44     53.53     86.42     11.65     28.44     74.82     67.11     58.29     49.74 
   873    52507.70   2344.80     90.98     51.01           82.76     67.62     66.30     28.41      8.26     45.16     47.58     55.55     82.77     52.72     98.97     95.12     13.56     99.15     19.70     12.81     66.81     13.04     64.70     20.26     37.34     76.74     90.54     21.68     53.00     36.87     20.75     42.05     37.42     53.55     86.42     11.60     28.36     74.81     67.12     58.30     49.73 
   874    52507.62   2344.88     90.98     50.99           82.73     67.62     66.26     28.46      8.19     45.16     47.57     55.53     82.76     52.72     98.97     95.11     13.36     99.15     19.70     12.72     66.69     12.86     64.82     20.24     36.96     76.74     90.53     21.67     52.99     36.89     20.76     41.99     37.44     53.52     86.42     11.66     28.40     74.81     67.11     58.32     49.74 
   875    52507.80   2344.70     90.98     50.98           82.72     67.60     66.33     28.44      8.23     45.16     47.56     55.50     82.75     52.78     98.96     95.10     12.91     99.15     19.68     12.75     66.72     12.80     64.80     20.20     37.05     76.74     90.54     21.67     52.99     36.92     20.75     42.04     37.45     53.53     86.42     11.70     28.50     74.81     67.13     58.30     49.74 
   876    52507.50   2345.00     90.98     50.99           82.68     67.61     66.35     28.42      8.09     45.18     47.60     55.51     82.77     52.77     98.97     95.10     12.97     99.15     19.70     12.80     66.71     13.06     64.76     20.16     37.16     76.74     90.54     21.66     52.99     36.94     20.72     42.02     37.37     53.52     86.42     11.68     28.49     74.80     67.13     58.29     49.73 
   877    52507.74   2344.76     90.98     51.01           82.71     67.62     66.35     28.34      8.13     45.20     47.61     55.51     82.77     52.77     98.96     95.09     13.36     99.15     19.64     12.95     66.75     13.02     64.75     20.26     37.13     76.74     90.55     21.61     52.99     36.94     20.81     42.08     37.41     53.55     86.42     11.68     28.52     74.79     67.14     58.27     49.74 
   878    52508.03   2344.47     90.98     51.00           82.71     67.60     66.33     28.32      8.18     45.22     47.65     55.52     82.77     52.75     98.96     95.08     13.28     99.15     19.57     12.86     66.72     13.03     64.94     20.22     36.88     76.73     90.55     21.53     52.99     36.95     20.81     42.04     37.36     53.59     86.42     11.76     28.52     74.79     67.15     58.30     49.74 
   879    52507.77   2344.73     90.98     50.99           82.72     67.64     66.33     28.31      8.25     45.23     47.65     55.52     82.78     52.76     98.96     95.09     13.04     99.15     19.39     12.92     66.65     12.99     64.90     20.10     36.96     76.74     90.55     21.58     52.99     36.90     20.74     42.11     37.34     53.61     86.42     11.78     28.48     74.78     67.13     58.30     49.73 
   880    52507.97   2344.53     90.98     50.99           82.77     67.61     66.32     28.36      8.22     45.29     47.63     55.54     82.78     52.75     98.95     95.11     12.86     99.15     19.39     12.86     66.62     13.02     64.95     20.11     36.98     76.74     90.54     21.56     52.99     36.89     20.80     42.23     37.35     53.60     86.43     11.85     28.52     74.78     67.12     58.31     49.75 
   881    52508.06   2344.44     90.98     51.01           82.77     67.61     66.41     28.35      8.22     45.28     47.60     55.51     82.76     52.77     98.96     95.10     13.35     99.15     19.41     12.89     66.62     12.85     64.93     20.11     37.23     76.74     90.53     21.46     52.99     36.91     20.94     42.18     37.39     53.64     86.43     11.84     28.52     74.77     67.15     58.31     49.74 
   882    52507.80   2344.70     90.98     50.99           82.79     67.59     66.34     28.35      8.27     45.24     47.58     55.49     82.76     52.78     98.96     95.11     13.11     99.15     19.43     12.82     66.58     12.74     64.93     20.08     37.18     76.74     90.52     21.53     52.99     36.98     20.83     42.10     37.41     53.65     86.42     11.78     28.55     74.77     67.15     58.32     49.71 
