constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP HenkyPenky , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  0.700000  -0.400000  -0.300000  ]  [  1.000000  -0.200000  -0.400000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   892    52773.53   2078.97     91.67     52.06           82.45     68.77     69.63     27.53     10.25     50.61     47.19     60.91     82.23     53.41     98.96     95.10      7.65     99.15     13.86     11.99     67.33     16.14     61.40     12.96     34.77     77.02     90.22     17.95     90.78     36.91     25.81     41.61     37.55     54.45     88.17     13.51     28.06     77.52     70.20     56.25     47.81 
   893    52773.75   2078.75     91.67     52.06           82.48     68.76     69.59     27.50     10.22     50.60     47.22     60.91     82.25     53.42     98.96     95.11      7.86     99.15     13.77     12.03     67.35     16.01     61.33     12.91     35.02     77.02     90.22     18.01     90.78     36.87     25.78     41.68     37.53     54.45     88.18     13.49     28.07     77.52     70.20     56.27     47.82 
   894    52773.55   2078.95     91.67     52.07           82.45     68.74     69.59     27.49     10.28     50.55     47.19     60.91     82.27     53.40     98.96     95.11      8.23     99.15     13.83     12.04     67.38     15.93     61.41     12.84     35.08     77.02     90.22     18.00     90.78     36.85     25.72     41.70     37.54     54.41     88.18     13.55     28.10     77.52     70.19     56.25     47.81 
   895    52773.84   2078.66     91.67     52.09           82.42     68.73     69.56     27.51     10.29     50.59     47.22     60.89     82.27     53.42     98.96     95.12      8.49     99.15     13.77     12.00     67.47     16.04     61.51     12.88     35.23     77.02     90.20     18.02     90.78     36.88     25.65     41.80     37.59     54.40     88.18     13.61     28.00     77.53     70.19     56.23     47.82 
   896    52774.01   2078.49     91.67     52.10           82.41     68.74     69.63     27.51     10.34     50.61     47.21     60.90     82.30     53.42     98.96     95.12      8.68     99.15     13.79     11.93     67.48     16.00     61.50     12.90     35.25     77.02     90.22     18.02     90.78     36.86     25.59     41.77     37.58     54.38     88.17     13.67     28.03     77.53     70.18     56.26     47.81 
   897    52774.18   2078.32     91.67     52.10           82.46     68.76     69.64     27.55     10.31     50.65     47.20     60.91     82.30     53.42     98.96     95.11      8.49     99.15     13.76     11.93     67.41     16.12     61.43     12.92     35.36     77.02     90.22     17.97     90.78     36.87     25.65     41.82     37.52     54.39     88.17     13.63     28.00     77.54     70.19     56.23     47.81 
   898    52773.87   2078.63     91.67     52.10           82.47     68.76     69.56     27.53     10.35     50.66     47.20     60.87     82.31     53.42     98.96     95.12      8.66     99.15     13.70     11.94     67.41     16.01     61.53     12.80     35.50     77.02     90.21     17.94     90.79     36.83     25.55     41.88     37.55     54.42     88.17     13.65     27.96     77.55     70.18     56.21     47.80 
   899    52773.45   2079.05     91.67     52.09           82.48     68.74     69.54     27.50     10.42     50.67     47.19     60.86     82.30     53.41     98.96     95.11      8.79     99.15     13.64     11.89     67.39     16.15     61.44     12.75     35.29     77.02     90.20     17.93     90.78     36.70     25.50     41.86     37.57     54.46     88.17     13.62     28.04     77.55     70.18     56.19     47.80 
   900    52773.32   2079.18     91.67     52.08           82.50     68.75     69.47     27.53     10.40     50.58     47.18     60.86     82.30     53.40     98.96     95.11      8.53     99.15     13.69     11.81     67.46     16.22     61.41     12.77     35.28     77.01     90.21     17.90     90.78     36.71     25.68     41.85     37.53     54.45     88.16     13.63     27.99     77.56     70.17     56.17     47.82 
   901    52773.25   2079.25     91.67     52.09           82.48     68.72     69.49     27.51     10.34     50.62     47.17     60.88     82.32     53.36     98.97     95.12      8.86     99.15     13.67     11.79     67.45     16.16     61.40     12.81     35.39     77.01     90.20     17.82     90.78     36.72     25.77     41.82     37.46     54.47     88.16     13.58     28.02     77.56     70.18     56.13     47.82 
   902    52773.37   2079.13     91.67     52.08           82.53     68.67     69.46     27.56     10.34     50.61     47.17     60.88     82.33     53.36     98.97     95.12      9.02     99.15     13.64     11.69     67.46     16.03     61.41     12.73     35.57     77.02     90.20     17.78     90.78     36.73     25.69     41.83     37.39     54.45     88.16     13.55     27.98     77.57     70.20     56.13     47.82 
   903    52773.38   2079.12     91.66     52.07           82.55     68.66     69.47     27.53     10.27     50.58     47.16     60.88     82.35     53.37     98.97     95.12      8.82     99.15     13.58     11.66     67.43     15.97     61.45     12.77     35.65     77.01     90.21     17.79     90.79     36.74     25.68     41.81     37.39     54.45     88.16     13.51     27.97     77.58     70.20     56.14     47.81 
   904    52773.06   2079.44     91.66     52.06           82.54     68.67     69.46     27.51     10.26     50.59     47.15     60.89     82.34     53.37     98.97     95.11      8.61     99.15     13.54     11.61     67.49     15.91     61.48     12.70     35.70     77.00     90.20     17.82     90.79     36.62     25.55     41.88     37.37     54.45     88.16     13.47     27.98     77.57     70.21     56.15     47.79 
   905    52772.95   2079.55     91.66     52.06           82.53     68.68     69.43     27.58     10.29     50.62     47.16     60.89     82.35     53.37     98.97     95.11      8.86     99.15     13.52     11.63     67.53     15.89     61.33     12.62     35.75     77.01     90.19     17.86     90.79     36.63     25.49     41.84     37.40     54.46     88.16     13.43     27.91     77.57     70.19     56.17     47.79 
   906    52773.17   2079.33     91.66     52.05           82.51     68.65     69.43     27.59     10.28     50.66     47.22     60.89     82.34     53.39     98.97     95.10      8.83     99.15     13.47     11.58     67.53     15.85     61.14     12.57     35.70     77.01     90.19     17.90     90.79     36.67     25.55     41.82     37.33     54.48     88.15     13.46     28.02     77.58     70.19     56.18     47.79 
   907    52773.45   2079.05     91.66     52.06           82.50     68.66     69.44     27.51     10.24     50.69     47.23     60.91     82.34     53.41     98.98     95.10      8.91     99.15     13.69     11.71     67.55     15.70     61.20     12.57     35.72     77.01     90.19     17.93     90.79     36.70     25.40     41.85     37.32     54.46     88.15     13.52     27.93     77.57     70.20     56.19     47.81 
   908    52773.18   2079.32     91.66     52.05           82.48     68.66     69.43     27.51     10.28     50.64     47.26     60.87     82.36     53.43     98.97     95.10      8.50     99.15     13.63     11.59     67.58     15.81     61.21     12.56     35.78     77.00     90.19     17.92     90.79     36.70     25.33     41.89     37.32     54.48     88.14     13.57     27.92     77.57     70.19     56.19     47.78 
   909    52773.11   2079.39     91.66     52.04           82.48     68.67     69.39     27.50     10.24     50.67     47.24     60.86     82.37     53.41     98.97     95.10      8.51     99.15     13.60     11.62     67.56     15.89     61.23     12.54     35.53     77.00     90.19     17.82     90.79     36.71     25.35     41.91     37.36     54.47     88.14     13.54     27.99     77.59     70.18     56.19     47.78 
   910    52773.31   2079.19     91.66     52.05           82.44     68.68     69.44     27.54     10.20     50.68     47.24     60.86     82.36     53.41     98.96     95.09      8.64     99.15     13.49     11.71     67.52     15.82     61.26     12.51     35.45     77.00     90.21     17.89     90.79     36.73     25.43     42.00     37.33     54.48     88.14     13.51     27.98     77.58     70.19     56.20     47.80 
   911    52773.46   2079.04     91.67     52.06           82.47     68.67     69.44     27.59     10.09     50.63     47.28     60.88     82.34     53.42     98.97     95.08      8.78     99.15     13.44     11.73     67.49     15.83     61.27     12.56     35.53     76.99     90.21     17.88     90.79     36.75     25.66     42.09     37.31     54.54     88.14     13.49     28.05     77.58     70.20     56.21     47.79 
   912    52773.47   2079.03     91.66     52.06           82.37     68.68     69.51     27.56     10.13     50.66     47.26     60.84     82.33     53.39     98.96     95.08      8.73     99.15     13.44     11.54     67.49     15.77     61.43     12.60     35.62     76.99     90.21     17.92     90.79     36.77     25.75     42.12     37.31     54.53     88.14     13.48     28.07     77.59     70.21     56.20     47.77 
   913    52773.60   2078.90     91.66     52.07           82.39     68.66     69.47     27.64     10.10     50.66     47.26     60.85     82.33     53.39     98.96     95.09      8.78     99.15     13.52     11.62     67.45     15.82     61.40     12.44     35.83     76.99     90.23     17.94     90.79     36.80     25.78     42.12     37.31     54.51     88.14     13.51     27.96     77.59     70.20     56.20     47.78 
   914    52773.57   2078.93     91.66     52.06           82.44     68.65     69.46     27.65     10.09     50.71     47.29     60.84     82.32     53.38     98.97     95.09      8.40     99.15     13.37     11.57     67.48     15.84     61.26     12.55     35.78     77.00     90.22     17.91     90.79     36.79     25.78     42.16     37.25     54.45     88.14     13.54     27.96     77.58     70.21     56.22     47.76 
   915    52773.16   2079.34     91.66     52.06           82.47     68.68     69.48     27.60     10.10     50.64     47.31     60.84     82.30     53.39     98.97     95.10      8.55     99.15     13.42     11.46     67.41     15.78     61.37     12.45     35.57     76.99     90.23     17.85     90.78     36.80     25.86     42.27     37.35     54.45     88.15     13.51     28.05     77.56     70.20     56.21     47.75 
   916    52773.06   2079.44     91.66     52.04           82.47     68.62     69.47     27.65     10.13     50.62     47.33     60.84     82.29     53.39     98.97     95.08      8.43     99.15     13.43     11.32     67.45     15.70     61.47     12.35     35.54     77.00     90.22     17.90     90.78     36.77     25.72     42.36     37.38     54.47     88.15     13.47     27.95     77.57     70.19     56.21     47.75 
   917    52773.19   2079.31     91.66     52.05           82.45     68.57     69.47     27.62     10.23     50.62     47.31     60.86     82.27     53.39     98.97     95.08      8.51     99.15     13.50     11.33     67.47     15.70     61.61     12.28     35.50     77.00     90.21     17.89     90.78     36.77     25.71     42.33     37.37     54.46     88.15     13.52     27.97     77.57     70.21     56.20     47.75 
   918    52773.12   2079.38     91.66     52.05           82.45     68.56     69.46     27.65     10.26     50.63     47.33     60.85     82.29     53.41     98.96     95.09      8.15     99.15     13.59     11.27     67.50     15.73     61.73     12.24     35.63     77.00     90.19     17.94     90.78     36.80     25.60     42.45     37.38     54.43     88.15     13.48     28.02     77.56     70.22     56.19     47.74 
   919    52772.72   2079.78     91.66     52.04           82.46     68.62     69.45     27.66     10.22     50.56     47.30     60.87     82.31     53.42     98.97     95.08      8.27     99.15     13.56     11.27     67.50     15.67     61.70     12.16     35.37     77.00     90.20     17.92     90.78     36.78     25.60     42.43     37.32     54.43     88.15     13.52     28.00     77.54     70.20     56.17     47.74 
   920    52772.76   2079.74     91.66     52.03           82.47     68.62     69.49     27.71     10.22     50.60     47.32     60.87     82.32     53.45     98.97     95.08      8.22     99.15     13.41     11.22     67.51     15.57     61.70     12.21     35.33     77.01     90.19     17.94     90.78     36.77     25.63     42.43     37.28     54.41     88.15     13.48     27.96     77.55     70.20     56.17     47.72 
   921    52773.14   2079.36     91.66     52.04           82.47     68.65     69.50     27.69     10.18     50.62     47.34     60.88     82.33     53.44     98.97     95.08      8.32     99.15     13.38     11.20     67.50     15.64     61.57     12.28     35.51     77.00     90.19     17.87     90.78     36.75     25.61     42.48     37.29     54.44     88.15     13.45     27.94     77.57     70.21     56.18     47.73 
   922    52773.30   2079.20     91.66     52.03           82.45     68.66     69.53     27.68     10.27     50.59     47.35     60.91     82.33     53.45     98.96     95.09      8.20     99.15     13.34     11.22     67.49     15.73     61.47     12.19     35.38     77.00     90.18     17.83     90.78     36.78     25.74     42.51     37.27     54.42     88.15     13.44     27.90     77.57     70.21     56.19     47.75 
   923    52773.20   2079.30     91.66     52.04           82.50     68.63     69.53     27.64     10.30     50.60     47.38     60.92     82.33     53.41     98.96     95.08      8.23     99.15     13.30     11.36     67.43     15.64     61.48     12.28     35.52     76.99     90.18     17.87     90.78     36.80     25.66     42.54     37.30     54.39     88.16     13.40     27.87     77.56     70.21     56.16     47.75 
   924    52773.24   2079.26     91.66     52.04           82.49     68.60     69.56     27.63     10.30     50.63     47.39     60.92     82.34     53.43     98.97     95.08      8.20     99.15     13.38     11.43     67.47     15.58     61.58     12.37     35.27     76.99     90.18     17.89     90.78     36.80     25.85     42.51     37.33     54.36     88.15     13.44     27.81     77.55     70.21     56.15     47.77 
   925    52773.17   2079.33     91.66     52.05           82.41     68.55     69.62     27.65     10.33     50.60     47.39     60.94     82.35     53.43     98.97     95.07      8.24     99.15     13.25     11.48     67.46     15.52     61.57     12.39     35.43     76.99     90.18     17.94     90.79     36.84     25.76     42.59     37.31     54.36     88.15     13.40     27.87     77.54     70.20     56.16     47.79 
   926    52773.03   2079.47     91.66     52.05           82.43     68.51     69.65     27.65     10.39     50.60     47.39     60.95     82.33     53.43     98.97     95.06      8.34     99.15     13.24     11.45     67.44     15.46     61.58     12.37     35.54     76.99     90.19     18.03     90.79     36.87     25.78     42.50     37.31     54.36     88.15     13.37     27.86     77.55     70.18     56.15     47.78 
   927    52773.59   2078.91     91.66     52.06           82.42     68.51     69.70     27.61     10.42     50.66     47.42     60.96     82.33     53.48     98.97     95.06      8.33     99.15     13.18     11.41     67.42     15.56     61.68     12.37     35.70     76.99     90.21     17.97     90.78     36.86     25.74     42.55     37.32     54.33     88.15     13.42     27.78     77.56     70.19     56.16     47.78 
   928    52773.30   2079.20     91.66     52.05           82.48     68.51     69.66     27.65     10.51     50.68     47.42     60.98     82.30     53.47     98.97     95.05      8.36     99.15     13.08     11.34     67.45     15.69     61.63     12.41     35.77     77.00     90.22     17.92     90.79     36.87     25.51     42.56     37.29     54.31     88.15     13.39     27.70     77.55     70.18     56.14     47.80 
   929    52773.46   2079.04     91.66     52.05           82.54     68.48     69.65     27.66     10.44     50.74     47.45     60.97     82.27     53.47     98.97     95.05      8.40     99.15     12.96     11.29     67.46     15.67     61.59     12.50     35.84     77.01     90.23     17.99     90.79     36.89     25.42     42.57     37.28     54.29     88.14     13.43     27.70     77.55     70.18     56.13     47.81 
   930    52773.45   2079.05     91.66     52.06           82.54     68.50     69.69     27.62     10.41     50.75     47.45     60.98     82.26     53.46     98.97     95.07      8.45     99.15     12.95     11.30     67.49     15.63     61.52     12.41     35.87     77.01     90.24     17.97     90.79     36.91     25.55     42.59     37.27     54.26     88.14     13.47     27.71     77.55     70.17     56.14     47.82 
   931    52773.18   2079.32     91.66     52.07           82.56     68.53     69.72     27.60     10.38     50.74     47.47     60.97     82.25     53.44     98.97     95.08      9.15     99.15     12.95     11.35     67.43     15.62     61.40     12.46     35.99     77.01     90.25     17.95     90.78     36.90     25.59     42.52     37.28     54.26     88.15     13.45     27.74     77.54     70.16     56.15     47.80 
   932    52773.48   2079.02     91.66     52.09           82.53     68.56     69.72     27.59     10.26     50.78     47.48     60.99     82.27     53.42     98.98     95.08      9.23     99.15     12.85     11.44     67.45     15.58     61.53     12.48     36.13     77.01     90.25     18.00     90.78     36.88     25.56     42.62     37.27     54.22     88.14     13.51     27.76     77.55     70.16     56.11     47.81 
   933    52773.59   2078.91     91.66     52.08           82.53     68.63     69.71     27.58     10.16     50.82     47.47     60.98     82.27     53.43     98.97     95.08      9.11     99.15     12.84     11.44     67.43     15.56     61.49     12.40     36.23     77.02     90.23     17.94     90.79     36.84     25.72     42.67     37.24     54.24     88.14     13.50     27.67     77.55     70.18     56.12     47.82 
   934    52774.01   2078.49     91.67     52.09           82.55     68.62     69.77     27.67     10.20     50.81     47.44     60.96     82.29     53.41     98.97     95.09      9.25     99.15     12.89     11.41     67.47     15.59     61.51     12.36     36.34     77.02     90.23     17.97     90.79     36.92     25.74     42.62     37.26     54.25     88.14     13.54     27.57     77.56     70.18     56.13     47.82 
   935    52773.98   2078.52     91.67     52.09           82.58     68.65     69.79     27.79     10.24     50.81     47.44     60.99     82.28     53.40     98.97     95.08      9.22     99.15     12.96     11.39     67.47     15.49     61.25     12.41     36.39     77.01     90.23     17.97     90.78     36.92     25.57     42.51     37.26     54.23     88.14     13.51     27.69     77.55     70.19     56.13     47.84 
   936    52774.22   2078.28     91.67     52.09           82.56     68.63     69.82     27.88     10.19     50.82     47.45     61.00     82.27     53.38     98.97     95.07      9.08     99.15     13.03     11.48     67.41     15.41     61.21     12.48     36.39     77.01     90.23     17.90     90.78     36.92     25.71     42.58     37.21     54.23     88.14     13.49     27.70     77.55     70.20     56.15     47.86 
   937    52773.93   2078.57     91.67     52.09           82.53     68.64     69.85     27.93     10.26     50.78     47.46     61.00     82.27     53.39     98.96     95.06      8.90     99.15     13.19     11.50     67.43     15.30     61.12     12.39     36.56     77.01     90.23     17.96     90.79     36.91     25.63     42.70     37.23     54.21     88.14     13.42     27.69     77.53     70.21     56.13     47.86 
   938    52773.87   2078.63     91.66     52.09           82.54     68.71     69.85     27.92     10.23     50.76     47.43     60.99     82.25     53.34     98.96     95.06      8.85     99.15     13.26     11.51     67.44     15.25     61.07     12.28     36.71     77.00     90.25     18.03     90.79     36.92     25.54     42.67     37.26     54.24     88.14     13.38     27.72     77.53     70.22     56.14     47.86 
   939    52774.16   2078.34     91.67     52.09           82.57     68.74     69.80     27.93     10.17     50.81     47.41     60.99     82.23     53.37     98.96     95.07      8.75     99.15     13.21     11.52     67.45     15.34     61.18     12.35     36.77     77.00     90.25     18.07     90.79     36.92     25.41     42.67     37.20     54.26     88.14     13.35     27.71     77.54     70.23     56.13     47.87 
   940    52774.37   2078.13     91.67     52.10           82.59     68.72     69.84     27.86     10.17     50.81     47.42     60.99     82.23     53.39     98.97     95.06      8.96     99.15     13.28     11.50     67.48     15.40     61.19     12.19     36.77     77.00     90.25     18.05     90.78     36.95     25.42     42.75     37.22     54.26     88.13     13.40     27.65     77.55     70.22     56.14     47.89 
   941    52774.27   2078.23     91.67     52.11           82.58     68.68     69.89     27.91     10.25     50.81     47.42     61.01     82.23     53.40     98.96     95.07      8.99     99.15     13.28     11.48     67.48     15.45     61.42     12.27     36.76     77.00     90.26     18.07     90.78     36.96     25.21     42.72     37.24     54.29     88.12     13.41     27.69     77.53     70.21     56.11     47.91 
   942    52774.37   2078.13     91.67     52.11           82.62     68.72     69.89     27.81     10.28     50.86     47.41     61.01     82.24     53.42     98.96     95.07      9.09     99.15     13.23     11.49     67.47     15.56     61.29     12.40     36.63     77.00     90.26     18.02     90.78     36.99     25.26     42.70     37.24     54.27     88.12     13.39     27.62     77.53     70.22     56.12     47.90 
   943    52774.34   2078.16     91.67     52.11           82.64     68.77     69.89     27.83     10.23     50.88     47.44     61.01     82.23     53.44     98.95     95.07      9.27     99.16     13.36     11.46     67.52     15.65     61.24     12.36     36.53     77.00     90.27     17.98     90.78     37.02     25.31     42.63     37.25     54.22     88.12     13.36     27.62     77.53     70.23     56.11     47.87 
   944    52774.12   2078.38     91.67     52.11           82.68     68.79     69.91     27.80     10.22     50.83     47.44     61.01     82.22     53.41     98.95     95.08      9.13     99.16     13.31     11.47     67.49     15.61     61.37     12.27     36.51     77.00     90.26     18.03     90.78     36.91     25.39     42.47     37.28     54.20     88.12     13.40     27.64     77.53     70.21     56.14     47.88 
   945    52773.78   2078.72     91.67     52.11           82.68     68.78     69.91     27.83     10.21     50.89     47.44     61.01     82.21     53.37     98.96     95.08      9.59     99.16     13.33     11.39     67.57     15.62     61.41     12.21     36.47     76.99     90.27     18.04     90.78     36.85     25.30     42.48     37.30     54.17     88.12     13.38     27.60     77.52     70.21     56.12     47.87 
   946    52774.21   2078.29     91.67     52.13           82.71     68.82     69.91     27.86     10.19     50.93     47.44     61.02     82.20     53.33     98.95     95.08      9.81     99.16     13.36     11.36     67.60     15.81     61.32     12.24     36.58     76.99     90.27     18.07     90.78     36.85     25.35     42.56     37.31     54.17     88.12     13.41     27.61     77.52     70.22     56.12     47.87 
   947    52774.08   2078.42     91.67     52.14           82.73     68.81     69.86     27.91     10.13     50.96     47.45     61.02     82.20     53.29     98.96     95.09      9.95     99.15     13.35     11.31     67.59     15.78     61.22     12.28     36.64     76.99     90.28     18.15     90.78     36.88     25.35     42.56     37.38     54.14     88.12     13.39     27.63     77.52     70.22     56.12     47.86 
   948    52774.23   2078.27     91.67     52.15           82.76     68.77     69.86     27.94     10.23     50.90     47.49     61.03     82.20     53.29     98.95     95.08      9.75     99.15     13.46     11.35     67.59     15.82     61.24     12.23     36.67     76.99     90.28     18.22     90.78     36.92     25.47     42.64     37.37     54.18     88.12     13.37     27.78     77.51     70.22     56.11     47.86 
   949    52774.37   2078.13     91.67     52.15           82.83     68.74     69.80     28.02     10.09     50.92     47.50     61.03     82.20     53.32     98.95     95.07      9.78     99.15     13.30     11.47     67.55     15.87     61.30     12.19     36.62     76.99     90.29     18.19     90.78     36.93     25.50     42.57     37.36     54.12     88.12     13.36     27.74     77.52     70.23     56.13     47.85 
   950    52774.16   2078.34     91.67     52.14           82.78     68.73     69.83     27.90     10.01     50.93     47.52     61.03     82.18     53.33     98.95     95.07      9.77     99.15     13.33     11.49     67.56     15.85     61.39     12.22     36.68     76.99     90.28     18.28     90.78     36.94     25.39     42.58     37.37     54.13     88.12     13.39     27.69     77.52     70.22     56.13     47.84 
   951    52773.83   2078.67     91.67     52.14           82.78     68.73     69.83     27.85      9.98     50.94     47.50     61.02     82.19     53.34     98.95     95.08      9.70     99.15     13.48     11.55     67.56     15.77     61.34     12.32     36.66     76.99     90.27     18.30     90.78     36.96     25.34     42.56     37.32     54.07     88.12     13.36     27.66     77.52     70.20     56.12     47.83 
   952    52773.94   2078.56     91.67     52.13           82.77     68.69     69.80     27.92      9.98     50.95     47.52     61.02     82.18     53.33     98.95     95.07      9.45     99.16     13.51     11.53     67.58     15.80     61.38     12.24     36.52     76.99     90.25     18.32     90.78     36.90     25.39     42.63     37.38     54.06     88.12     13.39     27.62     77.53     70.19     56.12     47.86 
   953    52774.02   2078.48     91.67     52.13           82.77     68.67     69.83     27.95     10.03     50.96     47.50     61.05     82.18     53.31     98.95     95.09      9.36     99.16     13.45     11.44     67.61     15.80     61.34     12.18     36.58     77.00     90.26     18.31     90.78     36.93     25.41     42.51     37.44     54.05     88.12     13.41     27.64     77.53     70.19     56.12     47.85 
   954    52774.23   2078.27     91.67     52.12           82.77     68.69     69.75     27.99     10.02     50.91     47.48     61.07     82.18     53.27     98.95     95.10      9.06     99.16     13.58     11.32     67.65     15.89     61.13     12.10     36.70     76.99     90.26     18.26     90.78     36.95     25.38     42.52     37.47     54.06     88.13     13.42     27.57     77.54     70.20     56.12     47.86 
   955    52774.22   2078.28     91.67     52.13           82.76     68.71     69.78     28.04      9.94     50.94     47.45     61.05     82.21     53.29     98.96     95.10      9.53     99.16     13.59     11.40     67.69     15.79     61.07     12.13     36.85     77.00     90.27     18.27     90.78     36.99     25.41     42.49     37.43     54.06     88.13     13.39     27.56     77.53     70.21     56.10     47.87 
   956    52773.90   2078.60     91.67     52.13           82.73     68.73     69.79     28.07     10.01     50.94     47.45     61.03     82.20     53.28     98.96     95.10      9.62     99.15     13.66     11.38     67.71     15.79     61.10     12.05     36.72     76.99     90.26     18.22     90.78     36.88     25.59     42.53     37.42     54.04     88.13     13.33     27.58     77.55     70.20     56.09     47.84 
   957    52773.68   2078.82     91.67     52.14           82.76     68.73     69.81     28.12      9.99     50.95     47.46     61.02     82.20     53.31     98.96     95.10     10.16     99.15     13.48     11.29     67.68     15.97     61.13     12.05     36.48     77.00     90.26     18.25     90.78     36.87     25.50     42.56     37.39     54.05     88.13     13.29     27.51     77.54     70.19     56.09     47.83 
   958    52773.53   2078.97     91.67     52.14           82.77     68.72     69.78     28.15      9.92     50.98     47.47     61.00     82.20     53.26     98.96     95.09     10.61     99.15     13.44     11.27     67.72     16.14     61.08     12.01     36.43     77.00     90.28     18.25     90.78     36.86     25.49     42.61     37.27     54.02     88.13     13.29     27.38     77.55     70.20     56.09     47.82 
   959    52774.18   2078.32     91.67     52.14           82.79     68.69     69.82     28.14      9.92     51.00     47.49     61.02     82.21     53.27     98.96     95.08     10.28     99.15     13.56     11.25     67.74     16.14     61.13     11.92     36.44     77.01     90.29     18.28     90.78     36.86     25.37     42.61     37.30     54.02     88.13     13.32     27.43     77.56     70.21     56.11     47.83 
   960    52773.84   2078.66     91.67     52.14           82.79     68.71     69.84     28.19     10.01     50.95     47.47     61.01     82.22     53.25     98.96     95.07     10.52     99.15     13.69     11.22     67.74     16.17     61.01     11.90     36.47     77.01     90.28     18.24     90.78     36.85     25.29     42.57     37.33     54.03     88.13     13.33     27.49     77.55     70.21     56.10     47.82 
   961    52773.78   2078.72     91.67     52.15           82.80     68.67     69.82     28.24     10.01     50.90     47.49     61.00     82.22     53.27     98.96     95.06     10.78     99.15     13.67     11.19     67.75     16.11     60.97     11.87     36.56     77.01     90.27     18.28     90.78     36.76     25.31     42.59     37.31     54.05     88.14     13.36     27.37     77.55     70.21     56.11     47.79 
   962    52773.95   2078.55     91.67     52.14           82.78     68.66     69.82     28.28     10.00     50.88     47.50     61.01     82.23     53.31     98.96     95.07     10.85     99.15     13.70     11.23     67.77     15.99     60.95     11.81     36.55     77.00     90.27     18.33     90.78     36.75     25.22     42.67     37.32     54.02     88.14     13.34     27.35     77.56     70.22     56.12     47.78 
   963    52773.91   2078.59     91.67     52.14           82.79     68.64     69.76     28.25     10.01     50.91     47.51     61.01     82.24     53.35     98.96     95.05     10.76     99.15     13.71     11.29     67.71     16.07     60.89     11.75     36.61     77.00     90.27     18.37     90.78     36.78     25.21     42.63     37.31     54.03     88.14     13.30     27.25     77.57     70.21     56.11     47.78 
   964    52773.86   2078.64     91.67     52.14           82.76     68.66     69.77     28.24     10.02     50.93     47.52     60.99     82.25     53.33     98.96     95.05     11.02     99.15     13.69     11.34     67.61     16.04     60.86     11.85     36.56     77.00     90.26     18.26     90.78     36.80     25.27     42.59     37.32     54.01     88.14     13.34     27.15     77.56     70.22     56.12     47.76 
   965    52774.05   2078.45     91.67     52.14           82.78     68.66     69.77     28.24     10.02     50.94     47.49     60.97     82.26     53.34     98.96     95.06     11.30     99.15     13.70     11.38     67.50     15.98     60.86     11.90     36.54     77.00     90.26     18.20     90.78     36.81     25.14     42.66     37.31     54.07     88.13     13.31     27.16     77.57     70.24     56.12     47.78 
   966    52774.19   2078.31     91.67     52.15           82.75     68.65     69.76     28.26     10.02     50.97     47.49     61.00     82.25     53.33     98.96     95.07     11.59     99.15     13.69     11.39     67.55     15.94     60.81     11.90     36.49     76.99     90.27     18.25     90.78     36.82     25.21     42.68     37.30     54.07     88.13     13.29     27.20     77.58     70.24     56.10     47.79 
   967    52774.44   2078.06     91.67     52.17           82.76     68.67     69.73     28.31      9.93     50.96     47.50     61.00     82.27     53.37     98.95     95.06     11.81     99.15     13.77     11.34     67.55     15.90     60.80     11.99     36.66     76.99     90.26     18.30     90.78     36.81     25.36     42.59     37.29     54.09     88.13     13.32     27.22     77.58     70.23     56.11     47.79 
   968    52774.39   2078.11     91.67     52.17           82.75     68.67     69.76     28.30      9.93     50.90     47.46     61.01     82.28     53.41     98.95     95.05     12.23     99.15     13.70     11.36     67.61     15.91     60.87     11.82     36.64     76.99     90.26     18.30     90.78     36.82     25.30     42.47     37.29     54.05     88.13     13.30     27.10     77.59     70.24     56.11     47.78 
   969    52774.60   2077.90     91.67     52.19           82.82     68.67     69.80     28.24      9.86     50.90     47.49     61.02     82.28     53.44     98.95     95.04     12.40     99.15     13.77     11.44     67.67     16.00     60.82     11.94     36.61     76.99     90.26     18.33     90.78     36.82     25.39     42.51     37.37     54.03     88.13     13.33     26.94     77.60     70.22     56.13     47.76 
