constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP HenkyPenky , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  
MABsolver_config: params: weights:  [  0.708700  ]  [  42.830000  ]  [  50.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   704    52081.36   2771.14     90.99     48.33           88.28     73.52     71.66     15.77     -2.26     65.32     56.22     75.12     88.41     33.89     99.61     97.19     10.11     99.60     12.73     16.14     63.01      9.03     62.75     10.77     27.35     29.72     86.47     17.21     90.80     37.81     28.83     46.53     34.57     60.73     11.29     19.95     25.89     77.59     73.51     35.91     37.26 
   705    52081.06   2771.44     91.00     48.33           88.04     73.56     71.70     15.70     -2.14     65.36     56.21     75.13     88.41     33.89     99.61     97.19     10.13     99.60     12.79     16.22     63.06      9.33     62.66     10.61     27.33     29.72     86.46     17.14     90.80     37.85     28.74     46.59     34.57     60.76     11.26     19.88     25.81     77.61     73.50     35.90     37.25 
   706    52080.74   2771.76     91.00     48.31           88.03     73.55     71.74     15.80     -2.12     65.44     56.22     75.13     88.44     33.88     99.60     97.20      9.58     99.60     12.61     16.20     63.03      9.35     62.64     10.64     27.33     29.72     86.49     17.09     90.80     37.89     28.79     46.50     34.66     60.65     11.22     19.78     25.81     77.60     73.51     35.90     37.25 
   707    52081.01   2771.49     91.00     48.33           88.03     73.54     71.76     15.86     -2.16     65.48     56.19     75.14     88.46     33.86     99.60     97.20      9.87     99.60     12.62     16.17     63.11      9.45     62.72     10.66     27.40     29.72     86.51     17.08     90.80     37.88     28.60     46.51     34.71     60.69     11.19     19.87     25.78     77.61     73.51     35.89     37.27 
   708    52081.16   2771.34     91.00     48.34           88.01     73.51     71.71     15.95     -2.17     65.40     56.08     75.17     88.43     33.88     99.60     97.20      9.77     99.60     12.66     16.10     63.14      9.52     62.98     10.68     27.50     29.72     86.48     17.10     90.80     37.84     28.72     46.67     34.72     60.72     11.15     19.91     25.78     77.63     73.52     35.90     37.26 
   709    52081.08   2771.42     91.00     48.33           88.05     73.48     71.76     15.92     -2.12     65.35     56.02     75.20     88.47     33.87     99.59     97.20      9.25     99.60     12.69     15.99     63.17      9.42     62.90     10.57     27.64     29.72     86.47     17.08     90.80     37.85     28.83     46.72     34.76     60.69     11.11     19.88     25.75     77.65     73.54     35.90     37.26 
   710    52080.96   2771.54     91.00     48.33           88.07     73.46     71.76     16.00     -1.95     65.36     56.00     75.20     88.45     33.88     99.60     97.20      9.58     99.60     12.79     15.98     63.13      9.52     62.69     10.68     27.65     29.72     86.44     17.23     90.80     37.86     28.71     46.48     34.70     60.69     11.07     19.93     25.66     77.65     73.57     35.90     37.26 
   711    52082.12   2770.38     91.00     48.35           88.04     73.36     71.74     16.08     -2.02     65.37     56.00     75.22     88.45     33.88     99.59     97.22      9.68     99.60     12.88     15.99     63.17      9.56     62.69     10.69     28.27     29.72     86.44     17.10     90.80     37.93     28.49     46.49     34.62     60.71     11.19     20.00     25.59     77.67     73.57     35.89     37.28 
   712    52083.13   2769.37     91.00     48.36           88.09     73.31     71.74     16.03     -1.98     65.37     56.02     75.21     88.44     33.84     99.59     97.24     10.20     99.60     12.78     15.92     62.99      9.38     62.79     10.86     28.24     29.72     86.45     17.15     90.80     37.96     28.53     46.49     34.57     60.70     11.30     19.95     25.62     77.69     73.57     35.89     37.31 
   713    52083.57   2768.93     91.00     48.36           88.12     73.24     71.80     16.07     -2.04     65.35     56.04     75.22     88.45     33.83     99.59     97.25      9.99     99.60     12.88     15.81     63.00      9.34     62.92     10.87     28.29     29.72     86.45     17.20     90.80     37.98     28.51     46.49     34.59     60.75     11.26     19.98     25.51     77.71     73.58     35.91     37.34 
   714    52083.55   2768.95     91.00     48.37           88.18     73.18     71.77     15.97     -2.02     65.40     56.09     75.23     88.43     33.84     99.59     97.25     10.03     99.60     12.91     15.91     63.03      9.36     62.84     10.87     28.38     29.71     86.43     17.10     90.80     37.99     28.73     46.54     34.51     60.79     11.21     19.94     25.44     77.71     73.61     35.91     37.34 
   715    52084.24   2768.26     91.00     48.35           88.25     73.13     71.76     15.95     -1.99     65.44     56.04     75.21     88.43     33.83     99.59     97.25      9.79     99.60     12.95     15.86     62.99      9.31     62.67     10.72     28.34     29.71     86.45     17.10     90.80     37.98     28.80     46.48     34.47     60.84     11.33     19.91     25.43     77.71     73.63     35.90     37.34 
   716    52084.60   2767.90     91.00     48.35           88.21     73.10     71.79     15.95     -2.03     65.37     56.04     75.21     88.40     33.84     99.59     97.25      9.86     99.60     12.91     15.87     63.06      9.22     62.77     10.80     28.42     29.72     86.45     16.96     90.80     37.96     28.73     46.45     34.45     60.79     11.43     19.85     25.42     77.70     73.62     35.92     37.35 
   717    52083.33   2769.17     90.99     48.30           88.22     73.06     71.70     15.93     -2.12     65.24     56.06     75.21     88.37     33.83     99.59     97.24      9.32     99.60     13.00     15.76     63.04      9.23     62.59     10.68     28.51     29.71     86.43     16.92     90.80     38.00     28.61     46.46     34.45     60.73     11.42     19.73     25.22     77.70     73.60     35.90     37.33 
   718    52083.09   2769.41     90.99     48.30           88.14     73.13     71.66     15.98     -2.09     65.21     56.11     75.17     88.39     33.82     99.59     97.24      9.00     99.60     13.04     15.67     63.09      9.16     62.57     10.86     28.89     29.71     86.42     16.97     90.80     38.04     28.66     46.45     34.44     60.62     11.38     19.77     25.12     77.69     73.61     35.91     37.32 
   719    52084.05   2768.45     90.99     48.29           88.16     73.08     71.59     15.99     -2.12     65.18     56.13     75.20     88.40     33.79     99.60     97.24      8.76     99.60     12.99     15.64     63.03      9.35     62.41     10.78     29.01     29.71     86.41     16.94     90.80     37.94     28.66     46.50     34.46     60.65     11.49     19.81     25.15     77.73     73.60     35.88     37.33 
   720    52084.92   2767.58     90.99     48.33           88.12     73.04     71.50     16.05     -2.18     65.17     56.12     75.22     88.37     33.80     99.60     97.24      8.97     99.60     13.03     15.67     63.08      9.28     62.77     10.80     29.18     29.71     86.40     16.88     90.80     37.94     28.91     46.67     34.48     60.70     11.60     19.84     25.25     77.72     73.59     35.91     37.33 
   721    52084.70   2767.80     90.99     48.34           88.14     73.06     71.48     16.09     -2.18     65.20     56.15     75.25     88.40     33.80     99.59     97.23      9.24     99.60     13.09     15.71     63.00      9.35     62.69     10.92     29.24     29.70     86.41     16.77     90.80     37.91     29.04     46.57     34.53     60.77     11.56     19.82     25.27     77.73     73.57     35.90     37.30 
   722    52084.45   2768.05     90.99     48.33           88.08     73.06     71.49     15.96     -2.15     65.17     56.15     75.28     88.39     33.85     99.59     97.24      9.17     99.60     13.10     15.68     62.99      9.20     62.70     11.01     29.17     29.70     86.41     16.66     90.80     37.92     29.08     46.44     34.51     60.76     11.53     19.77     25.31     77.72     73.59     35.92     37.29 
   723    52083.92   2768.58     90.99     48.32           88.10     73.04     71.52     15.95     -2.18     65.20     56.14     75.26     88.38     33.86     99.59     97.24      9.27     99.60     13.03     15.72     62.85      9.07     62.53     11.02     29.12     29.70     86.41     16.70     90.80     37.94     29.38     46.42     34.55     60.72     11.50     19.73     25.33     77.71     73.59     35.93     37.27 
   724    52084.53   2767.97     90.99     48.32           88.11     73.02     71.46     15.92     -2.13     65.21     56.12     75.24     88.37     33.84     99.60     97.25      9.20     99.60     12.98     15.67     62.87      8.98     62.74     10.94     29.03     29.71     86.40     16.79     90.80     37.97     29.23     46.49     34.57     60.77     11.61     19.74     25.41     77.70     73.57     35.95     37.27 
   725    52084.39   2768.11     90.99     48.30           88.13     73.07     71.49     15.89     -2.21     65.14     56.14     75.20     88.40     33.83     99.61     97.26      8.88     99.60     12.97     15.68     62.87      9.16     62.54     10.86     28.89     29.70     86.42     16.74     90.80     37.99     29.21     46.54     34.60     60.69     11.57     19.70     25.41     77.72     73.58     35.94     37.29 
   726    52084.79   2767.71     90.99     48.32           88.17     73.11     71.47     15.86     -2.18     65.13     56.10     75.22     88.42     33.83     99.60     97.26      8.82     99.60     12.98     15.61     62.99      9.12     62.73     10.99     28.96     29.69     86.39     16.77     90.80     37.99     29.23     46.53     34.67     60.74     11.53     19.76     25.31     77.74     73.60     35.92     37.29 
   727    52085.49   2767.01     90.99     48.32           88.15     73.09     71.50     15.85     -2.12     65.15     56.12     75.24     88.42     33.80     99.61     97.26      8.89     99.60     12.98     15.73     63.05      9.08     62.89     10.86     28.75     29.69     86.39     16.71     90.80     38.04     29.13     46.52     34.58     60.74     11.64     19.72     25.29     77.75     73.60     35.91     37.31 
   728    52085.08   2767.42     90.99     48.32           88.16     73.02     71.59     15.83     -2.26     65.07     56.14     75.21     88.39     33.79     99.61     97.25      8.30     99.60     12.97     15.81     63.09      9.01     63.27     10.93     28.96     29.69     86.37     16.62     90.80     38.05     29.11     46.59     34.62     60.81     11.58     19.78     25.37     77.75     73.59     35.92     37.33 
   729    52084.54   2767.96     90.99     48.33           88.15     72.99     71.63     15.74     -2.29     65.00     56.17     75.23     88.39     33.77     99.60     97.25      8.61     99.60     12.98     15.96     63.17      9.25     63.34     10.90     28.87     29.69     86.36     16.57     90.80     37.97     29.27     46.60     34.69     60.86     11.54     19.74     25.31     77.73     73.59     35.91     37.33 
   730    52085.18   2767.32     90.99     48.33           88.18     73.00     71.68     15.74     -2.29     65.02     56.21     75.26     88.40     33.77     99.60     97.23      8.71     99.60     13.10     15.98     63.20      9.32     63.16     10.95     28.60     29.70     86.37     16.53     90.80     37.98     29.12     46.62     34.67     60.88     11.62     19.70     25.29     77.73     73.58     35.89     37.34 
   731    52085.09   2767.41     90.99     48.31           88.17     73.00     71.73     15.71     -2.16     65.06     56.23     75.28     88.41     33.81     99.60     97.23      8.34     99.60     13.16     15.84     63.28      9.36     63.29     10.83     28.28     29.70     86.36     16.48     90.80     37.96     28.93     46.48     34.71     60.82     11.59     19.76     25.29     77.75     73.56     35.91     37.35 
   732    52084.96   2767.54     91.00     48.32           88.23     73.02     71.67     15.72     -2.06     65.02     56.22     75.28     88.42     33.81     99.60     97.22      8.25     99.60     13.17     16.08     63.26      9.40     63.26     10.79     28.22     29.70     86.37     16.52     90.80     37.98     29.06     46.67     34.73     60.85     11.54     19.69     25.26     77.76     73.55     35.94     37.35 
   733    52085.28   2767.22     91.00     48.33           88.22     72.99     71.68     15.73     -1.91     65.03     56.22     75.27     88.42     33.79     99.60     97.22      8.38     99.60     13.21     16.20     63.26      9.60     62.95     10.80     28.10     29.70     86.37     16.54     90.80     38.01     29.09     46.72     34.74     60.77     11.64     19.72     25.21     77.75     73.53     35.94     37.34 
   734    52084.86   2767.64     91.00     48.33           88.21     72.96     71.67     15.81     -1.91     64.99     56.25     75.28     88.42     33.80     99.60     97.21      8.37     99.60     13.13     16.15     63.26      9.51     62.86     10.95     28.31     29.70     86.37     16.48     90.80     38.01     29.16     46.76     34.66     60.79     11.60     19.68     25.19     77.74     73.54     35.93     37.34 
   735    52084.64   2767.86     91.00     48.33           88.19     72.93     71.71     15.70     -1.91     65.00     56.22     75.25     88.41     33.82     99.60     97.20      8.33     99.60     13.17     16.21     63.31      9.58     62.56     11.08     28.46     29.70     86.36     16.49     90.80     38.03     29.28     46.78     34.68     60.72     11.56     19.63     25.20     77.76     73.53     35.96     37.34 
   736    52085.64   2766.86     91.00     48.32           87.96     72.92     71.67     15.75     -1.96     65.06     56.22     75.24     88.43     33.82     99.60     97.21      8.07     99.60     13.21     16.14     63.36      9.43     62.51     10.98     28.74     29.71     86.36     16.55     90.80     38.09     29.23     46.83     34.60     60.70     11.66     19.58     25.28     77.77     73.56     35.95     37.37 
   737    52086.54   2765.96     91.00     48.34           87.93     72.94     71.63     15.81     -1.98     65.11     56.25     75.23     88.43     33.78     99.60     97.21      8.52     99.60     13.13     16.07     63.34      9.31     62.87     10.95     28.60     29.71     86.38     16.46     90.80     38.11     29.43     46.82     34.67     60.73     11.77     19.50     25.21     77.76     73.56     35.96     37.36 
   738    52086.72   2765.78     91.00     48.36           87.93     72.94     71.62     15.92     -1.98     65.12     56.28     75.19     88.47     33.80     99.60     97.20      8.83     99.60     13.14     15.95     63.40      9.24     62.88     10.88     28.82     29.71     86.39     16.49     90.80     38.13     29.55     46.87     34.72     60.74     11.74     19.58     25.13     77.75     73.58     35.96     37.35 
   739    52086.60   2765.90     91.00     48.38           87.93     72.95     71.58     15.86     -2.10     65.05     56.28     75.21     88.46     33.80     99.61     97.21      9.28     99.60     13.15     16.16     63.47      9.20     62.96     10.88     28.86     29.71     86.38     16.43     90.80     38.15     29.62     46.87     34.74     60.80     11.70     19.63     25.19     77.74     73.59     35.96     37.35 
   740    52087.84   2764.66     91.00     48.39           87.69     72.89     71.51     15.87     -2.13     64.99     56.28     75.21     88.46     33.85     99.61     97.23      9.38     99.60     13.16     16.20     63.55      9.22     62.93     11.01     28.80     29.71     86.38     16.47     90.80     38.19     29.76     46.99     34.69     60.84     11.81     19.66     25.22     77.76     73.61     35.96     37.35 
   741    52088.43   2764.07     91.00     48.37           87.66     72.87     71.45     15.81     -2.23     64.92     56.25     75.21     88.45     33.85     99.61     97.24      9.31     99.60     12.98     16.11     63.51      9.01     62.90     11.05     28.65     29.71     86.37     16.42     90.80     38.23     29.98     47.01     34.67     60.89     11.92     19.61     25.23     77.78     73.61     35.95     37.33 
   742    52087.92   2764.58     91.00     48.38           87.69     72.81     71.50     15.80     -2.19     64.88     56.26     75.21     88.47     33.81     99.62     97.23      9.57     99.60     13.05     16.12     63.47      9.03     62.92     10.83     28.78     29.71     86.37     16.47     90.80     38.26     30.07     46.99     34.68     60.87     11.88     19.67     25.27     77.77     73.61     35.95     37.31 
   743    52088.64   2763.86     91.00     48.39           87.75     72.85     71.49     15.75     -2.25     64.93     56.29     75.23     88.48     33.81     99.63     97.23      9.53     99.60     13.14     16.05     63.49      9.10     63.03     10.87     28.61     29.70     86.35     16.48     90.80     38.22     30.05     47.00     34.69     60.86     11.99     19.62     25.30     77.76     73.60     35.94     37.31 
   744    52088.40   2764.10     91.00     48.38           87.77     72.86     71.56     15.80     -2.11     64.92     56.31     75.21     88.46     33.82     99.62     97.24      9.35     99.60     13.20     16.02     63.59      9.14     63.20     10.72     28.53     29.69     86.34     16.53     90.80     38.23     30.06     46.78     34.69     60.87     11.95     19.56     25.12     77.78     73.62     35.92     37.31 
   745    52088.27   2764.23     91.00     48.37           87.83     72.91     71.51     15.81     -2.15     64.82     56.36     75.21     88.48     33.80     99.62     97.25      9.50     99.60     13.29     16.01     63.46      9.21     63.18     10.70     28.46     29.70     86.35     16.42     90.80     38.11     29.88     46.86     34.75     60.93     11.91     19.58     25.08     77.80     73.61     35.92     37.31 
   746    52087.59   2764.91     91.00     48.36           87.85     72.90     71.51     15.83     -2.11     64.75     56.38     75.21     88.47     33.78     99.63     97.26      9.09     99.60     13.08     16.01     63.53      9.22     63.14     10.62     28.19     29.70     86.32     16.52     90.80     38.11     30.05     46.94     34.73     60.92     11.87     19.53     25.07     77.80     73.59     35.91     37.34 
   747    52087.40   2765.10     91.00     48.36           87.94     72.91     71.49     15.93     -2.03     64.76     56.36     75.22     88.45     33.78     99.63     97.26      9.08     99.60     13.04     15.89     63.57      9.24     63.20     10.72     28.27     29.70     86.33     16.45     90.80     38.15     29.89     46.92     34.65     60.90     11.83     19.58     25.12     77.79     73.60     35.91     37.34 
   748    52088.59   2763.91     91.00     48.36           87.97     72.90     71.49     15.99     -2.01     64.78     56.39     75.17     88.46     33.78     99.63     97.26      9.01     99.60     12.91     15.83     63.44      9.17     63.06     10.76     28.44     29.70     86.34     16.49     90.80     38.18     29.78     47.04     34.67     60.90     11.93     19.67     25.17     77.82     73.61     35.90     37.32 
   749    52088.50   2764.00     91.00     48.38           87.99     72.91     71.48     15.99     -2.07     64.82     56.38     75.15     88.44     33.80     99.63     97.23      9.59     99.60     13.06     15.99     63.50      9.03     63.29     10.68     28.62     29.71     86.33     16.54     90.80     38.17     29.64     47.19     34.64     60.89     11.87     19.62     25.03     77.82     73.63     35.89     37.35 
   750    52089.35   2763.15     91.00     48.38           87.97     72.90     71.49     16.06     -2.19     64.83     56.40     75.16     88.42     33.79     99.64     97.25      9.04     99.60     12.91     15.93     63.51      9.09     63.38     10.75     28.86     29.71     86.32     16.59     90.80     38.19     29.63     47.20     34.59     60.86     11.98     19.68     25.05     77.81     73.63     35.89     37.36 
   751    52089.14   2763.36     91.00     48.39           87.99     72.94     71.47     16.01     -2.17     64.86     56.41     75.16     88.42     33.76     99.64     97.25      9.08     99.60     12.97     15.97     63.50      9.16     63.49     10.71     28.71     29.71     86.32     16.63     90.80     38.21     29.85     47.22     34.58     60.83     11.94     19.75     24.96     77.79     73.65     35.90     37.35 
   752    52088.79   2763.71     91.00     48.39           88.02     72.96     71.43     15.98     -2.13     64.88     56.42     75.14     88.40     33.74     99.65     97.25      8.94     99.60     13.03     15.92     63.53      9.39     63.43     10.62     28.57     29.71     86.32     16.61     90.80     38.22     29.91     47.32     34.60     60.79     11.90     19.79     24.92     77.81     73.63     35.90     37.36 
   753    52088.66   2763.84     91.00     48.41           87.96     72.95     71.44     16.03     -2.10     64.88     56.40     75.16     88.39     33.75     99.65     97.26      9.43     99.60     13.04     15.95     63.57      9.38     63.59     10.67     28.72     29.71     86.33     16.69     90.80     38.19     29.97     47.25     34.70     60.80     11.88     19.72     24.89     77.82     73.61     35.90     37.35 
   754    52089.30   2763.20     91.00     48.42           87.74     72.98     71.47     16.02     -2.20     64.90     56.42     75.17     88.38     33.74     99.66     97.24      9.52     99.60     13.13     15.95     63.62      9.26     63.64     10.77     28.77     29.71     86.34     16.76     90.80     38.15     29.93     47.43     34.71     60.75     11.99     19.69     24.85     77.81     73.62     35.88     37.32 
   755    52090.05   2762.45     91.00     48.40           87.71     73.00     71.47     15.92     -2.17     64.88     56.41     75.13     88.40     33.72     99.66     97.23      8.95     99.60     13.11     15.96     63.65      9.38     63.66     10.72     28.60     29.70     86.34     16.80     90.80     38.18     29.89     47.19     34.67     60.78     12.09     19.70     24.83     77.83     73.62     35.89     37.30 
   756    52089.94   2762.56     91.00     48.39           87.72     72.95     71.50     15.89     -2.20     64.85     56.39     75.15     88.40     33.70     99.66     97.22      8.92     99.60     13.12     15.84     63.74      9.26     63.79     10.68     28.48     29.70     86.35     16.82     90.80     38.11     29.89     47.21     34.68     60.78     12.05     19.74     24.91     77.82     73.64     35.89     37.31 
   757    52090.62   2761.88     91.00     48.40           87.72     73.01     71.53     15.90     -2.18     64.74     56.41     75.15     88.41     33.68     99.66     97.23      9.25     99.60     13.13     15.76     63.65      9.22     63.82     10.71     28.45     29.70     86.34     16.75     90.80     38.12     30.08     47.36     34.60     60.76     12.16     19.65     24.82     77.83     73.66     35.89     37.32 
   758    52089.96   2762.54     90.99     48.39           87.74     73.03     71.51     15.88     -2.23     64.64     56.45     75.12     88.39     33.66     99.67     97.24      9.39     99.60     13.09     15.66     63.65      9.26     64.00     10.74     28.36     29.69     86.36     16.76     90.80     38.11     29.96     47.55     34.52     60.76     12.12     19.65     24.79     77.81     73.66     35.88     37.30 
   759    52089.84   2762.66     91.00     48.40           87.65     73.03     71.50     15.88     -2.17     64.69     56.44     75.14     88.41     33.68     99.66     97.24      9.09     99.60     13.10     15.73     63.63      9.28     64.24     10.59     28.50     29.70     86.36     16.72     90.80     38.11     29.83     47.63     34.53     60.77     12.08     19.69     24.85     77.80     73.66     35.88     37.31 
   760    52090.11   2762.39     91.00     48.40           87.67     73.00     71.56     15.88     -2.13     64.66     56.42     75.17     88.41     33.72     99.66     97.23      9.37     99.60     13.32     15.79     63.65      9.03     64.06     10.69     28.21     29.69     86.35     16.75     90.80     38.12     29.61     47.70     34.63     60.73     12.05     19.71     24.88     77.82     73.67     35.89     37.32 
   761    52090.66   2761.84     91.00     48.42           87.71     73.03     71.57     15.92     -2.15     64.70     56.48     75.19     88.44     33.75     99.66     97.23      9.67     99.60     13.32     15.85     63.67      8.99     64.12     10.50     28.21     29.69     86.34     16.77     90.80     38.14     29.64     47.74     34.65     60.78     12.02     19.76     24.91     77.84     73.69     35.87     37.32 
   762    52090.23   2762.27     91.00     48.41           87.69     73.00     71.56     15.86     -2.12     64.73     56.44     75.22     88.42     33.71     99.66     97.23      9.82     99.60     13.36     15.75     63.71      8.95     64.20     10.44     28.08     29.70     86.34     16.78     90.80     37.99     29.56     47.67     34.73     60.86     11.98     19.82     24.88     77.82     73.69     35.87     37.33 
   763    52089.44   2763.06     90.99     48.40           87.70     72.95     71.53     15.84     -2.19     64.66     56.39     75.19     88.41     33.71     99.67     97.24      9.62     99.60     13.47     15.68     63.71      8.91     64.33     10.40     28.10     29.69     86.32     16.73     90.80     37.98     29.57     47.71     34.76     60.80     11.94     19.87     24.86     77.81     73.68     35.86     37.35 
   764    52089.30   2763.20     90.99     48.40           87.74     72.94     71.57     15.88     -2.23     64.69     56.37     75.20     88.41     33.70     99.67     97.25      9.32     99.60     13.59     15.58     63.80      8.77     64.33     10.37     28.23     29.70     86.31     16.67     90.80     38.03     29.63     47.85     34.78     60.73     11.89     19.92     24.82     77.80     73.68     35.86     37.37 
   765    52089.35   2763.15     90.99     48.43           87.75     72.93     71.62     15.89     -2.14     64.70     56.37     75.19     88.42     33.70     99.67     97.25      9.99     99.60     13.54     15.56     63.82      8.81     64.40     10.32     28.26     29.70     86.33     16.72     90.80     38.05     29.77     47.84     34.87     60.79     11.85     19.93     24.79     77.79     73.69     35.86     37.38 
   766    52089.92   2762.58     91.00     48.43           87.74     72.94     71.57     15.98     -2.10     64.67     56.33     75.17     88.46     33.70     99.67     97.24      9.53     99.60     13.66     15.65     63.90      8.96     64.33     10.20     28.19     29.70     86.32     16.73     90.80     38.09     29.78     47.95     34.93     60.85     11.95     19.96     24.86     77.78     73.68     35.84     37.37 
   767    52089.86   2762.64     91.00     48.43           87.73     72.96     71.58     16.03     -2.17     64.68     56.34     75.18     88.48     33.69     99.67     97.25      9.41     99.60     13.59     15.64     63.92      8.92     64.23     10.25     28.47     29.70     86.31     16.72     90.80     38.02     29.63     48.08     34.95     60.86     11.91     20.01     24.86     77.77     73.68     35.82     37.39 
   768    52090.55   2761.95     91.00     48.44           87.72     72.97     71.60     16.07     -2.29     64.66     56.38     75.14     88.50     33.69     99.67     97.26      9.61     99.60     13.52     15.71     63.92      8.85     64.35     10.41     28.46     29.70     86.32     16.77     90.80     38.02     29.45     48.08     35.08     60.85     12.01     20.03     24.91     77.76     73.67     35.82     37.37 
   769    52091.30   2761.20     91.00     48.45           87.73     72.98     71.60     15.99     -2.24     64.68     56.38     75.16     88.53     33.70     99.67     97.23      9.83     99.60     13.60     15.65     63.88      9.02     64.34     10.61     28.22     29.70     86.30     16.75     90.80     37.99     29.26     48.10     35.08     60.85     12.10     20.06     24.76     77.76     73.68     35.81     37.39 
   770    52091.10   2761.40     91.00     48.44           87.76     73.00     71.62     15.97     -2.17     64.70     56.35     75.18     88.49     33.72     99.67     97.23      9.77     99.60     13.74     15.48     63.89      8.94     64.55     10.52     28.03     29.70     86.31     16.69     90.80     38.03     29.12     48.06     35.09     60.88     12.07     20.09     24.78     77.77     73.66     35.79     37.41 
   771    52091.68   2760.82     91.00     48.43           87.77     72.96     71.64     16.03     -2.13     64.67     56.39     75.20     88.47     33.74     99.66     97.24      9.62     99.60     13.67     15.37     63.94      8.90     64.50     10.43     28.06     29.70     86.31     16.76     90.80     38.04     29.06     48.12     35.07     60.91     12.17     20.05     24.69     77.76     73.65     35.79     37.41 
   772    52091.70   2760.80     91.00     48.45           87.84     73.01     71.63     15.97     -2.17     64.69     56.39     75.20     88.44     33.74     99.66     97.24      9.90     99.60     13.65     15.28     63.99      9.15     64.61     10.44     28.16     29.69     86.30     16.80     90.80     38.04     29.06     48.09     35.13     60.88     12.15     20.07     24.64     77.75     73.68     35.79     37.39 
   773    52091.22   2761.28     91.00     48.44           87.82     73.06     71.67     15.96     -2.19     64.68     56.34     75.17     88.42     33.75     99.67     97.24      9.55     99.60     13.61     15.19     64.00      9.06     64.68     10.36     28.29     29.70     86.32     16.71     90.80     38.04     29.08     48.13     35.12     60.96     12.11     20.00     24.71     77.76     73.67     35.78     37.39 
   774    52090.55   2761.95     91.00     48.43           87.79     73.08     71.58     15.95     -2.27     64.69     56.36     75.15     88.41     33.76     99.67     97.25      9.56     99.60     13.80     15.18     63.99      9.12     64.65     10.30     28.19     29.70     86.30     16.66     90.80     38.07     29.12     48.00     35.15     60.95     12.07     19.96     24.90     77.75     73.66     35.77     37.40 
   775    52090.98   2761.52     91.00     48.44           87.73     73.08     71.50     15.98     -2.26     64.61     56.37     75.12     88.44     33.74     99.67     97.26      9.63     99.60     13.75     15.22     63.97      9.14     64.74     10.28     28.41     29.70     86.29     16.63     90.80     38.06     29.20     47.93     35.15     60.97     12.18     20.00     24.81     77.73     73.66     35.75     37.41 
   776    52090.50   2762.00     90.99     48.42           87.54     73.05     71.48     16.02     -2.30     64.57     56.39     75.12     88.42     33.71     99.67     97.28      9.41     99.60     13.97     15.24     64.00      9.05     64.69     10.28     28.20     29.70     86.30     16.50     90.80     38.05     29.10     47.91     35.24     60.96     12.14     19.95     24.78     77.73     73.68     35.78     37.40 
   777    52091.32   2761.18     90.99     48.39           87.55     73.03     71.50     16.01     -2.38     64.59     56.40     75.12     88.41     33.69     99.66     97.27      8.37     99.60     14.11     15.28     64.03      8.93     64.61     10.38     28.12     29.70     86.30     16.45     90.80     38.02     29.25     47.91     35.15     61.01     12.24     20.01     24.72     77.74     73.67     35.79     37.40 
   778    52091.65   2760.85     90.99     48.41           87.56     73.05     71.53     15.91     -2.56     64.61     56.45     75.12     88.42     33.74     99.67     97.28      8.71     99.60     14.14     15.34     64.06      8.97     64.53     10.54     28.03     29.71     86.31     16.47     90.80     38.02     29.57     47.96     35.23     61.03     12.20     19.95     24.73     77.72     73.70     35.77     37.43 
   779    52092.40   2760.10     90.99     48.40           87.53     73.04     71.59     15.86     -2.60     64.61     56.49     75.12     88.45     33.78     99.66     97.28      8.73     99.60     13.86     15.29     64.03      9.09     64.39     10.50     28.04     29.71     86.31     16.40     90.80     38.03     29.59     47.94     35.21     61.07     12.30     19.90     24.73     77.72     73.71     35.74     37.46 
   780    52092.34   2760.16     90.99     48.41           87.56     73.01     71.66     15.76     -2.68     64.52     56.48     75.12     88.43     33.78     99.66     97.27      8.74     99.60     13.90     15.23     64.00      9.10     64.41     10.50     28.38     29.71     86.31     16.46     90.80     38.04     29.74     47.84     35.17     61.06     12.27     19.92     24.82     77.73     73.72     35.75     37.47 
   781    52092.57   2759.93     91.00     48.42           87.58     73.05     71.70     15.83     -2.85     64.59     56.46     75.13     88.44     33.82     99.66     97.28      8.73     99.60     14.11     15.27     64.04      9.04     64.37     10.41     28.49     29.71     86.32     16.54     90.80     38.01     29.79     47.75     35.24     61.04     12.22     19.99     24.76     77.74     73.73     35.73     37.46 
