constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.000000  -0.100000  -0.400000  ]  [  0.800000  -0.100000  -0.300000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   766    52477.96   2374.54     90.87     51.22           85.62     71.62     71.11     25.31      9.78     37.90     50.54     55.40     82.87     44.35     99.06     95.32     22.38     99.14     19.74     16.19     66.48     15.54     63.04     23.49     42.48     74.72     91.19     25.54     49.48     38.34     13.52     43.11     43.73     56.54     87.44     11.94     23.79     76.52     69.33     48.95     43.70 
   767    52477.50   2375.00     90.86     51.20           85.61     71.62     71.16     25.30      9.74     37.91     50.52     55.39     82.84     44.37     99.06     95.31     22.14     99.14     19.69     16.02     66.57     15.46     63.02     23.33     42.29     74.71     91.17     25.57     49.48     38.37     13.54     43.01     43.71     56.53     87.44     11.98     23.78     76.51     69.32     48.97     43.69 
   768    52477.53   2374.97     90.86     51.19           85.59     71.64     71.14     25.28      9.85     37.93     50.48     55.40     82.84     44.30     99.07     95.32     21.69     99.14     19.51     15.95     66.52     15.52     62.88     23.41     42.41     74.71     91.17     25.54     49.48     38.42     13.65     43.05     43.78     56.56     87.44     12.04     23.81     76.49     69.33     48.97     43.68 
   769    52477.57   2374.93     90.86     51.20           85.58     71.67     71.20     25.20      9.85     37.95     50.49     55.39     82.82     44.28     99.07     95.31     21.90     99.14     19.61     15.80     66.55     15.55     62.97     23.50     42.24     74.71     91.18     25.50     49.48     38.46     13.76     43.04     43.82     56.54     87.45     12.09     23.83     76.48     69.34     48.94     43.66 
   770    52477.71   2374.79     90.86     51.21           85.56     71.64     71.20     25.15      9.87     37.91     50.51     55.38     82.83     44.31     99.07     95.30     22.65     99.14     19.53     15.83     66.45     15.53     63.03     23.44     42.26     74.71     91.20     25.56     49.48     38.46     13.68     42.97     43.81     56.56     87.45     12.15     23.78     76.47     69.34     48.94     43.66 
   771    52477.93   2374.57     90.86     51.23           85.54     71.62     71.31     25.19      9.86     37.94     50.47     55.37     82.82     44.29     99.08     95.30     23.16     99.14     19.51     15.73     66.46     15.36     63.33     23.43     42.24     74.71     91.19     25.51     49.48     38.50     13.71     43.00     43.79     56.53     87.45     12.22     23.75     76.49     69.34     48.94     43.67 
   772    52477.62   2374.88     90.86     51.22           85.58     71.62     71.36     25.19      9.89     37.97     50.44     55.36     82.82     44.28     99.08     95.30     23.37     99.14     19.51     15.70     66.46     15.18     63.27     23.50     42.23     74.71     91.19     25.47     49.48     38.51     13.62     42.98     43.80     56.55     87.45     12.20     23.66     76.48     69.33     48.93     43.67 
   773    52477.03   2375.47     90.86     51.20           85.57     71.67     71.35     25.19      9.79     37.93     50.44     55.32     82.80     44.30     99.08     95.28     22.77     99.14     19.69     15.57     66.41     15.19     63.06     23.55     42.31     74.72     91.18     25.38     49.48     38.49     13.49     43.02     43.78     56.50     87.45     12.29     23.67     76.46     69.33     48.90     43.65 
   774    52476.76   2375.74     90.86     51.20           85.56     71.71     71.42     25.23      9.68     37.90     50.43     55.32     82.78     44.30     99.09     95.30     22.92     99.14     19.79     15.42     66.46     15.32     62.98     23.42     42.57     74.72     91.17     25.31     49.48     38.48     13.41     42.98     43.79     56.47     87.44     12.36     23.73     76.45     69.32     48.89     43.64 
   775    52477.05   2375.45     90.86     51.21           85.56     71.69     71.46     25.33      9.74     37.94     50.45     55.33     82.80     44.27     99.09     95.29     22.76     99.14     19.79     15.39     66.38     15.43     63.06     23.62     42.65     74.72     91.17     25.34     49.48     38.48     13.43     43.06     43.73     56.53     87.44     12.33     23.69     76.44     69.34     48.91     43.66 
   776    52476.82   2375.68     90.86     51.22           85.56     71.69     71.49     25.33      9.74     37.91     50.41     55.32     82.78     44.25     99.09     95.28     22.76     99.14     19.85     15.43     66.38     15.41     63.03     23.68     42.57     74.72     91.17     25.29     49.48     38.49     13.55     43.03     43.76     56.56     87.44     12.35     23.70     76.43     69.33     48.92     43.65 
   777    52476.83   2375.67     90.86     51.20           85.56     71.73     71.47     25.30      9.72     37.96     50.41     55.33     82.78     44.31     99.09     95.28     22.08     99.14     19.87     15.68     66.34     15.24     63.03     23.66     42.51     74.71     91.18     25.32     49.48     38.50     13.46     42.93     43.77     56.54     87.44     12.40     23.76     76.42     69.33     48.90     43.63 
   778    52476.89   2375.61     90.86     51.19           85.61     71.75     71.44     25.36      9.70     38.03     50.47     55.31     82.77     44.29     99.10     95.27     21.88     99.14     19.85     15.73     66.44     15.14     63.00     23.58     42.55     74.71     91.18     25.33     49.48     38.49     13.34     42.98     43.79     56.47     87.45     12.35     23.67     76.43     69.32     48.92     43.64 
   779    52477.27   2375.23     90.86     51.19           85.61     71.77     71.45     25.33      9.73     38.11     50.48     55.30     82.80     44.32     99.10     95.28     21.82     99.14     19.85     15.69     66.50     14.92     62.87     23.70     42.74     74.71     91.18     25.32     49.48     38.50     13.24     42.93     43.76     56.48     87.44     12.41     23.78     76.45     69.32     48.89     43.65 
   780    52477.66   2374.84     90.86     51.18           85.63     71.78     71.42     25.46      9.74     38.18     50.47     55.30     82.82     44.32     99.10     95.28     21.41     99.14     19.82     15.59     66.55     14.74     62.89     23.86     42.71     74.70     91.18     25.32     49.48     38.52     13.16     42.96     43.73     56.48     87.44     12.36     23.85     76.45     69.34     48.91     43.66 
   781    52478.20   2374.30     90.86     51.20           85.56     71.78     71.46     25.52      9.70     38.28     50.50     55.30     82.81     44.36     99.10     95.28     21.64     99.14     19.80     15.71     66.61     14.72     62.87     23.88     42.63     74.70     91.16     25.33     49.49     38.54     13.15     43.01     43.74     56.48     87.45     12.37     23.78     76.46     69.35     48.91     43.68 
   782    52478.26   2374.24     90.86     51.18           85.60     71.78     71.48     25.50      9.67     38.30     50.47     55.28     82.82     44.36     99.09     95.28     21.23     99.14     19.90     15.64     66.64     14.53     62.86     23.74     42.64     74.70     91.17     25.34     49.49     38.51     13.25     42.98     43.68     56.48     87.45     12.42     23.71     76.49     69.34     48.91     43.67 
   783    52478.84   2373.66     90.86     51.20           85.57     71.75     71.48     25.55      9.73     38.31     50.49     55.30     82.83     44.36     99.09     95.29     21.17     99.14     19.97     15.69     66.59     14.48     63.21     23.71     42.71     74.69     91.17     25.32     49.49     38.54     13.36     42.98     43.78     56.49     87.45     12.39     23.68     76.51     69.35     48.90     43.67 
   784    52478.57   2373.93     90.86     51.19           85.51     71.76     71.46     25.52      9.65     38.37     50.49     55.32     82.83     44.36     99.09     95.30     20.74     99.14     19.97     15.66     66.60     14.41     63.48     23.76     42.83     74.69     91.18     25.31     49.48     38.58     13.48     42.99     43.70     56.41     87.45     12.38     23.68     76.50     69.34     48.88     43.66 
   785    52478.26   2374.24     90.86     51.18           85.53     71.76     71.44     25.53      9.70     38.34     50.52     55.30     82.83     44.40     99.09     95.29     20.46     99.14     19.97     15.63     66.59     14.45     63.53     23.70     42.93     74.69     91.17     25.34     49.49     38.61     13.36     43.07     43.66     56.39     87.45     12.34     23.77     76.50     69.33     48.87     43.65 
   786    52478.54   2373.96     90.86     51.19           85.55     71.80     71.43     25.47      9.87     38.35     50.56     55.29     82.82     44.41     99.09     95.31     20.53     99.14     20.00     15.79     66.59     14.40     63.40     23.53     43.00     74.69     91.18     25.36     49.49     38.64     13.49     43.10     43.67     56.38     87.45     12.39     23.63     76.49     69.35     48.85     43.66 
   787    52478.22   2374.28     90.86     51.18           85.51     71.89     71.41     25.38      9.93     38.26     50.57     55.28     82.85     44.43     99.09     95.29     20.58     99.14     20.05     15.83     66.54     14.38     63.41     23.51     42.70     74.69     91.19     25.42     49.49     38.63     13.51     43.04     43.62     56.33     87.46     12.35     23.55     76.49     69.34     48.86     43.66 
   788    52478.23   2374.27     90.86     51.19           85.49     71.90     71.41     25.35     10.01     38.30     50.56     55.30     82.85     44.42     99.09     95.30     20.66     99.14     20.05     15.84     66.57     14.29     63.41     23.61     42.70     74.69     91.20     25.40     49.49     38.65     13.63     42.99     43.67     56.32     87.46     12.32     23.56     76.47     69.36     48.85     43.65 
   789    52478.72   2373.78     90.86     51.19           85.53     71.96     71.48     25.35     10.02     38.32     50.57     55.30     82.87     44.42     99.09     95.30     20.35     99.14     19.90     15.94     66.63     14.30     63.22     23.64     42.73     74.69     91.21     25.46     49.49     38.61     13.63     43.00     43.73     56.37     87.46     12.40     23.47     76.46     69.35     48.86     43.67 
   790    52478.59   2373.91     90.86     51.18           85.54     71.96     71.47     25.41      9.94     38.26     50.59     55.31     82.85     44.44     99.08     95.30     20.05     99.14     19.97     15.93     66.69     14.33     63.20     23.58     42.64     74.69     91.22     25.46     49.49     38.58     13.72     43.09     43.71     56.34     87.46     12.38     23.61     76.45     69.34     48.88     43.68 
   791    52478.50   2374.00     90.86     51.18           85.55     71.87     71.47     25.38     10.00     38.25     50.56     55.32     82.86     44.47     99.08     95.29     19.52     99.14     19.97     15.85     66.70     14.24     63.46     23.66     42.69     74.69     91.21     25.43     49.49     38.58     13.99     43.05     43.74     56.39     87.46     12.34     23.69     76.44     69.35     48.86     43.65 
   792    52478.53   2373.97     90.86     51.16           85.56     71.83     71.52     25.29     10.03     38.28     50.59     55.33     82.85     44.49     99.09     95.29     19.32     99.14     19.87     15.84     66.70     14.22     63.19     23.62     42.53     74.68     91.22     25.47     49.49     38.57     14.06     43.03     43.75     56.41     87.46     12.36     23.66     76.43     69.35     48.84     43.67 
   793    52478.26   2374.24     90.86     51.13           85.56     71.86     71.50     25.24     10.07     38.24     50.54     55.32     82.87     44.47     99.09     95.30     18.39     99.14     19.95     15.88     66.67     14.20     63.27     23.63     42.37     74.68     91.22     25.52     49.49     38.61     13.88     42.96     43.73     56.37     87.47     12.41     23.69     76.44     69.34     48.82     43.68 
   794    52478.21   2374.29     90.86     51.14           85.55     71.86     71.55     25.34     10.03     38.30     50.56     55.33     82.86     44.45     99.09     95.27     18.64     99.14     20.00     15.95     66.57     14.11     63.40     23.47     42.33     74.68     91.22     25.55     49.49     38.60     14.08     42.88     43.75     56.41     87.47     12.36     23.65     76.44     69.33     48.81     43.68 
   795    52478.59   2373.91     90.86     51.13           85.55     71.89     71.54     25.38     10.13     38.29     50.59     55.35     82.88     44.43     99.09     95.25     18.21     99.14     20.00     15.92     66.52     14.14     63.35     23.45     42.08     74.68     91.20     25.57     49.49     38.46     13.99     42.85     43.86     56.41     87.47     12.43     23.71     76.46     69.34     48.81     43.67 
   796    52478.83   2373.67     90.86     51.12           85.58     71.85     71.52     25.35     10.08     38.35     50.61     55.38     82.88     44.47     99.09     95.26     18.37     99.14     19.87     15.91     66.54     14.17     63.34     23.39     42.01     74.68     91.22     25.53     49.49     38.46     13.99     42.85     43.87     56.49     87.47     12.41     23.71     76.47     69.34     48.80     43.66 
   797    52478.60   2373.90     90.86     51.13           85.59     71.84     71.46     25.38     10.14     38.36     50.63     55.35     82.88     44.46     99.07     95.28     18.04     99.14     20.03     15.80     66.54     14.23     63.41     23.32     42.21     74.68     91.21     25.56     49.49     38.48     14.17     42.86     43.85     56.47     87.47     12.37     23.68     76.47     69.33     48.82     43.64 
   798    52478.24   2374.26     90.86     51.13           85.62     71.85     71.47     25.39     10.05     38.33     50.61     55.31     82.86     44.46     99.07     95.28     18.10     99.14     20.03     15.72     66.45     14.16     63.45     23.30     42.38     74.68     91.22     25.67     49.49     38.45     14.36     42.81     43.84     56.42     87.47     12.31     23.68     76.47     69.35     48.79     43.63 
   799    52478.11   2374.39     90.86     51.12           85.57     71.86     71.41     25.45     10.03     38.31     50.65     55.31     82.86     44.48     99.08     95.28     18.00     99.14     20.10     15.61     66.48     14.27     63.23     23.24     42.50     74.69     91.21     25.66     49.49     38.44     14.50     42.74     43.75     56.43     87.48     12.28     23.66     76.46     69.36     48.77     43.64 
   800    52478.13   2374.37     90.86     51.12           85.62     71.85     71.37     25.49      9.95     38.34     50.63     55.29     82.85     44.47     99.08     95.26     17.40     99.14     20.02     15.72     66.42     14.47     63.54     23.16     42.44     74.70     91.23     25.70     49.49     38.43     14.68     42.82     43.75     56.39     87.48     12.25     23.68     76.47     69.35     48.77     43.64 
   801    52478.05   2374.45     90.86     51.12           85.60     71.89     71.35     25.54      9.86     38.29     50.64     55.28     82.87     44.47     99.08     95.26     17.68     99.14     20.15     15.81     66.42     14.51     63.36     23.01     42.28     74.69     91.22     25.72     49.49     38.41     14.77     42.93     43.67     56.35     87.48     12.32     23.67     76.48     69.34     48.77     43.65 
   802    52478.19   2374.31     90.86     51.10           85.58     71.93     71.39     25.51      9.91     38.25     50.61     55.30     82.88     44.47     99.08     95.26     17.61     99.14     20.10     15.79     66.40     14.59     63.22     22.87     42.16     74.69     91.23     25.72     49.49     38.41     14.66     42.85     43.69     56.36     87.48     12.28     23.71     76.49     69.34     48.77     43.67 
   803    52478.03   2374.47     90.86     51.09           85.60     71.93     71.41     25.55      9.84     38.29     50.59     55.25     82.85     44.45     99.08     95.27     17.38     99.14     20.07     15.75     66.45     14.37     63.21     22.89     42.09     74.69     91.22     25.73     49.49     38.39     14.59     42.82     43.71     56.37     87.48     12.33     23.61     76.50     69.33     48.76     43.67 
   804    52478.22   2374.28     90.86     51.11           85.59     71.93     71.47     25.57      9.89     38.27     50.56     55.27     82.85     44.41     99.09     95.27     17.61     99.14     20.05     15.79     66.48     14.48     63.18     22.89     42.30     74.70     91.23     25.72     49.49     38.42     14.87     42.85     43.80     56.36     87.48     12.30     23.42     76.48     69.34     48.75     43.69 
   805    52478.79   2373.71     90.86     51.11           85.54     71.98     71.45     25.64     10.04     38.23     50.61     55.30     82.83     44.42     99.09     95.28     17.54     99.14     20.02     15.74     66.55     14.46     63.19     23.05     42.08     74.70     91.24     25.72     49.49     38.41     14.74     42.95     43.85     56.42     87.48     12.30     23.40     76.49     69.34     48.76     43.71 
   806    52479.24   2373.26     90.86     51.11           85.52     72.03     71.40     25.64     10.01     38.23     50.67     55.31     82.81     44.46     99.09     95.28     16.90     99.14     20.02     15.85     66.60     14.57     63.32     23.07     41.90     74.70     91.24     25.73     49.49     38.41     14.89     43.03     43.86     56.37     87.48     12.33     23.36     76.51     69.34     48.76     43.73 
   807    52479.09   2373.41     90.86     51.10           85.53     72.05     71.38     25.61     10.00     38.23     50.70     55.31     82.83     44.41     99.09     95.29     16.65     99.14     20.12     15.69     66.51     14.42     63.32     23.00     41.92     74.71     91.25     25.68     49.49     38.42     15.01     42.95     43.85     56.37     87.48     12.40     23.42     76.50     69.33     48.77     43.73 
   808    52479.22   2373.28     90.86     51.10           85.54     72.02     71.42     25.63      9.96     38.22     50.75     55.31     82.82     44.36     99.09     95.29     16.44     99.14     20.32     15.71     66.52     14.46     63.43     22.91     41.85     74.70     91.27     25.67     49.49     38.39     14.97     42.87     43.84     56.38     87.48     12.45     23.47     76.48     69.35     48.79     43.73 
   809    52479.20   2373.30     90.86     51.09           85.55     72.03     71.43     25.61      9.96     38.17     50.75     55.32     82.80     44.35     99.09     95.29     16.54     99.14     20.27     15.78     66.54     14.31     63.65     22.68     41.95     74.71     91.26     25.65     49.49     38.38     15.00     42.77     43.78     56.40     87.49     12.50     23.46     76.50     69.34     48.80     43.73 
   810    52479.48   2373.02     90.86     51.10           85.55     72.02     71.41     25.64      9.91     38.10     50.78     55.32     82.82     44.35     99.09     95.29     16.57     99.14     20.25     15.79     66.59     14.44     63.86     22.52     42.02     74.70     91.25     25.65     49.49     38.42     14.95     42.80     43.76     56.41     87.49     12.54     23.46     76.49     69.35     48.81     43.75 
   811    52479.73   2372.77     90.87     51.10           85.54     72.01     71.43     25.71      9.89     38.11     50.77     55.32     82.82     44.37     99.09     95.29     16.20     99.14     20.37     15.94     66.56     14.43     63.90     22.50     41.96     74.71     91.27     25.62     49.49     38.37     14.89     42.84     43.81     56.36     87.49     12.53     23.58     76.50     69.36     48.82     43.74 
   812    52479.40   2373.10     90.87     51.11           85.51     72.06     71.44     25.74      9.86     38.09     50.81     55.27     82.81     44.39     99.09     95.30     16.85     99.14     20.39     15.88     66.58     14.36     63.93     22.24     41.99     74.71     91.27     25.64     49.48     38.38     14.75     42.87     43.73     56.32     87.50     12.60     23.59     76.49     69.35     48.81     43.72 
   813    52479.40   2373.10     90.87     51.12           85.48     72.02     71.46     25.66      9.82     38.09     50.77     55.28     82.82     44.40     99.09     95.30     17.12     99.14     20.37     15.90     66.60     14.37     63.94     22.30     42.00     74.71     91.28     25.69     49.48     38.38     14.94     42.78     43.78     56.37     87.50     12.56     23.57     76.49     69.35     48.81     43.71 
   814    52479.59   2372.91     90.87     51.12           85.52     72.04     71.46     25.62      9.89     38.14     50.74     55.30     82.84     44.41     99.09     95.30     17.37     99.14     20.17     15.86     66.61     14.42     63.92     22.21     42.30     74.71     91.28     25.69     49.48     38.42     14.96     42.51     43.78     56.40     87.50     12.60     23.52     76.49     69.36     48.82     43.68 
   815    52479.14   2373.36     90.86     51.12           85.52     71.97     71.44     25.61      9.87     38.09     50.70     55.31     82.83     44.42     99.09     95.30     17.47     99.14     20.12     15.86     66.62     14.43     63.93     22.33     42.21     74.71     91.27     25.70     49.49     38.34     15.06     42.52     43.75     56.39     87.49     12.58     23.53     76.49     69.36     48.81     43.66 
   816    52479.01   2373.49     90.86     51.12           85.49     71.96     71.39     25.61      9.87     38.13     50.66     55.32     82.82     44.40     99.08     95.31     17.75     99.14     20.07     15.82     66.58     14.29     64.10     22.38     42.22     74.71     91.26     25.73     49.49     38.33     15.14     42.63     43.69     56.37     87.49     12.53     23.51     76.49     69.36     48.82     43.67 
   817    52478.59   2373.91     90.86     51.12           85.48     71.94     71.42     25.60      9.94     38.07     50.67     55.28     82.83     44.40     99.08     95.29     18.07     99.14     20.12     15.92     66.56     14.37     64.04     22.34     42.05     74.70     91.26     25.68     49.49     38.35     15.02     42.49     43.66     56.37     87.49     12.49     23.62     76.48     69.35     48.83     43.70 
   818    52478.24   2374.26     90.86     51.10           85.44     71.89     71.39     25.58      9.96     38.14     50.67     55.30     82.81     44.40     99.08     95.30     17.92     99.14     20.29     15.78     66.40     14.21     63.90     22.31     42.05     74.71     91.25     25.63     49.49     38.34     14.95     42.49     43.59     56.41     87.49     12.49     23.58     76.47     69.36     48.84     43.65 
   819    52477.85   2374.65     90.86     51.09           85.39     71.85     71.37     25.46      9.88     38.11     50.66     55.30     82.84     44.40     99.08     95.30     18.19     99.14     20.37     15.88     66.31     14.19     63.84     22.15     41.88     74.71     91.23     25.67     49.49     38.33     14.92     42.47     43.54     56.41     87.49     12.47     23.62     76.47     69.36     48.83     43.67 
   820    52477.95   2374.55     90.86     51.09           85.40     71.85     71.34     25.49      9.94     38.04     50.67     55.29     82.87     44.41     99.08     95.30     18.41     99.14     20.37     15.89     66.31     14.12     63.72     22.26     41.64     74.72     91.23     25.65     49.49     38.32     15.01     42.42     43.60     56.42     87.50     12.43     23.70     76.46     69.37     48.82     43.69 
   821    52477.58   2374.92     90.86     51.09           85.42     71.83     71.38     25.51      9.76     38.02     50.70     55.29     82.87     44.40     99.07     95.30     18.83     99.14     20.29     16.02     66.30     14.10     63.71     22.18     41.67     74.73     91.21     25.68     49.49     38.32     14.94     42.46     43.64     56.40     87.50     12.39     23.61     76.47     69.35     48.77     43.69 
   822    52477.11   2375.39     90.86     51.08           85.43     71.81     71.41     25.52      9.78     38.06     50.71     55.30     82.87     44.41     99.07     95.30     18.69     99.14     20.12     15.88     66.29     14.14     63.71     22.18     41.72     74.74     91.21     25.62     49.49     38.34     14.73     42.52     43.62     56.38     87.49     12.37     23.68     76.46     69.34     48.75     43.65 
   823    52477.45   2375.05     90.86     51.08           85.48     71.84     71.42     25.54      9.82     38.09     50.71     55.30     82.88     44.39     99.07     95.30     18.57     99.14     20.10     15.97     66.35     14.05     63.98     21.99     41.80     74.74     91.22     25.58     49.49     38.34     14.54     42.54     43.66     56.39     87.49     12.41     23.66     76.47     69.35     48.74     43.67 
   824    52477.17   2375.33     90.86     51.09           85.45     71.82     71.36     25.55      9.86     38.02     50.71     55.32     82.91     44.37     99.06     95.30     18.76     99.14     20.19     15.97     66.38     14.15     63.82     21.95     41.86     74.73     91.23     25.61     49.49     38.22     14.67     42.59     43.71     56.37     87.49     12.38     23.71     76.45     69.33     48.75     43.68 
   825    52477.22   2375.28     90.86     51.09           85.48     71.81     71.33     25.54      9.84     38.04     50.68     55.34     82.88     44.40     99.06     95.31     18.67     99.14     20.10     16.01     66.36     14.18     63.99     21.97     41.82     74.73     91.23     25.56     49.49     38.23     14.59     42.57     43.69     56.40     87.49     12.33     23.73     76.46     69.35     48.75     43.65 
   826    52477.34   2375.16     90.86     51.09           85.50     71.81     71.33     25.59      9.85     38.00     50.69     55.35     82.85     44.39     99.06     95.32     18.64     99.14     20.19     15.96     66.44     14.29     63.88     21.98     41.69     74.74     91.23     25.63     49.49     38.25     14.65     42.58     43.69     56.34     87.49     12.39     23.67     76.47     69.34     48.74     43.65 
   827    52476.82   2375.68     90.86     51.08           85.48     71.79     71.31     25.49      9.92     37.94     50.67     55.34     82.83     44.41     99.06     95.31     18.79     99.14     20.22     15.86     66.39     14.32     64.01     21.95     41.53     74.74     91.22     25.70     49.49     38.28     14.71     42.54     43.65     56.30     87.49     12.45     23.62     76.46     69.34     48.71     43.64 
   828    52476.85   2375.65     90.86     51.08           85.44     71.76     71.34     25.41      9.93     37.93     50.70     55.34     82.82     44.42     99.06     95.30     18.82     99.14     20.14     15.85     66.42     14.44     63.99     21.89     41.53     74.73     91.22     25.75     49.49     38.19     14.65     42.49     43.69     56.30     87.49     12.40     23.58     76.47     69.35     48.71     43.64 
   829    52476.95   2375.55     90.86     51.09           85.47     71.75     71.31     25.41     10.01     37.92     50.68     55.34     82.83     44.41     99.06     95.32     19.01     99.14     20.14     15.80     66.42     14.52     64.08     21.77     41.59     74.74     91.25     25.70     49.49     38.18     14.70     42.41     43.70     56.24     87.50     12.46     23.69     76.46     69.34     48.74     43.63 
   830    52476.89   2375.61     90.86     51.09           85.50     71.76     71.29     25.34     10.13     37.91     50.70     55.34     82.84     44.42     99.07     95.32     19.06     99.14     20.12     15.74     66.41     14.48     63.93     21.96     41.52     74.74     91.26     25.71     49.49     38.17     14.81     42.45     43.71     56.18     87.50     12.52     23.73     76.45     69.33     48.75     43.62 
   831    52476.87   2375.63     90.85     51.07           85.48     71.71     71.26     25.38     10.05     37.94     50.72     55.35     82.84     44.42     99.06     95.32     18.56     99.14     20.14     15.78     66.40     14.30     63.75     22.05     41.50     74.74     91.27     25.63     49.49     38.15     14.93     42.40     43.75     56.18     87.50     12.53     23.78     76.44     69.35     48.75     43.61 
   832    52476.68   2375.82     90.86     51.07           85.46     71.76     71.18     25.46     10.10     37.96     50.73     55.35     82.87     44.43     99.07     95.32     18.46     99.14     20.10     15.80     66.32     14.33     63.43     22.04     41.80     74.74     91.27     25.63     49.49     38.14     14.98     42.46     43.73     56.16     87.50     12.50     23.84     76.42     69.34     48.75     43.59 
   833    52476.72   2375.78     90.86     51.08           85.46     71.76     71.22     25.54     10.23     38.00     50.71     55.37     82.88     44.37     99.07     95.31     18.56     99.14     20.12     16.01     66.30     14.43     63.24     21.92     41.73     74.74     91.26     25.52     49.49     38.18     15.18     42.32     43.73     56.19     87.50     12.48     23.86     76.42     69.36     48.75     43.59 
   834    52476.62   2375.88     90.86     51.07           85.48     71.73     71.19     25.65     10.21     37.97     50.71     55.38     82.91     44.42     99.07     95.30     18.51     99.14     20.10     15.96     66.35     14.29     63.16     21.96     41.55     74.73     91.26     25.46     49.49     38.17     15.08     42.38     43.77     56.22     87.50     12.44     23.83     76.40     69.36     48.75     43.58 
   835    52476.55   2375.95     90.86     51.08           85.43     71.75     71.12     25.65     10.23     37.94     50.69     55.38     82.90     44.44     99.08     95.30     18.63     99.14     20.22     15.96     66.42     14.30     63.14     21.83     41.70     74.73     91.26     25.55     49.49     38.15     15.01     42.47     43.75     56.22     87.49     12.43     23.94     76.40     69.36     48.76     43.58 
   836    52476.26   2376.24     90.86     51.09           85.46     71.77     71.17     25.66     10.29     37.91     50.69     55.36     82.91     44.44     99.07     95.29     18.78     99.14     20.29     15.96     66.38     14.40     63.24     21.93     41.82     74.73     91.27     25.62     49.49     38.16     14.88     42.44     43.76     56.20     87.49     12.38     23.97     76.39     69.34     48.75     43.57 
   837    52476.45   2376.05     90.86     51.10           85.50     71.72     71.20     25.63     10.27     37.93     50.65     55.34     82.93     44.45     99.07     95.29     18.69     99.14     20.29     16.00     66.34     14.43     63.25     21.87     42.03     74.73     91.28     25.67     49.49     38.17     14.94     42.46     43.75     56.19     87.50     12.33     24.05     76.40     69.34     48.76     43.59 
   838    52476.40   2376.10     90.86     51.11           85.46     71.73     71.21     25.66     10.27     37.98     50.59     55.34     82.92     44.51     99.08     95.28     18.81     99.14     20.33     15.94     66.31     14.53     63.55     21.73     41.98     74.73     91.29     25.73     49.49     38.14     14.81     42.51     43.74     56.23     87.50     12.29     24.06     76.39     69.36     48.76     43.56 
   839    52476.30   2376.20     90.86     51.12           85.45     71.79     71.20     25.56     10.28     37.99     50.58     55.32     82.91     44.48     99.07     95.29     18.64     99.14     20.33     15.96     66.33     14.90     63.56     21.77     42.08     74.74     91.29     25.68     49.49     38.15     14.96     42.59     43.67     56.26     87.50     12.26     24.15     76.40     69.35     48.76     43.56 
   840    52476.26   2376.24     90.86     51.11           85.48     71.80     71.24     25.63     10.40     37.94     50.54     55.33     82.93     44.46     99.08     95.30     18.50     99.14     20.33     15.89     66.33     15.00     63.41     21.53     42.10     74.74     91.27     25.70     49.49     38.16     14.83     42.66     43.77     56.26     87.50     12.31     24.06     76.41     69.34     48.76     43.55 
   841    52476.60   2375.90     90.86     51.11           85.54     71.82     71.27     25.62     10.42     37.93     50.56     55.31     82.95     44.44     99.07     95.31     18.60     99.14     20.40     15.99     66.30     14.82     63.24     21.45     42.10     74.74     91.26     25.63     49.49     38.14     14.89     42.77     43.76     56.27     87.50     12.36     24.03     76.43     69.34     48.77     43.56 
   842    52476.67   2375.83     90.87     51.11           85.57     71.85     71.21     25.55     10.57     37.89     50.56     55.32     82.95     44.43     99.07     95.29     18.17     99.14     20.21     15.93     66.32     15.06     63.19     21.48     42.38     74.73     91.27     25.62     49.49     38.15     14.93     42.83     43.75     56.26     87.50     12.40     24.05     76.44     69.33     48.77     43.55 
   843    52476.98   2375.52     90.87     51.12           85.62     71.84     71.13     25.51     10.58     37.91     50.56     55.30     82.94     44.44     99.06     95.28     18.24     99.14     20.21     16.00     66.35     14.95     63.17     21.44     42.28     74.74     91.29     25.53     49.49     38.15     14.95     42.93     43.75     56.26     87.50     12.45     24.17     76.46     69.33     48.78     43.55 
