constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP HenkyPenky , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.000000  -0.100000  -0.400000  ]  [  0.800000  -0.100000  -0.300000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   879    52794.71   2057.79     91.89     53.55           84.97     69.29     68.58     24.97      7.77     53.15     54.51     63.53     83.06     53.87     99.16     95.44     19.57     99.15     17.72     13.52     66.26     23.53     56.96     18.86     37.70     74.61     89.48     20.14     90.80     39.90     23.93     46.29     41.93     59.24     86.99     14.11     27.43     75.79     69.49     60.17     49.57 
   880    52794.60   2057.90     91.89     53.56           84.92     69.31     68.58     24.94      7.75     53.17     54.55     63.53     83.07     53.89     99.16     95.43     19.80     99.15     17.77     13.52     66.27     23.48     56.93     18.83     37.88     74.61     89.48     20.21     90.80     39.90     23.92     46.38     41.92     59.22     86.99     14.17     27.40     75.77     69.49     60.14     49.57 
   881    52794.73   2057.77     91.89     53.58           84.92     69.29     68.62     24.93      7.74     53.14     54.54     63.50     83.04     53.86     99.16     95.43     20.30     99.15     17.68     13.57     66.34     23.52     56.97     18.80     37.92     74.60     89.48     20.19     90.80     39.90     24.00     46.38     41.96     59.18     87.00     14.19     27.50     75.80     69.48     60.14     49.57 
   882    52794.62   2057.88     91.89     53.59           84.91     69.30     68.60     24.92      7.71     53.15     54.58     63.49     83.03     53.86     99.15     95.44     20.23     99.15     17.78     13.56     66.34     23.56     56.85     18.89     37.90     74.61     89.49     20.13     90.80     39.92     24.14     46.43     41.96     59.21     87.00     14.26     27.60     75.78     69.47     60.15     49.55 
   883    52794.33   2058.17     91.89     53.59           84.92     69.28     68.61     24.89      7.74     53.17     54.56     63.50     83.01     53.88     99.16     95.43     20.50     99.15     17.69     13.57     66.32     23.51     56.85     18.78     37.95     74.60     89.49     20.08     90.80     39.92     24.21     46.48     41.94     59.21     87.00     14.21     27.56     75.78     69.45     60.14     49.56 
   884    52794.44   2058.06     91.89     53.57           84.91     69.30     68.55     24.91      7.79     53.20     54.58     63.47     83.03     53.91     99.16     95.42     20.07     99.15     17.60     13.54     66.32     23.42     56.81     18.79     37.98     74.61     89.48     20.11     90.80     39.92     24.16     46.35     42.00     59.22     87.00     14.25     27.44     75.77     69.46     60.15     49.58 
   885    52794.31   2058.19     91.89     53.56           84.90     69.30     68.58     24.89      7.80     53.15     54.59     63.46     83.00     53.93     99.15     95.43     19.93     99.15     17.51     13.66     66.32     23.41     56.62     18.71     37.68     74.62     89.48     20.20     90.80     39.91     24.29     46.30     42.01     59.21     87.00     14.22     27.59     75.78     69.45     60.14     49.60 
   886    52794.12   2058.38     91.89     53.56           84.88     69.30     68.58     24.87      7.78     53.18     54.59     63.47     83.00     53.90     99.15     95.43     20.20     99.15     17.52     13.66     66.30     23.54     56.48     18.71     37.54     74.62     89.49     20.23     90.80     39.93     24.44     46.27     41.97     59.17     87.01     14.18     27.52     75.77     69.43     60.15     49.62 
   887    52793.99   2058.51     91.89     53.57           84.90     69.33     68.62     24.89      7.78     53.21     54.60     63.48     82.98     53.90     99.16     95.44     20.00     99.15     17.47     13.66     66.37     23.63     56.61     18.59     37.61     74.61     89.48     20.32     90.80     39.96     24.34     46.24     41.97     59.20     87.01     14.12     27.55     75.76     69.42     60.17     49.60 
   888    52793.98   2058.52     91.89     53.57           84.89     69.31     68.63     24.83      7.79     53.20     54.60     63.48     83.01     53.92     99.16     95.44     20.00     99.15     17.50     13.69     66.33     23.81     56.70     18.58     37.67     74.61     89.47     20.23     90.80     39.99     24.23     46.30     41.95     59.20     87.01     14.17     27.53     75.78     69.41     60.17     49.59 
   889    52794.13   2058.37     91.89     53.57           84.96     69.29     68.62     24.85      7.60     53.22     54.61     63.49     83.02     53.92     99.17     95.43     20.11     99.15     17.46     13.64     66.31     23.85     56.64     18.62     37.71     74.61     89.47     20.23     90.80     39.99     24.09     46.38     42.01     59.20     87.01     14.14     27.46     75.79     69.39     60.19     49.59 
   890    52794.13   2058.37     91.89     53.56           84.97     69.30     68.60     24.84      7.65     53.22     54.63     63.51     83.06     53.93     99.17     95.44     19.84     99.15     17.35     13.66     66.26     23.73     56.81     18.66     37.62     74.62     89.49     20.23     90.80     40.00     24.09     46.38     42.07     59.23     87.02     14.10     27.47     75.77     69.38     60.17     49.58 
   891    52794.06   2058.44     91.89     53.55           84.98     69.26     68.61     24.94      7.59     53.24     54.57     63.51     83.04     53.95     99.17     95.45     19.57     99.15     17.22     13.51     66.31     23.73     56.89     18.76     37.64     74.62     89.49     20.29     90.80     40.01     23.92     46.39     42.05     59.22     87.02     14.07     27.46     75.77     69.37     60.19     49.60 
   892    52794.28   2058.22     91.89     53.55           84.94     69.26     68.61     24.91      7.59     53.26     54.59     63.52     83.03     53.98     99.17     95.44     19.42     99.15     17.29     13.45     66.35     23.63     56.78     18.74     37.74     74.61     89.49     20.36     90.80     40.00     23.91     46.32     42.02     59.24     87.02     14.10     27.48     75.78     69.37     60.22     49.59 
   893    52794.32   2058.18     91.89     53.56           84.95     69.22     68.67     24.94      7.71     53.26     54.57     63.53     83.02     53.95     99.17     95.45     19.33     99.15     17.38     13.45     66.38     23.92     56.99     18.78     37.74     74.61     89.49     20.34     90.80     39.99     23.87     46.24     42.02     59.29     87.01     14.17     27.43     75.77     69.37     60.23     49.59 
   894    52793.62   2058.88     91.89     53.56           84.96     69.20     68.62     25.04      7.70     53.28     54.59     63.50     83.01     53.95     99.17     95.46     19.15     99.15     17.45     13.38     66.37     23.94     56.93     18.77     37.78     74.61     89.50     20.42     90.80     39.98     23.94     46.22     41.98     59.28     86.90     14.13     27.48     75.76     69.39     60.24     49.60 
   895    52793.60   2058.90     91.89     53.54           84.93     69.18     68.59     24.94      7.69     53.17     54.61     63.51     83.00     53.97     99.16     95.45     18.73     99.15     17.54     13.36     66.37     23.96     56.97     18.74     37.84     74.61     89.51     20.41     90.80     40.00     24.04     46.10     41.93     59.29     86.91     14.10     27.49     75.76     69.40     60.24     49.61 
   896    52793.42   2059.08     91.89     53.54           84.91     69.18     68.52     24.95      7.74     53.22     54.60     63.50     82.99     53.98     99.16     95.45     18.71     99.15     17.52     13.38     66.38     23.86     57.01     18.77     37.85     74.61     89.52     20.41     90.80     40.03     24.18     46.13     41.93     59.29     86.90     14.08     27.42     75.75     69.40     60.23     49.60 
   897    52793.19   2059.31     91.89     53.56           84.91     69.17     68.51     24.92      7.64     53.24     54.55     63.52     83.01     53.98     99.16     95.46     19.15     99.15     17.53     13.30     66.30     24.08     57.13     18.85     37.67     74.62     89.51     20.39     90.80     40.06     24.15     46.21     41.97     59.30     86.90     14.04     27.46     75.74     69.40     60.22     49.58 
   898    52792.88   2059.62     91.89     53.55           84.89     69.13     68.53     24.92      7.70     53.20     54.55     63.54     83.00     53.98     99.16     95.46     19.04     99.15     17.57     13.26     66.34     23.96     57.08     18.95     37.49     74.63     89.50     20.41     90.80     40.06     24.15     46.19     41.90     59.30     86.90     14.00     27.51     75.73     69.39     60.24     49.58 
   899    52793.07   2059.43     91.89     53.54           84.90     69.07     68.50     24.88      7.68     53.21     54.54     63.53     83.00     54.01     99.15     95.44     19.18     99.15     17.51     13.12     66.34     24.07     57.16     18.85     37.42     74.63     89.50     20.43     90.80     40.09     24.23     46.18     41.89     59.24     86.91     13.96     27.57     75.75     69.40     60.27     49.56 
   900    52792.73   2059.77     91.89     53.52           84.95     69.05     68.52     24.89      7.75     53.23     54.57     63.52     83.01     53.99     99.15     95.42     18.53     99.15     17.64     13.11     66.32     24.20     56.99     18.79     37.24     74.63     89.50     20.43     90.80     40.12     23.89     46.18     41.88     59.23     86.91     13.92     27.58     75.75     69.39     60.28     49.55 
   901    52792.75   2059.75     91.89     53.51           84.94     69.10     68.57     24.87      7.78     53.24     54.58     63.53     83.02     53.96     99.15     95.43     18.47     99.15     17.54     13.13     66.32     24.02     56.92     18.76     37.35     74.64     89.49     20.39     90.80     40.17     23.73     46.17     41.90     59.21     86.91     13.91     27.59     75.75     69.38     60.29     49.57 
   902    52792.80   2059.70     91.89     53.50           84.97     69.08     68.54     24.87      7.82     53.25     54.59     63.51     83.05     53.98     99.14     95.43     18.56     99.15     17.49     13.22     66.34     24.01     56.94     18.80     37.13     74.64     89.50     20.42     90.80     40.13     23.58     46.21     41.86     59.20     86.91     13.88     27.59     75.76     69.37     60.27     49.60 
   903    52793.05   2059.45     91.89     53.51           85.01     69.10     68.54     24.81      7.89     53.24     54.61     63.50     83.05     54.00     99.15     95.43     18.85     99.15     17.41     13.28     66.30     24.10     56.94     18.74     37.11     74.64     89.49     20.35     90.80     40.14     23.68     46.24     41.87     59.20     86.92     13.82     27.61     75.77     69.38     60.27     49.62 
   904    52792.91   2059.59     91.89     53.51           85.06     69.05     68.55     24.85      7.93     53.27     54.63     63.49     83.09     53.98     99.16     95.41     19.00     99.15     17.39     13.24     66.34     24.07     57.10     18.72     36.92     74.64     89.49     20.35     90.80     40.07     23.55     46.29     41.91     59.22     86.92     13.79     27.53     75.76     69.36     60.27     49.62 
   905    52792.82   2059.68     91.89     53.50           85.06     69.07     68.53     24.88      7.94     53.29     54.64     63.50     83.10     53.99     99.16     95.41     19.03     99.15     17.35     13.44     66.24     23.87     56.97     18.57     36.93     74.64     89.49     20.37     90.80     40.02     23.53     46.32     41.94     59.23     86.92     13.85     27.48     75.76     69.35     60.25     49.62 
   906    52792.94   2059.56     91.89     53.49           85.06     69.03     68.51     24.86      7.95     53.29     54.65     63.50     83.11     54.00     99.16     95.40     18.68     99.15     17.22     13.39     66.23     23.82     57.04     18.46     37.02     74.64     89.50     20.36     90.79     40.04     23.37     46.23     42.01     59.23     86.93     13.82     27.55     75.75     69.37     60.25     49.62 
   907    52792.54   2059.96     91.89     53.49           85.08     69.06     68.52     24.94      8.02     53.24     54.66     63.51     83.09     54.01     99.16     95.41     18.57     99.15     17.38     13.52     66.25     23.75     57.08     18.51     37.08     74.64     89.48     20.30     90.80     40.07     23.26     46.23     41.98     59.15     86.93     13.78     27.67     75.74     69.36     60.25     49.61 
   908    52792.15   2060.35     91.89     53.48           85.07     69.01     68.55     24.92      7.99     53.25     54.67     63.48     83.09     53.97     99.16     95.41     18.41     99.15     17.42     13.45     66.24     23.61     57.09     18.41     37.20     74.63     89.48     20.30     90.80     40.06     23.21     46.24     42.00     59.15     86.93     13.76     27.67     75.73     69.36     60.28     49.59 
   909    52792.03   2060.47     91.89     53.49           85.08     69.03     68.55     24.87      8.02     53.25     54.65     63.48     83.09     53.96     99.16     95.41     18.35     99.15     17.45     13.53     66.23     23.65     57.21     18.31     37.33     74.63     89.47     20.36     90.80     40.06     23.17     46.21     41.97     59.19     86.93     13.72     27.80     75.72     69.35     60.28     49.60 
   910    52792.15   2060.35     91.89     53.50           85.09     69.03     68.61     24.83      8.07     53.28     54.66     63.49     83.09     53.95     99.16     95.41     18.99     99.15     17.43     13.52     66.28     23.49     57.22     18.20     37.22     74.63     89.47     20.39     90.80     40.05     23.09     46.23     42.00     59.16     86.94     13.75     27.77     75.71     69.36     60.28     49.60 
   911    52792.04   2060.46     91.89     53.49           85.12     69.02     68.63     24.82      8.09     53.27     54.65     63.48     83.11     53.94     99.16     95.41     18.88     99.15     17.54     13.41     66.26     23.40     57.35     18.18     37.27     74.63     89.48     20.39     90.79     40.03     22.88     46.24     42.00     59.17     86.94     13.82     27.68     75.70     69.35     60.28     49.59 
   912    52792.01   2060.49     91.89     53.48           85.11     69.00     68.58     24.81      8.07     53.29     54.65     63.50     83.11     53.95     99.17     95.41     18.82     99.15     17.50     13.35     66.27     23.36     57.38     18.18     37.30     74.63     89.47     20.41     90.80     40.01     22.83     46.24     41.99     59.20     86.94     13.76     27.76     75.71     69.34     60.30     49.57 
   913    52791.80   2060.70     91.89     53.49           85.09     68.99     68.58     24.84      8.12     53.28     54.66     63.51     83.09     53.94     99.18     95.42     19.08     99.15     17.48     13.37     66.27     23.35     57.45     18.12     37.31     74.63     89.46     20.36     90.80     40.02     22.87     46.29     41.97     59.23     86.95     13.73     27.78     75.70     69.33     60.29     49.59 
   914    52791.86   2060.64     91.89     53.49           85.09     68.99     68.58     24.89      8.16     53.32     54.64     63.53     83.09     53.97     99.18     95.42     19.23     99.15     17.53     13.33     66.29     23.30     57.40     18.16     37.27     74.64     89.47     20.39     90.80     40.04     22.87     46.13     41.94     59.15     86.95     13.70     27.71     75.70     69.33     60.30     49.59 
   915    52791.97   2060.53     91.89     53.49           85.07     69.00     68.59     24.87      8.14     53.35     54.65     63.52     83.14     53.99     99.18     95.42     18.99     99.15     17.49     13.36     66.28     23.34     57.39     18.09     37.29     74.64     89.48     20.41     90.80     40.03     22.99     46.21     41.93     59.17     86.96     13.67     27.64     75.70     69.32     60.30     49.60 
   916    52791.78   2060.72     91.89     53.49           85.10     69.01     68.62     24.89      8.17     53.38     54.63     63.55     83.14     53.98     99.18     95.43     18.73     99.15     17.45     13.45     66.26     23.52     57.44     17.99     37.28     74.64     89.48     20.34     90.79     40.04     23.00     46.18     41.98     59.16     86.95     13.61     27.60     75.69     69.30     60.30     49.62 
   917    52791.36   2061.14     91.89     53.48           84.98     68.99     68.56     24.86      8.16     53.32     54.63     63.57     83.14     54.01     99.18     95.44     18.76     99.15     17.43     13.47     66.19     23.49     57.33     17.94     37.33     74.65     89.49     20.35     90.80     39.92     23.06     46.22     41.94     59.10     86.96     13.59     27.68     75.69     69.30     60.30     49.62 
   918    52791.21   2061.29     91.89     53.48           84.99     68.98     68.57     24.81      8.26     53.31     54.62     63.57     83.14     53.99     99.18     95.44     18.78     99.15     17.43     13.55     66.24     23.46     57.38     17.91     37.57     74.65     89.48     20.34     90.80     39.92     23.02     46.28     41.91     59.07     86.95     13.60     27.67     75.68     69.30     60.30     49.61 
   919    52790.96   2061.54     91.89     53.48           84.99     68.95     68.60     24.80      8.32     53.25     54.64     63.56     83.12     54.01     99.18     95.45     18.96     99.15     17.39     13.63     66.20     23.42     57.41     17.99     37.47     74.65     89.48     20.28     90.80     39.94     23.01     46.13     41.89     59.02     86.96     13.54     27.80     75.69     69.29     60.29     49.62 
   920    52791.11   2061.39     91.89     53.48           84.97     68.95     68.62     24.79      8.32     53.28     54.69     63.57     83.12     54.00     99.18     95.45     19.00     99.15     17.37     13.64     66.26     23.43     57.37     18.07     37.58     74.65     89.48     20.38     90.80     39.91     22.92     45.97     41.94     59.00     86.95     13.52     27.71     75.69     69.29     60.28     49.63 
   921    52791.63   2060.87     91.89     53.49           84.99     68.93     68.63     24.87      8.37     53.31     54.71     63.58     83.12     53.98     99.18     95.46     18.78     99.15     17.39     13.60     66.25     23.63     57.52     18.16     37.36     74.65     89.47     20.41     90.80     39.90     22.87     46.01     41.95     59.00     86.95     13.49     27.70     75.69     69.32     60.29     49.64 
   922    52791.39   2061.11     91.89     53.50           84.95     68.93     68.60     24.87      8.41     53.34     54.71     63.58     83.13     53.98     99.18     95.46     18.81     99.15     17.44     13.58     66.26     23.80     57.58     18.12     37.40     74.65     89.47     20.38     90.80     39.89     22.72     46.04     42.01     59.01     86.96     13.45     27.75     75.68     69.31     60.31     49.63 
   923    52791.12   2061.38     91.89     53.48           84.93     68.98     68.61     24.80      8.31     53.28     54.72     63.55     83.15     53.99     99.18     95.45     18.87     99.15     17.36     13.59     66.29     23.55     57.59     18.14     37.10     74.65     89.48     20.39     90.80     39.87     22.74     46.08     41.98     58.99     86.96     13.49     27.74     75.66     69.30     60.31     49.64 
   924    52791.41   2061.09     91.89     53.49           84.87     68.99     68.66     24.82      8.44     53.30     54.70     63.53     83.15     53.94     99.18     95.44     18.85     99.15     17.40     13.52     66.32     23.57     57.83     18.23     37.16     74.65     89.48     20.42     90.80     39.88     22.68     46.11     42.00     59.01     86.96     13.46     27.75     75.68     69.30     60.31     49.66 
   925    52791.73   2060.77     91.89     53.51           84.84     69.01     68.69     24.91      8.41     53.33     54.71     63.55     83.14     53.93     99.17     95.44     18.88     99.15     17.43     13.56     66.34     23.65     57.82     18.07     37.60     74.65     89.50     20.47     90.79     39.88     22.74     45.91     41.96     59.05     86.97     13.45     27.70     75.69     69.29     60.32     49.68 
   926    52791.63   2060.87     91.89     53.52           84.82     69.02     68.68     24.90      8.48     53.37     54.75     63.54     83.15     53.96     99.17     95.44     19.03     99.15     17.49     13.53     66.37     23.54     57.88     18.17     37.62     74.65     89.50     20.50     90.80     39.87     22.74     45.94     41.95     59.07     86.97     13.41     27.74     75.69     69.28     60.32     49.66 
   927    52791.96   2060.54     91.89     53.51           84.82     69.03     68.69     24.80      8.46     53.38     54.74     63.55     83.16     54.01     99.17     95.44     18.73     99.15     17.56     13.60     66.37     23.50     57.87     18.23     37.48     74.65     89.50     20.50     90.80     39.86     22.82     46.05     41.91     59.08     86.97     13.40     27.65     75.70     69.28     60.31     49.68 
   928    52791.67   2060.83     91.89     53.52           84.77     69.02     68.71     24.84      8.41     53.31     54.74     63.56     83.15     54.04     99.17     95.44     19.14     99.15     17.63     13.59     66.33     23.51     57.88     18.24     37.47     74.64     89.50     20.51     90.80     39.86     22.80     46.09     41.87     59.08     86.97     13.34     27.68     75.71     69.28     60.29     49.66 
   929    52791.49   2061.01     91.89     53.53           84.79     69.03     68.78     24.78      8.43     53.21     54.76     63.58     83.15     54.03     99.17     95.44     19.68     99.15     17.70     13.48     66.32     23.51     57.86     18.25     37.54     74.64     89.50     20.50     90.80     39.77     22.66     46.08     41.82     59.09     86.97     13.30     27.73     75.71     69.27     60.30     49.67 
   930    52791.27   2061.23     91.89     53.52           84.79     69.05     68.78     24.81      8.47     53.12     54.75     63.58     83.15     54.06     99.17     95.44     19.91     99.15     17.72     13.51     66.33     23.57     57.88     18.22     37.43     74.64     89.50     20.38     90.80     39.80     22.58     46.06     41.83     59.09     86.98     13.26     27.63     75.71     69.27     60.29     49.66 
   931    52791.36   2061.14     91.89     53.53           84.81     69.08     68.79     24.81      8.51     53.12     54.77     63.59     83.13     54.06     99.17     95.42     20.17     99.15     17.68     13.53     66.36     23.63     57.90     18.23     37.56     74.63     89.49     20.34     90.80     39.79     22.39     46.09     41.80     59.16     86.98     13.23     27.61     75.70     69.29     60.28     49.67 
   932    52791.54   2060.96     91.89     53.54           84.81     69.05     68.79     24.77      8.48     53.15     54.73     63.55     83.17     54.04     99.18     95.42     20.84     99.15     17.66     13.61     66.34     23.52     57.84     18.14     37.48     74.63     89.50     20.36     90.80     39.80     22.50     46.14     41.80     59.16     86.98     13.19     27.58     75.72     69.30     60.28     49.66 
   933    52791.60   2060.90     91.89     53.54           84.85     69.07     68.81     24.84      8.59     53.13     54.74     63.58     83.17     54.06     99.17     95.42     20.49     99.15     17.66     13.57     66.24     23.69     57.76     18.05     37.47     74.63     89.50     20.38     90.80     39.80     22.61     46.17     41.76     59.17     86.98     13.24     27.61     75.72     69.29     60.25     49.68 
   934    52791.72   2060.78     91.89     53.54           84.84     69.12     68.75     24.91      8.60     53.13     54.78     63.59     83.20     54.03     99.17     95.43     20.45     99.15     17.56     13.70     66.28     23.66     57.62     17.95     37.44     74.62     89.50     20.44     90.80     39.84     22.62     46.18     41.75     59.17     86.99     13.19     27.60     75.73     69.28     60.24     49.70 
   935    52791.78   2060.72     91.89     53.56           84.84     69.09     68.72     25.00      8.65     53.11     54.76     63.58     83.17     54.05     99.18     95.43     20.86     99.15     17.58     13.78     66.19     23.53     57.78     17.99     37.44     74.62     89.51     20.45     90.79     39.83     22.68     46.08     41.78     59.21     86.99     13.27     27.67     75.72     69.28     60.23     49.70 
   936    52792.02   2060.48     91.89     53.56           84.84     69.14     68.70     25.07      8.70     53.09     54.76     63.59     83.16     54.06     99.18     95.43     21.07     99.15     17.67     13.62     66.18     23.42     57.96     17.91     37.30     74.62     89.50     20.49     90.79     39.85     22.60     46.09     41.76     59.18     86.99     13.23     27.71     75.73     69.29     60.20     49.73 
   937    52792.01   2060.49     91.89     53.57           84.85     69.13     68.70     25.03      8.66     53.12     54.73     63.60     83.16     54.09     99.18     95.43     21.37     99.15     17.69     13.64     66.22     23.33     58.03     17.87     37.17     74.62     89.49     20.57     90.80     39.87     22.66     46.09     41.78     59.22     86.99     13.18     27.70     75.73     69.30     60.20     49.72 
   938    52791.95   2060.55     91.89     53.56           84.90     69.12     68.71     25.05      8.67     53.13     54.74     63.62     83.16     54.07     99.18     95.44     21.24     99.15     17.83     13.57     66.19     23.30     57.99     17.79     37.13     74.62     89.48     20.55     90.79     39.84     22.61     46.04     41.70     59.23     87.00     13.17     27.68     75.74     69.28     60.21     49.72 
   939    52791.86   2060.64     91.89     53.54           84.93     69.10     68.69     25.05      8.64     53.18     54.76     63.63     83.16     54.02     99.18     95.45     20.94     99.15     17.87     13.55     66.26     23.28     57.74     17.79     37.11     74.62     89.49     20.58     90.80     39.82     22.53     46.16     41.72     59.21     87.00     13.15     27.62     75.74     69.27     60.20     49.74 
   940    52791.69   2060.81     91.89     53.53           84.90     69.06     68.70     25.05      8.68     53.19     54.75     63.63     83.16     54.03     99.17     95.44     20.81     99.15     17.91     13.45     66.22     23.23     57.64     17.95     36.95     74.62     89.48     20.56     90.79     39.83     22.59     46.19     41.67     59.20     87.00     13.12     27.62     75.75     69.26     60.20     49.75 
   941    52791.57   2060.93     91.89     53.53           84.85     69.02     68.70     24.98      8.81     53.23     54.75     63.65     83.14     54.00     99.17     95.46     20.85     99.15     17.83     13.43     66.24     23.21     57.73     17.96     36.88     74.63     89.48     20.52     90.80     39.83     22.60     46.15     41.71     59.23     87.00     13.08     27.61     75.75     69.25     60.20     49.74 
   942    52791.58   2060.92     91.89     53.54           84.84     69.02     68.72     24.95      8.87     53.25     54.75     63.67     83.14     53.97     99.17     95.45     20.53     99.15     17.88     13.28     66.26     23.48     57.68     17.90     37.13     74.63     89.49     20.49     90.79     39.82     22.55     46.16     41.72     59.23     87.00     13.15     27.80     75.75     69.24     60.19     49.76 
   943    52791.62   2060.88     91.89     53.55           84.85     69.08     68.73     24.85      8.85     53.28     54.75     63.67     83.13     53.96     99.17     95.45     20.68     99.15     17.96     13.27     66.28     23.52     57.73     17.73     37.43     74.62     89.50     20.55     90.80     39.84     22.43     46.25     41.71     59.27     87.00     13.19     27.90     75.74     69.24     60.19     49.74 
   944    52791.56   2060.94     91.89     53.55           84.83     69.07     68.64     24.90      8.79     53.25     54.76     63.69     83.15     53.95     99.17     95.46     20.59     99.15     17.99     13.16     66.22     23.64     57.90     17.82     37.40     74.63     89.49     20.53     90.79     39.89     22.39     46.30     41.72     59.26     87.00     13.15     27.83     75.73     69.25     60.19     49.73 
   945    52791.34   2061.16     91.89     53.55           84.85     69.08     68.67     24.81      8.78     53.17     54.74     63.69     83.17     53.95     99.16     95.47     20.76     99.15     17.88     13.19     66.23     23.72     57.86     17.85     37.28     74.63     89.48     20.47     90.79     39.89     22.37     46.24     41.72     59.25     87.00     13.13     27.84     75.74     69.24     60.18     49.73 
   946    52791.17   2061.33     91.89     53.54           84.84     69.07     68.68     24.69      8.73     53.12     54.73     63.68     83.16     53.97     99.16     95.46     20.91     99.15     17.80     13.07     66.21     23.81     57.89     17.92     37.27     74.62     89.48     20.49     90.79     39.88     22.46     46.26     41.74     59.25     87.00     13.19     27.75     75.74     69.23     60.17     49.72 
   947    52791.07   2061.43     91.89     53.54           84.87     69.09     68.66     24.69      8.73     53.14     54.75     63.67     83.16     53.98     99.17     95.46     21.01     99.15     17.61     13.20     66.12     23.74     57.89     17.80     37.31     74.62     89.46     20.50     90.79     39.88     22.42     46.29     41.71     59.25     87.01     13.16     27.70     75.75     69.22     60.18     49.74 
   948    52791.29   2061.21     91.89     53.54           84.85     69.10     68.73     24.76      8.76     53.16     54.75     63.69     83.13     53.96     99.18     95.47     21.14     99.15     17.59     13.19     66.14     23.71     57.82     17.80     37.27     74.62     89.46     20.56     90.79     39.89     22.45     46.22     41.73     59.25     87.00     13.16     27.68     75.75     69.23     60.17     49.73 
   949    52791.28   2061.22     91.89     53.55           84.85     69.10     68.75     24.77      8.68     53.20     54.76     63.67     83.15     53.94     99.18     95.46     21.54     99.15     17.62     13.23     66.15     23.67     57.96     17.78     36.86     74.62     89.45     20.62     90.79     39.90     22.53     46.29     41.75     59.19     87.01     13.11     27.73     75.77     69.23     60.15     49.73 
   950    52791.11   2061.39     91.89     53.55           84.85     69.09     68.77     24.78      8.72     53.25     54.72     63.69     83.15     53.94     99.18     95.46     21.60     99.15     17.73     13.18     66.13     23.75     57.79     17.68     36.94     74.62     89.45     20.59     90.79     39.89     22.58     46.35     41.82     59.17     87.01     13.08     27.74     75.75     69.22     60.17     49.73 
   951    52790.86   2061.64     91.89     53.54           84.86     69.12     68.77     24.76      8.60     53.18     54.70     63.69     83.15     53.97     99.18     95.46     21.18     99.15     17.73     13.30     66.13     23.66     57.78     17.68     37.07     74.63     89.45     20.57     90.79     39.86     22.66     46.34     41.79     59.17     87.01     13.06     27.80     75.74     69.23     60.16     49.71 
   952    52791.15   2061.35     91.89     53.54           84.85     69.10     68.80     24.73      8.58     53.19     54.68     63.68     83.15     53.99     99.18     95.45     21.41     99.15     17.82     13.35     66.10     23.59     57.68     17.54     37.05     74.63     89.46     20.61     90.79     39.89     22.69     46.31     41.86     59.13     87.01     13.13     27.70     75.74     69.23     60.17     49.73 
   953    52790.91   2061.59     91.89     53.53           84.90     69.08     68.81     24.73      8.58     53.23     54.69     63.62     83.15     54.00     99.18     95.45     21.36     99.15     17.71     13.40     66.09     23.53     57.52     17.63     36.96     74.63     89.46     20.63     90.79     39.87     22.66     46.28     41.84     59.16     87.02     13.11     27.65     75.73     69.22     60.19     49.74 
   954    52791.15   2061.35     91.89     53.55           84.89     69.08     68.82     24.80      8.57     53.27     54.69     63.62     83.13     54.00     99.19     95.45     21.19     99.15     17.78     13.39     66.06     23.73     57.50     17.74     37.05     74.63     89.46     20.58     90.79     39.89     22.78     46.27     41.87     59.19     87.02     13.08     27.63     75.73     69.23     60.20     49.74 
   955    52791.08   2061.42     91.89     53.55           84.92     69.08     68.81     24.79      8.55     53.31     54.69     63.62     83.14     53.98     99.18     95.45     21.17     99.15     17.80     13.28     66.02     23.83     57.56     17.72     36.95     74.63     89.44     20.64     90.79     39.89     22.92     46.27     41.87     59.23     87.02     13.08     27.60     75.72     69.23     60.21     49.75 
   956    52791.06   2061.44     91.89     53.54           84.91     69.08     68.80     24.81      8.57     53.33     54.69     63.61     83.14     53.99     99.18     95.44     20.96     99.15     17.78     13.25     66.08     23.83     57.59     17.51     36.70     74.62     89.43     20.66     90.79     39.91     23.10     46.25     41.92     59.20     87.02     13.05     27.57     75.74     69.22     60.21     49.74 
