constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   895    52469.57   2382.93     91.06     49.18           87.05     70.84     70.81     16.10     -1.40     38.22     55.29     57.49     88.96     31.90     99.20     96.89     16.87     99.60     16.45     13.01     65.59     10.32     67.75     13.55     29.05     26.45     84.59     23.20     87.40     40.26     18.07     41.82     41.89     60.30     82.80     21.57     26.57     77.22     70.98     36.64     36.51 
   896    52469.79   2382.71     91.06     49.20           87.07     70.82     70.76     16.14     -1.30     38.27     55.30     57.50     88.96     31.91     99.20     96.89     16.76     99.60     16.41     13.08     65.69     10.29     67.86     13.55     29.06     26.45     84.58     23.12     87.40     40.24     18.18     41.93     41.95     60.33     82.80     21.53     26.57     77.24     70.97     36.64     36.51 
   897    52469.67   2382.83     91.06     49.18           87.05     70.82     70.83     16.13     -1.21     38.34     55.33     57.51     88.94     31.90     99.20     96.88     16.23     99.60     16.54     13.10     65.66     10.35     67.84     13.48     29.15     26.45     84.59     23.10     87.40     40.23     18.09     41.88     41.93     60.30     82.80     21.47     26.55     77.22     70.97     36.64     36.52 
   898    52470.08   2382.42     91.07     49.18           87.03     70.82     70.85     16.11     -1.21     38.41     55.33     57.52     88.96     31.91     99.19     96.88     16.19     99.60     16.41     13.14     65.69     10.31     67.60     13.60     29.02     26.45     84.58     23.07     87.40     40.20     18.04     41.80     41.96     60.32     82.81     21.53     26.64     77.24     70.98     36.63     36.53 
   899    52470.13   2382.37     91.07     49.17           87.07     70.83     70.87     16.16     -1.12     38.42     55.31     57.49     88.97     31.93     99.19     96.87     16.11     99.60     16.33     13.06     65.71     10.28     67.64     13.56     28.90     26.45     84.58     23.09     87.40     40.19     18.05     41.75     41.95     60.33     82.81     21.52     26.72     77.25     70.98     36.63     36.53 
   900    52470.42   2382.08     91.07     49.19           87.04     70.81     70.90     16.26     -1.14     38.41     55.29     57.50     89.00     31.91     99.19     96.87     16.20     99.60     16.47     13.01     65.73     10.44     67.74     13.59     28.91     26.45     84.59     23.10     87.40     40.23     18.10     41.68     41.99     60.32     82.80     21.56     26.77     77.25     70.99     36.63     36.51 
   901    52470.61   2381.89     91.07     49.20           87.04     70.87     70.87     16.26     -1.06     38.47     55.27     57.51     88.98     31.93     99.20     96.88     16.12     99.60     16.54     13.03     65.77     10.41     67.76     13.54     28.95     26.44     84.58     23.02     87.40     40.27     18.10     41.79     42.00     60.31     82.80     21.53     26.76     77.26     70.99     36.63     36.52 
   902    52470.38   2382.12     91.07     49.19           87.06     70.85     70.89     16.24     -1.08     38.48     55.29     57.51     88.95     31.92     99.19     96.88     15.81     99.60     16.52     13.10     65.79     10.47     67.78     13.56     28.92     26.44     84.59     22.97     87.40     40.25     18.04     41.80     41.93     60.33     82.81     21.48     26.72     77.27     70.97     36.63     36.51 
   903    52470.67   2381.83     91.07     49.20           87.10     70.88     70.96     16.18     -1.01     38.55     55.30     57.52     88.97     31.94     99.19     96.89     16.21     99.60     16.48     12.96     65.78     10.50     67.76     13.52     28.84     26.44     84.61     22.94     87.40     40.26     18.14     41.93     41.92     60.33     82.81     21.50     26.74     77.27     70.97     36.62     36.51 
   904    52471.04   2381.46     91.07     49.22           87.08     70.86     70.97     16.15     -1.00     38.59     55.33     57.53     88.94     31.96     99.20     96.90     16.39     99.60     16.62     12.94     65.80     10.58     67.92     13.55     28.72     26.44     84.61     22.88     87.40     40.24     18.18     41.90     41.92     60.34     82.81     21.48     26.74     77.28     70.98     36.63     36.53 
   905    52470.97   2381.53     91.07     49.22           87.11     70.87     71.04     16.22     -0.90     38.62     55.37     57.53     88.94     31.97     99.20     96.89     16.46     99.60     16.60     13.06     65.74     10.48     67.87     13.53     28.71     26.44     84.61     22.88     87.40     40.27     18.07     41.91     41.87     60.33     82.81     21.44     26.70     77.27     70.97     36.65     36.53 
   906    52471.35   2381.15     91.07     49.22           87.12     70.86     71.06     16.24     -0.90     38.64     55.36     57.53     88.93     31.99     99.20     96.89     16.91     99.60     16.40     13.01     65.74     10.53     67.82     13.65     28.42     26.44     84.63     22.94     87.40     40.25     18.06     41.90     41.91     60.36     82.81     21.41     26.75     77.28     70.99     36.66     36.52 
   907    52471.61   2380.89     91.08     49.23           87.11     70.80     70.96     16.22     -0.89     38.61     55.33     57.54     88.95     32.02     99.20     96.90     17.35     99.60     16.34     13.15     65.76     10.67     67.89     13.64     28.35     26.44     84.63     22.85     87.40     40.27     17.97     41.97     41.86     60.36     82.81     21.47     26.66     77.29     70.99     36.67     36.52 
   908    52471.89   2380.61     91.08     49.24           87.12     70.83     70.89     16.21     -0.91     38.63     55.35     57.54     88.95     32.04     99.20     96.89     16.87     99.60     16.50     13.07     65.72     10.88     67.91     13.75     28.36     26.43     84.63     22.91     87.40     40.28     17.98     42.06     41.84     60.34     82.81     21.50     26.68     77.28     71.00     36.66     36.54 
   909    52471.66   2380.84     91.08     49.24           87.14     70.81     70.87     16.23     -0.96     38.60     55.35     57.53     88.93     32.03     99.20     96.89     16.94     99.60     16.52     13.06     65.70     10.87     67.91     13.82     28.31     26.43     84.62     22.88     87.40     40.29     18.15     42.04     41.86     60.39     82.81     21.45     26.76     77.27     71.02     36.65     36.53 
   910    52471.78   2380.72     91.08     49.24           87.16     70.77     70.91     16.26     -0.90     38.64     55.38     57.53     88.95     32.04     99.19     96.90     16.68     99.60     16.62     12.91     65.76     10.73     67.98     13.81     28.35     26.43     84.64     22.92     87.40     40.31     18.09     42.12     41.77     60.36     82.82     21.48     26.74     77.28     71.00     36.67     36.50 
   911    52471.88   2380.62     91.08     49.22           87.15     70.79     70.92     16.26     -0.98     38.64     55.39     57.54     88.97     32.06     99.19     96.90     16.31     99.60     16.66     12.93     65.76     10.76     68.04     13.71     28.34     26.42     84.62     22.97     87.40     40.33     17.96     41.97     41.71     60.32     82.82     21.52     26.71     77.29     71.01     36.66     36.51 
   912    52472.06   2380.44     91.08     49.24           87.15     70.76     70.87     16.35     -1.00     38.71     55.41     57.54     88.98     32.08     99.19     96.90     16.51     99.60     16.80     13.00     65.82     10.68     68.16     13.55     28.34     26.42     84.63     23.06     87.40     40.33     18.09     41.87     41.71     60.29     82.82     21.52     26.74     77.28     71.01     36.67     36.52 
   913    52471.78   2380.72     91.08     49.25           87.16     70.78     70.82     16.37     -0.96     38.71     55.39     57.53     88.99     32.08     99.20     96.91     16.63     99.60     16.89     12.96     65.77     10.73     68.17     13.66     28.24     26.42     84.63     23.02     87.40     40.34     18.24     41.93     41.70     60.28     82.82     21.47     26.81     77.27     71.00     36.67     36.53 
   914    52471.82   2380.68     91.08     49.24           87.17     70.78     70.84     16.40     -0.84     38.72     55.37     57.54     88.98     32.09     99.19     96.90     16.48     99.60     16.83     12.90     65.77     10.66     68.16     13.65     28.32     26.42     84.64     23.00     87.40     40.35     18.37     41.83     41.65     60.28     82.82     21.50     26.86     77.28     70.99     36.67     36.53 
   915    52471.92   2380.58     91.08     49.25           87.16     70.76     70.89     16.45     -0.75     38.79     55.36     57.53     88.95     32.09     99.19     96.91     16.59     99.60     16.92     12.89     65.68     10.54     68.33     13.58     28.17     26.42     84.63     23.03     87.40     40.33     18.51     41.84     41.59     60.32     82.82     21.52     26.78     77.27     71.00     36.68     36.53 
   916    52472.21   2380.29     91.08     49.26           87.18     70.75     70.90     16.47     -0.75     38.83     55.36     57.52     88.95     32.13     99.19     96.89     16.38     99.60     17.05     12.87     65.59     10.63     68.22     13.60     28.36     26.42     84.63     23.07     87.40     40.21     18.57     41.94     41.57     60.28     82.82     21.53     26.78     77.29     71.01     36.70     36.53 
   917    52471.97   2380.53     91.08     49.24           87.18     70.70     70.91     16.42     -0.81     38.79     55.36     57.51     88.96     32.19     99.19     96.89     15.62     99.60     17.06     13.06     65.57     10.64     68.20     13.61     28.36     26.41     84.62     23.12     87.40     40.22     18.71     41.84     41.52     60.32     82.82     21.55     26.78     77.28     71.01     36.69     36.51 
   918    52471.98   2380.52     91.08     49.22           87.17     70.76     70.92     16.41     -0.88     38.81     55.39     57.48     88.98     32.17     99.18     96.90     15.51     99.60     17.02     13.09     65.54     10.70     68.09     13.66     28.18     26.41     84.62     23.08     87.40     40.23     18.66     41.76     41.46     60.34     82.82     21.49     26.82     77.29     71.02     36.71     36.49 
   919    52472.23   2380.27     91.08     49.23           87.19     70.74     70.96     16.40     -0.77     38.82     55.43     57.47     88.97     32.18     99.18     96.90     15.43     99.60     17.08     13.09     65.53     10.66     68.14     13.61     28.24     26.41     84.62     23.04     87.40     40.24     18.67     41.85     41.42     60.32     82.82     21.52     26.77     77.30     71.03     36.72     36.50 
   920    52472.45   2380.05     91.08     49.23           87.23     70.74     70.93     16.36     -0.63     38.78     55.39     57.50     88.97     32.20     99.18     96.91     15.39     99.60     17.00     13.06     65.54     10.72     68.08     13.67     28.18     26.41     84.63     23.10     87.40     40.26     18.57     41.88     41.45     60.35     82.82     21.49     26.85     77.31     71.02     36.72     36.51 
   921    52472.28   2380.22     91.08     49.23           87.24     70.74     70.91     16.42     -0.68     38.82     55.38     57.50     88.97     32.20     99.18     96.94     15.40     99.60     17.00     13.04     65.59     10.58     68.21     13.69     28.16     26.41     84.63     23.14     87.40     40.28     18.51     41.88     41.47     60.37     82.82     21.42     26.76     77.31     71.00     36.72     36.51 
   922    52472.07   2380.43     91.08     49.21           87.23     70.79     70.86     16.44     -0.63     38.74     55.41     57.49     88.94     32.19     99.18     96.94     15.14     99.60     16.92     12.99     65.55     10.52     68.05     13.74     28.13     26.41     84.63     23.15     87.40     40.25     18.54     41.93     41.46     60.36     82.82     21.47     26.70     77.30     71.01     36.72     36.49 
   923    52472.22   2380.28     91.08     49.22           87.22     70.80     70.91     16.43     -0.64     38.75     55.45     57.50     88.93     32.22     99.19     96.93     15.19     99.60     16.97     13.11     65.51     10.38     68.15     13.74     28.10     26.41     84.64     23.21     87.40     40.17     18.55     41.95     41.49     60.38     82.82     21.46     26.83     77.29     71.00     36.73     36.50 
   924    52471.81   2380.69     91.08     49.20           86.99     70.82     70.94     16.35     -0.67     38.76     55.47     57.53     88.89     32.20     99.19     96.93     14.81     99.60     16.99     13.07     65.47     10.28     68.14     13.80     28.07     26.41     84.63     23.23     87.40     40.20     18.42     41.90     41.54     60.40     82.83     21.43     26.96     77.29     70.99     36.74     36.49 
   925    52471.65   2380.85     91.08     49.20           86.97     70.82     70.95     16.26     -0.62     38.78     55.46     57.54     88.89     32.19     99.19     96.93     14.90     99.60     16.97     12.98     65.50     10.34     67.94     13.90     28.04     26.41     84.62     23.23     87.40     40.21     18.47     41.95     41.51     60.39     82.82     21.39     27.00     77.29     70.97     36.74     36.47 
   926    52471.51   2380.99     91.08     49.20           86.98     70.81     70.94     16.29     -0.67     38.75     55.49     57.54     88.92     32.22     99.18     96.94     15.08     99.60     17.02     12.99     65.52     10.37     67.83     13.91     28.00     26.41     84.62     23.22     87.40     40.27     18.47     41.96     41.41     60.37     82.82     21.44     27.02     77.28     70.96     36.76     36.47 
   927    52471.51   2380.99     91.08     49.20           87.02     70.81     70.94     16.27     -0.63     38.76     55.53     57.54     88.94     32.22     99.17     96.93     15.25     99.60     16.94     13.01     65.56     10.40     67.61     13.84     27.93     26.41     84.63     23.21     87.40     40.25     18.40     42.02     41.43     60.38     82.82     21.50     26.96     77.28     70.95     36.77     36.47 
   928    52471.29   2381.21     91.07     49.17           87.05     70.81     70.90     16.22     -0.73     38.75     55.54     57.53     88.93     32.20     99.17     96.94     14.59     99.60     16.90     12.96     65.56     10.34     67.45     13.84     28.06     26.39     84.64     23.30     87.40     40.27     18.50     41.93     41.39     60.34     82.82     21.48     26.95     77.29     70.95     36.76     36.44 
   929    52471.12   2381.38     91.08     49.17           87.05     70.81     70.94     16.21     -0.74     38.70     55.55     57.53     88.94     32.17     99.17     96.93     14.53     99.60     16.88     13.07     65.56     10.42     67.41     13.87     28.06     26.39     84.64     23.22     87.40     40.15     18.52     41.90     41.43     60.35     82.82     21.50     26.88     77.28     70.94     36.78     36.46 
   930    52471.14   2381.36     91.07     49.17           87.03     70.84     70.98     16.16     -0.68     38.75     55.53     57.54     88.92     32.19     99.17     96.92     14.37     99.60     16.73     12.99     65.51     10.32     67.53     13.97     27.99     26.40     84.64     23.23     87.40     40.18     18.54     41.89     41.46     60.32     82.83     21.53     26.97     77.26     70.93     36.79     36.47 
   931    52471.22   2381.28     91.08     49.18           87.03     70.85     70.92     16.12     -0.64     38.73     55.53     57.54     88.94     32.18     99.17     96.93     14.35     99.60     16.89     13.00     65.50     10.38     67.44     14.13     27.92     26.40     84.64     23.28     87.40     40.16     18.64     41.93     41.48     60.30     82.83     21.57     27.01     77.25     70.93     36.81     36.48 
   932    52470.98   2381.52     91.07     49.17           87.03     70.84     70.83     16.23     -0.74     38.68     55.52     57.53     88.94     32.18     99.18     96.94     14.29     99.60     16.78     12.96     65.48     10.30     67.45     14.28     27.83     26.39     84.62     23.22     87.40     40.17     18.75     41.93     41.49     60.29     82.83     21.52     27.04     77.26     70.91     36.81     36.47 
   933    52471.00   2381.50     91.07     49.17           87.04     70.87     70.80     16.22     -0.76     38.71     55.51     57.51     88.94     32.19     99.18     96.95     14.34     99.60     16.74     12.88     65.54     10.31     67.54     14.19     27.73     26.39     84.63     23.27     87.40     40.18     18.71     41.87     41.49     60.30     82.82     21.53     27.11     77.28     70.91     36.81     36.46 
   934    52470.93   2381.57     91.07     49.18           86.99     70.88     70.81     16.27     -0.75     38.71     55.52     57.51     88.93     32.20     99.18     96.94     14.33     99.60     16.79     13.00     65.50     10.36     67.55     14.28     27.79     26.39     84.61     23.22     87.40     40.20     18.58     41.87     41.49     60.35     82.82     21.58     27.17     77.27     70.90     36.80     36.46 
   935    52471.02   2381.48     91.07     49.18           87.02     70.88     70.81     16.27     -0.78     38.60     55.54     57.53     88.94     32.21     99.18     96.93     14.55     99.60     16.81     13.06     65.44     10.33     67.63     14.26     27.78     26.40     84.61     23.20     87.40     40.22     18.58     41.89     41.52     60.38     82.82     21.53     27.10     77.29     70.89     36.81     36.46 
   936    52471.08   2381.42     91.08     49.17           87.05     70.89     70.74     16.24     -0.76     38.58     55.49     57.53     88.96     32.25     99.18     96.93     14.21     99.60     16.73     13.03     65.47     10.41     67.63     14.26     27.62     26.40     84.62     23.23     87.40     40.27     18.46     41.89     41.43     60.43     82.82     21.54     27.15     77.27     70.91     36.81     36.47 
   937    52471.01   2381.49     91.07     49.16           86.98     70.86     70.76     16.27     -0.71     38.59     55.53     57.53     88.94     32.26     99.17     96.93     14.28     99.60     16.76     12.94     65.34     10.44     67.49     14.16     27.53     26.39     84.62     23.26     87.40     40.28     18.51     41.95     41.44     60.42     82.82     21.58     27.17     77.27     70.91     36.80     36.48 
   938    52471.36   2381.14     91.08     49.17           87.01     70.86     70.74     16.28     -0.67     38.60     55.58     57.53     88.93     32.25     99.18     96.92     14.39     99.60     16.78     12.92     65.24     10.49     67.39     14.21     27.57     26.39     84.61     23.30     87.40     40.27     18.64     41.90     41.47     60.43     82.83     21.60     27.15     77.28     70.92     36.80     36.48 
   939    52471.06   2381.44     91.08     49.18           87.04     70.82     70.77     16.25     -0.65     38.62     55.57     57.50     88.96     32.28     99.17     96.92     14.80     99.60     16.83     12.90     65.18     10.63     67.37     14.14     27.47     26.40     84.62     23.37     87.40     40.27     18.68     41.93     41.43     60.43     82.83     21.54     27.23     77.27     70.91     36.79     36.47 
   940    52470.97   2381.53     91.08     49.17           87.07     70.85     70.78     16.22     -0.63     38.64     55.59     57.51     88.97     32.28     99.17     96.93     14.47     99.60     16.87     12.85     65.20     10.57     67.35     14.10     27.60     26.40     84.62     23.30     87.40     40.28     18.61     41.83     41.42     60.44     82.83     21.51     27.19     77.25     70.91     36.80     36.47 
   941    52471.10   2381.40     91.08     49.18           87.08     70.86     70.72     16.19     -0.55     38.64     55.59     57.50     88.98     32.27     99.17     96.94     14.60     99.60     17.00     12.87     65.24     10.73     67.37     14.16     27.57     26.41     84.62     23.30     87.40     40.24     18.63     41.87     41.40     60.45     82.83     21.53     27.08     77.27     70.90     36.79     36.47 
   942    52471.01   2381.49     91.08     49.18           87.08     70.81     70.76     16.21     -0.58     38.69     55.57     57.50     88.99     32.24     99.17     96.94     14.69     99.60     16.82     12.91     65.29     10.64     67.37     14.10     27.49     26.41     84.63     23.27     87.40     40.24     18.86     41.70     41.33     60.47     82.83     21.56     27.10     77.27     70.91     36.79     36.46 
   943    52470.94   2381.56     91.08     49.18           87.02     70.82     70.72     16.10     -0.51     38.76     55.59     57.50     88.98     32.26     99.17     96.95     14.44     99.60     16.99     12.93     65.25     10.71     67.39     14.23     27.55     26.41     84.62     23.29     87.40     40.12     18.83     41.70     41.33     60.45     82.83     21.61     27.03     77.26     70.91     36.79     36.45 
   944    52471.09   2381.41     91.08     49.18           86.87     70.80     70.71     16.04     -0.53     38.72     55.62     57.51     88.98     32.26     99.18     96.93     14.58     99.60     17.12     13.02     65.28     10.81     67.47     14.16     27.42     26.41     84.62     23.32     87.40     40.12     18.84     41.72     41.29     60.45     82.83     21.66     27.04     77.28     70.91     36.79     36.46 
   945    52470.81   2381.69     91.08     49.19           86.88     70.78     70.73     16.02     -0.54     38.69     55.61     57.50     88.97     32.26     99.17     96.94     14.52     99.60     17.25     12.90     65.26     10.86     67.57     14.19     27.51     26.40     84.62     23.33     87.40     40.12     18.87     41.80     41.33     60.44     82.83     21.70     26.99     77.26     70.90     36.80     36.45 
   946    52470.83   2381.67     91.08     49.21           86.88     70.72     70.76     16.00     -0.56     38.66     55.58     57.51     88.98     32.24     99.17     96.95     15.12     99.60     17.27     12.97     65.22     11.01     67.70     14.20     27.63     26.40     84.63     23.35     87.40     40.15     18.93     41.78     41.27     60.45     82.83     21.73     26.97     77.27     70.89     36.81     36.42 
   947    52470.94   2381.56     91.08     49.20           86.86     70.73     70.80     15.98     -0.60     38.67     55.58     57.53     89.00     32.26     99.18     96.96     15.21     99.60     17.30     12.89     65.26     11.07     67.73     14.13     27.47     26.40     84.63     23.33     87.40     40.13     18.72     41.77     41.27     60.44     82.83     21.76     26.89     77.27     70.91     36.80     36.41 
   948    52471.27   2381.23     91.08     49.22           86.82     70.70     70.85     15.96     -0.71     38.72     55.60     57.53     89.00     32.24     99.18     96.97     15.72     99.60     17.30     12.86     65.24     11.01     67.82     14.21     27.41     26.39     84.63     23.39     87.40     40.04     18.83     41.75     41.29     60.41     82.84     21.73     26.86     77.28     70.92     36.80     36.43 
   949    52471.56   2380.94     91.08     49.23           86.82     70.72     70.88     15.97     -0.72     38.74     55.60     57.53     89.01     32.26     99.18     96.97     15.62     99.60     17.43     12.98     65.24     11.00     67.76     14.22     27.28     26.40     84.63     23.44     87.40     40.06     19.00     41.76     41.35     60.41     82.83     21.74     26.86     77.27     70.92     36.81     36.45 
   950    52471.50   2381.00     91.08     49.23           86.86     70.69     70.91     15.95     -0.68     38.75     55.60     57.52     89.00     32.25     99.17     96.97     15.62     99.60     17.43     13.00     65.19     10.88     67.78     14.26     27.27     26.40     84.64     23.49     87.40     40.08     18.95     41.76     41.35     60.38     82.83     21.77     26.87     77.26     70.92     36.81     36.46 
   951    52471.40   2381.10     91.08     49.23           86.87     70.72     70.91     15.97     -0.67     38.75     55.60     57.51     88.99     32.27     99.17     96.96     15.63     99.60     17.50     13.12     65.24     11.13     67.58     14.28     27.20     26.39     84.63     23.49     87.40     40.07     18.88     41.74     41.31     60.37     82.83     21.71     26.94     77.25     70.93     36.81     36.47 
   952    52471.23   2381.27     91.08     49.23           86.83     70.72     70.94     15.93     -0.69     38.76     55.54     57.51     88.97     32.27     99.17     96.96     15.82     99.60     17.44     13.14     65.21     11.18     67.54     14.28     27.26     26.39     84.64     23.48     87.40     40.11     18.76     41.71     41.33     60.39     82.83     21.72     27.00     77.25     70.92     36.80     36.47 
   953    52471.16   2381.34     91.08     49.23           86.86     70.74     70.98     15.91     -0.65     38.78     55.53     57.51     88.98     32.26     99.17     96.96     15.74     99.60     17.48     13.14     65.24     11.40     67.37     14.12     27.22     26.39     84.63     23.42     87.40     40.09     18.73     41.75     41.37     60.40     82.83     21.70     26.96     77.25     70.92     36.82     36.48 
   954    52471.02   2381.48     91.08     49.22           86.87     70.74     70.99     15.88     -0.69     38.80     55.48     57.52     88.99     32.27     99.17     96.97     15.91     99.60     17.44     13.10     65.25     11.34     67.16     14.16     27.19     26.38     84.63     23.40     87.40     40.12     18.48     41.75     41.40     60.42     82.83     21.64     27.02     77.24     70.90     36.83     36.50 
   955    52470.86   2381.64     91.08     49.22           86.89     70.69     71.01     15.85     -0.59     38.78     55.47     57.54     89.00     32.26     99.17     96.97     16.08     99.60     17.57     13.13     65.28     11.37     67.10     13.97     27.00     26.38     84.64     23.45     87.40     40.13     18.49     41.66     41.39     60.44     82.83     21.67     26.92     77.23     70.91     36.82     36.48 
   956    52470.96   2381.54     91.08     49.22           86.82     70.70     71.01     15.78     -0.63     38.76     55.47     57.55     89.03     32.27     99.17     96.98     16.46     99.60     17.47     13.10     65.26     11.44     67.03     13.98     26.90     26.39     84.64     23.43     87.40     40.17     18.57     41.75     41.38     60.44     82.84     21.71     26.79     77.21     70.92     36.84     36.47 
   957    52470.96   2381.54     91.08     49.22           86.88     70.70     71.04     15.80     -0.63     38.71     55.48     57.53     89.03     32.27     99.17     96.98     16.28     99.60     17.41     13.19     65.25     11.39     67.20     13.92     27.10     26.39     84.65     23.43     87.40     40.19     18.69     41.70     41.45     60.40     82.84     21.68     26.66     77.20     70.93     36.83     36.46 
   958    52470.80   2381.70     91.08     49.22           86.88     70.68     71.02     15.78     -0.61     38.73     55.47     57.54     89.02     32.28     99.17     96.98     16.20     99.60     17.37     13.19     65.19     11.40     67.24     13.86     27.12     26.39     84.64     23.44     87.40     40.22     18.69     41.71     41.46     60.37     82.84     21.70     26.70     77.20     70.92     36.83     36.46 
   959    52470.78   2381.72     91.08     49.23           86.87     70.74     71.05     15.74     -0.60     38.74     55.48     57.55     88.99     32.26     99.17     96.98     16.37     99.60     17.31     13.40     65.22     11.37     67.27     13.85     27.15     26.38     84.64     23.45     87.40     40.24     18.75     41.73     41.48     60.35     82.84     21.72     26.66     77.18     70.92     36.83     36.47 
   960    52470.64   2381.86     91.08     49.24           86.89     70.77     71.05     15.73     -0.62     38.69     55.49     57.54     88.98     32.28     99.16     96.99     16.35     99.60     17.46     13.40     65.20     11.33     67.38     13.80     27.23     26.38     84.63     23.46     87.40     40.26     18.70     41.86     41.44     60.35     82.84     21.74     26.64     77.18     70.92     36.83     36.47 
   961    52470.61   2381.89     91.08     49.25           86.91     70.77     71.05     15.75     -0.57     38.59     55.51     57.53     88.95     32.28     99.16     97.00     16.52     99.60     17.48     13.51     65.20     11.53     67.48     13.75     27.14     26.38     84.64     23.51     87.40     40.29     18.53     41.92     41.44     60.36     82.84     21.71     26.62     77.17     70.93     36.81     36.48 
   962    52470.18   2382.32     91.08     49.24           86.89     70.74     71.00     15.65     -0.55     38.58     55.51     57.54     88.94     32.27     99.16     97.01     16.51     99.60     17.46     13.47     65.28     11.56     67.47     13.63     27.09     26.39     84.64     23.46     87.40     40.28     18.44     41.98     41.45     60.35     82.84     21.73     26.60     77.16     70.91     36.81     36.48 
   963    52470.02   2382.48     91.08     49.23           86.95     70.72     71.01     15.62     -0.56     38.52     55.49     57.56     88.93     32.27     99.17     97.01     16.30     99.60     17.38     13.51     65.28     11.53     67.43     13.74     27.24     26.38     84.64     23.51     87.40     40.27     18.36     42.08     41.42     60.32     82.84     21.74     26.60     77.15     70.91     36.79     36.49 
   964    52470.04   2382.46     91.08     49.24           86.94     70.74     70.98     15.67     -0.51     38.57     55.49     57.53     88.94     32.25     99.17     97.00     16.18     99.60     17.47     13.46     65.30     11.47     67.39     13.99     27.40     26.39     84.63     23.44     87.40     40.31     18.39     42.04     41.43     60.30     82.85     21.75     26.65     77.14     70.90     36.80     36.50 
   965    52470.07   2382.43     91.08     49.25           86.97     70.78     70.96     15.64     -0.44     38.48     55.48     57.53     88.92     32.26     99.16     96.99     16.37     99.60     17.49     13.48     65.30     11.46     67.44     13.83     27.40     26.39     84.63     23.43     87.40     40.33     18.30     42.11     41.44     60.32     82.85     21.78     26.69     77.14     70.91     36.81     36.49 
   966    52470.26   2382.24     91.08     49.23           86.98     70.75     70.98     15.60     -0.46     38.51     55.51     57.54     88.92     32.27     99.16     97.00     15.76     99.60     17.60     13.44     65.29     11.49     67.37     13.81     27.27     26.38     84.63     23.38     87.40     40.34     18.45     42.11     41.47     60.31     82.85     21.82     26.71     77.15     70.91     36.81     36.49 
   967    52470.33   2382.17     91.08     49.23           87.00     70.72     70.96     15.66     -0.52     38.57     55.49     57.57     88.93     32.26     99.16     97.02     15.76     99.60     17.54     13.31     65.27     11.35     67.44     13.73     27.35     26.38     84.63     23.34     87.40     40.33     18.50     42.16     41.49     60.31     82.85     21.86     26.73     77.14     70.90     36.82     36.49 
   968    52470.11   2382.39     91.08     49.24           87.00     70.72     70.89     15.80     -0.61     38.59     55.48     57.54     88.92     32.26     99.16     97.02     16.14     99.60     17.56     13.31     65.27     11.34     67.65     13.69     27.35     26.38     84.63     23.21     87.40     40.33     18.57     42.21     41.41     60.33     82.85     21.84     26.73     77.16     70.90     36.82     36.47 
   969    52470.04   2382.46     91.08     49.24           87.00     70.70     70.96     15.76     -0.64     38.53     55.49     57.55     88.90     32.24     99.16     97.02     16.08     99.60     17.52     13.26     65.26     11.39     67.68     13.79     27.52     26.38     84.63     23.25     87.40     40.33     18.38     42.22     41.39     60.32     82.85     21.82     26.67     77.15     70.91     36.83     36.45 
   970    52469.68   2382.82     91.08     49.21           87.03     70.65     70.88     15.77     -0.58     38.53     55.50     57.54     88.88     32.24     99.16     97.02     15.55     99.60     17.46     13.29     65.29     11.34     67.75     13.75     27.51     26.38     84.63     23.28     87.40     40.35     18.22     42.19     41.38     60.32     82.85     21.76     26.65     77.15     70.90     36.81     36.46 
   971    52469.68   2382.82     91.08     49.21           87.04     70.61     70.85     15.74     -0.65     38.47     55.54     57.54     88.87     32.26     99.16     97.03     15.24     99.60     17.45     13.30     65.29     11.37     67.73     13.83     27.65     26.38     84.63     23.26     87.40     40.37     18.26     42.11     41.39     60.32     82.85     21.78     26.73     77.16     70.89     36.82     36.46 
   972    52469.88   2382.62     91.08     49.21           87.01     70.58     70.84     15.73     -0.67     38.50     55.54     57.56     88.88     32.27     99.15     97.03     15.39     99.60     17.55     13.36     65.33     11.32     67.83     13.75     27.53     26.38     84.62     23.28     87.40     40.38     18.27     42.12     41.41     60.32     82.85     21.73     26.65     77.17     70.90     36.83     36.46 
