constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.100000  -0.400000  -0.400000  ]  [  0.300000  0.000000  0.000000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   803    52525.17   2327.33     91.10     51.79           84.39     75.52     70.72     29.50     12.49     16.84     39.43     54.05     83.09     53.20     99.18     95.22     10.21     99.15     31.58     27.87     67.73     24.41     66.93     20.49     56.57     75.07     92.24     32.81     49.59     37.36     13.67     37.54     37.39     44.44     87.52     12.89     26.10     77.98     71.42     54.99     46.63 
   804    52524.95   2327.55     91.10     51.80           84.37     75.52     70.78     29.48     12.58     16.77     39.45     54.05     83.08     53.18     99.18     95.23     10.32     99.15     31.74     27.94     67.74     24.38     66.93     20.40     56.51     75.06     92.22     32.84     49.59     37.34     13.94     37.55     37.37     44.40     87.53     12.95     26.14     77.97     71.42     54.99     46.64 
   805    52525.35   2327.15     91.10     51.82           84.34     75.50     70.76     29.40     12.57     16.85     39.45     54.05     83.07     53.17     99.19     95.23     10.51     99.15     31.78     28.02     67.70     24.45     66.92     20.51     56.61     75.06     92.23     32.80     49.59     37.34     14.13     37.60     37.40     44.36     87.53     13.00     26.06     77.99     71.42     54.98     46.65 
   806    52525.81   2326.69     91.10     51.82           84.33     75.48     70.67     29.37     12.56     16.89     39.44     54.04     83.11     53.12     99.19     95.24     10.50     99.15     31.86     27.94     67.58     24.37     66.80     20.62     56.81     75.06     92.23     32.86     49.59     37.38     14.02     37.68     37.37     44.35     87.53     13.04     26.18     78.01     71.44     54.96     46.66 
   807    52525.73   2326.77     91.10     51.83           84.33     75.48     70.56     29.36     12.55     16.87     39.41     54.04     83.09     53.12     99.18     95.25     10.51     99.15     31.95     28.00     67.56     24.41     66.84     20.69     56.90     75.05     92.23     32.85     49.59     37.39     14.11     37.70     37.33     44.33     87.53     13.02     26.19     78.03     71.43     54.97     46.66 
   808    52526.30   2326.20     91.10     51.86           84.37     75.51     70.55     29.40     12.47     16.85     39.43     54.04     83.09     53.14     99.18     95.25     10.84     99.15     31.88     28.05     67.53     24.41     67.16     20.74     57.08     75.05     92.23     32.86     49.59     37.39     14.12     37.76     37.29     44.33     87.53     13.08     26.22     78.04     71.43     54.98     46.68 
   809    52526.08   2326.42     91.10     51.84           84.40     75.51     70.54     29.35     12.41     16.87     39.40     54.04     83.09     53.16     99.19     95.27     10.33     99.15     31.89     27.96     67.50     24.50     66.97     20.78     57.16     75.05     92.21     32.85     49.59     37.38     14.03     37.83     37.36     44.33     87.53     13.14     26.19     78.03     71.42     54.95     46.69 
   810    52526.01   2326.49     91.10     51.85           84.37     75.53     70.58     29.33     12.41     16.85     39.40     54.02     83.08     53.14     99.19     95.26     10.27     99.15     32.05     27.84     67.51     24.47     66.75     20.85     57.36     75.05     92.21     32.85     49.59     37.41     14.17     37.87     37.38     44.32     87.52     13.18     26.20     78.02     71.41     54.96     46.70 
   811    52526.18   2326.32     91.10     51.85           84.40     75.51     70.58     29.34     12.41     16.85     39.40     54.01     83.08     53.12     99.20     95.26     10.31     99.15     32.06     27.79     67.49     24.59     66.78     20.82     57.26     75.04     92.21     32.82     49.59     37.37     14.07     37.97     37.42     44.28     87.52     13.26     26.21     78.02     71.42     54.97     46.72 
   812    52526.43   2326.07     91.10     51.86           84.41     75.51     70.61     29.46     12.38     16.88     39.37     54.00     83.08     53.11     99.20     95.27     10.52     99.15     32.07     27.75     67.50     24.73     66.75     20.75     57.20     75.04     92.21     32.89     49.59     37.40     14.15     38.01     37.45     44.24     87.52     13.31     26.15     78.04     71.41     54.98     46.71 
   813    52526.37   2326.13     91.10     51.87           84.40     75.49     70.58     29.45     12.41     16.97     39.38     53.99     83.11     53.11     99.20     95.28     11.12     99.15     32.08     27.76     67.53     24.87     66.58     20.66     57.32     75.04     92.22     32.81     49.59     37.37     14.14     38.04     37.42     44.23     87.52     13.26     26.15     78.04     71.42     54.98     46.69 
   814    52526.53   2325.97     91.10     51.88           84.43     75.51     70.61     29.42     12.41     16.93     39.40     53.99     83.09     53.09     99.20     95.28     11.52     99.15     31.94     27.71     67.53     24.64     66.45     20.77     57.57     75.04     92.20     32.81     49.59     37.43     14.05     38.01     37.38     44.24     87.52     13.33     26.05     78.04     71.43     54.96     46.70 
   815    52526.50   2326.00     91.10     51.86           84.43     75.49     70.62     29.36     12.46     17.04     39.44     53.99     83.09     53.12     99.20     95.27     11.26     99.15     31.98     27.67     67.53     24.52     66.31     20.80     57.56     75.03     92.21     32.76     49.59     37.43     13.88     38.03     37.46     44.22     87.52     13.33     25.99     78.03     71.43     54.98     46.69 
   816    52526.15   2326.35     91.10     51.84           84.39     75.51     70.63     29.38     12.43     17.07     39.42     53.97     83.07     53.12     99.20     95.28     10.76     99.15     32.08     27.68     67.52     24.44     66.07     20.89     57.48     75.03     92.19     32.63     49.59     37.44     14.07     38.00     37.49     44.21     87.52     13.35     25.91     78.02     71.42     54.97     46.69 
   817    52526.67   2325.83     91.10     51.84           84.41     75.51     70.64     29.36     12.34     17.07     39.46     53.99     83.05     53.12     99.20     95.28     10.84     99.15     32.14     27.59     67.52     24.33     66.03     20.86     57.46     75.03     92.19     32.57     49.59     37.46     14.13     38.01     37.50     44.19     87.52     13.43     25.95     78.02     71.44     54.99     46.72 
   818    52526.60   2325.90     91.10     51.84           84.45     75.54     70.66     29.36     12.25     17.04     39.43     53.96     83.02     53.10     99.20     95.28     10.98     99.15     32.08     27.56     67.55     24.16     66.20     20.93     57.48     75.03     92.20     32.58     49.59     37.48     14.06     38.04     37.52     44.19     87.52     13.45     25.88     78.01     71.43     55.01     46.74 
   819    52526.37   2326.13     91.09     51.82           84.41     75.52     70.69     29.40     12.31     16.99     39.42     53.92     83.01     53.10     99.20     95.28     10.62     99.15     32.09     27.55     67.59     23.96     66.21     21.11     57.37     75.03     92.19     32.58     49.59     37.47     14.08     37.89     37.54     44.17     87.52     13.40     25.93     78.02     71.42     55.05     46.73 
   820    52526.90   2325.60     91.10     51.84           84.45     75.51     70.70     29.43     12.43     17.04     39.43     53.92     83.02     53.14     99.20     95.26     10.37     99.15     31.98     27.59     67.59     23.88     66.34     21.10     57.53     75.04     92.19     32.49     49.59     37.46     14.24     37.87     37.54     44.19     87.52     13.45     26.11     78.04     71.41     55.06     46.73 
   821    52526.76   2325.74     91.10     51.84           84.48     75.52     70.67     29.34     12.47     17.08     39.43     53.93     83.02     53.15     99.20     95.28     10.26     99.15     31.81     27.63     67.57     23.85     66.46     21.10     57.71     75.04     92.18     32.51     49.59     37.48     14.33     37.79     37.57     44.20     87.52     13.42     26.06     78.03     71.41     55.08     46.71 
   822    52527.05   2325.45     91.10     51.85           84.47     75.55     70.62     29.38     12.52     17.17     39.44     53.92     83.00     53.15     99.19     95.29     10.58     99.15     31.82     27.67     67.61     23.60     66.39     21.03     57.47     75.04     92.17     32.53     49.59     37.50     14.32     37.84     37.59     44.25     87.52     13.48     26.16     78.04     71.41     55.09     46.70 
   823    52526.82   2325.68     91.10     51.86           84.46     75.56     70.67     29.37     12.43     17.17     39.44     53.91     83.00     53.15     99.19     95.29     10.89     99.15     31.86     27.76     67.63     23.77     66.41     20.95     57.39     75.03     92.15     32.52     49.59     37.47     14.43     37.83     37.59     44.32     87.52     13.51     26.12     78.03     71.40     55.09     46.71 
   824    52526.45   2326.05     91.10     51.85           84.46     75.55     70.63     29.30     12.58     17.17     39.45     53.88     82.99     53.18     99.19     95.29     10.44     99.15     31.72     27.80     67.70     23.81     66.40     20.93     57.38     75.04     92.18     32.57     49.59     37.46     14.34     37.97     37.64     44.33     87.53     13.49     26.23     78.00     71.39     55.07     46.69 
   825    52526.30   2326.20     91.10     51.83           84.49     75.53     70.65     29.36     12.52     17.24     39.49     53.86     82.98     53.20     99.19     95.28     10.11     99.15     31.73     27.71     67.68     23.85     66.39     20.75     57.27     75.04     92.18     32.54     49.59     37.36     14.13     38.01     37.69     44.26     87.52     13.44     26.20     78.01     71.40     55.07     46.67 
   826    52526.40   2326.10     91.10     51.83           84.48     75.52     70.64     29.39     12.64     17.28     39.47     53.84     82.96     53.22     99.19     95.28     10.00     99.15     31.79     27.76     67.72     23.75     66.46     20.79     57.13     75.04     92.18     32.54     49.59     37.39     14.18     38.10     37.70     44.30     87.53     13.39     26.22     78.01     71.41     55.06     46.66 
   827    52526.63   2325.87     91.10     51.85           84.53     75.55     70.60     29.42     12.61     17.31     39.52     53.84     82.97     53.25     99.19     95.28     10.30     99.15     31.83     27.61     67.70     23.94     66.55     20.90     57.09     75.04     92.15     32.60     49.59     37.38     14.32     38.13     37.66     44.32     87.53     13.42     26.13     78.00     71.42     55.05     46.65 
   828    52526.76   2325.74     91.10     51.85           84.47     75.53     70.58     29.47     12.64     17.32     39.55     53.84     83.00     53.28     99.19     95.27     10.63     99.15     31.76     27.67     67.70     23.91     66.59     20.93     56.96     75.04     92.14     32.63     49.59     37.38     14.08     37.94     37.72     44.33     87.53     13.47     26.05     78.01     71.42     55.05     46.65 
   829    52526.97   2325.53     91.10     51.85           84.51     75.58     70.52     29.61     12.73     17.37     39.55     53.83     82.99     53.26     99.19     95.26     10.64     99.15     31.70     27.69     67.70     23.86     66.52     20.90     57.06     75.05     92.15     32.66     49.59     37.39     14.06     38.02     37.79     44.28     87.53     13.44     25.92     78.03     71.41     55.02     46.66 
   830    52526.95   2325.55     91.10     51.86           84.52     75.57     70.57     29.52     12.60     17.39     39.56     53.81     83.01     53.27     99.19     95.28     10.96     99.15     31.78     27.57     67.69     23.95     66.42     20.88     57.07     75.05     92.16     32.64     49.59     37.40     14.14     38.09     37.77     44.31     87.53     13.41     25.93     78.02     71.41     55.04     46.65 
   831    52526.90   2325.60     91.09     51.85           84.55     75.54     70.48     29.45     12.53     17.35     39.59     53.78     82.98     53.25     99.19     95.28     11.17     99.15     31.79     27.53     67.72     23.92     66.47     20.88     57.15     75.05     92.16     32.64     49.59     37.42     14.03     38.03     37.75     44.28     87.54     13.37     25.85     78.04     71.42     55.05     46.65 
   832    52526.74   2325.76     91.09     51.83           84.54     75.53     70.45     29.54     12.42     17.35     39.59     53.76     82.99     53.25     99.19     95.29     10.77     99.15     31.75     27.44     67.73     23.80     66.55     20.90     56.78     75.05     92.16     32.64     49.59     37.45     14.12     38.07     37.81     44.22     87.54     13.33     25.86     78.05     71.41     55.05     46.63 
   833    52526.42   2326.08     91.09     51.82           84.54     75.51     70.44     29.46     12.33     17.30     39.61     53.75     82.96     53.24     99.19     95.28     10.73     99.15     31.79     27.44     67.74     23.67     66.53     20.88     56.77     75.05     92.17     32.67     49.59     37.48     14.09     38.11     37.81     44.23     87.55     13.30     25.90     78.04     71.40     55.02     46.63 
   834    52526.74   2325.76     91.09     51.83           84.54     75.50     70.45     29.54     12.39     17.28     39.62     53.76     82.96     53.24     99.18     95.30     10.24     99.15     31.89     27.40     67.76     23.69     66.50     20.88     56.95     75.04     92.18     32.72     49.59     37.51     14.08     38.21     37.81     44.29     87.55     13.26     25.98     78.03     71.42     55.04     46.64 
   835    52526.88   2325.62     91.09     51.85           84.56     75.47     70.49     29.59     12.32     17.35     39.65     53.78     82.94     53.21     99.19     95.30     10.56     99.15     31.93     27.44     67.81     23.86     66.41     20.98     57.01     75.04     92.17     32.71     49.59     37.50     13.99     38.31     37.81     44.29     87.55     13.30     25.98     78.03     71.40     55.05     46.66 
   836    52526.81   2325.69     91.09     51.85           84.58     75.48     70.50     29.64     12.30     17.32     39.70     53.76     82.96     53.22     99.19     95.31     10.72     99.15     31.91     27.29     67.75     24.02     66.60     21.01     57.01     75.03     92.16     32.71     49.59     37.50     13.85     38.33     37.75     44.28     87.55     13.27     25.86     78.04     71.40     55.05     46.65 
   837    52526.44   2326.06     91.09     51.85           84.56     75.47     70.48     29.52     12.24     17.30     39.67     53.77     82.95     53.23     99.19     95.32     10.97     99.15     31.88     27.26     67.66     24.04     66.53     21.16     57.06     75.03     92.15     32.65     49.59     37.52     13.89     38.32     37.76     44.31     87.55     13.22     25.84     78.03     71.40     55.01     46.66 
   838    52526.35   2326.15     91.09     51.84           84.52     75.46     70.49     29.41     12.27     17.35     39.71     53.80     82.94     53.22     99.19     95.33     10.76     99.15     31.86     27.26     67.69     24.20     66.41     21.09     56.99     75.03     92.16     32.63     49.59     37.50     13.92     38.36     37.82     44.25     87.55     13.18     25.77     78.01     71.41     54.98     46.66 
   839    52526.20   2326.30     91.09     51.85           84.57     75.49     70.46     29.48     12.14     17.43     39.73     53.77     82.93     53.25     99.19     95.33     11.04     99.15     31.73     27.37     67.61     24.17     66.58     21.02     57.10     75.02     92.15     32.66     49.59     37.53     14.04     38.37     37.81     44.27     87.55     13.14     25.82     78.00     71.41     54.98     46.67 
   840    52526.40   2326.10     91.09     51.85           84.60     75.53     70.46     29.53     12.09     17.46     39.72     53.78     82.93     53.22     99.19     95.33     11.02     99.15     31.76     27.52     67.68     24.12     66.39     20.91     56.99     75.04     92.15     32.67     49.59     37.52     14.04     38.34     37.79     44.26     87.55     13.21     25.78     77.99     71.42     54.99     46.66 
   841    52526.76   2325.74     91.09     51.86           84.57     75.51     70.52     29.44     12.09     17.45     39.78     53.79     82.92     53.23     99.19     95.33     11.20     99.15     31.75     27.53     67.71     24.14     66.45     20.89     57.03     75.03     92.15     32.67     49.59     37.51     14.14     38.32     37.80     44.25     87.55     13.25     25.71     78.01     71.43     54.98     46.68 
   842    52526.61   2325.89     91.09     51.86           84.52     75.51     70.53     29.46     12.15     17.39     39.79     53.81     82.91     53.21     99.19     95.32     11.26     99.15     31.76     27.43     67.70     24.04     66.54     20.82     57.09     75.03     92.16     32.72     49.59     37.52     14.19     38.35     37.81     44.24     87.55     13.22     25.66     78.00     71.41     54.99     46.71 
   843    52526.47   2326.03     91.09     51.85           84.55     75.51     70.47     29.46     12.19     17.35     39.76     53.84     82.90     53.16     99.19     95.34     11.13     99.15     31.81     27.40     67.73     24.10     66.53     20.83     56.93     75.04     92.17     32.68     49.59     37.49     14.03     38.40     37.88     44.27     87.55     13.26     25.67     78.00     71.40     54.98     46.70 
   844    52526.97   2325.53     91.09     51.86           84.52     75.53     70.49     29.48     12.23     17.33     39.77     53.84     82.90     53.17     99.20     95.33     11.02     99.15     31.85     27.55     67.74     24.00     66.49     20.93     56.90     75.04     92.16     32.69     49.59     37.52     14.20     38.50     37.86     44.32     87.55     13.22     25.70     78.01     71.42     54.99     46.71 
   845    52526.82   2325.68     91.09     51.86           84.51     75.55     70.52     29.44     12.20     17.30     39.75     53.82     82.89     53.18     99.20     95.31     11.43     99.15     31.79     27.46     67.76     23.93     66.46     21.02     56.89     75.04     92.15     32.68     49.59     37.42     14.10     38.59     37.89     44.32     87.55     13.17     25.64     78.02     71.41     55.00     46.72 
   846    52526.67   2325.83     91.09     51.87           84.57     75.54     70.50     29.49     12.23     17.27     39.73     53.82     82.89     53.14     99.20     95.31     11.58     99.15     31.91     27.55     67.82     23.74     66.32     21.11     56.96     75.04     92.17     32.69     49.59     37.41     14.00     38.60     37.93     44.32     87.55     13.14     25.64     78.02     71.40     54.99     46.72 
   847    52526.54   2325.96     91.09     51.85           84.56     75.55     70.48     29.51     12.25     17.23     39.75     53.80     82.90     53.17     99.19     95.30     11.40     99.15     31.85     27.63     67.83     23.61     66.20     21.05     56.87     75.03     92.16     32.68     49.59     37.45     14.08     38.56     37.99     44.37     87.55     13.17     25.57     78.01     71.39     54.98     46.71 
   848    52526.42   2326.08     91.09     51.87           84.58     75.55     70.40     29.52     12.17     17.24     39.72     53.83     82.88     53.16     99.19     95.30     11.75     99.15     31.84     27.50     67.81     23.63     66.28     21.08     56.93     75.03     92.17     32.73     49.59     37.43     14.18     38.62     38.01     44.40     87.55     13.21     25.56     78.00     71.39     54.98     46.69 
   849    52526.77   2325.73     91.09     51.87           84.57     75.51     70.38     29.45     12.11     17.22     39.71     53.84     82.92     53.18     99.19     95.28     11.73     99.15     31.85     27.59     67.84     23.65     66.50     21.06     56.89     75.04     92.17     32.65     49.59     37.41     14.31     38.71     38.08     44.42     87.55     13.16     25.57     78.00     71.41     54.94     46.71 
   850    52526.56   2325.94     91.09     51.87           84.59     75.50     70.41     29.43     12.18     17.26     39.69     53.81     82.91     53.13     99.18     95.29     11.69     99.15     31.79     27.76     67.85     23.76     66.46     20.96     56.97     75.04     92.17     32.65     49.59     37.44     14.09     38.75     38.03     44.45     87.55     13.21     25.50     78.01     71.40     54.93     46.70 
   851    52526.46   2326.04     91.09     51.89           84.62     75.50     70.41     29.35     12.12     17.29     39.68     53.81     82.91     53.10     99.19     95.30     11.84     99.15     31.87     27.72     67.86     23.71     66.43     20.98     57.00     75.04     92.19     32.71     49.59     37.51     14.20     38.79     38.07     44.44     87.56     13.18     25.65     77.99     71.39     54.94     46.68 
   852    52526.42   2326.08     91.09     51.89           84.61     75.49     70.48     29.40     12.02     17.37     39.66     53.82     82.92     53.05     99.18     95.30     11.88     99.15     31.92     27.75     67.90     23.64     66.31     21.10     57.10     75.05     92.19     32.68     49.59     37.51     14.28     38.77     38.11     44.44     87.56     13.14     25.61     78.00     71.38     54.93     46.70 
   853    52526.44   2326.06     91.09     51.89           84.63     75.51     70.47     29.32     11.94     17.35     39.64     53.83     82.93     53.01     99.19     95.29     11.75     99.15     31.93     27.72     67.94     23.63     66.50     21.17     57.06     75.05     92.19     32.76     49.59     37.50     14.21     38.78     38.12     44.43     87.56     13.18     25.51     78.01     71.36     54.94     46.70 
   854    52526.59   2325.91     91.09     51.88           84.63     75.53     70.50     29.38     11.91     17.37     39.63     53.84     82.91     53.01     99.19     95.28     11.55     99.15     31.87     27.65     67.96     23.72     66.55     21.10     57.02     75.05     92.18     32.78     49.59     37.49     13.96     38.86     38.14     44.45     87.56     13.14     25.44     78.01     71.36     54.95     46.70 
   855    52526.86   2325.64     91.09     51.89           84.64     75.51     70.49     29.29     11.94     17.36     39.64     53.85     82.91     53.03     99.19     95.29     11.77     99.15     31.91     27.66     67.97     23.81     66.36     21.20     57.17     75.05     92.17     32.80     49.59     37.50     14.05     38.87     38.12     44.48     87.56     13.22     25.37     78.03     71.35     54.94     46.72 
   856    52526.96   2325.54     91.09     51.90           84.64     75.50     70.55     29.29     11.95     17.43     39.61     53.85     82.91     53.03     99.19     95.29     11.29     99.15     31.94     27.63     68.01     23.79     66.47     21.18     57.38     75.04     92.18     32.85     49.59     37.47     14.15     38.88     38.21     44.45     87.56     13.18     25.45     78.02     71.35     54.97     46.73 
   857    52526.97   2325.53     91.09     51.91           84.62     75.53     70.54     29.19     12.01     17.41     39.61     53.83     82.91     53.02     99.19     95.30     11.18     99.15     31.90     27.79     68.03     23.76     66.62     21.17     57.40     75.04     92.17     32.87     49.59     37.48     14.33     38.91     38.20     44.48     87.56     13.14     25.53     78.03     71.34     54.98     46.73 
   858    52527.43   2325.07     91.09     51.92           84.66     75.51     70.59     29.21     12.07     17.38     39.64     53.84     82.91     53.02     99.19     95.31     11.49     99.15     32.00     27.82     68.05     23.71     66.70     21.28     57.12     75.04     92.17     32.87     49.59     37.49     14.38     38.87     38.21     44.46     87.56     13.09     25.58     78.04     71.35     55.01     46.75 
   859    52527.09   2325.41     91.09     51.92           84.70     75.51     70.61     29.26     12.00     17.34     39.67     53.81     82.89     53.02     99.19     95.33     11.32     99.15     32.01     27.70     68.05     23.84     66.81     21.19     57.26     75.05     92.18     32.94     49.59     37.51     14.46     38.77     38.15     44.42     87.56     13.12     25.67     78.03     71.34     55.00     46.74 
   860    52526.82   2325.68     91.09     51.93           84.73     75.47     70.66     29.35     12.00     17.36     39.67     53.79     82.89     53.02     99.20     95.34     11.16     99.15     31.98     27.71     68.05     23.88     66.92     21.23     57.11     75.05     92.19     32.85     49.59     37.55     14.55     38.84     38.18     44.44     87.56     13.08     25.71     78.02     71.33     54.99     46.72 
   861    52526.77   2325.73     91.09     51.92           84.73     75.51     70.69     29.45     11.89     17.39     39.66     53.82     82.88     53.00     99.19     95.32     11.08     99.15     31.94     27.53     68.01     23.69     67.06     21.40     56.91     75.05     92.19     32.88     49.59     37.56     14.53     38.78     38.12     44.44     87.56     13.12     25.82     78.02     71.31     54.97     46.73 
   862    52526.77   2325.73     91.09     51.90           84.77     75.52     70.65     29.35     11.87     17.40     39.69     53.83     82.90     52.98     99.20     95.33     10.95     99.15     32.02     27.50     67.94     23.69     67.12     21.22     56.81     75.05     92.19     32.90     49.59     37.53     14.48     38.77     38.11     44.46     87.56     13.07     25.74     78.01     71.32     54.98     46.76 
   863    52526.36   2326.14     91.09     51.89           84.76     75.56     70.63     29.42     11.88     17.40     39.70     53.83     82.88     53.03     99.19     95.34     10.85     99.15     32.05     27.42     67.84     23.78     67.14     21.27     56.60     75.06     92.18     32.86     49.59     37.51     14.50     38.79     38.02     44.42     87.56     13.03     25.62     78.02     71.31     54.97     46.74 
   864    52526.17   2326.33     91.09     51.89           84.76     75.54     70.61     29.46     11.93     17.42     39.73     53.84     82.90     53.05     99.19     95.33     10.72     99.15     32.20     27.39     67.84     23.89     67.24     21.23     56.47     75.06     92.18     32.80     49.59     37.50     14.70     38.79     37.98     44.42     87.56     13.07     25.54     78.02     71.29     54.94     46.73 
   865    52526.50   2326.00     91.09     51.90           84.85     75.53     70.59     29.47     11.83     17.39     39.70     53.82     82.93     53.03     99.19     95.35     10.52     99.15     32.44     27.38     67.85     23.98     67.23     21.37     56.52     75.06     92.18     32.85     49.59     37.51     14.57     38.77     38.00     44.41     87.56     13.06     25.49     78.04     71.30     54.93     46.73 
   866    52526.58   2325.92     91.09     51.90           84.85     75.53     70.63     29.49     11.80     17.44     39.66     53.80     82.92     53.04     99.20     95.35     10.46     99.15     32.42     27.42     67.89     23.83     67.13     21.50     56.66     75.06     92.19     32.91     49.59     37.53     14.49     38.84     38.02     44.40     87.56     13.01     25.45     78.06     71.30     54.93     46.71 
   867    52527.02   2325.48     91.09     51.91           84.87     75.60     70.62     29.58     11.72     17.43     39.63     53.81     82.91     53.10     99.20     95.34     10.40     99.15     32.50     27.40     67.89     24.11     67.26     21.54     56.71     75.06     92.20     32.90     49.59     37.56     14.44     38.88     37.94     44.35     87.56     13.06     25.44     78.07     71.29     54.96     46.73 
   868    52527.08   2325.42     91.09     51.93           84.89     75.59     70.64     29.56     11.77     17.45     39.63     53.83     82.95     53.08     99.19     95.34     10.65     99.15     32.51     27.39     67.88     24.26     67.50     21.51     56.70     75.06     92.21     32.92     49.59     37.56     14.34     38.86     37.92     44.32     87.55     13.03     25.37     78.09     71.29     54.95     46.72 
   869    52527.35   2325.15     91.10     51.93           84.88     75.57     70.65     29.62     11.80     17.45     39.62     53.85     82.95     53.10     99.19     95.34     10.72     99.15     32.54     27.43     67.90     24.28     67.65     21.62     56.49     75.05     92.21     32.90     49.59     37.60     14.19     38.93     37.90     44.32     87.55     13.05     25.35     78.11     71.28     54.96     46.70 
   870    52527.10   2325.40     91.09     51.93           84.84     75.57     70.60     29.64     11.72     17.45     39.66     53.85     82.94     53.08     99.20     95.34     10.55     99.15     32.60     27.46     67.91     24.16     67.58     21.49     56.46     75.05     92.22     32.93     49.59     37.60     14.27     39.05     37.99     44.32     87.56     13.00     25.42     78.09     71.27     54.96     46.70 
   871    52527.14   2325.36     91.09     51.93           84.81     75.55     70.58     29.56     11.81     17.40     39.64     53.85     82.92     53.07     99.19     95.32     10.59     99.15     32.56     27.38     67.89     23.97     67.64     21.62     56.68     75.05     92.22     32.82     49.59     37.59     14.21     39.08     38.00     44.36     87.56     12.96     25.56     78.10     71.27     54.98     46.71 
   872    52527.25   2325.25     91.09     51.93           84.83     75.55     70.60     29.53     11.87     17.36     39.64     53.85     82.93     53.09     99.19     95.33     10.67     99.15     32.59     27.37     67.95     23.99     67.76     21.56     56.65     75.06     92.22     32.79     49.59     37.61     14.17     39.07     37.98     44.39     87.56     12.93     25.49     78.11     71.28     54.95     46.70 
   873    52527.37   2325.13     91.09     51.90           84.80     75.52     70.53     29.55     11.90     17.36     39.66     53.81     82.93     53.09     99.20     95.33     10.13     99.15     32.60     27.41     67.97     23.87     67.62     21.44     56.56     75.06     92.22     32.82     49.59     37.65     14.13     39.07     37.89     44.38     87.55     13.03     25.52     78.12     71.30     54.98     46.69 
   874    52527.12   2325.38     91.09     51.93           84.80     75.48     70.55     29.60     11.89     17.32     39.70     53.80     82.96     53.07     99.19     95.33     10.76     99.15     32.72     27.37     67.99     23.98     67.62     21.38     56.67     75.06     92.21     32.78     49.59     37.67     14.03     39.22     37.88     44.38     87.55     13.00     25.64     78.11     71.28     54.99     46.68 
   875    52526.88   2325.62     91.09     51.92           84.74     75.48     70.54     29.55     11.85     17.35     39.70     53.81     82.96     53.04     99.19     95.32     10.40     99.15     32.69     27.24     68.02     23.93     67.72     21.36     56.67     75.06     92.21     32.82     49.59     37.71     14.21     39.26     37.84     44.37     87.55     12.99     25.64     78.11     71.28     55.00     46.65 
   876    52526.89   2325.61     91.09     51.91           84.76     75.48     70.47     29.55     11.86     17.30     39.72     53.81     82.94     53.06     99.18     95.32     10.25     99.15     32.72     27.31     67.99     23.90     67.67     21.25     56.55     75.07     92.21     32.79     49.59     37.70     14.34     39.34     37.89     44.39     87.55     12.99     25.61     78.10     71.29     55.02     46.65 
   877    52527.06   2325.44     91.09     51.91           84.76     75.51     70.44     29.51     11.73     17.27     39.73     53.78     82.93     53.07     99.18     95.32     10.49     99.15     32.63     27.34     67.94     23.76     67.97     21.26     56.45     75.07     92.21     32.76     49.59     37.67     14.28     39.35     37.88     44.43     87.54     13.02     25.55     78.09     71.31     55.01     46.67 
   878    52526.98   2325.52     91.09     51.92           84.82     75.50     70.42     29.37     11.76     17.30     39.71     53.76     82.93     53.06     99.19     95.30     10.39     99.15     32.67     27.29     67.95     24.03     68.13     21.33     56.42     75.06     92.21     32.80     49.59     37.67     14.31     39.47     37.93     44.42     87.55     13.07     25.60     78.09     71.30     54.97     46.68 
   879    52526.89   2325.61     91.09     51.92           84.85     75.46     70.41     29.44     11.76     17.27     39.68     53.73     82.92     53.06     99.19     95.31     10.40     99.15     32.54     27.22     67.96     23.89     68.27     21.37     56.42     75.06     92.20     32.80     49.59     37.70     14.37     39.54     37.94     44.41     87.55     13.05     25.62     78.11     71.30     54.96     46.67 
   880    52526.46   2326.04     91.09     51.94           84.89     75.44     70.45     29.44     11.85     17.24     39.67     53.68     82.91     53.07     99.18     95.31     10.84     99.15     32.59     27.12     67.95     23.93     68.36     21.27     56.50     75.06     92.18     32.85     49.59     37.71     14.45     39.60     37.89     44.42     87.55     13.09     25.57     78.10     71.29     54.95     46.66 
