constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Linear  
MABsolver_config: params: numInputs:  3  
MABsolver_config: params: weights:  [  0.452300  -0.443900  0.172100  0.249100  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   808    52334.17   2518.33     91.05     48.06           81.69     76.53     73.58     19.19      5.31     29.89     47.00     51.80     87.70     61.33     99.51     97.63     11.71     99.60     18.91     17.38     59.75     13.81     63.84     11.36     34.51     28.43     85.80     16.51     63.00     31.42     10.15     27.90     25.99     51.91     82.49     20.48     24.15     71.77     61.33     60.72     54.21 
   809    52333.82   2518.68     91.05     48.04           81.67     76.53     73.56     19.14      5.31     29.81     46.96     51.80     87.67     61.32     99.51     97.63     11.52     99.60     19.01     17.54     59.75     13.65     63.64     11.34     34.46     28.43     85.81     16.49     63.00     31.44     10.09     27.76     25.96     51.98     82.48     20.51     24.09     71.78     61.31     60.72     54.20 
   810    52334.14   2518.36     91.05     48.04           81.69     76.58     73.52     19.17      5.27     29.78     47.00     51.81     87.65     61.32     99.51     97.62     11.04     99.60     19.14     17.47     59.82     13.58     63.61     11.49     34.35     28.43     85.82     16.53     63.00     31.50     10.24     27.84     25.95     52.01     82.49     20.55     24.11     71.77     61.31     60.74     54.20 
   811    52333.87   2518.63     91.05     48.04           81.70     76.54     73.55     19.15      5.27     29.73     47.03     51.80     87.66     61.32     99.50     97.61     11.05     99.60     19.09     17.57     59.86     13.64     63.75     11.39     34.40     28.42     85.83     16.48     63.00     31.54     10.24     27.93     25.95     52.01     82.49     20.47     24.08     71.77     61.31     60.72     54.19 
   812    52333.72   2518.78     91.05     48.04           81.50     76.57     73.55     19.21      5.25     29.75     47.07     51.80     87.68     61.35     99.51     97.62     11.11     99.60     19.24     17.47     59.86     13.74     63.76     11.47     34.36     28.43     85.84     16.47     63.00     31.54     10.07     27.80     25.93     52.01     82.48     20.51     24.06     71.76     61.30     60.70     54.18 
   813    52333.60   2518.90     91.05     48.03           81.50     76.61     73.60     19.19      5.20     29.73     47.04     51.81     87.70     61.38     99.51     97.61     11.02     99.60     19.24     17.43     59.87     13.83     63.68     11.34     34.32     28.43     85.84     16.36     63.00     31.59     10.04     27.84     25.88     52.02     82.48     20.48     24.07     71.76     61.30     60.70     54.18 
   814    52333.74   2518.76     91.05     48.02           81.30     76.61     73.57     19.20      5.19     29.80     47.01     51.81     87.68     61.40     99.51     97.60     10.96     99.60     19.21     17.35     59.80     13.71     63.64     11.39     34.40     28.43     85.85     16.41     63.00     31.64     10.05     27.83     25.80     51.99     82.48     20.52     24.11     71.75     61.33     60.71     54.19 
   815    52333.60   2518.90     91.05     48.01           81.32     76.59     73.61     19.18      5.19     29.71     47.06     51.83     87.65     61.43     99.51     97.60     10.55     99.60     19.31     17.38     59.83     13.55     63.73     11.18     34.47     28.43     85.86     16.45     63.00     31.64     10.12     27.78     25.80     52.04     82.48     20.49     24.00     71.74     61.33     60.70     54.18 
   816    52334.30   2518.20     91.05     48.01           81.36     76.60     73.60     19.14      5.09     29.73     47.06     51.83     87.66     61.43     99.50     97.61     10.34     99.60     19.36     17.32     59.88     13.70     63.76     11.10     34.40     28.42     85.87     16.54     63.00     31.70     10.20     27.84     25.78     52.08     82.49     20.52     23.98     71.76     61.34     60.71     54.18 
   817    52333.97   2518.53     91.05     48.02           81.34     76.58     73.58     19.20      5.02     29.69     47.11     51.78     87.69     61.40     99.50     97.63     10.53     99.60     19.41     17.23     59.88     13.81     63.66     11.08     34.42     28.42     85.88     16.56     63.00     31.70     10.24     27.91     25.79     52.06     82.49     20.48     23.96     71.75     61.35     60.71     54.16 
   818    52334.51   2517.99     91.05     48.04           81.37     76.62     73.57     19.26      5.03     29.76     47.14     51.80     87.66     61.37     99.50     97.63     10.68     99.60     19.44     17.16     59.76     13.79     63.66     11.23     34.45     28.43     85.87     16.62     63.00     31.74     10.22     27.93     25.83     52.08     82.49     20.52     24.15     71.77     61.34     60.70     54.17 
   819    52334.38   2518.12     91.05     48.05           81.36     76.56     73.61     19.33      4.94     29.77     47.13     51.77     87.65     61.35     99.50     97.63     10.82     99.60     19.41     17.25     59.80     13.77     63.68     11.25     34.62     28.42     85.88     16.67     63.00     31.73     10.17     28.00     25.89     52.08     82.49     20.49     24.16     71.76     61.35     60.69     54.15 
   820    52334.22   2518.28     91.05     48.04           81.15     76.53     73.65     19.32      4.97     29.74     47.11     51.77     87.64     61.35     99.50     97.64     10.37     99.60     19.39     17.38     59.80     13.80     63.66     11.38     34.55     28.43     85.88     16.66     63.00     31.75     10.15     28.07     25.91     52.09     82.50     20.52     24.27     71.75     61.34     60.68     54.14 
   821    52334.51   2517.99     91.05     48.06           81.16     76.50     73.67     19.31      5.00     29.79     47.12     51.79     87.65     61.34     99.50     97.66     10.48     99.60     19.44     17.47     59.88     13.71     63.57     11.50     34.71     28.42     85.87     16.67     63.00     31.79     10.34     28.12     25.92     52.08     82.50     20.57     24.35     71.75     61.34     60.68     54.14 
   822    52334.20   2518.30     91.05     48.05           81.18     76.46     73.69     19.31      4.99     29.74     47.14     51.79     87.65     61.32     99.50     97.66     10.34     99.60     19.39     17.49     59.85     13.77     63.53     11.39     34.83     28.42     85.88     16.64     63.00     31.81     10.54     27.97     25.81     52.06     82.50     20.52     24.31     71.74     61.36     60.67     54.14 
   823    52333.85   2518.65     91.05     48.06           81.23     76.46     73.69     19.31      5.08     29.79     47.13     51.82     87.62     61.33     99.50     97.65     10.23     99.60     19.47     17.44     59.88     13.88     63.56     11.28     35.10     28.42     85.85     16.67     63.00     31.82     10.50     27.91     25.84     52.04     82.50     20.43     24.36     71.73     61.35     60.65     54.13 
   824    52333.93   2518.57     91.05     48.06           81.25     76.46     73.70     19.39      5.14     29.82     47.10     51.82     87.64     61.33     99.50     97.65      9.88     99.60     19.34     17.44     59.92     13.88     63.56     11.34     35.27     28.43     85.86     16.66     63.00     31.84     10.52     27.97     25.76     52.07     82.50     20.50     24.40     71.74     61.34     60.63     54.12 
   825    52333.96   2518.54     91.05     48.07           81.26     76.52     73.75     19.38      5.13     29.81     47.13     51.81     87.64     61.33     99.50     97.63      9.75     99.60     19.18     17.40     59.95     13.96     63.61     11.32     35.20     28.44     85.86     16.76     63.00     31.85     10.64     28.03     25.79     52.10     82.50     20.45     24.42     71.74     61.32     60.64     54.11 
   826    52333.97   2518.53     91.05     48.06           81.34     76.54     73.74     19.47      5.21     29.87     47.16     51.83     87.64     61.29     99.50     97.62      9.47     99.60     19.37     17.47     59.93     13.83     63.46     11.27     35.38     28.43     85.85     16.80     63.00     31.85     10.55     28.01     25.77     52.08     82.50     20.38     24.34     71.74     61.34     60.62     54.10 
   827    52333.82   2518.68     91.05     48.07           81.41     76.54     73.69     19.45      5.11     29.82     47.16     51.86     87.65     61.27     99.50     97.61      9.99     99.60     19.18     17.36     59.93     13.86     63.18     11.49     35.41     28.43     85.83     16.89     63.00     31.86     10.65     28.13     25.72     52.08     82.50     20.36     24.31     71.73     61.34     60.61     54.11 
   828    52333.91   2518.59     91.05     48.07           81.45     76.57     73.69     19.47      5.12     29.86     47.17     51.89     87.63     61.29     99.50     97.61     10.02     99.60     19.25     17.26     59.93     13.96     63.18     11.33     35.49     28.42     85.83     16.92     63.00     31.88     10.63     27.98     25.73     52.08     82.50     20.40     24.31     71.72     61.34     60.63     54.09 
   829    52333.72   2518.78     91.05     48.07           81.42     76.58     73.65     19.49      5.05     29.89     47.19     51.90     87.60     61.30     99.50     97.62     10.08     99.60     19.35     17.20     59.89     13.80     63.13     11.42     35.52     28.42     85.82     16.85     63.00     31.88     10.60     28.05     25.68     52.12     82.51     20.36     24.26     71.72     61.33     60.63     54.10 
   830    52334.02   2518.48     91.05     48.07           81.43     76.55     73.64     19.50      5.01     29.87     47.21     51.90     87.63     61.29     99.50     97.61      9.93     99.60     19.42     17.32     59.91     13.66     63.16     11.40     35.75     28.41     85.84     16.74     63.00     31.86     10.62     28.17     25.70     52.11     82.51     20.30     24.23     71.71     61.35     60.64     54.12 
   831    52333.84   2518.66     91.05     48.06           81.44     76.51     73.61     19.43      5.01     29.82     47.20     51.90     87.65     61.34     99.50     97.61      9.68     99.60     19.45     17.38     59.96     13.65     63.16     11.21     35.65     28.42     85.83     16.76     63.00     31.86     10.79     28.18     25.73     52.12     82.51     20.35     24.21     71.70     61.35     60.62     54.12 
   832    52333.62   2518.88     91.05     48.06           81.39     76.50     73.59     19.37      5.07     29.85     47.23     51.90     87.67     61.36     99.50     97.62      9.78     99.60     19.33     17.45     59.85     13.61     63.08     11.23     35.58     28.42     85.82     16.84     63.00     31.91     10.89     27.97     25.72     52.20     82.51     20.29     24.26     71.69     61.34     60.61     54.12 
   833    52333.28   2519.22     91.05     48.06           81.35     76.50     73.62     19.44      5.00     29.70     47.19     51.93     87.66     61.35     99.51     97.61     10.13     99.60     19.38     17.39     59.85     13.88     63.02     11.25     35.33     28.43     85.81     16.81     63.00     31.83     10.83     27.96     25.72     52.22     82.51     20.31     24.21     71.68     61.34     60.63     54.10 
   834    52333.62   2518.88     91.05     48.06           81.37     76.49     73.64     19.42      4.96     29.66     47.19     51.94     87.67     61.33     99.51     97.61     10.41     99.60     19.30     17.38     59.88     13.84     63.01     10.99     35.40     28.43     85.82     16.80     63.00     31.79     10.84     28.07     25.79     52.22     82.51     20.36     24.25     71.68     61.35     60.65     54.11 
   835    52333.42   2519.08     91.05     48.05           81.35     76.49     73.65     19.48      4.98     29.61     47.11     51.98     87.71     61.31     99.51     97.62     10.11     99.60     19.33     17.45     59.80     13.77     63.12     10.99     35.39     28.43     85.83     16.80     63.00     31.81     10.82     28.14     25.68     52.25     82.51     20.32     24.26     71.66     61.36     60.62     54.13 
   836    52333.47   2519.03     91.05     48.06           81.34     76.55     73.67     19.43      4.96     29.64     47.12     51.98     87.72     61.29     99.51     97.63     10.36     99.60     19.33     17.34     59.84     13.80     63.25     10.93     35.20     28.43     85.83     16.87     63.00     31.84     10.98     28.02     25.69     52.25     82.50     20.27     24.27     71.65     61.36     60.62     54.15 
   837    52333.43   2519.07     91.05     48.06           81.33     76.54     73.69     19.32      5.00     29.68     47.16     51.99     87.75     61.32     99.51     97.63     10.35     99.60     19.38     17.29     59.86     13.74     63.09     10.89     35.14     28.42     85.84     16.77     63.00     31.87     11.24     28.00     25.61     52.21     82.50     20.31     24.29     71.64     61.36     60.64     54.13 
   838    52333.43   2519.07     91.05     48.07           81.38     76.55     73.69     19.36      5.03     29.69     47.12     51.95     87.74     61.30     99.51     97.62     10.55     99.60     19.31     17.31     59.91     13.72     63.23     10.89     35.38     28.42     85.85     16.74     63.00     31.89     11.31     27.85     25.62     52.23     82.50     20.27     24.33     71.65     61.35     60.65     54.14 
   839    52333.55   2518.95     91.05     48.08           81.43     76.52     73.69     19.33      4.98     29.68     47.16     51.98     87.76     61.28     99.51     97.62     10.87     99.60     19.40     17.25     59.94     13.78     63.28     10.71     35.45     28.41     85.86     16.75     63.00     31.90     11.37     27.84     25.55     52.22     82.50     20.22     24.38     71.65     61.36     60.65     54.14 
   840    52334.31   2518.19     91.05     48.11           81.43     76.54     73.72     19.31      4.91     29.75     47.17     52.02     87.77     61.26     99.51     97.61     11.43     99.60     19.31     17.13     59.97     13.81     63.54     10.77     35.51     28.41     85.88     16.68     63.00     31.92     11.53     27.71     25.64     52.23     82.50     20.27     24.32     71.67     61.36     60.65     54.14 
   841    52334.32   2518.18     91.06     48.11           81.44     76.56     73.73     19.22      4.98     29.81     47.19     52.03     87.77     61.26     99.52     97.62     11.22     99.60     19.17     17.10     60.00     13.82     63.56     10.78     35.68     28.41     85.87     16.72     63.00     31.80     11.59     27.75     25.60     52.24     82.50     20.33     24.31     71.69     61.35     60.62     54.13 
   842    52334.32   2518.18     91.05     48.10           81.44     76.58     73.71     19.17      5.12     29.79     47.19     52.04     87.78     61.28     99.51     97.61     10.83     99.60     19.07     17.07     59.98     13.63     63.69     10.86     35.73     28.41     85.87     16.77     63.00     31.70     11.82     27.75     25.64     52.24     82.50     20.36     24.31     71.68     61.35     60.63     54.14 
   843    52333.86   2518.64     91.05     48.09           81.41     76.59     73.67     19.05      5.03     29.85     47.15     52.05     87.76     61.23     99.51     97.62     10.84     99.60     19.03     17.09     59.97     13.74     63.54     10.86     35.87     28.41     85.86     16.75     63.00     31.74     11.82     27.63     25.56     52.20     82.50     20.36     24.35     71.68     61.34     60.64     54.12 
   844    52333.66   2518.84     91.05     48.07           81.45     76.57     73.63     19.03      5.04     29.81     47.11     52.07     87.76     61.24     99.52     97.62     10.52     99.60     19.08     17.06     59.96     13.72     63.42     10.89     35.63     28.40     85.86     16.83     63.00     31.80     11.77     27.63     25.57     52.22     82.50     20.29     24.26     71.67     61.33     60.64     54.13 
   845    52333.93   2518.57     91.05     48.08           81.49     76.57     73.64     19.05      5.08     29.86     47.09     52.07     87.78     61.27     99.51     97.63     10.41     99.60     19.20     16.95     59.89     13.82     63.60     10.98     35.55     28.40     85.84     16.82     63.00     31.86     11.73     27.60     25.46     52.12     82.50     20.34     24.33     71.69     61.35     60.64     54.13 
   846    52333.79   2518.71     91.05     48.05           81.52     76.58     73.55     19.09      5.06     29.91     47.08     52.09     87.80     61.30     99.52     97.63     10.21     99.60     19.17     16.91     59.76     13.71     63.50     11.06     35.39     28.40     85.83     16.89     63.00     31.87     11.56     27.54     25.41     52.07     82.49     20.37     24.30     71.68     61.34     60.63     54.15 
   847    52333.88   2518.62     91.05     48.05           81.53     76.61     73.54     19.11      5.18     29.97     47.04     52.08     87.82     61.28     99.52     97.64      9.75     99.60     19.15     16.88     59.77     13.72     63.85     11.01     35.35     28.41     85.82     16.86     63.00     31.74     11.53     27.53     25.37     52.10     82.49     20.41     24.28     71.70     61.33     60.63     54.15 
   848    52333.91   2518.59     91.05     48.07           81.60     76.60     73.52     19.10      5.20     29.94     47.04     52.06     87.84     61.24     99.52     97.63     10.21     99.60     19.34     16.81     59.76     13.68     63.72     11.19     35.54     28.41     85.82     16.79     63.00     31.73     11.65     27.57     25.42     52.07     82.49     20.44     24.21     71.71     61.32     60.63     54.16 
   849    52333.69   2518.81     91.05     48.07           81.64     76.55     73.54     19.06      5.09     29.91     47.00     52.06     87.82     61.22     99.51     97.63     10.58     99.60     19.15     16.89     59.83     13.71     63.65     11.21     35.91     28.40     85.83     16.81     63.00     31.72     11.54     27.56     25.45     52.04     82.49     20.39     24.15     71.70     61.33     60.64     54.16 
   850    52333.83   2518.67     91.05     48.07           81.67     76.57     73.66     19.04      5.20     29.88     46.98     52.07     87.80     61.24     99.50     97.63     10.31     99.60     19.20     16.85     59.86     13.62     63.70     11.32     36.04     28.39     85.84     16.70     63.00     31.70     11.44     27.57     25.36     52.10     82.49     20.44     24.10     71.68     61.34     60.65     54.16 
   851    52333.52   2518.98     91.05     48.06           81.66     76.57     73.70     18.98      5.26     29.93     46.98     52.09     87.83     61.26     99.50     97.62     10.32     99.60     19.18     16.84     59.79     13.61     63.53     11.36     36.13     28.40     85.81     16.73     63.00     31.73     11.31     27.40     25.37     52.14     82.49     20.36     24.02     71.68     61.33     60.64     54.16 
   852    52333.70   2518.80     91.05     48.07           81.67     76.61     73.69     18.94      5.28     29.90     47.01     52.08     87.79     61.28     99.50     97.62     10.59     99.60     19.25     16.74     59.81     13.59     63.51     11.46     36.12     28.39     85.83     16.72     63.00     31.76     11.26     27.38     25.36     52.12     82.49     20.41     24.02     71.68     61.33     60.65     54.15 
   853    52333.62   2518.88     91.05     48.07           81.66     76.64     73.76     18.91      5.27     29.99     47.00     52.05     87.78     61.25     99.49     97.63     10.39     99.60     19.06     16.75     59.83     13.51     63.58     11.46     36.16     28.39     85.84     16.67     63.00     31.81     11.44     27.33     25.28     52.17     82.49     20.45     24.17     71.68     61.32     60.63     54.17 
   854    52333.90   2518.60     91.05     48.08           81.73     76.64     73.74     18.89      5.19     30.08     47.00     52.05     87.76     61.25     99.49     97.63     10.37     99.60     19.11     16.86     59.80     13.49     63.56     11.56     36.23     28.38     85.84     16.59     63.00     31.83     11.59     27.23     25.28     52.12     82.49     20.42     24.18     71.70     61.34     60.61     54.18 
   855    52333.98   2518.52     91.05     48.06           81.77     76.69     73.73     18.85      5.18     30.06     46.97     52.03     87.78     61.25     99.49     97.63     10.01     99.60     19.11     16.74     59.83     13.40     63.35     11.46     36.34     28.38     85.84     16.57     63.00     31.79     11.81     27.25     25.25     52.13     82.49     20.46     24.15     71.69     61.36     60.61     54.19 
   856    52333.75   2518.75     91.05     48.05           81.79     76.66     73.69     18.80      5.12     30.02     46.91     52.02     87.76     61.28     99.50     97.62     10.00     99.60     19.04     16.81     59.87     13.20     63.41     11.42     36.36     28.38     85.84     16.49     63.00     31.67     11.90     27.19     25.27     52.13     82.49     20.45     24.23     71.70     61.36     60.61     54.18 
   857    52333.84   2518.66     91.05     48.06           81.82     76.65     73.68     18.88      5.00     30.07     46.89     51.99     87.79     61.27     99.50     97.62     10.08     99.60     19.11     16.92     59.90     13.21     63.51     11.48     36.35     28.38     85.85     16.49     63.00     31.70     11.88     27.27     25.13     52.16     82.49     20.36     24.26     71.68     61.38     60.63     54.20 
   858    52334.54   2517.96     91.05     48.07           81.82     76.65     73.71     18.85      5.02     30.05     46.87     51.98     87.78     61.25     99.50     97.60     10.23     99.60     19.14     16.85     59.91     13.29     63.45     11.50     36.30     28.38     85.86     16.53     63.00     31.72     11.96     27.33     25.23     52.20     82.49     20.38     24.13     71.70     61.40     60.65     54.20 
   859    52334.92   2517.58     91.05     48.07           81.79     76.63     73.72     18.76      4.95     30.07     46.89     52.00     87.78     61.24     99.50     97.60     10.17     99.60     18.86     16.85     59.93     13.48     63.59     11.53     36.42     28.38     85.86     16.47     63.00     31.75     11.98     27.41     25.34     52.23     82.49     20.43     24.07     71.68     61.42     60.66     54.21 
   860    52334.86   2517.64     91.05     48.07           81.80     76.60     73.63     18.80      4.99     30.03     46.87     51.98     87.80     61.26     99.50     97.60     10.26     99.60     18.79     16.78     59.95     13.56     63.66     11.60     36.28     28.37     85.86     16.49     63.00     31.70     11.96     27.38     25.37     52.19     82.49     20.47     24.07     71.68     61.43     60.65     54.21 
   861    52334.62   2517.88     91.05     48.07           81.74     76.67     73.63     18.80      5.00     30.06     46.88     51.97     87.80     61.30     99.49     97.61     10.29     99.60     18.58     16.83     60.00     13.40     63.55     11.65     36.48     28.37     85.87     16.47     63.00     31.74     12.04     27.43     25.23     52.18     82.49     20.41     24.07     71.67     61.41     60.66     54.21 
   862    52334.27   2518.23     91.05     48.06           81.68     76.63     73.68     18.76      5.01     30.02     46.84     51.97     87.78     61.25     99.50     97.61     10.70     99.60     18.65     16.74     60.02     13.34     63.56     11.61     36.44     28.37     85.88     16.41     63.00     31.66     11.85     27.37     25.23     52.19     82.49     20.43     24.04     71.66     61.42     60.66     54.21 
   863    52334.14   2518.36     91.04     48.05           81.71     76.62     73.58     18.82      4.89     30.01     46.81     51.98     87.78     61.25     99.49     97.63     10.87     99.60     18.77     16.59     60.06     13.23     63.65     11.43     36.32     28.37     85.87     16.45     63.00     31.69     11.81     27.26     25.26     52.20     82.49     20.37     24.04     71.66     61.42     60.66     54.23 
   864    52334.27   2518.23     91.04     48.06           81.73     76.60     73.60     18.83      4.89     29.99     46.81     52.00     87.79     61.29     99.49     97.63     11.34     99.60     18.84     16.47     60.11     13.06     63.75     11.41     36.24     28.37     85.86     16.49     63.00     31.58     11.86     27.31     25.26     52.23     82.49     20.42     23.98     71.67     61.41     60.65     54.24 
   865    52333.80   2518.70     91.04     48.06           81.77     76.59     73.58     18.74      4.89     29.93     46.77     52.00     87.81     61.30     99.49     97.63     11.31     99.60     18.96     16.44     60.19     13.11     63.78     11.30     36.45     28.37     85.85     16.44     63.00     31.58     11.84     27.18     25.28     52.25     82.49     20.38     24.05     71.67     61.39     60.62     54.24 
   866    52333.87   2518.63     91.04     48.06           81.74     76.54     73.65     18.70      4.88     29.89     46.78     52.02     87.84     61.30     99.49     97.63     11.34     99.60     19.03     16.63     60.27     13.05     63.71     11.39     36.31     28.37     85.84     16.48     63.00     31.50     11.72     27.12     25.38     52.26     82.49     20.33     24.10     71.66     61.39     60.62     54.24 
   867    52334.15   2518.35     91.04     48.07           81.76     76.58     73.66     18.68      4.90     29.84     46.76     52.05     87.85     61.32     99.48     97.63     11.74     99.60     19.10     16.60     60.24     12.99     63.80     11.37     36.17     28.37     85.84     16.46     63.00     31.52     11.51     27.27     25.40     52.28     82.49     20.37     24.03     71.65     61.39     60.64     54.27 
   868    52334.67   2517.83     91.05     48.07           81.81     76.61     73.72     18.65      4.92     29.93     46.75     52.09     87.85     61.33     99.48     97.62     11.61     99.60     19.01     16.65     60.27     12.95     63.79     11.40     36.11     28.37     85.84     16.51     63.00     31.54     11.35     27.11     25.44     52.27     82.49     20.43     24.00     71.66     61.39     60.65     54.28 
   869    52334.35   2518.15     91.04     48.06           81.85     76.59     73.73     18.58      4.86     29.91     46.73     52.08     87.83     61.32     99.49     97.62     11.65     99.60     18.99     16.59     60.27     13.03     63.68     11.35     36.19     28.37     85.83     16.50     63.00     31.50     11.27     27.19     25.42     52.28     82.49     20.39     24.00     71.66     61.39     60.66     54.30 
   870    52334.22   2518.28     91.04     48.07           81.86     76.63     73.70     18.59      4.92     29.84     46.72     52.06     87.83     61.32     99.49     97.61     12.05     99.60     18.97     16.57     60.23     13.08     63.82     11.27     36.22     28.38     85.85     16.52     63.00     31.53     11.07     27.18     25.44     52.25     82.49     20.44     23.96     71.66     61.39     60.65     54.27 
   871    52334.38   2518.12     91.04     48.06           81.84     76.64     73.67     18.62      4.93     29.82     46.70     52.02     87.81     61.33     99.49     97.61     11.18     99.60     19.01     16.48     60.26     13.18     63.87     11.35     36.37     28.38     85.84     16.52     63.00     31.57     11.13     27.24     25.49     52.22     82.49     20.48     23.95     71.67     61.38     60.66     54.28 
   872    52334.55   2517.95     91.04     48.05           81.87     76.64     73.67     18.64      4.98     29.79     46.72     52.00     87.82     61.35     99.49     97.61     10.80     99.60     19.15     16.57     60.21     13.26     63.82     11.39     36.25     28.38     85.84     16.54     63.00     31.60     11.03     27.31     25.55     52.15     82.49     20.44     23.98     71.68     61.38     60.65     54.31 
   873    52334.69   2517.81     91.04     48.06           81.66     76.62     73.69     18.73      5.01     29.79     46.72     51.98     87.82     61.32     99.49     97.61     11.07     99.60     19.22     16.64     60.19     13.26     63.92     11.39     36.27     28.40     85.83     16.47     63.00     31.64     11.07     27.20     25.55     52.15     82.49     20.46     23.93     71.71     61.39     60.65     54.32 
   874    52334.87   2517.63     91.04     48.06           81.71     76.65     73.69     18.69      5.03     29.73     46.70     51.98     87.81     61.32     99.49     97.60     11.10     99.60     19.08     16.45     60.16     13.25     63.86     11.37     36.34     28.39     85.82     16.47     63.00     31.64     11.27     27.33     25.49     52.17     82.49     20.52     23.86     71.72     61.38     60.66     54.33 
   875    52334.76   2517.74     91.04     48.06           81.67     76.69     73.74     18.64      4.98     29.79     46.72     51.96     87.79     61.32     99.50     97.61     11.47     99.60     19.27     16.28     60.10     13.30     64.01     11.41     36.26     28.40     85.84     16.45     63.00     31.53     11.15     27.23     25.37     52.19     82.49     20.55     23.77     71.72     61.39     60.65     54.33 
   876    52334.69   2517.81     91.04     48.06           81.69     76.64     73.80     18.61      4.92     29.83     46.74     51.94     87.78     61.35     99.50     97.61     11.35     99.60     19.34     16.24     60.12     13.26     64.10     11.37     36.22     28.41     85.84     16.47     63.00     31.55     11.23     27.35     25.36     52.19     82.48     20.56     23.78     71.72     61.39     60.64     54.31 
   877    52334.71   2517.79     91.04     48.08           81.73     76.68     73.87     18.52      4.84     29.84     46.74     51.94     87.79     61.35     99.49     97.60     11.56     99.60     19.45     16.20     60.18     13.50     64.12     11.36     36.09     28.40     85.83     16.49     63.00     31.55     11.40     27.43     25.37     52.14     82.48     20.50     23.76     71.72     61.39     60.63     54.31 
   878    52334.52   2517.98     91.04     48.07           81.60     76.72     73.91     18.53      4.75     29.84     46.78     51.92     87.80     61.34     99.49     97.59     11.66     99.60     19.48     16.14     60.20     13.44     63.99     11.35     36.15     28.41     85.83     16.53     63.00     31.58     11.40     27.49     25.38     52.14     82.48     20.45     23.67     71.72     61.39     60.62     54.31 
   879    52334.80   2517.70     91.04     48.07           81.64     76.69     73.94     18.60      4.71     29.79     46.76     51.92     87.81     61.37     99.50     97.58     11.40     99.60     19.54     16.10     60.17     13.47     64.08     11.32     36.08     28.42     85.81     16.47     63.00     31.61     11.52     27.53     25.39     52.15     82.47     20.49     23.68     71.73     61.39     60.63     54.31 
   880    52334.59   2517.91     91.04     48.06           81.69     76.69     73.92     18.48      4.64     29.84     46.74     51.92     87.78     61.38     99.49     97.57     11.59     99.60     19.57     16.06     60.23     13.41     64.03     11.28     35.86     28.42     85.80     16.53     63.00     31.52     11.64     27.43     25.40     52.16     82.47     20.45     23.70     71.73     61.39     60.66     54.30 
   881    52334.57   2517.93     91.04     48.07           81.73     76.68     73.93     18.63      4.63     29.82     46.75     51.88     87.76     61.40     99.49     97.57     11.69     99.60     19.59     15.96     60.23     13.30     64.14     11.21     35.94     28.42     85.80     16.55     63.00     31.56     11.49     27.51     25.28     52.19     82.47     20.48     23.73     71.71     61.41     60.66     54.31 
   882    52334.65   2517.85     91.04     48.06           81.77     76.68     73.93     18.61      4.65     29.80     46.75     51.87     87.73     61.41     99.49     97.57     11.34     99.60     19.52     15.95     60.25     13.31     64.00     11.30     35.85     28.42     85.78     16.62     63.00     31.58     11.50     27.46     25.25     52.20     82.47     20.51     23.78     71.71     61.43     60.66     54.30 
   883    52334.68   2517.82     91.04     48.04           81.74     76.70     73.92     18.63      4.67     29.87     46.67     51.87     87.74     61.40     99.49     97.57     10.83     99.60     19.52     15.91     60.26     13.16     63.99     11.10     35.98     28.42     85.79     16.63     63.00     31.50     11.53     27.39     25.30     52.21     82.47     20.56     23.78     71.73     61.42     60.64     54.32 
   884    52334.84   2517.66     91.04     48.04           81.78     76.68     73.88     18.57      4.74     29.85     46.70     51.85     87.73     61.40     99.49     97.57     10.79     99.60     19.50     15.97     60.33     13.19     63.88     11.09     36.08     28.42     85.79     16.62     63.00     31.56     11.49     27.45     25.33     52.24     82.48     20.49     23.75     71.72     61.44     60.64     54.34 
   885    52335.07   2517.43     91.04     48.04           81.79     76.70     73.89     18.57      4.72     29.91     46.72     51.87     87.72     61.37     99.49     97.58     10.87     99.60     19.44     15.87     60.35     13.22     64.21     11.08     35.84     28.42     85.79     16.61     63.00     31.53     11.49     27.55     25.39     52.24     82.47     20.46     23.70     71.71     61.46     60.64     54.33 
   886    52334.95   2517.55     91.04     48.04           81.81     76.72     73.94     18.64      4.60     29.82     46.67     51.86     87.70     61.33     99.50     97.59     10.93     99.60     19.46     15.89     60.39     13.09     64.23     11.05     35.62     28.43     85.80     16.63     63.00     31.45     11.70     27.53     25.42     52.20     82.47     20.52     23.69     71.73     61.45     60.64     54.32 
