constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP HenkyPenky , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.100000  -0.400000  -0.400000  ]  [  0.300000  0.000000  0.000000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   806    52813.99   2038.51     92.01     54.51           86.71     74.24     73.30     29.81      9.95     48.44     46.77     62.99     83.89     57.93     98.87     95.69     15.26     99.16     36.75     22.15     67.69     18.96     74.90     16.75     44.75     75.07     89.32     21.25     91.06     38.07     17.06     44.40     40.37     50.75     85.20     12.23     28.15     77.95     71.21     60.05     49.75 
   807    52814.03   2038.47     92.01     54.50           86.73     74.25     73.29     29.82     10.04     48.47     46.74     63.02     83.87     57.94     98.87     95.69     15.14     99.16     36.70     22.16     67.64     18.71     74.90     16.69     44.88     75.06     89.29     21.24     91.06     37.99     17.02     44.39     40.40     50.78     85.20     12.19     28.17     77.94     71.22     60.06     49.76 
   808    52814.62   2037.88     92.01     54.50           86.76     74.29     73.31     29.84      9.99     48.46     46.78     63.04     83.87     57.95     98.87     95.69     14.98     99.16     36.68     22.05     67.63     18.79     74.94     16.66     44.98     75.06     89.30     21.23     91.06     38.01     16.99     44.48     40.39     50.83     85.21     12.24     28.09     77.95     71.23     60.06     49.74 
   809    52814.50   2038.00     92.01     54.50           86.77     74.29     73.32     29.95      9.90     48.49     46.77     63.05     83.87     57.98     98.87     95.68     15.25     99.16     36.71     22.08     67.65     18.79     74.43     16.70     45.20     75.06     89.31     21.24     91.06     38.00     16.77     44.47     40.42     50.81     85.22     12.20     28.02     77.94     71.21     60.06     49.77 
   810    52814.72   2037.78     92.01     54.50           86.76     74.29     73.28     29.86      9.95     48.49     46.74     63.06     83.87     58.01     98.87     95.67     15.48     99.16     36.91     22.01     67.69     18.79     74.33     16.64     45.31     75.07     89.31     21.14     91.06     38.00     16.74     44.39     40.45     50.87     85.22     12.16     28.00     77.96     71.23     60.04     49.75 
   811    52814.77   2037.73     92.01     54.51           86.73     74.30     73.28     29.77      9.94     48.52     46.73     63.08     83.84     58.03     98.87     95.65     15.81     99.16     36.99     21.94     67.73     18.74     74.10     16.66     45.32     75.06     89.33     21.08     91.06     38.01     16.81     44.38     40.45     50.84     85.23     12.21     28.13     77.95     71.22     60.08     49.76 
   812    52814.63   2037.87     92.01     54.51           86.75     74.27     73.28     29.82     10.01     48.50     46.70     63.09     83.84     58.06     98.87     95.66     15.81     99.16     36.85     21.94     67.76     18.72     74.15     16.71     45.33     75.06     89.32     21.07     91.06     38.03     16.76     44.43     40.38     50.84     85.23     12.25     28.11     77.94     71.21     60.07     49.77 
   813    52814.63   2037.87     92.01     54.50           86.76     74.30     73.22     29.71      9.98     48.53     46.68     63.09     83.82     58.07     98.87     95.66     15.77     99.16     36.85     21.84     67.71     18.79     74.23     16.62     45.51     75.06     89.31     21.00     91.06     38.04     16.60     44.44     40.39     50.88     85.24     12.21     28.12     77.96     71.19     60.09     49.78 
   814    52814.49   2038.01     92.00     54.48           86.74     74.25     73.22     29.72     10.19     48.56     46.68     63.10     83.80     58.09     98.88     95.64     15.60     99.16     36.83     21.85     67.77     18.62     74.10     16.62     45.21     75.06     89.31     21.07     91.06     37.97     16.52     44.45     40.35     50.88     85.24     12.21     28.05     77.95     71.18     60.10     49.81 
   815    52815.02   2037.48     92.01     54.49           86.72     74.22     73.20     29.79     10.12     48.57     46.67     63.10     83.83     58.11     98.87     95.64     15.71     99.16     36.81     21.82     67.73     18.58     74.30     16.50     45.29     75.05     89.30     21.09     91.06     38.03     16.43     44.49     40.36     50.86     85.25     12.25     28.04     77.96     71.20     60.12     49.83 
   816    52815.11   2037.39     92.00     54.47           86.70     74.24     73.13     29.79     10.07     48.59     46.66     63.09     83.84     58.11     98.87     95.63     15.39     99.16     36.74     21.80     67.74     18.53     74.35     16.41     45.24     75.05     89.31     21.07     91.06     38.04     16.29     44.51     40.43     50.84     85.25     12.30     27.97     77.96     71.18     60.13     49.86 
   817    52814.95   2037.55     92.00     54.45           86.67     74.25     73.12     29.78     10.06     48.53     46.63     63.06     83.84     58.10     98.87     95.63     15.28     99.16     36.60     21.88     67.64     18.48     74.49     16.68     44.88     75.05     89.30     21.05     91.07     38.03     16.21     44.39     40.38     50.82     85.25     12.35     28.02     77.97     71.18     60.13     49.85 
   818    52814.85   2037.65     92.00     54.46           86.67     74.26     73.05     29.87     10.12     48.58     46.62     63.06     83.85     58.10     98.87     95.61     15.45     99.16     36.53     21.79     67.65     18.68     74.48     16.67     44.82     75.04     89.29     21.11     91.06     38.04     16.36     44.41     40.35     50.79     85.26     12.42     27.96     77.96     71.16     60.13     49.87 
   819    52815.26   2037.24     92.00     54.48           86.66     74.28     73.11     29.81     10.10     48.58     46.62     63.09     83.82     58.12     98.87     95.60     15.75     99.16     36.61     21.77     67.63     18.68     74.46     16.73     44.87     75.03     89.30     21.09     91.06     38.02     16.44     44.49     40.40     50.80     85.26     12.37     27.91     77.97     71.17     60.13     49.87 
   820    52815.25   2037.25     92.00     54.47           86.73     74.33     73.12     29.79     10.14     48.65     46.63     63.10     83.80     58.14     98.87     95.61     15.24     99.16     36.61     21.77     67.70     18.68     74.61     16.70     44.95     75.02     89.29     21.11     91.07     37.98     16.40     44.42     40.35     50.82     85.27     12.33     27.80     77.97     71.16     60.14     49.89 
   821    52815.43   2037.07     92.01     54.48           86.69     74.36     73.22     29.78     10.17     48.64     46.62     63.12     83.82     58.12     98.87     95.62     14.88     99.16     36.69     21.82     67.66     18.93     74.76     16.76     44.98     75.02     89.28     21.13     91.06     38.03     16.40     44.37     40.40     50.79     85.27     12.32     27.84     77.98     71.15     60.14     49.91 
   822    52815.62   2036.88     92.01     54.48           86.68     74.39     73.19     29.70     10.26     48.71     46.58     63.10     83.86     58.11     98.87     95.63     14.84     99.16     36.62     21.83     67.70     18.93     74.95     16.55     44.87     75.02     89.28     21.14     91.06     38.02     16.52     44.33     40.49     50.85     85.28     12.35     27.85     77.97     71.13     60.14     49.94 
   823    52815.68   2036.82     92.01     54.46           86.70     74.40     73.25     29.79     10.25     48.71     46.54     63.10     83.88     58.10     98.87     95.62     14.36     99.16     36.55     21.85     67.71     18.93     74.80     16.41     44.85     75.02     89.26     21.21     91.06     37.96     16.39     44.39     40.52     50.85     85.29     12.41     27.82     77.96     71.14     60.15     49.94 
   824    52815.34   2037.16     92.01     54.43           86.68     74.38     73.19     29.75     10.16     48.75     46.53     63.12     83.89     58.10     98.86     95.62     14.00     99.16     36.50     21.81     67.72     18.91     74.82     16.32     44.65     75.01     89.26     21.17     91.07     37.98     16.28     44.25     40.59     50.84     85.28     12.41     27.81     77.95     71.15     60.13     49.91 
   825    52815.61   2036.89     92.01     54.45           86.69     74.36     73.24     29.86     10.15     48.75     46.57     63.15     83.89     58.12     98.86     95.62     14.28     99.16     36.58     21.81     67.76     18.98     75.01     16.06     44.52     75.02     89.26     21.07     91.07     38.01     16.51     44.23     40.61     50.83     85.29     12.43     27.81     77.96     71.14     60.11     49.92 
   826    52815.89   2036.61     92.01     54.46           86.66     74.42     73.12     29.93     10.14     48.83     46.58     63.14     83.89     58.12     98.86     95.62     14.29     99.16     36.54     21.74     67.84     19.10     75.00     16.16     44.37     75.01     89.27     21.15     91.07     38.03     16.51     44.20     40.67     50.83     85.29     12.48     27.87     77.96     71.13     60.12     49.92 
   827    52815.93   2036.57     92.01     54.47           86.69     74.39     73.07     29.89     10.22     48.85     46.58     63.14     83.86     58.16     98.86     95.62     14.24     99.16     36.64     21.73     67.82     19.40     74.99     16.15     44.50     75.02     89.28     21.05     91.07     38.00     16.54     44.18     40.67     50.80     85.30     12.54     27.99     77.97     71.11     60.14     49.93 
   828    52816.06   2036.44     92.01     54.49           86.66     74.38     73.10     29.91     10.21     48.88     46.59     63.13     83.86     58.18     98.86     95.63     14.59     99.16     36.57     21.77     67.89     19.47     74.89     16.04     44.55     75.02     89.30     21.16     91.07     38.03     16.65     44.18     40.65     50.81     85.31     12.50     27.93     77.95     71.12     60.14     49.92 
   829    52815.96   2036.54     92.01     54.47           86.63     74.41     73.12     29.88     10.19     48.83     46.58     63.15     83.84     58.19     98.86     95.63     14.45     99.16     36.57     21.90     67.83     19.28     74.81     16.06     44.39     75.02     89.28     21.09     91.06     38.04     16.67     44.13     40.62     50.80     85.31     12.55     28.10     77.94     71.13     60.15     49.91 
   830    52816.49   2036.01     92.02     54.49           86.68     74.45     73.12     29.91     10.15     48.84     46.59     63.18     83.86     58.21     98.86     95.63     14.80     99.16     36.46     21.90     67.86     19.33     74.82     15.96     44.55     75.02     89.27     21.08     91.06     38.04     16.52     44.17     40.67     50.78     85.31     12.59     28.12     77.95     71.15     60.15     49.91 
   831    52816.25   2036.25     92.01     54.49           86.68     74.46     73.08     29.88     10.01     48.84     46.59     63.18     83.84     58.19     98.86     95.63     14.92     99.16     36.51     21.86     67.87     19.40     74.78     15.91     44.57     75.01     89.27     21.13     91.07     38.03     16.46     44.22     40.73     50.71     85.31     12.65     28.13     77.93     71.15     60.16     49.91 
   832    52815.92   2036.58     92.01     54.49           86.68     74.43     73.07     29.92      9.90     48.84     46.58     63.15     83.84     58.20     98.87     95.63     15.14     99.16     36.59     21.92     67.88     19.42     74.71     15.86     44.60     75.01     89.28     21.11     91.06     38.02     16.33     44.24     40.78     50.71     85.31     12.62     28.09     77.91     71.13     60.16     49.93 
   833    52815.99   2036.51     92.01     54.48           86.64     74.45     72.98     29.90      9.83     48.82     46.60     63.13     83.86     58.21     98.87     95.62     15.27     99.16     36.57     21.79     67.88     19.50     74.70     15.76     44.63     75.01     89.30     21.07     91.07     38.05     16.33     44.21     40.69     50.69     85.31     12.57     28.04     77.92     71.14     60.17     49.93 
   834    52816.12   2036.38     92.01     54.50           86.61     74.41     72.98     29.87      9.77     48.79     46.62     63.16     83.89     58.20     98.86     95.63     15.28     99.16     36.74     21.97     67.89     19.45     74.86     15.82     44.66     75.01     89.29     21.12     91.07     38.06     16.34     44.29     40.72     50.76     85.31     12.61     28.08     77.91     71.15     60.16     49.91 
   835    52816.70   2035.80     92.01     54.49           86.60     74.45     73.02     29.90      9.77     48.82     46.65     63.18     83.87     58.18     98.87     95.61     15.19     99.16     36.69     21.93     67.90     19.26     74.80     15.92     44.60     75.01     89.29     21.10     91.07     38.10     16.26     44.40     40.74     50.75     85.31     12.65     28.03     77.92     71.16     60.16     49.93 
   836    52816.39   2036.11     92.01     54.51           86.64     74.41     73.07     29.86      9.79     48.81     46.61     63.19     83.85     58.15     98.87     95.61     15.45     99.16     36.82     21.93     67.92     19.26     74.77     15.74     44.68     75.01     89.29     21.07     91.07     38.08     16.45     44.46     40.75     50.75     85.32     12.70     28.04     77.91     71.15     60.16     49.91 
   837    52816.20   2036.30     92.01     54.49           86.63     74.44     73.09     29.84      9.89     48.80     46.59     63.19     83.85     58.19     98.87     95.62     14.89     99.16     36.82     21.90     67.90     19.35     74.71     15.82     44.76     75.01     89.29     21.11     91.07     38.08     16.54     44.38     40.73     50.73     85.31     12.67     27.98     77.91     71.14     60.17     49.90 
   838    52816.37   2036.13     92.02     54.51           86.67     74.47     73.13     29.88      9.84     48.80     46.61     63.15     83.82     58.21     98.87     95.61     15.13     99.16     36.78     21.91     67.87     19.50     74.75     15.73     44.81     75.01     89.28     21.05     91.07     38.11     16.73     44.43     40.74     50.77     85.31     12.71     27.97     77.92     71.14     60.16     49.91 
   839    52816.51   2035.99     92.02     54.53           86.61     74.50     73.12     29.88      9.81     48.83     46.63     63.13     83.81     58.23     98.86     95.60     15.21     99.16     36.78     22.13     67.89     19.50     74.69     15.78     44.96     75.01     89.30     21.10     91.07     38.13     16.67     44.48     40.73     50.78     85.31     12.78     28.03     77.91     71.13     60.16     49.91 
   840    52816.09   2036.41     92.02     54.54           86.63     74.49     73.09     29.91      9.90     48.78     46.64     63.14     83.81     58.22     98.86     95.61     15.71     99.16     36.76     22.05     67.78     19.40     74.69     15.65     45.04     75.01     89.31     21.19     91.07     38.15     16.41     44.57     40.78     50.79     85.24     12.85     28.02     77.91     71.11     60.16     49.96 
   841    52816.24   2036.26     92.02     54.53           86.64     74.51     72.98     29.92      9.84     48.82     46.65     63.15     83.79     58.24     98.87     95.61     15.43     99.16     36.60     22.11     67.79     19.45     74.77     15.71     44.89     75.01     89.32     21.14     91.07     38.14     16.38     44.66     40.80     50.80     85.25     12.89     28.13     77.90     71.12     60.15     49.96 
   842    52816.41   2036.09     92.02     54.53           86.67     74.50     73.03     29.87      9.94     48.84     46.62     63.13     83.77     58.28     98.87     95.61     15.30     99.16     36.63     22.17     67.69     19.31     74.60     15.70     45.05     75.01     89.30     21.10     91.07     38.15     16.35     44.63     40.89     50.79     85.25     12.94     28.11     77.91     71.12     60.14     49.97 
   843    52816.26   2036.24     92.02     54.52           86.65     74.45     73.07     29.84      9.86     48.90     46.60     63.13     83.79     58.31     98.87     95.61     15.37     99.16     36.54     22.23     67.73     19.22     74.56     15.64     44.99     75.01     89.29     21.13     91.07     38.14     16.30     44.55     40.91     50.77     85.25     12.88     28.21     77.93     71.10     60.12     49.98 
   844    52816.84   2035.66     92.02     54.53           86.61     74.47     73.08     29.80      9.90     48.92     46.60     63.13     83.80     58.31     98.87     95.61     15.31     99.16     36.33     22.27     67.74     19.38     74.64     15.58     45.09     75.01     89.29     21.15     91.07     38.18     16.33     44.60     40.92     50.78     85.26     12.83     28.32     77.94     71.12     60.13     49.99 
   845    52816.57   2035.93     92.02     54.53           86.67     74.48     73.04     29.80      9.97     48.84     46.57     63.10     83.79     58.29     98.87     95.61     15.67     99.16     36.21     22.19     67.68     19.50     74.64     15.54     44.98     75.02     89.28     21.15     91.07     38.16     16.39     44.52     40.90     50.79     85.26     12.86     28.33     77.95     71.12     60.14     49.96 
   846    52816.31   2036.19     92.02     54.52           86.62     74.49     73.06     29.76      9.99     48.87     46.54     63.11     83.79     58.30     98.88     95.59     15.89     99.16     36.10     22.25     67.63     19.41     74.59     15.56     44.97     75.01     89.27     21.07     91.07     38.12     16.44     44.44     40.93     50.81     85.27     12.83     28.31     77.96     71.11     60.14     49.93 
   847    52816.41   2036.09     92.02     54.53           86.64     74.51     73.06     29.77     10.07     48.87     46.56     63.10     83.77     58.31     98.89     95.60     15.42     99.16     36.20     22.33     67.64     19.60     74.53     15.41     45.04     75.02     89.28     21.06     91.07     38.13     16.61     44.52     40.93     50.81     85.28     12.76     28.36     77.95     71.12     60.13     49.95 
   848    52816.13   2036.37     92.02     54.53           86.61     74.50     73.04     29.70     10.05     48.80     46.56     63.12     83.76     58.29     98.88     95.60     15.61     99.16     36.16     22.30     67.67     19.67     74.59     15.36     45.13     75.02     89.28     21.09     91.07     38.08     16.68     44.53     40.93     50.82     85.29     12.72     28.39     77.94     71.11     60.14     49.94 
   849    52816.46   2036.04     92.02     54.53           86.67     74.52     73.06     29.71     10.08     48.73     46.62     63.11     83.76     58.29     98.89     95.58     15.74     99.16     36.11     22.47     67.74     19.53     74.39     15.24     45.21     75.02     89.28     21.04     91.07     38.09     16.80     44.48     40.93     50.80     85.29     12.74     28.42     77.95     71.13     60.14     49.94 
   850    52816.31   2036.19     92.02     54.55           86.66     74.55     73.10     29.80     10.16     48.65     46.60     63.09     83.77     58.27     98.89     95.59     16.02     99.16     36.09     22.34     67.71     19.67     74.38     15.32     45.30     75.02     89.28     21.03     91.07     38.09     16.80     44.45     40.98     50.86     85.28     12.73     28.39     77.94     71.11     60.15     49.95 
   851    52816.68   2035.82     92.03     54.57           86.70     74.53     73.10     29.91     10.14     48.66     46.58     63.07     83.76     58.28     98.89     95.59     16.45     99.16     36.00     22.52     67.76     19.86     74.47     15.21     45.34     75.02     89.28     21.04     91.07     38.11     16.86     44.23     40.93     50.88     85.29     12.80     28.41     77.96     71.12     60.15     49.96 
   852    52816.28   2036.22     92.02     54.57           86.67     74.51     73.08     29.84     10.11     48.62     46.57     63.05     83.75     58.29     98.89     95.59     16.38     99.16     36.08     22.43     67.70     19.81     74.60     15.21     45.56     75.02     89.28     21.08     91.07     38.15     16.95     44.14     40.86     50.88     85.29     12.77     28.36     77.95     71.12     60.16     49.95 
   853    52816.09   2036.41     92.03     54.57           86.68     74.49     73.11     29.86     10.23     48.66     46.56     63.06     83.76     58.26     98.89     95.59     16.30     99.15     35.99     22.52     67.70     19.81     74.66     15.12     45.63     75.03     89.28     21.05     91.07     38.18     16.73     44.13     40.88     50.90     85.29     12.80     28.46     77.94     71.10     60.16     49.96 
   854    52816.37   2036.13     92.03     54.57           86.66     74.46     73.09     29.85     10.28     48.67     46.58     63.07     83.75     58.30     98.89     95.60     16.42     99.16     36.02     22.47     67.74     19.77     74.66     15.17     45.76     75.03     89.29     21.09     91.07     38.21     16.71     44.09     40.87     50.89     85.30     12.80     28.41     77.95     71.11     60.15     49.94 
   855    52816.49   2036.01     92.03     54.59           86.68     74.43     73.09     29.87     10.32     48.64     46.61     63.09     83.77     58.29     98.89     95.58     16.73     99.16     36.09     22.43     67.73     19.91     74.83     15.28     45.62     75.03     89.29     21.05     91.07     38.22     16.63     44.00     40.86     50.85     85.31     12.82     28.44     77.94     71.10     60.16     49.97 
   856    52816.36   2036.14     92.03     54.56           86.65     74.47     73.11     29.86     10.42     48.66     46.63     63.10     83.76     58.30     98.88     95.57     16.57     99.15     36.05     22.27     67.64     19.88     74.73     15.10     45.38     75.03     89.28     21.07     91.07     38.22     16.60     43.83     40.87     50.87     85.30     12.82     28.45     77.95     71.10     60.14     49.97 
   857    52816.30   2036.20     92.03     54.56           86.66     74.46     73.04     29.82     10.44     48.60     46.65     63.10     83.74     58.31     98.89     95.57     16.34     99.15     35.99     22.26     67.67     19.95     74.81     15.17     45.41     75.02     89.27     21.11     91.07     38.22     16.58     43.91     40.95     50.89     85.31     12.79     28.39     77.93     71.11     60.14     49.96 
   858    52816.55   2035.95     92.03     54.56           86.66     74.40     73.04     29.82     10.33     48.52     46.68     63.12     83.71     58.29     98.89     95.57     16.64     99.15     35.87     22.30     67.64     19.95     74.64     15.15     45.44     75.02     89.28     21.10     91.07     38.20     16.62     44.00     41.00     50.94     85.31     12.83     28.49     77.93     71.13     60.16     49.96 
   859    52816.06   2036.44     92.02     54.54           86.67     74.39     73.07     29.77     10.29     48.51     46.66     63.10     83.70     58.30     98.89     95.58     16.62     99.15     35.76     22.34     67.59     19.84     74.60     15.01     45.27     75.02     89.27     21.06     91.07     38.19     16.68     44.09     40.96     50.93     85.32     12.89     28.39     77.91     71.12     60.12     49.96 
   860    52816.09   2036.41     92.02     54.53           86.67     74.38     73.03     29.78     10.18     48.50     46.64     63.10     83.72     58.29     98.89     95.59     16.33     99.15     35.72     22.37     67.54     19.84     74.59     15.00     45.21     75.02     89.26     21.10     91.07     38.18     16.69     44.04     40.94     50.92     85.32     12.95     28.41     77.90     71.12     60.12     49.99 
   861    52816.31   2036.19     92.03     54.55           86.66     74.37     73.00     29.83     10.22     48.45     46.66     63.12     83.75     58.28     98.89     95.59     16.54     99.15     35.70     22.46     67.56     19.95     74.72     15.02     45.29     75.02     89.27     21.10     91.07     38.21     16.63     44.10     40.89     50.90     85.33     12.99     28.41     77.88     71.14     60.11     49.99 
   862    52815.97   2036.53     92.03     54.55           86.71     74.36     72.98     29.75     10.26     48.40     46.64     63.08     83.75     58.26     98.89     95.59     16.33     99.15     35.59     22.51     67.46     20.12     74.75     15.15     45.44     75.01     89.26     21.12     91.07     38.20     16.75     44.05     40.91     50.92     85.34     12.96     28.31     77.88     71.14     60.10     50.01 
   863    52815.91   2036.59     92.02     54.55           86.74     74.41     72.98     29.68     10.33     48.42     46.61     63.08     83.73     58.28     98.90     95.59     16.27     99.16     35.53     22.46     67.44     20.12     74.67     15.30     45.37     75.02     89.25     21.05     91.07     38.19     16.89     44.19     40.92     50.94     85.34     13.00     28.25     77.87     71.13     60.07     50.03 
   864    52815.65   2036.85     92.02     54.54           86.74     74.42     73.00     29.60     10.31     48.46     46.62     63.09     83.72     58.27     98.89     95.60     16.53     99.16     35.58     22.41     67.41     20.14     74.49     15.23     45.42     75.02     89.25     21.05     91.07     38.17     16.78     44.14     40.83     50.96     85.35     12.98     28.31     77.86     71.12     60.09     50.02 
   865    52815.72   2036.78     92.03     54.54           86.72     74.44     73.06     29.47     10.33     48.49     46.64     63.04     83.73     58.26     98.89     95.60     16.42     99.16     35.49     22.40     67.39     20.32     74.40     15.25     45.31     75.01     89.26     21.08     91.07     38.16     16.87     44.16     40.88     50.96     85.36     12.99     28.31     77.86     71.12     60.12     49.99 
   866    52815.74   2036.76     92.03     54.55           86.70     74.42     73.09     29.43     10.33     48.40     46.68     63.04     83.71     58.24     98.90     95.59     16.54     99.16     35.50     22.49     67.40     20.39     74.35     15.25     45.26     75.01     89.28     21.10     91.07     38.15     17.09     44.20     40.86     50.95     85.36     13.00     28.27     77.85     71.13     60.12     49.98 
   867    52815.74   2036.76     92.03     54.56           86.69     74.45     72.98     29.42     10.27     48.30     46.69     63.04     83.70     58.22     98.90     95.59     17.00     99.16     35.50     22.52     67.34     20.39     74.30     15.24     45.19     75.01     89.28     21.13     91.07     38.12     17.11     44.28     40.89     50.97     85.37     13.04     28.31     77.86     71.13     60.11     49.97 
   868    52815.96   2036.54     92.02     54.55           86.59     74.45     72.96     29.47     10.26     48.35     46.68     63.03     83.69     58.19     98.90     95.58     16.80     99.16     35.39     22.52     67.29     20.39     74.40     15.33     45.24     75.01     89.29     21.12     91.07     38.10     17.11     44.29     40.93     50.97     85.37     12.99     28.32     77.86     71.15     60.15     49.96 
   869    52816.33   2036.17     92.02     54.56           86.59     74.48     72.98     29.45     10.18     48.28     46.67     63.04     83.67     58.23     98.90     95.58     17.22     99.16     35.63     22.52     67.36     20.23     74.35     15.30     45.10     75.01     89.30     21.11     91.07     38.09     17.10     44.25     40.95     50.96     85.38     13.03     28.32     77.87     71.16     60.14     49.97 
   870    52816.10   2036.40     92.02     54.54           86.61     74.50     72.97     29.50     10.15     48.33     46.64     63.04     83.67     58.22     98.90     95.58     16.74     99.15     35.68     22.44     67.42     20.11     74.14     15.45     45.22     75.01     89.30     21.22     91.07     37.98     16.99     44.19     40.88     50.95     85.38     13.00     28.27     77.87     71.15     60.15     49.96 
   871    52816.28   2036.22     92.02     54.54           86.63     74.49     72.92     29.47     10.08     48.32     46.70     63.04     83.67     58.22     98.89     95.59     16.53     99.15     35.66     22.69     67.44     20.18     74.04     15.47     45.35     75.01     89.30     21.18     91.07     38.03     16.97     44.26     40.77     50.93     85.38     13.03     28.23     77.89     71.16     60.14     49.95 
   872    52816.74   2035.76     92.02     54.56           86.66     74.50     72.91     29.52     10.03     48.35     46.68     63.04     83.69     58.23     98.90     95.58     16.95     99.16     35.60     22.63     67.48     20.14     74.07     15.68     45.39     75.01     89.31     21.15     91.07     38.03     17.15     44.20     40.76     50.94     85.39     13.08     28.19     77.89     71.17     60.15     49.95 
   873    52816.93   2035.57     92.02     54.56           86.66     74.46     72.94     29.56      9.93     48.30     46.68     63.05     83.70     58.25     98.90     95.59     17.27     99.16     35.62     22.67     67.50     20.11     74.04     15.78     45.42     75.01     89.30     21.09     91.07     38.04     17.01     44.22     40.65     50.95     85.39     13.13     28.13     77.89     71.17     60.16     49.95 
   874    52817.00   2035.50     92.03     54.56           86.67     74.48     72.95     29.55      9.92     48.32     46.71     63.07     83.72     58.27     98.90     95.57     17.05     99.16     35.74     22.68     67.49     20.00     74.02     15.74     45.49     75.01     89.28     21.04     91.07     38.03     16.99     44.32     40.64     50.98     85.41     13.11     28.25     77.89     71.18     60.15     49.96 
   875    52816.68   2035.82     92.02     54.55           86.69     74.46     72.97     29.59      9.90     48.33     46.70     63.07     83.74     58.26     98.89     95.57     16.98     99.15     35.66     22.64     67.52     19.89     74.07     15.66     45.54     75.01     89.28     21.05     91.07     38.03     17.06     44.16     40.59     50.93     85.41     13.15     28.23     77.87     71.17     60.12     49.96 
   876    52816.60   2035.90     92.02     54.55           86.69     74.42     72.97     29.60      9.93     48.27     46.72     63.07     83.76     58.27     98.89     95.58     17.19     99.15     35.55     22.59     67.53     19.93     74.18     15.63     45.23     75.01     89.27     21.05     91.07     38.03     17.04     44.23     40.58     50.97     85.42     13.12     28.16     77.88     71.16     60.13     49.95 
   877    52816.83   2035.67     92.02     54.55           86.69     74.40     72.95     29.68      9.91     48.23     46.74     63.08     83.75     58.29     98.90     95.58     17.10     99.15     35.53     22.74     67.53     19.86     74.09     15.63     45.23     75.01     89.28     21.07     91.07     38.02     17.11     44.19     40.56     50.98     85.42     13.19     28.18     77.89     71.15     60.13     49.95 
   878    52816.85   2035.65     92.03     54.55           86.73     74.41     72.95     29.65     10.00     48.23     46.76     63.09     83.74     58.30     98.90     95.58     16.67     99.15     35.60     22.69     67.52     20.00     74.18     15.52     45.37     75.01     89.28     21.09     91.07     38.07     17.14     44.18     40.56     51.01     85.43     13.23     28.24     77.88     71.13     60.14     49.95 
   879    52816.85   2035.65     92.03     54.56           86.75     74.41     72.96     29.69      9.98     48.25     46.77     63.10     83.74     58.31     98.90     95.59     16.61     99.15     35.77     22.88     67.53     20.02     74.03     15.45     45.59     75.01     89.28     21.09     91.07     38.07     17.13     44.19     40.50     51.01     85.43     13.18     28.29     77.88     71.12     60.16     49.96 
   880    52816.84   2035.66     92.03     54.57           86.78     74.40     72.93     29.75     10.00     48.19     46.81     63.08     83.72     58.29     98.90     95.58     17.00     99.16     35.75     22.97     67.55     20.00     73.93     15.49     45.73     75.01     89.29     21.05     91.07     38.09     17.04     44.26     40.45     51.03     85.44     13.13     28.24     77.87     71.13     60.16     49.97 
   881    52816.47   2036.03     92.03     54.59           86.77     74.38     72.85     29.76     10.17     48.16     46.77     63.08     83.72     58.29     98.90     95.59     17.59     99.16     35.78     23.01     67.56     19.95     73.89     15.47     45.72     75.01     89.29     20.99     91.07     38.11     17.05     44.25     40.46     51.06     85.45     13.11     28.27     77.85     71.12     60.16     49.98 
   882    52816.66   2035.84     92.03     54.59           86.81     74.40     72.85     29.82     10.07     48.22     46.78     63.10     83.70     58.26     98.90     95.60     17.69     99.16     35.85     23.05     67.59     19.93     74.04     15.40     45.57     75.02     89.29     20.91     91.07     38.08     17.13     44.18     40.46     51.04     85.45     13.13     28.34     77.86     71.11     60.18     49.99 
   883    52816.90   2035.60     92.03     54.60           86.83     74.43     72.78     29.85     10.05     48.16     46.75     63.11     83.68     58.29     98.90     95.61     17.62     99.16     35.92     22.93     67.56     19.80     74.11     15.18     45.88     75.01     89.29     20.95     91.07     38.11     17.24     44.30     40.43     51.00     85.46     13.10     28.48     77.88     71.12     60.19     49.99 
